ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Area in Acres,Total Households,Population-Total,Population-In Households,check_var
69,91,02,180,XX,02,*Bara Hans Pukuria,63,267,267,0,00010
69,91,02,210,XX,02,*Chhota Hans Pukuria,19,86,86,0,00010
69,91,02,790,XX,02,*Uttar Damdama,579,2352,2352,0,00010
69,91,03,300,XX,02,*Dakshin Damdama,522,2412,2412,0,00010
69,91,03,410,XX,02,*Hatigara,122,520,520,0,00010
69,91,04,140,XX,02,*Balua,204,866,866,0,00010
69,91,04,160,XX,02,*Basta,113,507,507,0,00010
69,91,04,230,XX,02,*Chandpur,507,2197,2197,0,00010
69,91,04,600,XX,02,*Madaripur,288,1164,1164,0,00010
69,91,05,300,XX,02,*Gainpara,119,428,428,0,00010
69,91,05,360,XX,02,*Hat Singra,97,444,444,0,00010
69,91,05,710,XX,02,*Parajoynagar,199,839,839,0,00010
69,91,05,730,XX,02,*Paranhati,54,198,198,0,00010
69,91,06,050,XX,02,*Aukuri,36,114,114,0,00010
69,91,06,180,XX,02,*Balubhara,155,628,628,0,00010
69,91,06,680,XX,02,*Par Singra,275,954,954,0,00010
69,91,06,700,XX,02,*Patkul(Part),186,718,718,0,00010
69,91,07,600,XX,02,*Ninguin (Part),685,2742,2742,0,00010
69,91,08,700,XX,02,*Singra,1125,4730,4728,2,00010
69,91,09,220,XX,02,*Chak Singra,332,1345,1345,0,00010
69,91,09,320,XX,02,*Katuabari (Part),111,465,465,0,00010
69,91,09,740,XX,02,*Shola Kuri,174,794,794,0,00010
69,91,09,760,XX,02,*Sohagbari,182,739,739,0,00010
69,91,10,755,XX,02,*Mahesh Chandrapur(Part),313,1248,1248,0,00010
69,91,11,152,XX,02,*Char Patkol,145,629,629,0,00010
69,91,11,398,XX,02,*Hajipur (Part),83,338,338,0,00010
69,91,11,580,XX,02,*Kutuabari(Part),258,1074,1074,0,00010
69,91,22,181,XX,02,*Balubhara Natun Para,32,130,130,0,00010
69,91,22,599,XX,02,*Ninguin Natun Para,81,363,363,0,00010
69,91,22,601,XX,02,*Ninguin (Part) North,83,340,340,0,00010
69,91,22,701,XX,02,*Patkul(Part) Natun Para,51,213,213,0,00010
69,91,22,811,XX,02,*Sail Mari,82,396,396,0,00010
69,91,12,037,XX,01,*Bahadurpur,623,2648,2648,0,00010
69,91,12,173,XX,01,*Bildaha,1807,7424,7424,0,00010
69,91,12,235,XX,01,*Chhota Kalikapur,158,683,683,0,00010
69,91,12,260,XX,01,*Chak Balaram,81,328,328,0,00010
69,91,12,271,XX,01,*Chak Kalikapur,93,353,353,0,00010
69,91,12,273,XX,01,*Chak Lanka,77,301,301,0,00010
69,91,12,298,XX,01,*Chamari,937,3722,3722,0,00010
69,91,12,616,XX,01,*Mahishmari,2019,8677,8677,0,00010
69,91,12,727,XX,01,*Pangasia,518,1971,1971,0,00010
69,91,12,816,XX,01,*Rampur,80,286,286,0,00010
69,91,12,821,XX,01,*Raninagar,70,227,227,0,00010
69,91,12,825,XX,01,*Rudia,207,840,840,0,00010
69,91,12,885,XX,01,*Shibpur,195,762,762,0,00010
69,91,12,912,XX,01,*Sonapur,797,3068,3068,0,00010
69,91,12,934,XX,01,*Shyamerkul,80,290,290,0,00010
69,91,15,113,XX,01,*Barabaria Ramnagar,734,2975,2975,0,00010
69,91,15,155,XX,01,*Bhulbaria,597,2554,2554,0,00010
69,91,15,162,XX,01,*Bhar Bargachha,172,723,723,0,00010
69,91,15,207,XX,01,*Chhatar Baria,170,665,665,0,00010
69,91,15,209,XX,01,*Chhatar Dighi,892,3764,3764,0,00010
69,91,15,327,XX,01,*Damkuri,116,503,493,10,00010
69,91,15,365,XX,01,*Eklaspur,204,778,778,0,00010
69,91,15,429,XX,01,*Hosenpur,249,964,964,0,00010
69,91,15,451,XX,01,*Jhina,176,602,602,0,00010
69,91,15,494,XX,01,*Karachmaria,474,1981,1981,0,00010
69,91,15,534,XX,01,*Khurda Kaya,81,326,326,0,00010
69,91,15,681,XX,01,*Nikhira,161,536,536,0,00010
69,91,15,696,XX,01,*Pakisa,278,1315,1315,0,00010
69,91,15,710,XX,01,*Palsa,345,1291,1291,0,00010
69,91,15,730,XX,01,*Pania Para,137,550,550,0,00010
69,91,15,736,XX,01,*Paota,223,995,995,0,00010
69,91,15,756,XX,01,*Paschim Banshbaria,110,358,358,0,00010
69,91,15,775,XX,01,*Patishwar,242,1009,1009,0,00010
69,91,15,830,XX,01,*Rudrabaria,116,424,424,0,00010
69,91,15,845,XX,01,*Saidpur,253,1168,1168,0,00010
69,91,15,870,XX,01,*Sarmoja,218,764,764,0,00010
69,91,15,979,XX,01,*Udisa,207,675,675,0,00010
69,91,15,986,XX,01,*Upar Kumaria,171,629,629,0,00010
69,91,23,122,XX,01,*Baria,347,1317,1317,0,00010
69,91,23,140,XX,01,*Belgharia,81,353,353,0,00010
69,91,23,198,XX,01,*Chaugaon(Chowgram),700,3585,3585,0,00010
69,91,23,329,XX,01,*Deabaria (Dehabaria,80,285,285,0,00010
69,91,23,382,XX,01,*Goalbaria,213,851,851,0,00010
69,91,23,431,XX,01,*Hulhulia,499,1904,1904,0,00010
69,91,23,474,XX,01,*Kaidighi,80,335,335,0,00010
69,91,23,491,XX,01,*Kantanagar,162,632,632,0,00010
69,91,23,523,XX,01,*Kajlahar,119,459,459,0,00010
69,91,23,529,XX,01,*Khidrobaria,276,1127,1127,0,00010
69,91,23,531,XX,01,*Chhota Chaugram,652,2939,2939,0,00010
69,91,23,625,XX,01,*Majhi Para Shibpur,65,245,245,0,00010
69,91,23,638,XX,01,*Maria Para,80,260,260,0,00010
69,91,23,661,XX,01,*Mustigar,251,1053,1053,0,00010
69,91,23,683,XX,01,*Nimakadma,336,1392,1392,0,00010
69,91,23,714,XX,01,*Pambaria,90,362,362,0,00010
69,91,23,732,XX,01,*Parera,246,1049,1049,0,00010
69,91,23,734,XX,01,*Paruhar,167,713,713,0,00010
69,91,23,759,XX,01,*Paschim Barbaria,26,60,60,0,00010
69,91,23,781,XX,01,*Phatikahar,80,295,295,0,00010
69,91,23,917,XX,01,*Sreeballabhpur,80,296,296,0,00010
69,91,23,961,XX,01,*Tera Baria,202,895,895,0,00010
69,91,23,970,XX,01,*Thapon Dighi,195,825,825,0,00010
69,91,31,028,XX,01,*Ayes,348,1392,1392,0,00010
69,91,31,075,XX,01,*Bara Adumpur,146,613,613,0,00010
69,91,31,115,XX,01,*Baragaon,640,2664,2664,0,00010
69,91,31,117,XX,01,*Baraichara,107,443,443,0,00010
69,91,31,144,XX,01,*Berabari,230,929,929,0,00010
69,91,31,149,XX,01,*Bhaturia Jhina,69,302,302,0,00010
69,91,31,175,XX,01,*Bil Pakuria,94,354,354,0,00010
69,91,31,220,XX,01,*Chhota Banshbaria,169,741,741,0,00010
69,91,31,238,XX,01,*Chhota Kholabaria,69,287,287,0,00010
69,91,31,258,XX,01,*Chak Aditya,240,989,989,0,00010
69,91,31,307,XX,01,*Dahia,590,2615,2613,2,00010
69,91,31,367,XX,01,*Eksing,273,1093,1093,0,00010
69,91,31,378,XX,01,*Garabari,200,797,797,0,00010
69,91,31,414,XX,01,*Hatian Dighi,171,713,713,0,00010
69,91,31,416,XX,01,*Hatigara,206,865,865,0,00010
69,91,31,436,XX,01,*Ichhalbaria,118,496,496,0,00010
69,91,31,447,XX,01,*Jatbyas,650,2788,2783,5,00010
69,91,31,469,XX,01,*Kadamkuri,50,222,213,9,00010
69,91,31,471,XX,01,*Kaidala,143,556,556,0,00010
69,91,31,489,XX,01,*Kanchi Bhadra,327,1323,1323,0,00010
69,91,31,505,XX,01,*Kauatikri,197,839,839,0,00010
69,91,31,560,XX,01,*Khirpota,394,1704,1704,0,00010
69,91,31,592,XX,01,*Lalua,120,503,503,0,00010
69,91,31,605,XX,01,*Madha,120,572,572,0,00010
69,91,31,632,XX,01,*Manik Chapar,161,677,677,0,00010
69,91,31,658,XX,01,*Musigari,116,545,545,0,00010
69,91,31,701,XX,01,*Pakuria Para,77,277,277,0,00010
69,91,31,721,XX,01,*Panchpakhia,118,460,460,0,00010
69,91,31,752,XX,01,*Paril,85,352,352,0,00010
69,91,31,761,XX,01,*Paschim Bhengri,175,706,706,0,00010
69,91,31,783,XX,01,*Pipulsan,403,1632,1632,0,00010
69,91,31,792,XX,01,*Purba Bhengri,132,541,541,0,00010
69,91,31,803,XX,01,*Raghu Kadma,107,427,427,0,00010
69,91,31,868,XX,01,*Sharishabari,195,675,675,0,00010
69,91,31,897,XX,01,*Singra Jadunathpur,120,514,514,0,00010
69,91,31,946,XX,01,*Tarai,198,863,863,0,00010
69,91,31,954,XX,01,*Thenga Pakuria,192,790,790,0,00010
69,91,39,002,XX,01,*Achalkot,538,2154,2154,0,00010
69,91,39,022,XX,01,*Arkandi,84,355,355,0,00010
69,91,39,095,XX,01,*Bara Hatiandaha,325,1368,1368,0,00010
69,91,39,111,XX,01,*Bara Sawail,951,3923,3923,0,00010
69,91,39,233,XX,01,*Chhota Hatiandaha,201,869,869,0,00010
69,91,39,278,XX,01,*Chak Pranpur,46,177,177,0,00010
69,91,39,345,XX,01,*Dhuliadanga,609,2168,2168,0,00010
69,91,39,353,XX,01,*Dighalgaon,486,1961,1961,0,00010
69,91,39,393,XX,01,*Gunaikhara,770,3009,3009,0,00010
69,91,39,483,XX,01,*Kaligaon,269,1044,1044,0,00010
69,91,39,525,XX,01,*Kazi Pura,131,496,496,0,00010
69,91,39,596,XX,01,*Larua,930,3787,3787,0,00010
69,91,39,672,XX,01,*Narayanpur,259,1014,1014,0,00010
69,91,39,776,XX,01,*Patsawail,632,2532,2532,0,00010
69,91,39,854,XX,01,*Salikhan,540,2472,2472,0,00010
69,91,39,994,XX,01,*Uttar Sajura,103,395,395,0,00010
69,91,47,008,XX,01,*Agtirail,228,966,966,0,00010
69,91,47,015,XX,01,*Analia,54,210,210,0,00010
69,91,47,042,XX,01,*Bakhanda,115,532,532,0,00010
69,91,47,073,XX,01,*Bankuri,388,1575,1575,0,00010
69,91,47,097,XX,01,*Bara Kholabaria,68,263,263,0,00010
69,91,47,124,XX,01,*Barpara,43,224,224,0,00010
69,91,47,146,XX,01,*Bhasa,28,115,115,0,00010
69,91,47,169,XX,01,*Bikrampur,139,542,542,0,00010
69,91,47,182,XX,01,*Bishnupur,167,676,676,0,00010
69,91,47,193,XX,01,*Burikadma,43,191,191,0,00010
69,91,47,204,XX,01,*Chhattar,163,715,715,0,00010
69,91,47,213,XX,01,*Chhatua,91,373,373,0,00010
69,91,47,336,XX,01,*Deogachha,118,489,489,0,00010
69,91,47,349,XX,01,*Dhamaijgari,86,393,393,0,00010
69,91,47,376,XX,01,*Gongar Baria,61,250,250,0,00010
69,91,47,427,XX,01,*Hijli,365,1464,1464,0,00010
69,91,47,434,XX,01,*Ichhakuri,62,194,194,0,00010
69,91,47,440,XX,01,*Indrasan,383,1502,1502,0,00010
69,91,47,442,XX,01,*Italy,473,1849,1849,0,00010
69,91,47,514,XX,01,*Kayakhas,89,343,343,0,00010
69,91,47,567,XX,01,*Kumgaon,306,1237,1237,0,00010
69,91,47,583,XX,01,*Lakshmikuri,64,283,283,0,00010
69,91,47,598,XX,01,*Latabaria,106,455,455,0,00010
69,91,47,618,XX,01,*Maidighi,99,421,421,0,00010
69,91,47,656,XX,01,*Munshi Banshbaria,430,1824,1824,0,00010
69,91,47,698,XX,01,*Pakuria,622,2571,2571,0,00010
69,91,47,725,XX,01,*Panchtirail,206,919,919,0,00010
69,91,47,765,XX,01,*Paschim Kalaikuri,272,1069,1069,0,00010
69,91,47,770,XX,01,*Paschim Magura,106,397,397,0,00010
69,91,47,796,XX,01,*Purba Magura,74,302,302,0,00010
69,91,47,823,XX,01,*Ratal,468,1829,1829,0,00010
69,91,47,832,XX,01,*Sachan Dighi,61,218,218,0,00010
69,91,47,834,XX,01,*Saguni,75,301,301,0,00010
69,91,47,859,XX,01,*Salmara,217,1023,1023,0,00010
69,91,47,881,XX,01,*Satpukuria,417,1687,1687,0,00010
69,91,47,890,XX,01,*Sikichara,109,458,458,0,00010
69,91,47,910,XX,01,*Sonapatil,193,746,746,0,00010
69,91,47,923,XX,01,*Sreekul,147,630,630,0,00010
69,91,47,937,XX,01,*Tajpur,193,658,658,0,00010
69,91,47,977,XX,01,*Tula Para,43,157,157,0,00010
69,91,55,300,XX,01,*Chandpur,188,863,863,0,00010
69,91,55,409,XX,01,*Harina,391,1686,1686,0,00010
69,91,55,418,XX,01,*Hat Kadamtali,171,782,782,0,00010
69,91,55,445,XX,01,*Jagatpur,166,655,655,0,00010
69,91,55,480,XX,01,*Kalamnagar Para,2090,9011,9011,0,00010
