ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Number of Households,Type of Structure (%)-Pucka,Type of Structure (%)-Semi-pucka,Type of Structure (%)-Kutcha,Type of Structure (%)-Jhupri,Toilet Facility (%)-Sanitary (water-sealed),Toilet Facility (%)-Sanitary (non water-sealed),Toilet Facility (%)-Non-sanitary,Toilet Facility (%)-None,check_var
29.0,90.0,16.0,XXX,XX,03,  Bhawal Union,1096,0.3,41.0,58.2,0.5,12.1,58.2,27.5,2.2,00110
29.0,90.0,78.0,XXX,XX,03,  Ramkantapur Union,885,4.4,34.1,60.6,0.9,43.1,46.1,10.2,0.7,00110
72.0,XX.0,XX.0,XXX,XX,03, Netrakona Zila,13757,4.8,17.9,71.9,5.3,20.9,38.1,33.7,7.3,00110
72.0,4.0,XX.0,XXX,XX,03,  Atpara Upazila,2083,4.5,15.5,65.6,14.4,6.7,42.9,45.4,5.1,00110
72.0,4.0,11.0,XXX,XX,03,  Baniajan Union,2083,4.5,15.5,65.6,14.4,6.7,42.9,45.4,5.1,00110
72.0,9.0,XX.0,XXX,XX,03,  Barhatta Upazila,1750,8.2,35.5,49.8,6.5,48.0,35.8,13.6,2.6,00110
72.0,9.0,23.0,XXX,XX,03,  Barhatta Union,1750,8.2,35.5,49.8,6.5,48.0,35.8,13.6,2.6,00110
72.0,18.0,XX.0,XXX,XX,03,  Durgapur Upazila,523,0.0,3.3,91.2,5.5,10.7,22.0,54.5,12.8,00110
72.0,18.0,51.0,XXX,XX,03,  Durgapur Union,523,0.0,3.3,91.2,5.5,10.7,22.0,54.5,12.8,00110
72.0,38.0,XX.0,XXX,XX,03,  Khaliajuri Upazila,1238,1.8,4.8,92.2,1.3,9.0,48.7,33.0,9.2,00110
72.0,38.0,40.0,XXX,XX,03,  Khaliajuri Union,1238,1.8,4.8,92.2,1.3,9.0,48.7,33.0,9.2,00110
72.0,40.0,XX.0,XXX,XX,03,  Kalmakanda Upazila,2989,4.7,19.7,74.6,0.9,21.1,41.5,35.4,2.1,00110
72.0,40.0,35.0,XXX,XX,03,  Kalmakanda Union,2989,4.7,19.7,74.6,0.9,21.1,41.5,35.4,2.1,00110
72.0,56.0,XX.0,XXX,XX,03,  Madan Upazila,306,1.0,10.5,82.0,6.5,18.3,28.4,51.6,1.6,00110
72.0,56.0,52.0,XXX,XX,03,  Madan Union,306,1.0,10.5,82.0,6.5,18.3,28.4,51.6,1.6,00110
72.0,83.0,XX.0,XXX,XX,03,  Purbadhala Upazila,4868,5.4,16.9,73.1,4.6,21.5,34.4,31.8,12.3,00110
72.0,83.0,71.0,XXX,XX,03,  Jaria Union,2073,1.4,8.5,85.7,4.4,12.4,22.3,46.4,18.8,00110
72.0,83.0,94.0,XXX,XX,03,  Purbadhala Union,2795,8.4,23.1,63.7,4.8,28.2,43.4,20.9,7.5,00110
39.0,XX.0,XX.0,XXX,XX,03, Jamalpur Zila,12517,2.3,13.0,81.3,3.4,23.7,33.7,33.9,8.8,00110
39.0,7.0,XX.0,XXX,XX,03,  Bakshiganj Upazila,6680,2.1,14.0,82.9,1.1,28.5,29.7,35.5,6.3,00110
39.0,7.0,23.0,XXX,XX,03,  Bakshiganj Union,6680,2.1,14.0,82.9,1.1,28.5,29.7,35.5,6.3,00110
39.0,15.0,XX.0,XXX,XX,03,  Dewanganj Upazila,2264,0.2,4.1,81.9,13.8,13.7,48.9,16.4,21.0,00110
39.0,15.0,36.0,XXX,XX,03,  Chikajani Union,732,0.1,3.3,94.5,2.0,20.1,53.4,13.7,12.8,00110
39.0,15.0,43.0,XXX,XX,03,  Chukaibari Union,1532,0.2,4.5,75.9,19.4,10.7,46.7,17.8,24.9,00110
39.0,36.0,XX.0,XXX,XX,03,  Jamalpur Sadar Upazila,1774,7.4,28.5,64.1,0.1,5.2,32.5,59.6,2.8,00110
39.0,36.0,59.0,XXX,XX,03,  Ranagachha Union,1774,7.4,28.5,64.1,0.1,5.2,32.5,59.6,2.8,00110
39.0,61.0,XX.0,XXX,XX,03,  Melandaha Upazila,1282,0.8,4.5,91.8,2.9,44.5,32.2,15.4,8.0,00110
39.0,61.0,85.0,XXX,XX,03,  Nangla Union,1282,0.8,4.5,91.8,2.9,44.5,32.2,15.4,8.0,00110
39.0,85.0,XX.0,XXX,XX,03,  Sarishabari Upazila,517,0.8,7.0,91.9,0.4,15.7,28.0,47.0,9.3,00110
39.0,85.0,21.0,XXX,XX,03,  Bhatara Union,517,0.8,7.0,91.9,0.4,15.7,28.0,47.0,9.3,00110
59.0,XX.0,XX.0,XXX,XX,03, Munshiganj Zila,14978,11.5,18.0,69.6,0.9,19.2,68.7,11.6,0.5,00110
59.0,24.0,XX.0,XXX,XX,03,  Gazaria Upazila,1427,11.9,21.9,65.9,0.3,15.5,77.2,6.6,0.7,00110
59.0,24.0,42.0,XXX,XX,03,  Gazaria Union,924,12.4,18.9,68.2,0.4,20.0,69.7,9.6,0.6,00110
59.0,24.0,73.0,XXX,XX,03,  Imampur Union,503,10.9,27.2,61.8,0.0,7.2,91.1,1.0,0.8,00110
59.0,44.0,XX.0,XXX,XX,03,  Lohajang Upazila,1230,3.3,2.3,93.8,0.6,20.2,63.9,15.7,0.2,00110
59.0,44.0,13.0,XXX,XX,03,  Bejgaon Union,283,4.9,1.8,93.3,0.0,25.4,73.9,0.7,0.0,00110
59.0,44.0,94.0,XXX,XX,03,  Lohajang Teotia Union,947,2.9,2.4,94.0,0.7,18.7,60.9,20.2,0.2,00110
59.0,56.0,XX.0,XXX,XX,03,  Munshiganj Sadar Upazila,4452,9.1,26.1,63.5,1.4,9.9,76.6,13.1,0.4,00110
59.0,56.0,76.0,XXX,XX,03,  Panchasar Union,3752,8.1,29.7,60.5,1.6,7.5,79.4,12.8,0.3,00110
59.0,56.0,85.0,XXX,XX,03,  Rampal Union,700,14.0,6.4,79.1,0.4,23.1,61.9,14.1,0.9,00110
59.0,74.0,XX.0,XXX,XX,03,  Serajdikhan Upazila,875,13.8,17.4,66.4,2.4,10.1,69.7,19.8,0.5,00110
59.0,74.0,88.0,XXX,XX,03,  Rasunia Union,875,13.8,17.4,66.4,2.4,10.1,69.7,19.8,0.5,00110
59.0,84.0,XX.0,XXX,XX,03,  Sreenagar Upazila,3310,17.8,16.4,65.3,0.5,39.9,52.3,7.2,0.6,00110
59.0,84.0,74.0,XXX,XX,03,  Sreenagar Union,3310,17.8,16.4,65.3,0.5,39.9,52.3,7.2,0.6,00110
59.0,94.0,XX.0,XXX,XX,03,  Tongibari Upazila,3684,10.7,13.5,75.1,0.7,15.0,71.8,12.6,0.6,00110
59.0,94.0,39.0,XXX,XX,03,  Dhipur Union,889,7.8,7.2,83.7,1.3,18.9,70.1,10.2,0.8,00110
59.0,94.0,94.0,XXX,XX,03,  Sonarang Tongibari Union,2795,11.7,15.5,72.3,0.4,13.8,72.3,13.3,0.5,00110
35.0,XX.0,XX.0,XXX,XX,03, Gopalganj Zila,8786,6.1,13.6,79.6,0.6,53.5,34.7,10.4,1.5,00110
35.0,32.0,XX.0,XXX,XX,03,  Gopalganj Sadar Upazila,535,2.6,19.3,77.6,0.6,66.2,27.9,5.2,0.7,00110
35.0,32.0,21.0,XXX,XX,03,  Gobra Union,268,4.9,8.6,86.6,0.0,62.3,29.5,6.7,1.5,00110
35.0,32.0,38.0,XXX,XX,03,  Jalalabad Union,267,0.4,30.0,68.5,1.1,70.0,26.2,3.7,0.0,00110
35.0,43.0,XX.0,XXX,XX,03,  Kashiani Upazila,1318,17.8,42.9,37.7,1.6,76.6,20.3,2.7,0.3,00110
35.0,43.0,27.0,XXX,XX,03,  Kashiani Union,1318,17.8,42.9,37.7,1.6,76.6,20.3,2.7,0.3,00110
35.0,51.0,XX.0,XXX,XX,03,  Kotalipara Upazila,1213,2.1,6.7,91.0,0.2,56.9,37.4,5.0,0.7,00110
35.0,51.0,23.0,XXX,XX,03,  Ghagar Union,1213,2.1,6.7,91.0,0.2,56.9,37.4,5.0,0.7,00110
35.0,91.0,XX.0,XXX,XX,03,  Tungipara Upazila,5720,4.6,7.8,87.0,0.5,46.2,38.0,13.7,2.0,00110
35.0,91.0,66.0,XXX,XX,03,  Kushli Union,257,1.9,5.1,92.6,0.4,53.3,28.4,10.1,8.2,00110
35.0,91.0,76.0,XXX,XX,03,  Patgati Display Memory Union,5463,4.8,8.0,86.8,0.5,45.9,38.5,13.9,1.7,00110
82.0,XX.0,XX.0,XXX,XX,03, Rajbari Zila,7159,4.6,21.3,72.3,1.8,35.2,43.3,19.1,2.4,00110
82.0,7.0,XX.0,XXX,XX,03,  Baliakandi Upazila,2259,10.3,43.0,45.2,1.5,42.7,34.9,20.0,2.3,00110
82.0,7.0,17.0,XXX,XX,03,  Baharpur Union,657,11.4,45.1,43.4,0.2,54.6,24.0,17.2,4.1,00110
82.0,7.0,19.0,XXX,XX,03,  Baliakandi Union,1602,9.9,42.1,45.9,2.1,37.8,39.4,21.2,1.6,00110
82.0,29.0,XX.0,XXX,XX,03,  Goalanda Upazila,2560,1.5,10.4,86.0,2.1,17.2,51.9,28.6,2.3,00110
82.0,29.0,19.0,XXX,XX,03,  Chhota Bhakla Union,1085,1.3,10.3,88.4,0.0,26.2,61.1,12.5,0.2,00110
82.0,29.0,76.0,XXX,XX,03,  Ujan Char Union,1475,1.7,10.4,84.2,3.7,10.6,45.1,40.3,3.9,00110
82.0,47.0,XX.0,XXX,XX,03,  Kalukhali Upazila,965,3.9,19.2,76.8,0.1,47.6,38.1,10.6,3.7,00110
82.0,47.0,30.0,XXX,XX,03,  Kalikapur Union,303,3.3,14.5,82.2,0.0,62.4,34.0,2.6,1.0,00110
82.0,47.0,85.0,XXX,XX,03,  Ratandia Union,662,4.2,21.3,74.3,0.2,40.8,40.0,14.2,5.0,00110
82.0,73.0,XX.0,XXX,XX,03,  Pangsha Upazila,855,0.0,6.4,93.3,0.2,41.6,48.8,7.7,1.9,00110
82.0,73.0,25.0,XXX,XX,03,  Jashai Union,764,0.0,7.1,92.7,0.3,46.6,43.5,8.6,1.3,00110
82.0,73.0,75.0,XXX,XX,03,  Babupara Union,91,0.0,1.1,98.9,0.0,0.0,93.4,0.0,6.6,00110
82.0,76.0,XX.0,XXX,XX,03,  Rajbari Sadar Upazila,520,4.0,9.4,79.6,6.9,57.9,37.9,2.9,1.3,00110
82.0,76.0,36.0,XXX,XX,03,  Dadshi Union,499,4.2,8.0,80.6,7.2,58.3,37.7,2.6,1.4,00110
82.0,76.0,51.0,XXX,XX,03,  Mizanpur Union,21,0.0,42.9,57.1,0.0,47.6,42.9,9.5,0.0,00110
61.0,XX.0,XX.0,XXX,XX,03, Mymensingh Zila,52847,6.8,22.7,67.5,2.9,20.5,32.4,36.3,10.8,00110
61.0,13.0,XX.0,XXX,XX,03,  Bhaluka Upazila,5559,2.5,11.9,85.2,0.4,40.9,36.2,19.5,3.4,00110
61.0,13.0,14.0,XXX,XX,03,  Bhaluka Union,416,2.2,11.3,83.9,2.6,14.2,34.9,43.3,7.7,00110
61.0,13.0,69.0,XXX,XX,03,  Mallikbari Union,5143,2.5,11.9,85.3,0.3,43.0,36.3,17.5,3.1,00110
61.0,16.0,XX.0,XXX,XX,03,  Dhobaura Upazila,1590,5.5,14.3,74.6,5.5,47.5,29.4,20.1,3.1,00110
61.0,16.0,36.0,XXX,XX,03,  Dhobaura Union,1590,5.5,14.3,74.6,5.5,47.5,29.4,20.1,3.1,00110
61.0,20.0,XX.0,XXX,XX,03,  Fulbaria Upazila,4504,0.6,6.7,87.2,5.4,9.2,21.8,41.8,27.2,00110
61.0,20.0,17.0,XXX,XX,03,  Bakta Union,410,2.4,4.4,92.9,0.2,15.6,15.1,48.0,21.2,00110
61.0,20.0,47.0,XXX,XX,03,  Fulbaria Union,4094,0.5,7.0,86.6,5.9,8.5,22.5,41.2,27.8,00110
61.0,22.0,XX.0,XXX,XX,03,  Gaffargaon Upazila,2893,1.4,26.7,69.1,2.8,8.7,35.5,49.7,6.1,00110
61.0,22.0,82.0,XXX,XX,03,  Saltia Union,2893,1.4,26.7,69.1,2.8,8.7,35.5,49.7,6.1,00110
61.0,24.0,XX.0,XXX,XX,03,  Haluaghat Upazila,2634,6.2,26.8,65.9,1.1,9.8,41.6,46.4,2.2,00110
61.0,24.0,61.0,XXX,XX,03,  Haluaghat Union,2634,6.2,26.8,65.9,1.1,9.8,41.6,46.4,2.2,00110
61.0,31.0,XX.0,XXX,XX,03,  Ishwarganj Upazila,1151,1.9,27.6,69.2,1.2,9.8,35.8,38.9,15.5,00110
61.0,31.0,40.0,XXX,XX,03,  Ishwarganj Union,1151,1.9,27.6,69.2,1.2,9.8,35.8,38.9,15.5,00110
61.0,52.0,XX.0,XXX,XX,03,  Mymensingh Sadar Upazila,27663,11.2,30.2,55.7,2.9,24.2,33.2,33.0,9.5,00110
61.0,52.0,23.0,XXX,XX,03,  Akua Union,10628,20.3,42.7,33.8,3.2,38.6,28.7,26.4,6.3,00110
61.0,52.0,27.0,XXX,XX,03,  Baira (Kewatkhali) Union,5452,10.1,25.0,63.6,1.3,13.0,37.5,38.8,10.7,00110
61.0,52.0,33.0,XXX,XX,03,  Char Ishwardia Union,7124,2.9,15.7,78.1,3.3,11.5,39.7,35.0,13.8,00110
61.0,52.0,40.0,XXX,XX,03,  Char Nilakshmia Union,2571,4.1,32.6,59.0,4.4,27.7,27.9,35.8,8.6,00110
61.0,52.0,67.0,XXX,XX,03,  Khagdahar Union,1888,3.3,26.7,66.6,3.3,19.2,29.3,41.8,9.6,00110
61.0,72.0,XX.0,XXX,XX,03,  Nandail Upazila,2217,0.3,6.1,88.2,5.4,2.7,23.5,48.7,25.1,00110
61.0,72.0,13.0,XXX,XX,03,  Achargaon Union,2206,0.3,6.0,88.3,5.4,2.7,23.6,48.5,25.2,00110
61.0,72.0,23.0,XXX,XX,03,  Chandipasha Union,11,0.0,27.3,72.7,0.0,0.0,0.0,100.0,0.0,00110
61.0,94.0,XX.0,XXX,XX,03,  Trishal Upazila,4636,0.7,11.4,85.0,3.0,0.7,30.6,55.3,13.4,00110
61.0,94.0,66.0,XXX,XX,03,  Rampur Union,4636,0.7,11.4,85.0,3.0,0.7,30.6,55.3,13.4,00110
67.0,XX.0,XX.0,XXX,XX,03, Narayanganj Zila,10122,12.1,24.8,62.7,0.4,8.2,43.9,46.6,1.3,00110
67.0,2.0,XX.0,XXX,XX,03,  Araihazar Upazila,2997,11.2,21.7,66.3,0.8,9.8,54.4,34.7,1.1,00110
67.0,2.0,23.0,XXX,XX,03,  Araihazar Union,979,18.1,36.4,45.4,0.2,20.1,54.9,25.0,0.0,00110
67.0,2.0,87.0,XXX,XX,03,  Satgram Union,2018,7.9,14.6,76.4,1.1,4.8,54.2,39.4,1.7,00110
67.0,68.0,XX.0,XXX,XX,03,  Rupganj Upazila,7125,12.4,26.2,61.2,0.3,7.6,39.4,51.6,1.4,00110
67.0,68.0,63.0,XXX,XX,03,  Mura Para Union,5206,12.8,25.5,61.4,0.2,5.4,34.9,58.2,1.5,00110
67.0,68.0,79.0,XXX,XX,03,  Rupganj Union,1919,11.3,28.0,60.4,0.3,13.5,51.7,33.7,1.1,00110
33.0,XX.0,XX.0,XXX,XX,03, Gazipur Zila,4602,21.0,44.2,33.0,1.8,33.4,43.5,22.1,1.0,00110
33.0,32.0,XX.0,XXX,XX,03,  Kaliakair Upazila,1592,26.6,45.3,28.1,0.1,7.3,81.0,10.9,0.9,00110
33.0,32.0,66.0,XXX,XX,03,  Mouchak Union,1011,37.6,57.7,4.7,0.0,7.8,88.8,3.4,0.0,00110
33.0,32.0,76.0,XXX,XX,03,  Sreefaltali Union,581,7.4,23.8,68.7,0.2,6.4,67.3,23.9,2.4,00110
33.0,36.0,XX.0,XXX,XX,03,  Kapasia Upazila,3010,18.0,43.6,35.5,2.8,47.2,23.7,28.0,1.1,00110
33.0,36.0,43.0,XXX,XX,03,  Kapasia Union,3010,18.0,43.6,35.5,2.8,47.2,23.7,28.0,1.1,00110
56.0,XX.0,XX.0,XXX,XX,03, Manikganj Zila,7306,9.3,20.4,68.4,1.9,16.6,55.1,27.5,0.8,00110
56.0,10.0,XX.0,XXX,XX,03,  Daulatpur Upazila,1738,5.9,28.4,64.6,1.0,12.3,61.1,25.8,0.9,00110
56.0,10.0,28.0,XXX,XX,03,  Chak Mirpur Union,1738,5.9,28.4,64.6,1.0,12.3,61.1,25.8,0.9,00110
56.0,22.0,XX.0,XXX,XX,03,  Ghior Upazila,1549,7.9,14.3,74.9,2.9,3.2,70.6,25.3,1.0,00110
56.0,22.0,47.0,XXX,XX,03,  Ghior Union,1549,7.9,14.3,74.9,2.9,3.2,70.6,25.3,1.0,00110
56.0,28.0,XX.0,XXX,XX,03,  Harirampur Upazila,560,10.9,2.1,78.4,8.6,35.4,36.1,27.5,1.1,00110
56.0,28.0,29.0,XXX,XX,03,  Boyra Union,560,10.9,2.1,78.4,8.6,35.4,36.1,27.5,1.1,00110
56.0,46.0,XX.0,XXX,XX,03,  Manikganj Sadar Upazila,96,0.0,3.1,96.9,0.0,26.0,59.4,11.5,3.1,00110
56.0,46.0,87.0,XXX,XX,03,  Nabagram Union,96,0.0,3.1,96.9,0.0,26.0,59.4,11.5,3.1,00110
56.0,70.0,XX.0,XXX,XX,03,  Saturia Upazila,2043,12.4,26.1,61.3,0.2,13.2,52.8,33.3,0.7,00110
56.0,70.0,19.0,XXX,XX,03,  Baliati Union,887,13.1,21.3,65.4,0.2,21.9,31.6,46.2,0.3,00110
56.0,70.0,85.0,XXX,XX,03,  Saturia Union,1156,11.9,29.8,58.1,0.3,6.5,69.1,23.4,1.0,00110
56.0,78.0,XX.0,XXX,XX,03,  Shibalaya Upazila,1320,10.3,17.3,70.5,1.9,34.6,40.4,24.5,0.5,00110
56.0,78.0,71.0,XXX,XX,03,  Ulail Union,1320,10.3,17.3,70.5,1.9,34.6,40.4,24.5,0.5,00110
26.0,XX.0,XX.0,XXX,XX,03, Dhaka Zila,434660,36.5,48.4,13.7,1.4,45.2,48.5,6.1,0.2,00110
26.0,4.0,XX.0,XXX,XX,03,  Badda Thana,78398,33.2,51.3,14.4,1.1,35.7,59.8,4.4,0.1,00110
26.0,6.0,XX.0,XXX,XX,03,  Biman Bandar Thana,1224,63.4,24.7,10.9,1.0,73.1,23.4,2.9,0.7,00110
26.0,10.0,XX.0,XXX,XX,03,  Dakshinkhan Thana,61310,35.3,55.3,8.8,0.7,48.9,47.3,3.8,0.1,00110
26.0,12.0,XX.0,XXX,XX,03,  Demra Thana,51645,31.9,52.3,14.8,1.0,47.8,47.3,4.8,0.1,00110
26.0,14.0,XX.0,XXX,XX,03,  Dhamrai Upazila,941,9.7,41.9,48.0,0.4,44.7,35.4,18.8,1.1,00110
26.0,14.0,35.0,XXX,XX,03,  Dhamrai Union,941,9.7,41.9,48.0,0.4,44.7,35.4,18.8,1.1,00110
26.0,29.0,XX.0,XXX,XX,03,  Jatrabari Thana,58539,48.9,40.5,9.3,1.3,65.7,31.6,2.7,0.0,00110
26.0,32.0,XX.0,XXX,XX,03,  Kadamtali Thana,60654,51.5,41.5,6.2,0.8,42.9,50.8,6.3,0.1,00110
26.0,34.0,XX.0,XXX,XX,03,  Kamrangir Char Thana,21144,43.7,43.2,12.0,1.1,52.5,43.8,3.6,0.1,00110
26.0,36.0,XX.0,XXX,XX,03,  Khilgaon Thana,13299,15.5,42.5,39.6,2.4,23.5,49.7,26.3,0.5,00110
26.0,37.0,XX.0,XXX,XX,03,  Khilkhet Thana,6048,21.8,49.3,27.0,1.9,36.8,46.9,14.4,1.9,00110
26.0,62.0,XX.0,XXX,XX,03,  Nawabganj Upazila,3752,24.0,25.3,49.9,0.7,40.1,45.2,14.6,0.1,00110
26.0,62.0,13.0,XXX,XX,03,  Bakshanagar Union,178,18.0,18.5,63.5,0.0,38.8,37.6,23.6,0.0,00110
26.0,62.0,74.0,XXX,XX,03,  Kalakopa Union,3574,24.3,25.7,49.2,0.8,40.2,45.6,14.1,0.1,00110
26.0,68.0,XX.0,XXX,XX,03,  Sabujbagh Thana,22837,51.0,32.4,14.2,2.4,50.0,43.5,6.4,0.1,00110
26.0,93.0,XX.0,XXX,XX,03,  Turag Thana,36860,13.5,60.4,21.9,4.3,24.6,63.1,12.0,0.3,00110
26.0,96.0,XX.0,XXX,XX,03,  Uttar Khan Thana,18009,20.5,62.5,15.8,1.2,53.7,39.2,6.6,0.5,00110
86.0,XX.0,XX.0,XXX,XX,03, Shariatpur Zila,3214,8.1,16.2,73.2,2.4,38.0,41.0,20.3,0.8,00110
86.0,14.0,XX.0,XXX,XX,03,  Bhedarganj Upazila,204,2.0,8.3,89.2,0.5,22.1,63.7,13.2,1.0,00110
86.0,14.0,77.0,XXX,XX,03,  Rambhadrapur Union,204,2.0,8.3,89.2,0.5,22.1,63.7,13.2,1.0,00110
86.0,25.0,XX.0,XXX,XX,03,  Damudya Upazila,689,5.5,11.6,75.2,7.7,99.3,0.4,0.0,0.3,00110
86.0,25.0,23.0,XXX,XX,03,  Darul Aman Union,689,5.5,11.6,75.2,7.7,99.3,0.4,0.0,0.3,00110
86.0,36.0,XX.0,XXX,XX,03,  Gosairhat Upazila,2321,9.4,18.3,71.3,1.0,21.2,51.0,26.9,0.9,00110
86.0,36.0,35.0,XXX,XX,03,  Idilpur Union,2321,9.4,18.3,71.3,1.0,21.2,51.0,26.9,0.9,00110
54.0,XX.0,XX.0,XXX,XX,03, Madaripur Zila,6329,5.8,21.9,69.8,2.5,18.5,59.2,20.7,1.6,00110
54.0,80.0,XX.0,XXX,XX,03,  Rajoir Upazila,4594,7.2,23.1,67.3,2.4,21.6,52.3,24.5,1.6,00110
54.0,80.0,95.0,XXX,XX,03,  Rajoir Union,4594,7.2,23.1,67.3,2.4,21.6,52.3,24.5,1.6,00110
54.0,87.0,XX.0,XXX,XX,03,  Shib Char Upazila,1735,2.2,18.8,76.3,2.8,10.2,77.5,10.5,1.7,00110
54.0,87.0,18.0,XXX,XX,03,  Bayratala Uttar Union,1538,2.1,18.0,76.7,3.1,11.4,75.5,11.2,2.0,00110
54.0,87.0,42.0,XXX,XX,03,  Ditiyakhanda Union,197,2.5,24.9,72.6,0.0,1.0,93.4,5.6,0.0,00110
93.0,XX.0,XX.0,XXX,XX,03, Tangail Zila,18199,3.4,5.8,89.8,1.0,27.2,51.1,17.6,4.0,00110
93.0,9.0,XX.0,XXX,XX,03,  Basail Upazila,3142,4.4,9.7,85.2,0.7,42.7,47.6,7.5,2.2,00110
93.0,9.0,11.0,XXX,XX,03,  Basail Union,3142,4.4,9.7,85.2,0.7,42.7,47.6,7.5,2.2,00110
93.0,23.0,XX.0,XXX,XX,03,  Delduar Upazila,3387,4.4,6.5,88.9,0.2,27.6,44.8,26.3,1.2,00110
93.0,23.0,23.0,XXX,XX,03,  Delduar Union,3387,4.4,6.5,88.9,0.2,27.6,44.8,26.3,1.2,00110
93.0,47.0,XX.0,XXX,XX,03,  Kalihati Upazila,622,0.2,0.5,99.0,0.3,9.2,68.6,18.6,3.5,00110
93.0,47.0,58.0,XXX,XX,03,  Kok Dahara Union,622,0.2,0.5,99.0,0.3,9.2,68.6,18.6,3.5,00110
93.0,57.0,XX.0,XXX,XX,03,  Madhupur Upazila,2208,1.0,2.9,95.3,0.7,0.9,80.6,12.4,6.2,00110
93.0,57.0,21.0,XXX,XX,03,  Alokdia Union,2208,1.0,2.9,95.3,0.7,0.9,80.6,12.4,6.2,00110
93.0,66.0,XX.0,XXX,XX,03,  Mirzapur Upazila,1495,1.9,6.7,91.0,0.4,44.7,29.6,22.2,3.5,00110
93.0,66.0,36.0,XXX,XX,03,  Bhaora Union,963,2.0,6.0,91.6,0.4,54.4,19.2,23.8,2.6,00110
93.0,66.0,39.0,XXX,XX,03,  Bhatgram Union,103,1.9,30.1,66.0,1.9,62.1,1.0,16.5,20.4,00110
93.0,66.0,67.0,XXX,XX,03,  Latifpur Union,429,1.9,2.6,95.6,0.0,18.6,59.7,20.0,1.6,00110
93.0,76.0,XX.0,XXX,XX,03,  Nagarpur Upazila,3086,8.3,9.9,80.3,1.5,25.4,52.9,18.1,3.6,00110
93.0,76.0,73.0,XXX,XX,03,  Nagarpur Union,3086,8.3,9.9,80.3,1.5,25.4,52.9,18.1,3.6,00110
93.0,85.0,XX.0,XXX,XX,03,  Sakhipur Upazila,4259,0.6,1.3,96.3,1.8,27.0,47.1,18.8,7.0,00110
93.0,85.0,27.0,XXX,XX,03,  Gazaria Union,2419,0.5,1.4,97.1,1.1,33.6,39.4,22.6,4.4,00110
93.0,85.0,81.0,XXX,XX,03,  Kalia Union,1840,0.7,1.3,95.2,2.8,18.4,57.2,13.9,10.5,00110
48.0,XX.0,XX.0,XXX,XX,03, Kishoreganj Zila,17338,2.3,6.4,90.3,1.0,6.8,48.7,41.1,3.4,00110
48.0,2.0,XX.0,XXX,XX,03,  Austagram Upazila,3921,2.0,4.1,91.8,2.2,3.6,46.3,46.0,4.1,00110
48.0,2.0,23.0,XXX,XX,03,  Austagram Union,3921,2.0,4.1,91.8,2.2,3.6,46.3,46.0,4.1,00110
48.0,33.0,XX.0,XXX,XX,03,  Itna Upazila,4716,1.8,2.9,94.1,1.3,5.5,31.7,58.7,4.1,00110
48.0,33.0,43.0,XXX,XX,03,  Dhanpur Union,315,1.6,3.5,91.4,3.5,14.9,52.4,15.6,17.1,00110
48.0,33.0,51.0,XXX,XX,03,  Itna Union,4401,1.8,2.8,94.3,1.1,4.8,30.2,61.8,3.2,00110
48.0,59.0,XX.0,XXX,XX,03,  Mithamain Upazila,2503,2.6,8.8,87.7,0.9,10.7,54.0,32.7,2.6,00110
48.0,59.0,81.0,XXX,XX,03,  Mithamain Union,2503,2.6,8.8,87.7,0.9,10.7,54.0,32.7,2.6,00110
48.0,76.0,XX.0,XXX,XX,03,  Nikli Upazila,4375,1.3,6.7,91.8,0.2,3.7,67.2,25.9,3.2,00110
48.0,76.0,76.0,XXX,XX,03,  Nikli Union,4375,1.3,6.7,91.8,0.2,3.7,67.2,25.9,3.2,00110
48.0,92.0,XX.0,XXX,XX,03,  Tarail Upazila,1823,6.2,16.3,77.3,0.2,19.4,45.7,33.1,1.8,00110
48.0,92.0,94.0,XXX,XX,03,  Tarail Sachail Union,1823,6.2,16.3,77.3,0.2,19.4,45.7,33.1,1.8,00110
89.0,XX.0,XX.0,XXX,XX,03, Sherpur Zila,1377,6.8,25.1,62.2,6.0,55.3,24.4,16.2,4.1,00110
89.0,37.0,XX.0,XXX,XX,03,  Jhenaigati Upazila,1377,6.8,25.1,62.2,6.0,55.3,24.4,16.2,4.1,00110
89.0,37.0,25.0,XXX,XX,03,  Jhenaigati Union,1377,6.8,25.1,62.2,6.0,55.3,24.4,16.2,4.1,00110
68.0,XX.0,XX.0,XXX,XX,03, Narsingdi Zila,20149,6.3,26.8,65.5,1.3,18.8,36.2,37.5,7.5,00110
68.0,7.0,XX.0,XXX,XX,03,  Belabo Upazila,4530,5.6,17.2,74.2,3.1,13.6,29.2,45.9,11.4,00110
68.0,7.0,13.0,XXX,XX,03,  Bajnaba Union,254,2.8,21.7,75.6,0.0,8.3,90.6,0.0,1.2,00110
68.0,7.0,20.0,XXX,XX,03,  Belabo Union,4276,5.8,16.9,74.1,3.3,13.9,25.5,48.6,12.0,00110
68.0,52.0,XX.0,XXX,XX,03,  Manohardi Upazila,883,6.3,21.3,72.4,0.0,24.7,34.0,30.5,10.9,00110
68.0,52.0,33.0,XXX,XX,03,  Chandanbari Union,412,9.5,29.9,60.7,0.0,36.9,45.6,10.7,6.8,00110
68.0,52.0,67.0,XXX,XX,03,  Kanchikata Union,246,5.3,9.3,85.4,0.0,7.3,31.3,50.8,10.6,00110
