ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Male,% Male-Never married,% Male-Married,% Male-Widowed,% Male-Divorced/Separated,Total Female,% Female-Never married,% Female-Married,% Female-Widowed,% Female-Divorced/Separated,check_var
46.0,XX.0,XX.0,XXX,XX,01, Khagrachhari Zila,147688,36.3,61.9,1.5,0.2,144836,27.4,63.6,8.2,0.9,00110
46.0,43.0,XX.0,XXX,XX,01,  Dighinala Upazila,33629,36.7,61.8,1.4,0.2,32251,27.3,64.1,7.9,0.7,00110
46.0,43.0,31.0,XXX,XX,01,  Boalkhali Union,1912,35.9,61.9,1.9,0.3,1838,27.4,63.9,7.9,0.7,00110
46.0,49.0,XX.0,XXX,XX,01,  Khagrachhari Sadar Upazila,15925,35.6,62.7,1.4,0.2,15781,28.1,63.4,7.8,0.7,00110
46.0,61.0,XX.0,XXX,XX,01,  Lakshmichhari Upazila,8912,33.1,64.8,1.8,0.3,8609,25.6,66.7,6.8,0.8,00110
46.0,61.0,71.0,XXX,XX,01,  Lakshmichhari Union,3631,33.4,65.1,1.3,0.1,3487,25.2,67.4,6.9,0.5,00110
46.0,65.0,XX.0,XXX,XX,01,  Mahalchhari Upazila,15412,35.5,62.6,1.7,0.2,14714,26.7,65.0,7.6,0.6,00110
46.0,65.0,31.0,XXX,XX,01,  Mahalchhari Union,2320,33.8,64.5,1.5,0.2,2246,24.3,66.7,8.1,1.0,00110
46.0,67.0,XX.0,XXX,XX,01,  Manikchhari Upazila,9383,38.5,60.1,1.2,0.2,9401,27.5,63.4,7.9,1.2,00110
46.0,67.0,87.0,XXX,XX,01,  Tintahari Union,1031,39.7,58.2,2.1,0.0,964,27.1,61.9,10.3,0.7,00110
46.0,70.0,XX.0,XXX,XX,01,  Matiranga Upazila,37047,37.4,61.1,1.2,0.3,37101,27.6,62.5,8.7,1.1,00110
46.0,77.0,XX.0,XXX,XX,01,  Panchhari Upazila,15190,35.3,62.4,2.0,0.3,15060,27.5,63.5,8.4,0.7,00110
46.0,80.0,XX.0,XXX,XX,01,  Ramgarh Upazila,12190,36.2,61.5,2.0,0.3,11919,27.7,62.2,8.9,1.2,00110
46.0,80.0,76.0,XXX,XX,01,  Ramgarh Union,241,30.3,66.8,2.9,0.0,244,26.2,66.8,6.1,0.8,00110
22.0,XX.0,XX.0,XXX,XX,01, Cox's Bazar Zila,630157,47.8,51.7,0.4,0.1,622472,34.5,59.3,5.4,0.7,00110
22.0,16.0,XX.0,XXX,XX,01,  Chakoria Upazila,143237,46.8,52.7,0.5,0.1,143442,34.2,59.3,5.8,0.7,00110
22.0,24.0,XX.0,XXX,XX,01,  Cox's Bazar Sadar Upazila,85136,50.4,49.2,0.3,0.1,83958,35.9,58.9,4.6,0.6,00110
22.0,24.0,35.0,XXX,XX,01,  Idgaon Union,5559,51.2,48.7,0.1,0.1,5771,35.3,63.1,1.2,0.4,00110
22.0,24.0,42.0,XXX,XX,01,  Islamabad Union,2544,50.7,48.2,0.7,0.4,2544,35.2,57.2,6.5,1.1,00110
22.0,45.0,XX.0,XXX,XX,01,  Kutubdia Upazila,35418,47.2,52.5,0.3,0.1,34359,34.4,59.4,5.6,0.6,00110
22.0,49.0,XX.0,XXX,XX,01,  Maheshkhali Upazila,106167,49.7,49.9,0.3,0.1,100426,35.2,58.4,5.8,0.7,00110
22.0,56.0,XX.0,XXX,XX,01,  Pekua Upazila,48636,46.1,53.4,0.4,0.1,49294,33.2,61.4,4.7,0.7,00110
22.0,56.0,83.0,XXX,XX,01,  Pekua Union,5493,44.2,55.4,0.3,0.0,5705,32.4,62.9,4.2,0.6,00110
22.0,66.0,XX.0,XXX,XX,01,  Ramu Upazila,78949,47.6,51.9,0.4,0.1,77371,34.1,58.4,6.6,1.0,00110
22.0,66.0,15.0,XXX,XX,01,  Fatekharkul Union,488,43.6,55.9,0.4,0.0,520,29.0,55.8,12.5,2.7,00110
22.0,66.0,38.0,XXX,XX,01,  Joarianala Union,5116,48.2,51.3,0.4,0.1,5154,32.7,62.0,4.6,0.7,00110
22.0,90.0,XX.0,XXX,XX,01,  Teknaf Upazila,70058,47.1,52.5,0.4,0.1,71587,34.4,60.2,4.6,0.7,00110
22.0,90.0,63.0,XXX,XX,01,  Teknaf Union,7007,45.4,54.1,0.5,0.0,7107,34.3,61.3,3.8,0.7,00110
22.0,94.0,XX.0,XXX,XX,01,  Ukhia Upazila,62556,46.4,53.1,0.4,0.1,62035,33.6,60.3,5.2,0.9,00110
22.0,94.0,47.0,XXX,XX,01,  Raja Palong Union,10320,45.9,53.8,0.3,0.1,10399,34.1,61.3,4.0,0.6,00110
15.0,XX.0,XX.0,XXX,XX,01, Chittagong Zila,1652683,48.6,50.7,0.6,0.1,1747358,31.8,59.6,8.1,0.5,00110
15.0,4.0,XX.0,XXX,XX,01,  Anowara Upazila,90438,49.0,50.1,0.8,0.1,98144,33.0,56.9,9.6,0.6,00110
15.0,4.0,15.0,XXX,XX,01,  Anowara Union,1726,41.3,57.6,1.1,0.1,1970,27.9,59.4,12.1,0.6,00110
15.0,8.0,XX.0,XXX,XX,01,  Banshkhali Upazila,132455,46.5,52.9,0.6,0.1,142821,32.1,60.5,6.9,0.5,00110
15.0,12.0,XX.0,XXX,XX,01,  Boalkhali Upazila,66052,48.6,50.7,0.7,0.0,70011,31.4,60.1,8.2,0.4,00110
15.0,18.0,XX.0,XXX,XX,01,  Chandanaish  Upazila,75938,48.2,51.0,0.6,0.1,74367,33.0,58.8,7.7,0.5,00110
15.0,33.0,XX.0,XXX,XX,01,  Fatikchhari Upazila,180126,49.2,50.2,0.5,0.1,186753,32.0,59.5,7.9,0.6,00110
15.0,37.0,XX.0,XXX,XX,01,  Hathazari Upazila,168243,54.2,45.2,0.5,0.1,171404,33.8,58.0,7.6,0.6,00110
15.0,37.0,59.0,XXX,XX,01,  Hathazari Union,30958,56.6,43.1,0.3,0.1,27017,33.4,60.0,5.9,0.6,00110
15.0,47.0,XX.0,XXX,XX,01,  Lohagara Upazila,86171,48.2,51.2,0.6,0.1,96125,32.9,59.5,7.0,0.6,00110
15.0,47.0,62.0,XXX,XX,01,  Lohagara Union,1396,51.1,48.9,0.0,0.0,1668,34.3,57.0,8.5,0.2,00110
15.0,53.0,XX.0,XXX,XX,01,  Mirsharai Upazila,130951,46.6,52.7,0.7,0.1,155301,29.6,60.4,9.4,0.6,00110
15.0,53.0,59.0,XXX,XX,01,  Mirsharai Union,4862,46.8,52.8,0.4,0.0,5749,28.9,60.2,10.6,0.3,00110
15.0,61.0,XX.0,XXX,XX,01,  Patiya Upazila,183667,49.0,50.3,0.7,0.1,185000,32.3,58.2,8.9,0.6,00110
15.0,70.0,XX.0,XXX,XX,01,  Rangunia Upazila,106646,46.6,52.8,0.5,0.0,108073,29.8,62.9,6.8,0.5,00110
15.0,70.0,34.0,XXX,XX,01,  Mariamnagar Union,6047,50.1,49.6,0.3,0.0,6577,33.3,60.6,5.7,0.3,00110
15.0,70.0,60.0,XXX,XX,01,  Pomara Union,265,50.9,49.1,0.0,0.0,238,27.3,63.9,8.8,0.0,00110
15.0,74.0,XX.0,XXX,XX,01,  Raozan Upazila,98207,49.7,49.6,0.7,0.0,110156,30.6,60.6,8.3,0.4,00110
15.0,78.0,XX.0,XXX,XX,01,  Sandwip Upazila,74191,46.6,52.5,0.8,0.1,92744,28.9,62.6,8.1,0.4,00110
15.0,78.0,40.0,XXX,XX,01,  Harispur Union,127,46.5,52.8,0.8,0.0,139,34.5,62.6,2.9,0.0,00110
15.0,82.0,XX.0,XXX,XX,01,  Satkania Upazila,115469,48.0,51.3,0.6,0.1,127003,32.8,59.1,7.6,0.5,00110
15.0,82.0,36.0,XXX,XX,01,  Dhemsa Union,2701,42.2,57.3,0.4,0.1,2274,35.5,59.0,5.1,0.4,00110
15.0,86.0,XX.0,XXX,XX,01,  Sitakunda Upazila,144129,47.1,52.4,0.5,0.1,129456,31.9,59.2,8.4,0.6,00110
84.0,XX.0,XX.0,XXX,XX,01, Rangamati Zila,170335,37.0,61.4,1.4,0.2,155806,27.9,64.9,6.7,0.5,00110
84.0,7.0,XX.0,XXX,XX,01,  Baghaichhari Upazila,29874,37.6,61.1,1.2,0.1,27206,28.9,64.5,6.2,0.3,00110
84.0,7.0,71.0,XXX,XX,01,  Rupakari Union,1414,36.6,62.0,1.4,0.0,1310,25.0,66.1,8.8,0.2,00110
84.0,21.0,XX.0,XXX,XX,01,  Barkal Upazila,18215,35.5,63.0,1.4,0.1,15551,27.2,67.1,5.2,0.5,00110
84.0,21.0,47.0,XXX,XX,01,  Barkal Union,1897,40.8,57.7,1.3,0.2,1587,30.4,63.6,5.3,0.7,00110
84.0,25.0,XX.0,XXX,XX,01,  Kawkhali Upazila,18705,37.6,60.4,1.6,0.3,18345,28.1,63.1,8.0,0.8,00110
84.0,25.0,19.0,XXX,XX,01,  Betbunia Union,2585,40.4,57.7,1.4,0.5,2523,26.0,64.0,9.0,1.0,00110
84.0,29.0,XX.0,XXX,XX,01,  Belai Chhari Upazila,9977,33.8,63.8,2.2,0.2,8916,25.7,67.4,6.3,0.7,00110
84.0,29.0,23.0,XXX,XX,01,  Belai Chhari Union,2448,36.2,61.5,2.1,0.2,2062,26.7,66.2,6.4,0.6,00110
84.0,36.0,XX.0,XXX,XX,01,  Kaptai  Upazila,18493,37.8,60.1,1.8,0.2,17099,29.7,61.9,7.8,0.6,00110
84.0,36.0,57.0,XXX,XX,01,  Kaptai Union,790,37.0,58.7,3.8,0.5,718,28.8,63.1,7.7,0.4,00110
84.0,47.0,XX.0,XXX,XX,01,  Jurai Chhari Upazila,8830,34.3,64.2,1.3,0.2,7437,26.3,68.4,4.9,0.3,00110
84.0,47.0,57.0,XXX,XX,01,  Jurai Chhari Union,1221,32.8,65.7,1.3,0.2,1107,24.3,69.4,5.9,0.5,00110
84.0,58.0,XX.0,XXX,XX,01,  Langadu  Upazila,25994,38.5,60.8,0.6,0.1,23743,26.6,65.7,7.0,0.7,00110
84.0,58.0,67.0,XXX,XX,01,  Langadu Union,1410,32.5,66.4,0.9,0.2,1337,24.5,69.9,5.4,0.1,00110
84.0,75.0,XX.0,XXX,XX,01,  Naniarchar  Upazila,14480,34.7,63.8,1.4,0.1,13748,26.0,66.8,6.8,0.4,00110
84.0,75.0,57.0,XXX,XX,01,  Naniarchar Union,2332,35.8,62.6,1.5,0.0,2149,28.0,66.1,5.6,0.3,00110
84.0,78.0,XX.0,XXX,XX,01,  Rajasthali  Upazila,9124,38.3,58.9,2.4,0.4,8527,28.6,62.4,8.3,0.7,00110
84.0,78.0,71.0,XXX,XX,01,  Gainda Union,2048,34.2,61.2,4.1,0.5,2049,26.7,62.4,10.3,0.6,00110
84.0,87.0,XX.0,XXX,XX,01,  Rangamati Sadar Upazila,16643,38.3,60.1,1.5,0.1,15234,29.8,63.6,6.2,0.4,00110
30.0,XX.0,XX.0,XXX,XX,01, Feni Zila,409979,47.3,52.0,0.6,0.1,470639,28.7,62.8,8.0,0.5,00110
30.0,14.0,XX.0,XXX,XX,01,  Chhagalnaiya Upazila,50025,48.5,51.0,0.5,0.1,58075,28.8,62.5,8.3,0.4,00110
30.0,14.0,76.0,XXX,XX,01,  Pathannagar Union,11620,48.4,51.1,0.5,0.1,13461,28.3,63.6,7.8,0.3,00110
30.0,25.0,XX.0,XXX,XX,01,  Daganbhuiyan Upazila,75633,46.2,53.0,0.7,0.1,93085,28.3,63.0,8.3,0.4,00110
30.0,25.0,12.0,XXX,XX,01,  Daganbhuiyan Union,6199,47.7,51.2,1.0,0.2,7938,27.1,62.6,10.0,0.4,00110
30.0,25.0,38.0,XXX,XX,01,  Jailashkara Union,14125,46.8,52.3,0.8,0.1,16738,29.7,61.4,8.3,0.6,00110
30.0,29.0,XX.0,XXX,XX,01,  Feni Sadar Upazila,131992,48.5,50.9,0.6,0.1,145183,29.4,62.5,7.7,0.4,00110
30.0,41.0,XX.0,XXX,XX,01,  Fulgazi Upazila,44405,45.8,53.5,0.6,0.1,45481,28.4,63.0,8.1,0.5,00110
30.0,41.0,67.0,XXX,XX,01,  Fulgazi Union,11322,44.2,55.1,0.5,0.1,10497,28.5,63.1,7.7,0.7,00110
30.0,51.0,XX.0,XXX,XX,01,  Parshuram Upazila,24645,46.2,52.9,0.8,0.1,29340,28.0,61.4,9.4,1.1,00110
30.0,94.0,XX.0,XXX,XX,01,  Sonagazi Upazila,83279,46.9,52.4,0.6,0.1,99475,28.5,63.7,7.3,0.5,00110
30.0,94.0,66.0,XXX,XX,01,  Matiganj Union,8681,45.8,53.6,0.5,0.0,10590,27.4,66.5,5.8,0.2,00110
75.0,XX.0,XX.0,XXX,XX,01, Noakhali Zila,868399,45.3,54.0,0.6,0.1,1017642,29.4,63.1,7.0,0.5,00110
75.0,7.0,XX.0,XXX,XX,01,  Begumganj Upazila,139951,48.2,51.1,0.6,0.1,170695,30.6,61.4,7.7,0.4,00110
75.0,7.0,70.0,XXX,XX,01,  Mir Warishpur Union,5047,47.6,51.6,0.7,0.2,6525,30.9,59.6,9.1,0.4,00110
75.0,10.0,XX.0,XXX,XX,01,  Chatkhil Upazila,68775,47.9,51.3,0.7,0.1,85990,28.6,62.6,8.3,0.4,00110
75.0,21.0,XX.0,XXX,XX,01,  Companiganj Upazila,76083,46.8,52.6,0.5,0.0,87865,29.3,63.1,7.1,0.5,00110
75.0,36.0,XX.0,XXX,XX,01,  Hatiya Upazila,121735,38.5,60.9,0.6,0.0,126761,26.6,67.4,5.6,0.4,00110
75.0,36.0,47.0,XXX,XX,01,  Harni Union,5582,35.1,64.3,0.6,0.1,5677,25.8,69.7,4.1,0.4,00110
75.0,36.0,76.0,XXX,XX,01,  Sonadia Union,9371,42.1,57.5,0.4,0.0,10220,29.8,64.5,5.4,0.4,00110
75.0,47.0,XX.0,XXX,XX,01,  Kabirhat Upazila,58250,45.7,53.7,0.6,0.0,70417,30.3,61.8,7.4,0.5,00110
75.0,80.0,XX.0,XXX,XX,01,  Senbagh Upazila,88976,45.3,53.9,0.7,0.1,104806,29.6,62.3,7.6,0.5,00110
75.0,80.0,13.0,XXX,XX,01,  Arjuntala Union,5876,46.3,53.0,0.6,0.1,8254,28.4,62.4,8.7,0.5,00110
75.0,80.0,57.0,XXX,XX,01,  Kadra Union,5596,46.6,52.8,0.6,0.1,7744,29.0,62.2,8.0,0.7,00110
75.0,83.0,XX.0,XXX,XX,01,  Sonaimuri Upazila,95954,49.3,49.8,0.7,0.1,123382,30.2,61.4,7.9,0.4,00110
75.0,85.0,XX.0,XXX,XX,01,  Subarnachar Upazila,92858,41.8,57.6,0.5,0.1,97720,29.0,64.6,5.9,0.5,00110
75.0,85.0,36.0,XXX,XX,01,  Char Jubille Union,12285,42.7,56.8,0.5,0.0,14237,29.3,64.9,5.3,0.5,00110
75.0,87.0,XX.0,XXX,XX,01,  Noakhali Sadar Upazila,125817,45.5,53.9,0.5,0.1,150006,29.8,63.5,6.2,0.5,00110
75.0,87.0,23.0,XXX,XX,01,  Ashwadia Union,10000,42.9,56.8,0.3,0.0,11257,30.8,64.1,4.8,0.3,00110
75.0,87.0,25.0,XXX,XX,01,  Binodpur Union,6463,46.2,53.1,0.6,0.0,7361,30.6,60.8,8.0,0.6,00110
75.0,87.0,40.0,XXX,XX,01,  Char Matua Union,8534,46.4,53.1,0.4,0.0,10292,30.4,63.4,6.0,0.2,00110
75.0,87.0,60.0,XXX,XX,01,  Kadir Hanif Union,6927,46.5,52.8,0.6,0.1,7368,30.9,61.6,6.6,0.9,00110
75.0,87.0,80.0,XXX,XX,01,  Noakhali Union,10359,46.2,53.1,0.6,0.1,11426,33.1,59.8,6.7,0.4,00110
29.0,XX.0,XX.0,XXX,XX,01, Faridpur Zila,606640,38.4,60.8,0.7,0.1,641793,24.5,65.9,8.9,0.7,00110
29.0,3.0,XX.0,XXX,XX,01,  Alfadanga Upazila,35794,40.1,59.1,0.7,0.1,41223,23.9,65.2,10.3,0.6,00110
29.0,3.0,10.0,XXX,XX,01,  Alfadanga Union,4400,40.7,58.8,0.6,0.0,5035,24.9,65.0,9.3,0.7,00110
29.0,3.0,31.0,XXX,XX,01,  Buraich Union,7090,39.7,59.8,0.4,0.1,7985,23.5,66.7,9.4,0.4,00110
29.0,10.0,XX.0,XXX,XX,01,  Bhanga Upazila,76474,40.0,59.1,0.8,0.1,84733,25.1,65.3,8.9,0.6,00110
29.0,10.0,13.0,XXX,XX,01,  Algi Union,7472,42.7,56.5,0.7,0.1,8417,26.8,64.7,7.9,0.6,00110
29.0,10.0,25.0,XXX,XX,01,  Chumordi Union,1467,39.5,58.9,1.2,0.5,1703,23.8,62.7,12.0,1.5,00110
29.0,18.0,XX.0,XXX,XX,01,  Boalmari Upazila,84506,38.1,61.1,0.7,0.1,88960,24.4,65.4,9.5,0.7,00110
29.0,21.0,XX.0,XXX,XX,01,  Char Bhadrasan Upazila,14562,34.8,64.5,0.7,0.1,16081,24.2,67.7,7.6,0.5,00110
29.0,21.0,19.0,XXX,XX,01,  Char Bhadrasan Union,1232,29.4,69.9,0.6,0.2,1486,24.9,65.5,8.7,0.9,00110
29.0,47.0,XX.0,XXX,XX,01,  Faridpur Sadar Upazila,133573,37.7,61.6,0.6,0.1,136023,23.8,66.8,8.5,0.9,00110
29.0,47.0,15.0,XXX,XX,01,  Ambikapur Union,10480,39.5,59.9,0.5,0.1,10344,25.3,66.3,7.9,0.5,00110
29.0,56.0,XX.0,XXX,XX,01,  Madhukhali Upazila,73015,37.1,62.2,0.6,0.1,75037,23.6,66.4,9.3,0.7,00110
29.0,56.0,52.0,XXX,XX,01,  Madhukhali Union,8210,36.7,62.5,0.6,0.2,8633,23.8,65.8,9.6,0.8,00110
29.0,56.0,73.0,XXX,XX,01,  Noapara Union,8257,36.8,62.5,0.6,0.1,8229,22.6,67.8,8.9,0.7,00110
29.0,62.0,XX.0,XXX,XX,01,  Nagarkanda Upazila,67753,39.7,59.6,0.6,0.1,69598,24.9,65.6,8.8,0.7,00110
29.0,62.0,55.0,XXX,XX,01,  Laskardia Union,7305,39.1,60.2,0.6,0.1,7542,24.9,65.9,8.5,0.7,00110
29.0,84.0,XX.0,XXX,XX,01,  Sadarpur Upazila,63811,37.8,61.2,0.9,0.1,71453,25.0,65.3,9.1,0.7,00110
29.0,84.0,85.0,XXX,XX,01,  Sadarpur Union,8157,39.9,59.4,0.6,0.1,8457,26.3,64.2,8.7,0.8,00110
29.0,90.0,XX.0,XXX,XX,01,  Saltha Upazila,57152,39.0,60.5,0.4,0.1,58685,25.5,66.2,7.8,0.5,00110
29.0,90.0,16.0,XXX,XX,01,  Bhawal Union,5283,38.6,60.8,0.5,0.1,5639,25.7,64.8,8.8,0.7,00110
29.0,90.0,78.0,XXX,XX,01,  Ramkantapur Union,4614,42.0,57.5,0.5,0.0,4638,26.9,65.5,7.3,0.4,00110
72.0,XX.0,XX.0,XXX,XX,01, Netrakona Zila,695327,39.0,60.2,0.7,0.1,716843,24.7,64.1,10.7,0.5,00110
72.0,4.0,XX.0,XXX,XX,01,  Atpara Upazila,48306,39.8,59.3,0.8,0.1,49585,25.1,63.0,11.5,0.5,00110
72.0,4.0,11.0,XXX,XX,01,  Baniajan Union,4155,38.9,59.9,1.1,0.1,4395,25.6,61.8,12.2,0.4,00110
72.0,9.0,XX.0,XXX,XX,01,  Barhatta Upazila,61368,39.6,59.5,0.7,0.1,62206,25.7,63.5,10.3,0.5,00110
72.0,9.0,23.0,XXX,XX,01,  Barhatta Union,9324,39.2,60.2,0.4,0.1,9362,24.9,65.3,9.5,0.3,00110
72.0,18.0,XX.0,XXX,XX,01,  Durgapur Upazila,69323,36.8,62.3,0.7,0.2,71666,24.4,65.9,9.1,0.6,00110
72.0,18.0,51.0,XXX,XX,01,  Durgapur Union,7422,37.1,61.8,0.9,0.2,7767,25.3,63.9,9.9,0.9,00110
72.0,38.0,XX.0,XXX,XX,01,  Khaliajuri Upazila,32401,40.2,58.9,0.8,0.1,31154,25.1,62.2,12.0,0.7,00110
72.0,38.0,40.0,XXX,XX,01,  Khaliajuri Union,2996,39.5,59.6,0.8,0.1,2916,25.0,61.9,11.9,1.2,00110
72.0,40.0,XX.0,XXX,XX,01,  Kalmakanda Upazila,88580,39.1,60.1,0.6,0.1,91749,25.2,64.5,9.9,0.5,00110
72.0,40.0,35.0,XXX,XX,01,  Kalmakanda Union,11946,39.9,59.4,0.6,0.1,12060,25.4,63.6,10.4,0.6,00110
72.0,47.0,XX.0,XXX,XX,01,  Kendua Upazila,97345,39.5,59.8,0.6,0.2,103295,23.9,63.2,12.4,0.6,00110
72.0,56.0,XX.0,XXX,XX,01,  Madan Upazila,46362,39.9,59.2,0.8,0.1,46556,23.3,63.9,12.3,0.5,00110
72.0,56.0,52.0,XXX,XX,01,  Madan Union,5162,40.6,58.6,0.8,0.1,4981,22.5,63.1,13.8,0.6,00110
72.0,63.0,XX.0,XXX,XX,01,  Mohanganj Upazila,50289,39.4,59.9,0.5,0.1,50274,24.0,63.7,11.9,0.4,00110
72.0,74.0,XX.0,XXX,XX,01,  Netrokona Sadar Upazila,101006,39.2,60.0,0.7,0.1,103634,24.4,64.0,11.1,0.6,00110
72.0,83.0,XX.0,XXX,XX,01,  Purbadhala Upazila,100347,38.1,61.3,0.5,0.1,106724,25.4,65.4,8.8,0.4,00110
72.0,83.0,71.0,XXX,XX,01,  Jaria Union,6297,39.2,60.5,0.2,0.1,6501,25.7,65.0,9.2,0.2,00110
72.0,83.0,94.0,XXX,XX,01,  Purbadhala Union,6781,37.8,61.5,0.6,0.2,7036,24.1,66.6,8.7,0.5,00110
39.0,XX.0,XX.0,XXX,XX,01, Jamalpur Zila,687722,32.7,66.5,0.6,0.2,729854,20.0,69.8,9.3,0.8,00110
39.0,7.0,XX.0,XXX,XX,01,  Bakshiganj Upazila,66049,32.2,67.0,0.6,0.2,70587,20.9,69.3,8.7,1.2,00110
39.0,7.0,23.0,XXX,XX,01,  Bakshiganj Union,7202,31.4,67.8,0.6,0.1,7572,19.8,69.2,9.6,1.3,00110
39.0,15.0,XX.0,XXX,XX,01,  Dewanganj Upazila,73937,33.7,65.9,0.3,0.1,79038,21.5,69.0,8.6,0.9,00110
39.0,15.0,36.0,XXX,XX,01,  Chikajani Union,6038,36.0,63.7,0.2,0.0,6297,22.1,69.0,8.0,0.9,00110
39.0,15.0,43.0,XXX,XX,01,  Chukaibari Union,508,28.5,70.9,0.6,0.0,552,18.5,70.7,10.0,0.9,00110
39.0,29.0,XX.0,XXX,XX,01,  Islampur Upazila,91899,34.1,65.3,0.5,0.1,94516,20.0,70.6,8.6,0.8,00110
39.0,36.0,XX.0,XXX,XX,01,  Jamalpur Sadar Upazila,171755,31.6,67.4,0.8,0.2,184684,20.1,69.1,9.9,0.9,00110
39.0,36.0,59.0,XXX,XX,01,  Ranagachha Union,11694,32.6,66.5,0.6,0.3,13093,20.9,68.6,9.8,0.7,00110
39.0,58.0,XX.0,XXX,XX,01,  Madarganj Upazila,82631,34.5,64.9,0.4,0.1,86268,19.5,71.0,9.0,0.6,00110
39.0,61.0,XX.0,XXX,XX,01,  Melandaha Upazila,100955,31.7,67.5,0.6,0.2,107624,19.2,70.5,9.4,0.8,00110
39.0,61.0,85.0,XXX,XX,01,  Nangla Union,6303,30.7,68.3,0.7,0.2,6850,18.6,70.1,10.2,1.1,00110
39.0,85.0,XX.0,XXX,XX,01,  Sarishabari Upazila,100496,32.7,66.5,0.7,0.1,107137,19.6,69.9,9.8,0.6,00110
39.0,85.0,21.0,XXX,XX,01,  Bhatara Union,11370,31.5,67.4,0.9,0.3,12590,20.0,68.3,10.8,0.9,00110
59.0,XX.0,XX.0,XXX,XX,01, Munshiganj Zila,486424,41.2,58.0,0.7,0.1,500733,26.1,65.5,8.0,0.5,00110
59.0,24.0,XX.0,XXX,XX,01,  Gazaria Upazila,58226,39.8,59.4,0.7,0.1,59643,24.2,67.2,8.1,0.4,00110
59.0,24.0,42.0,XXX,XX,01,  Gazaria Union,4274,38.8,60.3,0.8,0.1,4799,24.9,66.8,7.6,0.6,00110
59.0,24.0,73.0,XXX,XX,01,  Imampur Union,7076,38.7,60.4,0.8,0.1,7658,23.8,66.1,9.7,0.5,00110
59.0,44.0,XX.0,XXX,XX,01,  Lohajang Upazila,60281,39.5,59.5,0.8,0.1,61588,27.7,62.1,9.4,0.7,00110
59.0,44.0,13.0,XXX,XX,01,  Bejgaon Union,4380,39.3,59.9,0.7,0.0,5100,28.5,64.1,6.9,0.5,00110
59.0,44.0,94.0,XXX,XX,01,  Lohajang Teotia Union,1729,40.0,59.3,0.5,0.2,1724,30.2,61.3,7.8,0.7,00110
59.0,56.0,XX.0,XXX,XX,01,  Munshiganj Sadar Upazila,95499,42.8,56.5,0.6,0.1,95444,26.1,66.6,7.0,0.4,00110
59.0,56.0,76.0,XXX,XX,01,  Panchasar Union,24301,41.3,58.1,0.5,0.1,21706,25.3,68.2,5.9,0.5,00110
59.0,56.0,85.0,XXX,XX,01,  Rampal Union,14792,44.9,54.4,0.6,0.1,13715,26.7,65.4,7.5,0.4,00110
59.0,74.0,XX.0,XXX,XX,01,  Serajdikhan Upazila,109816,41.1,58.1,0.7,0.1,112236,25.4,66.0,8.1,0.5,00110
59.0,74.0,88.0,XXX,XX,01,  Rasunia Union,7144,36.7,62.6,0.5,0.1,7432,25.8,67.1,6.7,0.5,00110
59.0,84.0,XX.0,XXX,XX,01,  Sreenagar Upazila,92803,41.9,57.3,0.7,0.1,100424,25.8,65.4,8.3,0.5,00110
59.0,84.0,74.0,XXX,XX,01,  Sreenagar Union,4128,40.7,58.3,0.8,0.2,4387,22.4,68.5,8.5,0.6,00110
59.0,94.0,XX.0,XXX,XX,01,  Tongibari Upazila,69799,40.6,58.6,0.7,0.1,71398,27.6,64.8,7.2,0.4,00110
59.0,94.0,39.0,XXX,XX,01,  Dhipur Union,4401,40.5,58.8,0.6,0.1,4631,29.1,64.6,5.9,0.5,00110
59.0,94.0,94.0,XXX,XX,01,  Sonarang Tongibari Union,2119,40.1,59.2,0.5,0.2,2158,26.9,65.9,6.8,0.3,00110
35.0,XX.0,XX.0,XXX,XX,01, Gopalganj Zila,381547,40.5,58.7,0.8,0.1,404859,25.6,64.3,9.5,0.5,00110
35.0,32.0,XX.0,XXX,XX,01,  Gopalganj Sadar Upazila,108426,42.0,57.2,0.7,0.1,109930,25.9,64.4,9.2,0.6,00110
35.0,32.0,21.0,XXX,XX,01,  Gobra Union,4245,44.8,53.8,1.2,0.2,4302,25.5,63.5,9.8,1.2,00110
35.0,32.0,38.0,XXX,XX,01,  Jalalabad Union,4942,40.8,58.5,0.6,0.1,5399,25.6,63.8,10.1,0.6,00110
35.0,43.0,XX.0,XXX,XX,01,  Kashiani Upazila,72698,39.5,59.8,0.6,0.1,81089,24.6,65.0,9.9,0.5,00110
35.0,43.0,27.0,XXX,XX,01,  Kashiani Union,6887,39.4,60.1,0.5,0.0,7740,24.5,67.2,8.1,0.3,00110
35.0,51.0,XX.0,XXX,XX,01,  Kotalipara Upazila,79300,39.1,59.9,0.9,0.0,83948,25.8,64.1,9.8,0.4,00110
35.0,51.0,23.0,XXX,XX,01,  Ghagar Union,1960,40.9,58.7,0.4,0.0,1980,26.6,66.3,6.6,0.6,00110
35.0,58.0,XX.0,XXX,XX,01,  Muksudpur Upazila,97782,40.4,58.7,0.8,0.1,106419,25.9,63.9,9.6,0.6,00110
35.0,91.0,XX.0,XXX,XX,01,  Tungipara Upazila,23341,40.9,58.3,0.7,0.1,23473,25.7,64.8,8.8,0.7,00110
35.0,91.0,66.0,XXX,XX,01,  Kushli Union,4855,42.3,56.9,0.7,0.1,5018,26.4,63.9,8.9,0.8,00110
