ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total,Muslim,Hindu,Christian,Buddhist,Others,check_var
68,52,40,XXX,XX,XX,Char Mandalia Union Total,26244,25824,387,2,0,31,00111
68,52,47,XXX,XX,XX,Daulatpur Union Total,20252,18527,1725,0,0,0,00111
68,52,54,XXX,XX,XX,Ekduaria Union Total,28741,26549,2189,1,0,2,00111
68,52,61,XXX,XX,XX,Gotashia Union Total,25146,24065,1080,1,0,0,00111
68,52,67,XXX,XX,XX,Kanchikata Union Total,24049,22943,1106,0,0,0,00111
68,52,74,XXX,XX,XX,Khidirpur Union Total,28638,27459,1173,0,0,6,00111
68,52,81,XXX,XX,XX,Lebutala Union Total,24142,22805,1321,1,0,15,00111
68,52,94,XXX,XX,XX,Shukundi Union Total,18977,18540,437,0,0,0,00111
68,60,01,XXX,XX,XX,Ward No-01 (Madhabdi) Total,4452,2960,1490,2,0,0,00111
68,60,02,XXX,XX,XX,Ward No-02 Total,6273,5999,274,0,0,0,00111
68,60,03,XXX,XX,XX,Ward No-03 Total,4625,4231,394,0,0,0,00111
68,60,04,XXX,XX,XX,Ward No-04 Total,5950,5583,365,2,0,0,00111
68,60,05,XXX,XX,XX,Ward No-05 Total,6371,6231,140,0,0,0,00111
68,60,06,XXX,XX,XX,Ward No-06 Total,5969,5903,63,0,3,0,00111
68,60,07,XXX,XX,XX,Ward No-07 Total,5723,5608,111,0,4,0,00111
68,60,08,XXX,XX,XX,Ward No-08 Total,3375,1204,2171,0,0,0,00111
68,60,09,XXX,XX,XX,Ward No-09 Total,6845,6658,186,0,0,1,00111
68,60,11,XXX,XX,XX,Ward No-01 (Narsingdi) Total,28733,27365,1356,6,5,1,00111
68,60,12,XXX,XX,XX,Ward No-02 Total,15340,12352,2985,0,3,0,00111
68,60,13,XXX,XX,XX,Ward No-03 Total,19510,14846,4663,1,0,0,00111
68,60,14,XXX,XX,XX,Ward No-04 Total,12248,3834,8413,1,0,0,00111
68,60,15,XXX,XX,XX,Ward No-05 Total,12963,10934,2029,0,0,0,00111
68,60,16,XXX,XX,XX,Ward No-06 Total,16547,15253,1293,0,1,0,00111
68,60,17,XXX,XX,XX,Ward No-07 Total,11191,10534,657,0,0,0,00111
68,60,18,XXX,XX,XX,Ward No-08 Total,12165,11707,455,2,1,0,00111
68,60,19,XXX,XX,XX,Ward No-09 Total,17418,17370,43,0,5,0,00111
68,60,20,XXX,XX,XX,Alokbali Union Total,25357,25033,324,0,0,0,00111
68,60,21,XXX,XX,XX,Amdia Union Total,42118,40855,1262,0,0,1,00111
68,60,23,XXX,XX,XX,Char Dighaldi Union Total,18516,18365,151,0,0,0,00111
68,60,25,XXX,XX,XX,Chinishpur Union Total,46859,44312,2540,0,7,0,00111
68,60,29,XXX,XX,XX,Hajipur Union Total,29735,22890,6844,0,1,0,00111
68,60,41,XXX,XX,XX,Karimpur Union Total,24561,24270,290,0,1,0,00111
68,60,47,XXX,XX,XX,Kanthalia Union Total,38390,37891,499,0,0,0,00111
68,60,53,XXX,XX,XX,Nuralla Pur U/C Union Total,51482,48305,3175,2,0,0,00111
68,60,59,XXX,XX,XX,Mahishasura Union Total,40753,39559,1194,0,0,0,00111
68,60,65,XXX,XX,XX,Meher Para Union Total,43700,40923,2774,2,0,1,00111
68,60,77,XXX,XX,XX,Nazarpur Union Total,32383,32328,54,1,0,0,00111
68,60,83,XXX,XX,XX,Paikar Char Union Total,38666,37671,995,0,0,0,00111
68,60,89,XXX,XX,XX,Panchdona Union Total,31486,29538,1933,15,0,0,00111
68,60,95,XXX,XX,XX,Silmandi Union Total,47821,44982,2805,27,0,7,00111
68,63,01,XXX,XX,XX,Ward No-01 Total,13132,12179,947,6,0,0,00111
68,63,02,XXX,XX,XX,Ward No-02 Total,10878,9196,1677,0,5,0,00111
68,63,03,XXX,XX,XX,Ward No-03 Total,13972,12690,1252,29,1,0,00111
68,63,04,XXX,XX,XX,Ward No-04 Total,11514,10191,1320,1,2,0,00111
68,63,05,XXX,XX,XX,Ward No-05 Total,4660,3308,1343,9,0,0,00111
68,63,06,XXX,XX,XX,Ward No-06 Total,5905,4966,925,10,0,4,00111
68,63,07,XXX,XX,XX,Ward No-07 Total,13583,13189,394,0,0,0,00111
68,63,08,XXX,XX,XX,Ward No-08 Total,5942,5428,514,0,0,0,00111
68,63,09,XXX,XX,XX,Ward No-09 Total,6363,5653,705,4,0,1,00111
68,63,15,XXX,XX,XX,Char Sindur Union Total,26171,24334,1823,7,0,7,00111
68,63,31,XXX,XX,XX,Danga Union Total,44083,41911,2171,0,0,1,00111
68,63,47,XXX,XX,XX,Gazaria Union Total,26159,25672,487,0,0,0,00111
68,63,79,XXX,XX,XX,Jinardi Union Total,30250,20130,10120,0,0,0,00111
68,64,01,XXX,XX,XX,Ward No-01 Total,3655,2619,1036,0,0,0,00111
68,64,02,XXX,XX,XX,Ward No-02 Total,4120,3915,205,0,0,0,00111
68,64,03,XXX,XX,XX,Ward No-03 Total,4347,4059,288,0,0,0,00111
68,64,04,XXX,XX,XX,Ward No-04 Total,3811,3191,620,0,0,0,00111
68,64,05,XXX,XX,XX,Ward No-05 Total,2764,2166,598,0,0,0,00111
68,64,06,XXX,XX,XX,Ward No-06 Total,2945,2435,510,0,0,0,00111
68,64,07,XXX,XX,XX,Ward No-07 Total,4698,3753,939,6,0,0,00111
68,64,08,XXX,XX,XX,Ward No-08 Total,4489,4429,58,2,0,0,00111
68,64,09,XXX,XX,XX,Ward No-09 Total,4075,3818,257,0,0,0,00111
68,64,10,XXX,XX,XX,Amirganj Union Total,38603,37079,1524,0,0,0,00111
68,64,12,XXX,XX,XX,Adiabad Union Total,20359,19924,435,0,0,0,00111
68,64,14,XXX,XX,XX,Alipura Union Total,16734,16069,665,0,0,0,00111
68,64,16,XXX,XX,XX,Banshgari Union Total,17205,16918,287,0,0,0,00111
68,64,23,XXX,XX,XX,Chanderkandi Union Total,15556,14130,1426,0,0,0,00111
68,64,27,XXX,XX,XX,Chandpur Union Total,24201,24180,21,0,0,0,00111
68,64,30,XXX,XX,XX,Char Aralia Union Total,14045,13570,475,0,0,0,00111
68,64,33,XXX,XX,XX,Char Madhua Union Total,9909,9458,451,0,0,0,00111
68,64,37,XXX,XX,XX,Char Subuddi Union Total,21438,21387,50,0,1,0,00111
68,64,40,XXX,XX,XX,Daukar Char Union Total,10555,10487,68,0,0,0,00111
68,64,44,XXX,XX,XX,Hairmara Union Total,15805,15074,731,0,0,0,00111
68,64,47,XXX,XX,XX,Maheshpur Union Total,26217,25313,904,0,0,0,00111
68,64,50,XXX,XX,XX,Marjal Union Total,23905,22784,1119,1,0,1,00111
68,64,54,XXX,XX,XX,Mirzanagar Union Total,21658,21623,35,0,0,0,00111
68,64,57,XXX,XX,XX,Mirzapur Union Total,24306,20753,3553,0,0,0,00111
68,64,61,XXX,XX,XX,Mirzar Char Union Total,8840,8539,301,0,0,0,00111
68,64,64,XXX,XX,XX,Musapur Union Total,29121,28494,627,0,0,0,00111
68,64,71,XXX,XX,XX,Nilakhya Union Total,23976,23641,335,0,0,0,00111
68,64,74,XXX,XX,XX,Palashtali Union Total,32315,32286,29,0,0,0,00111
68,64,78,XXX,XX,XX,Paratali Union Total,27704,27631,67,0,1,5,00111
68,64,81,XXX,XX,XX,Radhanagar Union Total,17230,15922,1308,0,0,0,00111
68,64,84,XXX,XX,XX,Roypura Union Total,11424,10847,577,0,0,0,00111
68,64,91,XXX,XX,XX,Sreenagar Union Total,27503,27476,26,1,0,0,00111
68,64,94,XXX,XX,XX,Uttar Bakharnagar Union Total,22283,21609,674,0,0,0,00111
68,76,01,XXX,XX,XX,Ward No-01 Total,2422,2102,315,1,4,0,00111
68,76,02,XXX,XX,XX,Ward No-02 Total,2555,2460,95,0,0,0,00111
68,76,03,XXX,XX,XX,Ward No-03 Total,1958,1957,1,0,0,0,00111
68,76,04,XXX,XX,XX,Ward No-04 Total,3766,3588,178,0,0,0,00111
68,76,05,XXX,XX,XX,Ward No-05 Total,2501,2322,179,0,0,0,00111
68,76,06,XXX,XX,XX,Ward No-06 Total,2099,2072,27,0,0,0,00111
68,76,07,XXX,XX,XX,Ward No-07 Total,1441,1068,373,0,0,0,00111
68,76,08,XXX,XX,XX,Ward No-08 Total,1726,1726,0,0,0,0,00111
68,76,09,XXX,XX,XX,Ward No-09 Total,1804,1775,28,1,0,0,00111
68,76,10,XXX,XX,XX,Ayubpur Union Total,30243,29353,887,3,0,0,00111
68,76,21,XXX,XX,XX,Baghaba Union Total,29023,28801,221,0,0,1,00111
68,76,31,XXX,XX,XX,Chak Radha Union Total,24663,24131,532,0,0,0,00111
68,76,42,XXX,XX,XX,Dulalpur Union Total,33220,31414,1805,1,0,0,00111
68,76,52,XXX,XX,XX,Josar Union Total,30427,28312,2115,0,0,0,00111
68,76,63,XXX,XX,XX,Joynagar Union Total,30540,28579,1951,0,0,10,00111
68,76,73,XXX,XX,XX,Masimpur Union Total,28143,27556,587,0,0,0,00111
68,76,84,XXX,XX,XX,Putia Union Total,54503,52104,2383,1,3,12,00111
68,76,94,XXX,XX,XX,Sadhar Char Union Total,22779,22318,461,0,0,0,00111
33,30,01,XXX,XX,XX,Ward No-01 Total,17136,16389,642,87,18,0,00111
33,30,02,XXX,XX,XX,Ward No-02 Total,5918,5693,225,0,0,0,00111
33,30,03,XXX,XX,XX,Ward No-03 Total,40406,37472,2801,128,5,0,00111
33,30,04,XXX,XX,XX,Ward No-04 Total,35210,32435,2691,28,24,32,00111
33,30,05,XXX,XX,XX,Ward No-05 Total,14955,13919,1021,5,5,5,00111
33,30,06,XXX,XX,XX,Ward No-06 Total,8170,7178,990,2,0,0,00111
33,30,07,XXX,XX,XX,Ward No-07 Total,31363,30293,999,52,19,0,00111
33,30,08,XXX,XX,XX,Ward No-08 Total,11405,11324,81,0,0,0,00111
33,30,09,XXX,XX,XX,Ward No-09 Total,14474,14016,453,5,0,0,00111
33,30,11,XXX,XX,XX,Ward No-01 Total,15504,14961,539,4,0,0,00111
33,30,12,XXX,XX,XX,Ward No-02 Total,26092,25316,755,19,0,2,00111
33,30,13,XXX,XX,XX,Ward No-03 Total,67605,66226,1281,79,15,4,00111
33,30,14,XXX,XX,XX,Ward No-04 Total,17171,16875,285,7,0,4,00111
33,30,15,XXX,XX,XX,Ward No-05 Total,26956,25741,1178,34,2,1,00111
33,30,16,XXX,XX,XX,Ward No-06 Total,37045,35271,1645,86,42,1,00111
33,30,17,XXX,XX,XX,Ward No-07 Total,53857,52842,975,22,14,4,00111
33,30,18,XXX,XX,XX,Ward No-08 Total,77701,74540,1726,1318,100,17,00111
33,30,19,XXX,XX,XX,Ward No-09 Total,31710,30455,1237,0,16,2,00111
33,30,20,XXX,XX,XX,Ward No-10 Total,11705,11302,391,9,3,0,00111
33,30,21,XXX,XX,XX,Ward No-11 Total,77658,75954,1623,56,21,4,00111
33,30,22,XXX,XX,XX,Ward No-12 Total,33346,33091,175,79,0,1,00111
33,30,23,XXX,XX,XX,Basan Union Total,148715,143409,5193,66,37,10,00111
33,30,25,XXX,XX,XX,Baria Union Total,33715,26535,7146,16,14,4,00111
33,30,31,XXX,XX,XX,Gachha Union Total,253512,246277,6942,261,16,16,00111
33,30,47,XXX,XX,XX,Kashimpur Union Total,135121,131074,3726,270,29,22,00111
33,30,54,XXX,XX,XX,Kayaltia Union Total,115281,109617,5497,122,18,27,00111
33,30,60,XXX,XX,XX,Konabari Union Total,203378,196776,6139,367,72,24,00111
33,30,67,XXX,XX,XX,Mirzapur Union Total,160582,154243,5967,190,35,147,00111
33,30,81,XXX,XX,XX,Pubail Union Total,80659,72057,7077,1523,1,1,00111
33,32,01,XXX,XX,XX,Ward No-01 Total,8408,7763,642,3,0,0,00111
33,32,02,XXX,XX,XX,Ward No-02 Total,5659,5559,95,4,1,0,00111
33,32,03,XXX,XX,XX,Ward No-03 Total,7552,6414,308,799,31,0,00111
33,32,04,XXX,XX,XX,Ward No-04 Total,1724,1685,0,0,0,39,00111
33,32,05,XXX,XX,XX,Ward No-05 Total,10123,9916,195,12,0,0,00111
33,32,06,XXX,XX,XX,Ward No-06 Total,5722,4962,512,47,0,201,00111
33,32,07,XXX,XX,XX,Ward No-07 Total,62627,60457,2058,80,18,14,00111
33,32,08,XXX,XX,XX,Ward No-08 Total,27389,24621,2723,37,5,3,00111
33,32,09,XXX,XX,XX,Ward No-09 Total,27958,27083,827,23,2,23,00111
33,32,13,XXX,XX,XX,Atabaha Union Total,32729,29572,3010,12,4,131,00111
33,32,19,XXX,XX,XX,Boali Union Total,24615,19032,5454,124,0,5,00111
33,32,28,XXX,XX,XX,Chapair Union Total,26686,23054,3616,16,0,0,00111
33,32,38,XXX,XX,XX,Dhaljora Union Total,21740,17609,4131,0,0,0,00111
33,32,47,XXX,XX,XX,Fulbaria Union Total,39371,36615,2367,131,1,257,00111
33,32,57,XXX,XX,XX,Madhyapara Union Total,31351,28110,3228,13,0,0,00111
33,32,66,XXX,XX,XX,Mouchak Union Total,102657,98531,3861,71,14,180,00111
33,32,76,XXX,XX,XX,Sreefaltali Union Total,21908,17204,4689,0,0,15,00111
33,32,85,XXX,XX,XX,Sutrapur Union Total,25089,19209,5872,7,1,0,00111
33,34,01,XXX,XX,XX,Ward No-01 Total,4080,3736,149,194,1,0,00111
33,34,02,XXX,XX,XX,Ward No-02 Total,2303,1777,154,371,1,0,00111
33,34,03,XXX,XX,XX,Ward No-03 Total,3932,3431,37,464,0,0,00111
33,34,04,XXX,XX,XX,Ward No-04 Total,5379,4909,467,3,0,0,00111
33,34,05,XXX,XX,XX,Ward No-05 Total,7556,6423,1120,13,0,0,00111
33,34,06,XXX,XX,XX,Ward No-06 Total,5010,3871,1139,0,0,0,00111
33,34,07,XXX,XX,XX,Ward No-07 Total,5373,5321,52,0,0,0,00111
33,34,08,XXX,XX,XX,Ward No-08 Total,5627,4609,1015,3,0,0,00111
33,34,09,XXX,XX,XX,Ward No-09 Total,6170,6133,37,0,0,0,00111
33,34,15,XXX,XX,XX,Bahadursadi Union Total,22399,19754,2644,1,0,0,00111
33,34,17,XXX,XX,XX,Baktarpur Union Total,31814,28022,2521,1264,0,7,00111
33,34,60,XXX,XX,XX,Jamalpur Union Total,32804,29014,3772,0,10,8,00111
33,34,69,XXX,XX,XX,Jangalia Union Total,29185,27417,1768,0,0,0,00111
33,34,94,XXX,XX,XX,Moktarpur Union Total,39135,36071,3064,0,0,0,00111
33,34,96,XXX,XX,XX,Nagari Union Total,34103,20646,6068,7370,0,19,00111
33,34,97,XXX,XX,XX,Tumulia Union Total,30406,19136,4657,6611,1,1,00111
33,36,13,XXX,XX,XX,Barishaba Union Total,38946,38434,508,1,2,1,00111
33,36,17,XXX,XX,XX,Chandpur Union Total,26102,24858,1243,1,0,0,00111
33,36,25,XXX,XX,XX,Durgapur Union Total,34550,31322,3208,0,0,20,00111
33,36,34,XXX,XX,XX,Ghagotia Union Total,26026,25246,693,0,0,87,00111
33,36,43,XXX,XX,XX,Kapasia Union Total,43909,39071,4235,561,1,41,00111
33,36,51,XXX,XX,XX,Karihata Union Total,22395,19785,2610,0,0,0,00111
33,36,60,XXX,XX,XX,Rayed Union Total,25055,24639,416,0,0,0,00111
33,36,69,XXX,XX,XX,Sanmania Union Total,30024,28098,1918,8,0,0,00111
33,36,77,XXX,XX,XX,Singasree Union Total,23255,22452,803,0,0,0,00111
33,36,86,XXX,XX,XX,Targaon Union Total,31165,29583,1546,3,0,33,00111
33,36,94,XXX,XX,XX,Toke Union Total,40735,39237,1429,0,0,69,00111
33,86,01,XXX,XX,XX,Ward No-01 Total,8823,8563,260,0,0,0,00111
33,86,02,XXX,XX,XX,Ward No-02 Total,7884,7523,361,0,0,0,00111
33,86,03,XXX,XX,XX,Ward No-03 Total,6149,5996,74,4,0,75,00111
33,86,04,XXX,XX,XX,Ward No-04 Total,11878,11748,107,18,5,0,00111
33,86,05,XXX,XX,XX,Ward No-05 Total,20008,19318,377,302,11,0,00111
33,86,06,XXX,XX,XX,Ward No-06 Total,12859,12813,37,8,0,1,00111
33,86,07,XXX,XX,XX,Ward No-07 Total,33499,33039,429,15,8,8,00111
33,86,08,XXX,XX,XX,Ward No-08 Total,18732,18398,307,9,7,11,00111
33,86,09,XXX,XX,XX,Ward No-09 Total,6417,6378,39,0,0,0,00111
33,86,21,XXX,XX,XX,Barmi Union Total,64995,62133,2471,1,0,390,00111
33,86,25,XXX,XX,XX,Gazipur Union Total,52267,51787,470,6,0,4,00111
33,86,28,XXX,XX,XX,Gosinga Union Total,33533,33160,295,4,0,74,00111
33,86,38,XXX,XX,XX,Kaoraid Union Total,50204,48441,1678,7,0,78,00111
33,86,47,XXX,XX,XX,Maona Union Total,51110,50214,731,41,2,122,00111
33,86,57,XXX,XX,XX,Prahladpur Union Total,25611,23344,2262,5,0,0,00111
33,86,66,XXX,XX,XX,Rajabari Union Total,43552,38489,4935,5,7,116,00111
33,86,85,XXX,XX,XX,Telihati Union Total,45271,44654,506,63,12,36,00111
90,18,17,XXX,XX,XX,Dakshin Badaghat Union Total,25000,22160,2839,0,0,1,00111
90,18,20,XXX,XX,XX,Dhonpur Union Total,37376,37073,228,48,1,26,00111
90,18,34,XXX,XX,XX,Fatehpur Union Total,27737,18664,9066,0,0,7,00111
90,18,77,XXX,XX,XX,Palash Union Total,28893,23467,5403,10,0,13,00111
90,18,80,XXX,XX,XX,Sholukabad Union Total,37375,37233,142,0,0,0,00111
90,23,01,XXX,XX,XX,Ward No-01 Total,3380,2947,433,0,0,0,00111
90,23,02,XXX,XX,XX,Ward No-02 Total,3668,3285,383,0,0,0,00111
90,23,03,XXX,XX,XX,Ward No-03 Total,4742,4209,533,0,0,0,00111
90,23,04,XXX,XX,XX,Ward No-04 Total,5995,5117,878,0,0,0,00111
90,23,05,XXX,XX,XX,Ward No-05 Total,2843,2436,404,0,3,0,00111
90,23,06,XXX,XX,XX,Ward No-06 Total,7224,5692,1530,1,1,0,00111
90,23,07,XXX,XX,XX,Ward No-07 Total,7829,5136,2691,2,0,0,00111
90,23,08,XXX,XX,XX,Ward No-08 Total,3797,3652,145,0,0,0,00111
90,23,09,XXX,XX,XX,Ward No-09 Total,4886,3989,897,0,0,0,00111
90,23,11,XXX,XX,XX,Bhatgaon Union Total,29487,28388,1098,1,0,0,00111
90,23,13,XXX,XX,XX,Chhatak Union Total,11088,10241,835,0,0,12,00111
90,23,14,XXX,XX,XX,Charmohalla Union Total,23531,23174,343,0,0,14,00111
90,23,38,XXX,XX,XX,Dular Bazar Union Total,32669,32031,636,1,0,1,00111
90,23,42,XXX,XX,XX,Dakshin Khurma Union Total,23526,21153,2373,0,0,0,00111
90,23,47,XXX,XX,XX,Dakshin Islampur Union Total,31760,30738,1022,0,0,0,00111
90,23,52,XXX,XX,XX,Jawar Bazar Union Total,34372,32428,1943,1,0,0,00111
90,23,57,XXX,XX,XX,Kalaruka Union Total,33238,32038,1162,0,0,38,00111
90,23,76,XXX,XX,XX,Noarai Union Total,37963,37308,654,0,0,1,00111
90,23,85,XXX,XX,XX,Saidergaon Union Total,26113,25458,655,0,0,0,00111
90,23,90,XXX,XX,XX,Saila Afzalabad Union Total,28994,26503,2469,8,0,14,00111
90,23,92,XXX,XX,XX,Sing Chapair Union Total,23123,21595,1451,0,0,77,00111
90,23,94,XXX,XX,XX,Uttar Surma Union Total,17414,16917,482,0,0,15,00111
90,27,11,XXX,XX,XX,Durgapasha Union Total,23984,21523,2461,0,0,0,00111
90,27,33,XXX,XX,XX,Joykalas Union Total,36836,32940,3857,0,0,39,00111
90,27,61,XXX,XX,XX,Patharia Union Total,23559,21111,2448,0,0,0,00111
90,27,78,XXX,XX,XX,Shimulbak Union Total,29147,27943,1194,1,9,0,00111
90,27,89,XXX,XX,XX,Paschim Birgaon Union Total,15314,13811,1502,1,0,0,00111
90,27,90,XXX,XX,XX,Paschim Pagla Union Total,18308,13964,4333,3,6,2,00111
90,27,92,XXX,XX,XX,Purba Birgoan Union Total,15485,14353,1091,0,0,41,00111
90,27,94,XXX,XX,XX,Purba Pagla Union Total,21248,20363,885,0,0,0,00111
90,29,01,XXX,XX,XX,Ward No-01 Total,3459,3422,37,0,0,0,00111
90,29,02,XXX,XX,XX,Ward No-02 Total,2734,1265,1469,0,0,0,00111
90,29,03,XXX,XX,XX,Ward No-03 Total,1838,899,939,0,0,0,00111
90,29,04,XXX,XX,XX,Ward No-04 Total,2841,2826,15,0,0,0,00111
90,29,05,XXX,XX,XX,Ward No-05 Total,2490,1627,863,0,0,0,00111
90,29,06,XXX,XX,XX,Ward No-06 Total,2919,904,2006,9,0,0,00111
90,29,07,XXX,XX,XX,Ward No-07 Total,3102,1558,1541,2,1,0,00111
90,29,08,XXX,XX,XX,Ward No-08 Total,4495,4226,267,0,1,1,00111
90,29,09,XXX,XX,XX,Ward No-09 Total,4279,4030,249,0,0,0,00111
90,29,17,XXX,XX,XX,Bhati Para Union Total,19865,16135,3712,12,6,0,00111
90,29,19,XXX,XX,XX,Charnar Char Union Total,26364,15066,11287,6,0,5,00111
90,29,28,XXX,XX,XX,Derai Sarmangal Union Total,15160,8111,6990,9,0,50,00111
90,29,38,XXX,XX,XX,Jagaddal Union Total,29641,27981,1650,10,0,0,00111
90,29,47,XXX,XX,XX,Karimpur Union Total,26255,18873,7375,1,0,6,00111
90,29,57,XXX,XX,XX,Kulanj Union Total,29101,23889,5202,7,3,0,00111
90,29,66,XXX,XX,XX,Rafinagar Union Total,24018,13993,10012,11,0,2,00111
90,29,76,XXX,XX,XX,Rajanagar Union Total,24476,18618,5821,7,0,30,00111
90,29,85,XXX,XX,XX,Taral Union Total,20653,15799,4850,4,0,0,00111
90,32,21,XXX,XX,XX,Dakshin Sukhairrajapur Union Total,9563,8588,975,0,0,0,00111
90,32,23,XXX,XX,XX,Chamardani Union Total,22894,16303,6583,8,0,0,00111
90,32,35,XXX,XX,XX,Dakshin Bongshikunda Union Total,28689,23853,4830,6,0,0,00111
90,32,38,XXX,XX,XX,Dharmapasha Union Total,30120,27745,2356,18,0,1,00111
90,32,47,XXX,XX,XX,Joysree Union Total,20525,17251,3274,0,0,0,00111
90,32,57,XXX,XX,XX,Madhyanagar Union Total,20262,10551,9702,9,0,0,00111
90,32,66,XXX,XX,XX,Paikurati Union Total,29098,26520,2574,0,0,4,00111
90,32,76,XXX,XX,XX,Selborash Union Total,23730,23008,722,0,0,0,00111
90,32,85,XXX,XX,XX,Uttar Sukhair Rajapur Union Total,17421,15076,2344,0,0,1,00111
90,32,90,XXX,XX,XX,Uttar Bangshikunda Union Total,20900,17965,1881,985,0,69,00111
90,33,21,XXX,XX,XX,Bougla Bazar Union Total,16464,16438,26,0,0,0,00111
90,33,27,XXX,XX,XX,Dakshin Dowarabazar Union Total,22710,21265,1433,4,8,0,00111
90,33,32,XXX,XX,XX,Duhalia Union Total,25865,23307,2554,4,0,0,00111
90,33,61,XXX,XX,XX,Lakshmipur Union Total,24002,23742,174,85,1,0,00111
90,33,67,XXX,XX,XX,Mannargaon Union Total,28040,23790,4249,1,0,0,00111
90,33,78,XXX,XX,XX,Pandergaon Union Total,25658,24330,1272,0,0,56,00111
90,33,81,XXX,XX,XX,Surma Union Total,19216,18891,308,2,0,15,00111
90,33,86,XXX,XX,XX,Bangla Bazar Union Total,35984,35555,254,173,2,0,00111
90,33,92,XXX,XX,XX,Narsing Pur Union Total,30521,30437,84,0,0,0,00111
90,47,01,XXX,XX,XX,Ward No-01 Total,3662,3528,134,0,0,0,00111
90,47,02,XXX,XX,XX,Ward No-02 Total,2665,2642,23,0,0,0,00111
90,47,03,XXX,XX,XX,Ward No-03 Total,5422,5090,326,0,6,0,00111
90,47,04,XXX,XX,XX,Ward No-04 Total,6858,6833,25,0,0,0,00111
90,47,05,XXX,XX,XX,Ward No-05 Total,4393,3377,1004,3,0,9,00111
90,47,06,XXX,XX,XX,Ward No-06 Total,4505,2744,1761,0,0,0,00111
90,47,07,XXX,XX,XX,Ward No-07 Total,6705,6138,566,0,0,1,00111
90,47,08,XXX,XX,XX,Ward No-08 Total,2704,2310,394,0,0,0,00111
90,47,09,XXX,XX,XX,Ward No-09 Total,3785,2877,908,0,0,0,00111
90,47,17,XXX,XX,XX,Asharkandi Union Total,27740,24946,2772,0,0,22,00111
90,47,19,XXX,XX,XX,Haldipur Union Total,26057,23738,2319,0,0,0,00111
90,47,38,XXX,XX,XX,Kalkalia Union Total,31953,27495,4458,0,0,0,00111
90,47,47,XXX,XX,XX,Mirpur Union Total,21364,19975,1378,5,0,6,00111
90,47,57,XXX,XX,XX,Pailgaon Union Total,30117,26815,3302,0,0,0,00111
90,47,66,XXX,XX,XX,Patali Union Total,21383,20458,925,0,0,0,00111
90,47,76,XXX,XX,XX,Raniganj Union Total,36295,31684,4602,4,0,5,00111
90,47,85,XXX,XX,XX,Syed Pur Union Total,23882,23213,669,0,0,0,00111
90,50,13,XXX,XX,XX,Beheli Union Total,19320,12461,6854,0,0,5,00111
90,50,27,XXX,XX,XX,Vimkhali Union Total,32847,30496,2350,0,0,1,00111
90,50,54,XXX,XX,XX,Fenarbak Union Total,37440,26833,10607,0,0,0,00111
90,50,67,XXX,XX,XX,Jamalganj Union Total,51604,45713,5875,0,5,11,00111
90,50,81,XXX,XX,XX,Sachna Bazar Union Total,26049,23316,2733,0,0,0,00111
90,86,23,XXX,XX,XX,Atgaon Union Total,31466,25173,6293,0,0,0,00111
90,86,47,XXX,XX,XX,Bahara Union Total,27515,5842,21670,2,1,0,00111
90,86,71,XXX,XX,XX,Habibpur Union Total,29534,9356,20177,1,0,0,00111
90,86,95,XXX,XX,XX,Sulla Union Total,25228,19906,5315,0,0,7,00111
90,89,01,XXX,XX,XX,Ward No-01 Total,10581,8830,1750,1,0,0,00111
90,89,02,XXX,XX,XX,Ward No-02 Total,4086,2761,1260,12,0,53,00111
90,89,03,XXX,XX,XX,Ward No-03 Total,7115,6795,292,0,0,28,00111
90,89,04,XXX,XX,XX,Ward No-04 Total,7526,4178,3318,25,5,0,00111
90,89,05,XXX,XX,XX,Ward No-05 Total,8822,3597,5208,9,8,0,00111
90,89,06,XXX,XX,XX,Ward No-06 Total,5654,5179,470,5,0,0,00111
90,89,07,XXX,XX,XX,Ward No-07 Total,5808,5677,131,0,0,0,00111
90,89,08,XXX,XX,XX,Ward No-08 Total,8051,7057,992,0,2,0,00111
90,89,09,XXX,XX,XX,Ward No-09 Total,7689,7329,360,0,0,0,00111
90,89,10,XXX,XX,XX,Aftabnagar Union Total,20836,19690,1123,1,0,22,00111
90,89,27,XXX,XX,XX,Gourararang Union Total,37496,33079,4391,0,0,26,00111
90,89,33,XXX,XX,XX,Jahangirnagar Union Total,27395,26576,76,635,0,108,00111
90,89,36,XXX,XX,XX,Katair Union Total,16766,15780,976,0,0,10,00111
90,89,39,XXX,XX,XX,Lakshmansree Union Total,15677,14920,757,0,0,0,00111
90,89,50,XXX,XX,XX,Mohanpur Union Total,17360,15866,1494,0,0,0,00111
90,89,55,XXX,XX,XX,Mollah Para Union Total,21996,19672,2277,0,0,47,00111
90,89,72,XXX,XX,XX,Rangar Char Union Total,24650,24055,523,0,0,72,00111
90,89,77,XXX,XX,XX,Surma Union Total,31511,30213,1271,0,1,26,00111
90,92,10,XXX,XX,XX,Balijuri Union Total,19338,17053,2282,3,0,0,00111
90,92,33,XXX,XX,XX,Dakshin Sreepur Union Total,20738,18046,2686,0,0,6,00111
90,92,43,XXX,XX,XX,Dakshin Baradal Union Total,22172,21157,1015,0,0,0,00111
90,92,64,XXX,XX,XX,Tahirpur Union Total,18977,15210,3767,0,0,0,00111
90,92,71,XXX,XX,XX,Uttar Badaghat Union Total,46865,45508,1324,1,0,32,00111
