ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Male,% Male-Never married,% Male-Married,% Male-Widowed,% Male-Divorced/Separated,Total Female,% Female-Never married,% Female-Married,% Female-Widowed,% Female-Divorced/Separated,check_var
93.0,47.0,6.0,XXX,XX,XX,  Ward No-06 Total,1078,31.4,67.7,0.7,0.1,1154,14.2,73.8,10.8,1.1,00111
93.0,47.0,7.0,XXX,XX,XX,  Ward No-07 Total,1585,33.8,64.8,1.1,0.3,1678,16.8,73.4,9.1,0.7,00111
93.0,47.0,8.0,XXX,XX,XX,  Ward No-08 Total,975,35.5,63.2,1.2,0.1,965,18.1,72.1,9.0,0.7,00111
93.0,47.0,9.0,XXX,XX,XX,  Ward No-09 Total,792,33.0,66.2,0.8,0.1,819,16.6,72.8,9.9,0.7,00111
93.0,47.0,12.0,XXX,XX,XX,  Balla Union Total,19111,31.6,67.4,0.7,0.3,15673,18.6,71.6,8.6,1.2,00111
93.0,47.0,14.0,XXX,XX,XX,  Bangra Union Total,11326,34.3,64.7,0.9,0.2,11712,18.3,71.0,9.9,0.8,00111
93.0,47.0,21.0,XXX,XX,XX,  Bir Basunda Union Total,6732,33.8,65.1,0.9,0.3,7797,16.8,73.6,8.9,0.7,00111
93.0,47.0,25.0,XXX,XX,XX,  Dashkia Union Total,5783,34.9,64.7,0.3,0.0,6114,20.7,71.0,7.9,0.4,00111
93.0,47.0,29.0,XXX,XX,XX,  Durgapur Union Total,6760,37.2,62.5,0.3,0.0,7058,21.0,70.9,7.7,0.4,00111
93.0,47.0,36.0,XXX,XX,XX,  Elenga Union Total,15162,34.1,65.2,0.6,0.1,16202,19.1,71.1,9.0,0.7,00111
93.0,47.0,43.0,XXX,XX,XX,  Gohaliabari Union Total,9000,37.4,62.1,0.4,0.1,8897,22.0,68.7,8.7,0.6,00111
93.0,47.0,58.0,XXX,XX,XX,Kok Dahara Union Total,10966,32.4,66.7,0.6,0.3,11729,18.1,71.2,9.5,1.2,00111
93.0,47.0,65.0,XXX,XX,XX,  Nagbari Union Total,11787,32.6,66.4,0.7,0.3,12945,17.0,72.8,9.2,1.1,00111
93.0,47.0,73.0,XXX,XX,XX,  Narandia Union Total,11717,33.8,65.2,0.8,0.2,12671,19.1,69.6,10.6,0.7,00111
93.0,47.0,80.0,XXX,XX,XX,  Paikara Union Total,10575,31.6,67.6,0.6,0.2,12098,17.9,72.1,9.1,1.0,00111
93.0,47.0,83.0,XXX,XX,XX,  Parki Union Total,6880,36.2,63.0,0.7,0.1,8091,17.1,72.5,9.4,0.9,00111
93.0,47.0,87.0,XXX,XX,XX,  Salla Union Total,7509,34.8,64.6,0.5,0.1,8071,20.3,69.9,9.1,0.7,00111
93.0,47.0,94.0,XXX,XX,XX,  Sahadebpur Union Total,10229,33.2,65.8,0.7,0.2,11219,18.6,70.8,9.5,1.1,00111
93.0,57.0,XX.0,XXX,XX,XX,Madhupur Upazila Total,112985,32.0,67.0,0.7,0.3,115744,19.3,70.6,8.9,1.2,00111
93.0,57.0,1.0,XXX,XX,XX,  Ward No-01 Total,2236,33.5,65.3,0.9,0.3,2303,21.5,68.2,9.2,1.1,00111
93.0,57.0,2.0,XXX,XX,XX,  Ward No-02 Total,1677,30.6,68.4,0.7,0.3,1757,18.6,72.8,8.2,0.5,00111
93.0,57.0,3.0,XXX,XX,XX,  Ward No-03 Total,1733,34.9,63.9,0.8,0.4,1658,19.8,70.4,8.7,1.1,00111
93.0,57.0,4.0,XXX,XX,XX,  Ward No-04 Total,2669,33.7,65.4,0.6,0.3,2771,20.4,68.6,9.2,1.7,00111
93.0,57.0,5.0,XXX,XX,XX,  Ward No-05 Total,3555,37.9,61.2,0.6,0.3,3306,24.8,66.6,7.8,0.8,00111
93.0,57.0,6.0,XXX,XX,XX,  Ward No-06 Total,1534,48.4,50.7,0.7,0.2,1214,29.7,64.1,5.6,0.7,00111
93.0,57.0,7.0,XXX,XX,XX,  Ward No-07 Total,3391,40.7,59.0,0.2,0.1,3154,23.7,69.4,6.2,0.7,00111
93.0,57.0,8.0,XXX,XX,XX,  Ward No-08 Total,3585,38.0,61.4,0.4,0.2,3606,23.0,66.5,9.6,0.9,00111
93.0,57.0,9.0,XXX,XX,XX,  Ward No-09 Total,2514,39.5,59.9,0.3,0.2,2243,19.8,70.0,9.1,1.0,00111
93.0,57.0,21.0,XXX,XX,XX,Alokdia Union Total,13083,31.1,68.0,0.6,0.3,13512,18.6,71.0,9.2,1.2,00111
93.0,57.0,24.0,XXX,XX,XX,  Arankhola Union Total,22754,32.3,66.6,0.8,0.3,22656,19.1,71.0,8.6,1.4,00111
93.0,57.0,28.0,XXX,XX,XX,  Ausnara Union Total,20903,29.4,69.6,0.7,0.2,22430,17.3,72.0,9.3,1.4,00111
93.0,57.0,66.0,XXX,XX,XX,  Golabari Union Total,12615,31.6,67.1,1.0,0.4,13368,19.5,69.4,9.9,1.3,00111
93.0,57.0,78.0,XXX,XX,XX,  Mirzabari Union Total,9122,28.7,70.5,0.6,0.3,9834,17.5,72.4,9.0,1.1,00111
93.0,57.0,92.0,XXX,XX,XX,  Solakuri Union Total,11614,29.4,69.4,0.9,0.2,11932,19.7,71.2,8.6,0.5,00111
93.0,66.0,XX.0,XXX,XX,XX,Mirzapur Upazila Total,153223,34.7,64.5,0.6,0.1,171683,20.6,69.6,9.1,0.7,00111
93.0,66.0,1.0,XXX,XX,XX,  Ward No-01 Total,990,37.1,62.7,0.2,0.0,1048,20.4,68.9,10.3,0.4,00111
93.0,66.0,2.0,XXX,XX,XX,  Ward No-02 Total,1400,32.5,66.7,0.6,0.2,3528,60.0,33.9,5.6,0.5,00111
93.0,66.0,3.0,XXX,XX,XX,  Ward No-03 Total,2347,38.3,61.1,0.4,0.2,2337,23.4,69.1,6.8,0.6,00111
93.0,66.0,4.0,XXX,XX,XX,  Ward No-04 Total,1090,33.2,66.3,0.4,0.1,1130,19.8,72.5,7.2,0.5,00111
93.0,66.0,5.0,XXX,XX,XX,  Ward No-05 Total,800,36.9,62.4,0.6,0.1,891,19.3,72.1,7.4,1.2,00111
93.0,66.0,6.0,XXX,XX,XX,  Ward No-06 Total,1328,34.8,64.4,0.8,0.1,1321,23.8,67.6,7.4,1.2,00111
93.0,66.0,7.0,XXX,XX,XX,  Ward No-07 Total,755,36.2,62.5,1.3,0.0,745,21.1,69.5,9.1,0.3,00111
93.0,66.0,8.0,XXX,XX,XX,  Ward No-08 Total,1120,35.7,63.7,0.6,0.0,1195,21.8,69.1,8.9,0.2,00111
93.0,66.0,9.0,XXX,XX,XX,  Ward No-09 Total,729,34.3,64.7,1.0,0.0,772,20.7,67.1,11.7,0.5,00111
93.0,66.0,13.0,XXX,XX,XX,  Ajgana Union Total,12688,33.5,65.9,0.5,0.1,13658,18.3,73.1,7.9,0.7,00111
93.0,66.0,15.0,XXX,XX,XX,  Anaitara Union Total,9069,35.4,64.0,0.5,0.1,10627,20.4,69.0,10.0,0.6,00111
93.0,66.0,23.0,XXX,XX,XX,  Bahuria Union Total,7802,32.6,66.4,0.9,0.1,8851,19.0,69.6,10.7,0.7,00111
93.0,66.0,31.0,XXX,XX,XX,  Banail Union Total,8652,36.0,63.1,0.8,0.2,9848,20.6,69.3,9.6,0.5,00111
93.0,66.0,34.0,XXX,XX,XX,  Banshtail Union Total,11018,32.0,67.2,0.8,0.1,12366,17.4,73.1,8.4,1.1,00111
93.0,66.0,36.0,XXX,XX,XX,Bhaora Union Total,6523,35.3,63.9,0.6,0.2,7557,20.6,68.3,10.3,0.8,00111
93.0,66.0,39.0,XXX,XX,XX,Bhatgram Union Total,8178,35.0,64.2,0.7,0.1,9191,18.6,70.8,10.2,0.4,00111
93.0,66.0,47.0,XXX,XX,XX,  Fatehpur Union Total,7564,34.2,65.5,0.2,0.1,8915,19.8,69.9,9.8,0.5,00111
93.0,66.0,55.0,XXX,XX,XX,  Gorai Union Total,22917,33.4,65.9,0.5,0.1,23570,21.0,70.4,7.6,1.1,00111
93.0,66.0,63.0,XXX,XX,XX,  Jamurki Union Total,12690,34.8,64.3,0.8,0.1,14050,19.7,70.2,9.5,0.6,00111
93.0,66.0,67.0,XXX,XX,XX,Latifpur Union Total,6117,32.1,67.1,0.7,0.1,7228,17.8,72.2,9.2,0.9,00111
93.0,66.0,71.0,XXX,XX,XX,  Mahera Union Total,10827,41.6,57.8,0.6,0.1,11155,20.6,68.6,9.8,1.0,00111
93.0,66.0,87.0,XXX,XX,XX,  Tarafpur Union Total,8475,34.5,64.8,0.6,0.1,9784,18.7,72.6,8.1,0.6,00111
93.0,66.0,94.0,XXX,XX,XX,  Uarsi Union Total,10144,35.5,63.7,0.8,0.1,11916,20.6,67.6,11.2,0.6,00111
93.0,76.0,XX.0,XXX,XX,XX,Nagarpur Upazila Total,101942,33.7,65.5,0.7,0.1,117724,19.7,69.4,10.1,0.7,00111
93.0,76.0,10.0,XXX,XX,XX,  Bekra Union Total,3687,33.4,66.0,0.7,0.0,4603,20.5,67.5,11.1,0.9,00111
93.0,76.0,12.0,XXX,XX,XX,  Bhadra Union Total,8072,32.9,66.3,0.7,0.1,8961,18.8,69.7,10.9,0.6,00111
93.0,76.0,14.0,XXX,XX,XX,  Bhara Union Total,10672,33.2,66.1,0.6,0.1,11960,19.6,71.0,8.6,0.8,00111
93.0,76.0,21.0,XXX,XX,XX,  Duptiair Union Total,9158,35.4,63.8,0.7,0.2,9906,19.5,69.2,10.7,0.6,00111
93.0,76.0,36.0,XXX,XX,XX,  Dhubaria Union Total,4489,35.5,63.7,0.8,0.0,5270,20.5,66.3,12.4,0.8,00111
93.0,76.0,43.0,XXX,XX,XX,  Gayhata Union Total,11339,35.1,64.3,0.5,0.0,12331,21.1,69.7,8.6,0.5,00111
93.0,76.0,58.0,XXX,XX,XX,  Mamudnagar Union Total,13384,30.1,69.0,0.8,0.1,15873,17.0,71.4,10.7,0.9,00111
93.0,76.0,65.0,XXX,XX,XX,  Mokhna Union Total,7739,33.2,65.7,0.9,0.2,9250,19.4,69.2,10.6,0.8,00111
93.0,76.0,73.0,XXX,XX,XX,Nagarpur Union Total,10049,32.9,66.4,0.5,0.1,11192,19.2,69.6,10.3,0.9,00111
93.0,76.0,80.0,XXX,XX,XX,  Pakutia Union Total,6598,35.3,63.5,1.0,0.2,7794,19.1,69.9,10.2,0.8,00111
93.0,76.0,87.0,XXX,XX,XX,  Sahabatpur Union Total,9614,33.5,65.9,0.5,0.1,11568,19.6,69.1,10.5,0.8,00111
93.0,76.0,94.0,XXX,XX,XX,  Salimabad Union Total,7141,37.4,61.6,0.9,0.1,9016,24.4,66.4,9.0,0.2,00111
93.0,85.0,XX.0,XXX,XX,XX,Sakhipur Upazila Total,101337,32.0,67.2,0.7,0.2,115928,16.7,73.7,8.5,1.0,00111
93.0,85.0,1.0,XXX,XX,XX,  Ward No-01 Total,670,30.7,68.8,0.4,0.0,721,15.1,75.5,8.7,0.7,00111
93.0,85.0,2.0,XXX,XX,XX,  Ward No-02 Total,864,36.8,62.3,0.6,0.3,883,15.5,72.8,10.0,1.7,00111
93.0,85.0,3.0,XXX,XX,XX,  Ward No-03 Total,1275,36.5,62.9,0.2,0.3,1383,23.7,69.8,5.7,0.7,00111
93.0,85.0,4.0,XXX,XX,XX,  Ward No-04 Total,952,36.1,63.3,0.5,0.0,1338,34.1,60.8,4.9,0.3,00111
93.0,85.0,5.0,XXX,XX,XX,  Ward No-05 Total,1165,37.2,62.6,0.3,0.0,1185,19.5,74.6,5.1,0.8,00111
93.0,85.0,6.0,XXX,XX,XX,  Ward No-06 Total,1718,34.2,64.6,1.1,0.1,1665,17.8,74.6,6.3,1.3,00111
93.0,85.0,7.0,XXX,XX,XX,  Ward No-07 Total,2132,40.0,59.5,0.4,0.1,1999,21.2,72.7,5.6,0.5,00111
93.0,85.0,8.0,XXX,XX,XX,  Ward No-08 Total,1773,35.2,64.1,0.6,0.1,1739,18.9,74.9,5.1,1.1,00111
93.0,85.0,9.0,XXX,XX,XX,  Ward No-09 Total,1155,38.5,61.3,0.2,0.0,1077,18.0,74.7,6.0,1.3,00111
93.0,85.0,13.0,XXX,XX,XX,  Baheratail Union Total,8664,32.0,66.8,0.9,0.3,10462,16.0,73.5,9.4,1.0,00111
93.0,85.0,27.0,XXX,XX,XX,Gazaria Union Total,13821,31.0,68.4,0.5,0.2,16116,15.9,74.1,9.0,1.0,00111
93.0,85.0,40.0,XXX,XX,XX,  Hatibandha Union Total,12815,32.5,66.3,1.0,0.2,14632,16.8,72.3,9.9,1.0,00111
93.0,85.0,54.0,XXX,XX,XX,  Jadabpur Union Total,21658,30.3,68.8,0.8,0.1,24514,16.1,74.6,8.4,0.9,00111
93.0,85.0,67.0,XXX,XX,XX,  Kakrajan Union Total,13544,32.6,66.6,0.7,0.2,16183,16.1,74.1,8.8,1.0,00111
93.0,85.0,81.0,XXX,XX,XX,Kalia Union Total,19131,31.0,68.3,0.5,0.2,22031,16.6,73.9,8.3,1.3,00111
93.0,95.0,XX.0,XXX,XX,XX,Tangail Sadar Upazila Total,203319,37.2,62.2,0.5,0.1,205628,21.7,68.6,8.7,1.0,00111
93.0,95.0,1.0,XXX,XX,XX,  Ward No-01 Total,4396,34.7,64.5,0.6,0.2,3792,29.8,61.7,7.7,0.8,00111
93.0,95.0,2.0,XXX,XX,XX,  Ward No-02 Total,3571,35.1,64.3,0.6,0.0,3471,22.1,70.7,6.7,0.5,00111
93.0,95.0,3.0,XXX,XX,XX,  Ward No-03 Total,5462,37.0,62.4,0.5,0.1,5546,21.1,70.8,7.4,0.7,00111
93.0,95.0,4.0,XXX,XX,XX,  Ward No-04 Total,3532,37.8,61.4,0.5,0.3,3847,23.3,66.1,9.6,1.0,00111
93.0,95.0,5.0,XXX,XX,XX,  Ward No-05 Total,2804,36.2,63.1,0.6,0.2,3019,20.6,67.2,11.6,0.6,00111
93.0,95.0,6.0,XXX,XX,XX,  Ward No-06 Total,2698,37.7,61.1,1.0,0.2,2822,25.7,63.1,10.0,1.2,00111
93.0,95.0,7.0,XXX,XX,XX,  Ward No-07 Total,3300,49.0,50.2,0.7,0.1,2784,28.7,61.5,9.2,0.6,00111
93.0,95.0,8.0,XXX,XX,XX,  Ward No-08 Total,3229,36.2,62.8,0.7,0.3,3133,18.7,71.2,9.5,0.5,00111
93.0,95.0,9.0,XXX,XX,XX,  Ward No-09 Total,3298,33.4,66.1,0.4,0.1,3405,19.6,71.5,8.1,0.9,00111
93.0,95.0,10.0,XXX,XX,XX,  Ward No-10 Total,2435,34.6,64.8,0.6,0.1,2561,19.1,70.6,9.4,0.9,00111
93.0,95.0,11.0,XXX,XX,XX,  Ward No-11 Total,2715,40.4,58.7,0.4,0.4,3404,33.0,52.6,6.5,8.0,00111
93.0,95.0,12.0,XXX,XX,XX,  Ward No-12 Total,2987,42.4,56.9,0.6,0.1,2868,23.9,67.8,8.0,0.3,00111
93.0,95.0,13.0,XXX,XX,XX,  Ward No-13 Total,3278,38.2,61.2,0.5,0.2,3032,26.2,66.9,6.3,0.6,00111
93.0,95.0,14.0,XXX,XX,XX,  Ward No-14 (Part) Total,5118,45.9,53.5,0.5,0.1,4800,28.5,62.7,8.4,0.4,00111
93.0,95.0,15.0,XXX,XX,XX,  Ward No-15 Total,5178,46.8,52.8,0.3,0.1,4879,26.5,67.1,5.9,0.5,00111
93.0,95.0,16.0,XXX,XX,XX,  Ward No-16 Total,4384,43.4,55.9,0.6,0.1,4502,29.5,62.1,7.7,0.8,00111
93.0,95.0,17.0,XXX,XX,XX,  Ward No-17 Total,5086,59.9,39.8,0.3,0.0,4433,37.5,55.4,6.5,0.5,00111
93.0,95.0,18.0,XXX,XX,XX,  Ward No-18 Total,5590,52.8,46.8,0.4,0.0,5171,31.4,61.3,6.5,0.8,00111
93.0,95.0,37.0,XXX,XX,XX,  Baghil Union Total,11550,32.9,66.5,0.4,0.2,12074,18.7,70.3,10.1,1.0,00111
93.0,95.0,39.0,XXX,XX,XX,  Danya Union Total,12062,33.0,66.3,0.4,0.2,12801,19.1,70.8,9.2,0.9,00111
93.0,95.0,41.0,XXX,XX,XX,  Gala Union Total,11313,34.6,64.8,0.5,0.0,11266,18.8,70.4,10.1,0.7,00111
93.0,95.0,47.0,XXX,XX,XX,  Gharinda Union Total,12182,33.7,65.2,1.0,0.1,13120,18.1,71.2,9.5,1.1,00111
93.0,95.0,53.0,XXX,XX,XX,  Hugra Union Total,12745,34.9,64.5,0.5,0.1,12503,20.6,70.4,8.4,0.7,00111
93.0,95.0,59.0,XXX,XX,XX,  Karatia Union Total,19224,40.0,59.3,0.6,0.1,18671,21.7,68.9,8.3,1.1,00111
93.0,95.0,65.0,XXX,XX,XX,  Katuli Union Total,10484,33.4,66.1,0.3,0.1,11198,19.2,70.5,9.4,0.9,00111
93.0,95.0,71.0,XXX,XX,XX,  Kakua Union Total,10077,34.6,64.8,0.4,0.1,9649,19.5,70.0,9.2,1.2,00111
93.0,95.0,77.0,XXX,XX,XX,  Magra Union Total,12158,32.8,66.4,0.7,0.2,12721,18.4,70.7,9.7,1.3,00111
93.0,95.0,80.0,XXX,XX,XX,  Mahamudnagar Union Total,6498,31.9,67.5,0.5,0.1,7010,17.9,73.6,7.9,0.5,00111
93.0,95.0,83.0,XXX,XX,XX,  Silimpur Union Total,7677,33.6,65.9,0.5,0.0,8633,20.7,70.3,8.4,0.6,00111
93.0,95.0,90.0,XXX,XX,XX,  Porabari Union Total,8288,34.0,65.1,0.7,0.2,8513,20.1,69.7,9.3,1.0,00111
48.0,XX.0,XX.0,XXX,XX,XX,Kishoreganj Zila Total,1011683,39.7,59.5,0.7,0.1,1077352,25.5,64.4,9.5,0.7,00111
48.0,2.0,XX.0,XXX,XX,XX,Austagram Upazila Total,50953,38.6,60.5,0.8,0.2,53656,24.6,64.9,9.7,0.8,00111
48.0,2.0,11.0,XXX,XX,XX,Adampur Union Total,7984,36.9,62.3,0.7,0.1,8488,23.6,67.1,8.5,0.8,00111
48.0,2.0,23.0,XXX,XX,XX,Austagram Union Total,7071,40.6,58.3,0.9,0.2,7613,25.8,61.8,11.7,0.7,00111
48.0,2.0,35.0,XXX,XX,XX,Bangal Para Union Total,5451,38.6,60.7,0.6,0.1,5592,26.0,63.9,9.6,0.5,00111
48.0,2.0,47.0,XXX,XX,XX,Deoghar Union Total,6179,39.2,59.8,0.7,0.3,6647,25.5,64.4,8.8,1.4,00111
48.0,2.0,59.0,XXX,XX,XX,Kalma Union Total,3706,35.1,63.3,1.2,0.4,4059,23.6,64.0,11.4,0.9,00111
48.0,2.0,71.0,XXX,XX,XX,Kastail Union Total,5046,37.1,61.8,0.9,0.2,5275,22.8,66.2,10.0,0.9,00111
48.0,2.0,83.0,XXX,XX,XX,Khayerpur Abdullahpur Union Total,10038,38.5,60.7,0.7,0.1,10193,23.2,67.1,8.9,0.8,00111
48.0,2.0,91.0,XXX,XX,XX,Purba Austagram Union Total,5478,41.3,57.7,0.9,0.1,5789,26.6,62.7,10.1,0.6,00111
48.0,6.0,XX.0,XXX,XX,XX,Bajitpur Upazila Total,85227,40.1,59.1,0.6,0.1,91980,25.5,64.3,9.6,0.6,00111
48.0,6.0,1.0,XXX,XX,XX,Ward No-01 Total,1118,41.5,58.2,0.3,0.0,1207,28.4,64.8,6.6,0.2,00111
48.0,6.0,2.0,XXX,XX,XX,Ward No-02 Total,1715,42.7,56.0,0.9,0.4,1813,29.1,60.2,9.7,1.0,00111
48.0,6.0,3.0,XXX,XX,XX,Ward No-03 Total,1707,36.5,62.9,0.6,0.0,1216,26.8,62.4,10.4,0.4,00111
48.0,6.0,4.0,XXX,XX,XX,Ward No-04 Total,1466,44.5,54.8,0.6,0.1,1489,27.4,62.3,9.7,0.5,00111
48.0,6.0,5.0,XXX,XX,XX,Ward No-05 Total,1413,42.0,57.4,0.5,0.1,1444,28.8,60.1,10.6,0.5,00111
48.0,6.0,6.0,XXX,XX,XX,Ward No-06 Total,2117,51.9,47.3,0.5,0.3,2133,34.8,56.2,8.4,0.6,00111
48.0,6.0,7.0,XXX,XX,XX,Ward No-07 Total,1194,44.4,54.9,0.7,0.1,1277,26.8,62.8,10.0,0.4,00111
48.0,6.0,8.0,XXX,XX,XX,Ward No-08 Total,1182,39.9,58.5,1.4,0.1,1208,26.5,62.6,10.5,0.4,00111
48.0,6.0,9.0,XXX,XX,XX,Ward No-09 Total,1396,44.1,55.7,0.1,0.1,1708,29.8,60.4,9.4,0.4,00111
48.0,6.0,17.0,XXX,XX,XX,Baliardi Union Total,5205,39.7,59.5,0.7,0.1,5935,25.8,63.7,9.8,0.7,00111
48.0,6.0,25.0,XXX,XX,XX,Dighirpar Union Total,6990,39.1,59.8,1.0,0.1,7598,25.8,63.8,9.6,0.7,00111
48.0,6.0,34.0,XXX,XX,XX,Dilalpur Union Total,6391,42.1,57.1,0.6,0.2,6840,26.7,62.1,10.6,0.6,00111
48.0,6.0,43.0,XXX,XX,XX,Gazir Char Union Total,3455,40.9,58.3,0.6,0.2,3626,25.2,64.9,9.2,0.7,00111
48.0,6.0,51.0,XXX,XX,XX,Halimpur Union Total,4869,39.5,60.3,0.1,0.1,6138,25.1,64.2,10.3,0.4,00111
48.0,6.0,60.0,XXX,XX,XX,Hilachia Union Total,9526,38.7,60.8,0.4,0.1,10079,24.8,66.0,8.9,0.4,00111
48.0,6.0,69.0,XXX,XX,XX,Humaipur Union Total,3620,38.8,60.6,0.5,0.1,3777,25.7,65.3,8.4,0.6,00111
48.0,6.0,72.0,XXX,XX,XX,Kailag Union Total,5563,38.3,61.2,0.4,0.1,6036,22.6,67.6,9.4,0.4,00111
48.0,6.0,77.0,XXX,XX,XX,Maij Char Union Total,5079,38.6,60.6,0.7,0.1,5648,23.6,67.4,8.3,0.7,00111
48.0,6.0,86.0,XXX,XX,XX,Pirijpur Union Total,11485,38.9,60.3,0.6,0.2,12577,23.9,65.9,9.4,0.9,00111
48.0,6.0,94.0,XXX,XX,XX,Sarar Char Union Total,9736,40.5,58.6,0.7,0.1,10231,25.3,63.3,10.7,0.7,00111
48.0,11.0,XX.0,XXX,XX,XX,Bhairab Upazila Total,102482,43.3,56.0,0.7,0.1,109549,28.6,62.1,8.5,0.8,00111
48.0,11.0,1.0,XXX,XX,XX,Ward No-01 Total,3300,42.5,56.7,0.8,0.1,3294,31.8,58.6,9.3,0.3,00111
48.0,11.0,2.0,XXX,XX,XX,Ward No-02 Total,3315,44.9,54.2,0.8,0.1,3237,28.7,60.6,10.0,0.7,00111
48.0,11.0,3.0,XXX,XX,XX,Ward No-03 Total,4452,36.8,62.3,0.6,0.2,4273,23.8,67.3,7.7,1.2,00111
48.0,11.0,4.0,XXX,XX,XX,Ward No-04 Total,4305,41.0,58.0,0.9,0.2,4126,28.1,63.5,7.7,0.6,00111
48.0,11.0,5.0,XXX,XX,XX,Ward No-05 Total,2897,46.5,52.5,0.9,0.1,2992,31.3,57.2,10.2,1.3,00111
48.0,11.0,6.0,XXX,XX,XX,Ward No-06 Total,3383,45.3,53.5,0.8,0.4,3457,30.0,60.3,8.6,1.1,00111
48.0,11.0,7.0,XXX,XX,XX,Ward No-07 Total,5224,50.0,49.2,0.7,0.1,4940,39.7,54.1,5.8,0.4,00111
48.0,11.0,8.0,XXX,XX,XX,Ward No-08 Total,3944,43.1,56.2,0.5,0.2,3665,29.2,61.6,8.6,0.6,00111
48.0,11.0,9.0,XXX,XX,XX,Ward No-09 Total,3839,45.9,53.6,0.5,0.0,3979,29.8,63.2,6.8,0.2,00111
48.0,11.0,10.0,XXX,XX,XX,Ward No-10 Total,3562,43.7,55.4,0.7,0.1,3727,31.2,58.0,10.3,0.5,00111
48.0,11.0,11.0,XXX,XX,XX,Ward No-11 Total,3361,43.0,56.2,0.6,0.2,3324,28.4,63.3,7.4,0.9,00111
48.0,11.0,12.0,XXX,XX,XX,Ward No-12 Total,3595,43.9,55.2,0.8,0.1,3496,29.2,63.1,7.0,0.7,00111
48.0,11.0,21.0,XXX,XX,XX,Aganagar Union Total,9989,42.5,57.0,0.5,0.1,10949,27.6,64.0,7.8,0.6,00111
48.0,11.0,35.0,XXX,XX,XX,Gazaria Union Total,8003,40.8,58.4,0.5,0.2,9999,27.2,61.0,10.8,1.0,00111
48.0,11.0,47.0,XXX,XX,XX,Kalika Prasad Union Total,10606,43.6,55.5,0.7,0.1,11428,27.7,62.3,9.1,0.9,00111
48.0,11.0,59.0,XXX,XX,XX,Sadakpur Union Total,3847,38.5,60.4,1.0,0.1,4739,24.5,65.9,9.1,0.5,00111
48.0,11.0,71.0,XXX,XX,XX,Shibpur Union Total,8519,44.8,54.5,0.5,0.2,9412,29.8,59.5,9.7,1.0,00111
48.0,11.0,83.0,XXX,XX,XX,Shimulkandi Union Total,9928,43.6,55.4,0.8,0.2,11101,26.8,63.2,9.1,0.9,00111
48.0,11.0,85.0,XXX,XX,XX,Sreenagar Union Total,6413,42.7,56.9,0.3,0.1,7411,27.2,67.2,5.1,0.5,00111
48.0,27.0,XX.0,XXX,XX,XX,Hossainpur Upazila Total,64465,38.5,60.9,0.5,0.1,68915,24.7,66.3,8.4,0.6,00111
48.0,27.0,1.0,XXX,XX,XX,Ward No-01 Total,906,43.2,56.2,0.7,0.0,937,27.6,63.5,8.8,0.1,00111
48.0,27.0,2.0,XXX,XX,XX,Ward No-02 Total,985,40.1,59.1,0.7,0.1,1029,27.0,62.8,9.4,0.8,00111
48.0,27.0,3.0,XXX,XX,XX,Ward No-03 Total,1042,39.4,60.4,0.0,0.2,1142,29.0,63.1,7.4,0.4,00111
48.0,27.0,4.0,XXX,XX,XX,Ward No-04 Total,596,36.6,62.8,0.7,0.0,676,26.9,63.2,9.3,0.6,00111
48.0,27.0,5.0,XXX,XX,XX,Ward No-05 Total,1208,41.1,58.5,0.2,0.2,1236,27.7,67.1,5.2,0.1,00111
48.0,27.0,6.0,XXX,XX,XX,Ward No-06 Total,795,35.2,63.8,0.8,0.3,792,24.9,68.9,5.6,0.6,00111
48.0,27.0,7.0,XXX,XX,XX,Ward No-07 Total,983,36.9,62.9,0.1,0.1,1048,23.5,64.0,11.2,1.3,00111
48.0,27.0,8.0,XXX,XX,XX,Ward No-08 Total,1288,40.0,59.3,0.5,0.2,1290,25.3,66.8,7.1,0.7,00111
48.0,27.0,9.0,XXX,XX,XX,Ward No-09 Total,779,39.8,59.8,0.4,0.0,786,24.9,69.3,5.3,0.4,00111
48.0,27.0,13.0,XXX,XX,XX,Araibaria Union Total,3778,38.9,60.7,0.4,0.1,3981,24.5,66.5,8.6,0.4,00111
48.0,27.0,27.0,XXX,XX,XX,Gobindapur Union Total,13887,38.2,61.0,0.6,0.1,14879,24.7,66.6,8.1,0.5,00111
48.0,27.0,40.0,XXX,XX,XX,Jinari Union Total,9153,39.4,59.9,0.5,0.2,9540,24.5,66.9,7.9,0.7,00111
48.0,27.0,54.0,XXX,XX,XX,Pumdi Union Total,9603,39.1,60.3,0.5,0.1,10640,24.9,65.6,8.8,0.6,00111
48.0,27.0,67.0,XXX,XX,XX,Sahedal Union Total,7450,37.0,62.3,0.6,0.1,8260,24.4,65.4,9.6,0.6,00111
48.0,27.0,81.0,XXX,XX,XX,Sidhla Union Total,12012,37.7,61.7,0.5,0.1,12679,23.9,67.3,8.3,0.5,00111
48.0,33.0,XX.0,XXX,XX,XX,Itna Upazila Total,57763,39.4,59.9,0.6,0.1,55846,24.7,64.7,10.0,0.5,00111
48.0,33.0,17.0,XXX,XX,XX,Badla Union Total,6298,41.1,58.0,0.7,0.2,5621,24.7,63.2,11.5,0.5,00111
48.0,33.0,25.0,XXX,XX,XX,Baribari Union Total,4099,39.4,60.0,0.5,0.1,3968,23.4,65.7,10.3,0.7,00111
