ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Male,% Male-Never married,% Male-Married,% Male-Widowed,% Male-Divorced/Separated,Total Female,% Female-Never married,% Female-Married,% Female-Widowed,% Female-Divorced/Separated,check_var
75.0,87.0,23.0,XXX,XX,03,  Ashwadia Union,972,42.9,56.9,0.2,0.0,1017,33.2,63.0,3.3,0.4,00110
75.0,87.0,25.0,XXX,XX,03,  Binodpur Union,890,46.2,52.9,0.7,0.2,1086,31.9,57.8,9.3,1.0,00110
75.0,87.0,40.0,XXX,XX,03,  Char Matua Union,323,48.0,50.2,1.5,0.3,417,30.5,62.1,6.7,0.7,00110
75.0,87.0,60.0,XXX,XX,03,  Kadir Hanif Union,5097,45.7,53.6,0.7,0.0,5310,31.0,61.1,7.5,0.5,00110
75.0,87.0,80.0,XXX,XX,03,  Noakhali Union,1327,44.8,54.4,0.8,0.1,1480,31.8,60.5,7.2,0.5,00110
29.0,XX.0,XX.0,XXX,XX,03, Faridpur Zila,27736,38.3,61.0,0.7,0.1,30349,25.1,65.5,8.6,0.7,00110
29.0,3.0,XX.0,XXX,XX,03,  Alfadanga Upazila,2640,36.1,63.2,0.6,0.1,2801,22.8,68.6,8.0,0.6,00110
29.0,3.0,10.0,XXX,XX,03,  Alfadanga Union,1790,37.2,62.1,0.7,0.1,1918,23.5,66.8,9.0,0.7,00110
29.0,3.0,31.0,XXX,XX,03,  Buraich Union,850,33.8,65.5,0.6,0.1,883,21.5,72.4,5.7,0.5,00110
29.0,10.0,XX.0,XXX,XX,03,  Bhanga Upazila,4280,41.1,58.1,0.7,0.1,4942,26.1,63.6,9.6,0.7,00110
29.0,10.0,13.0,XXX,XX,03,  Algi Union,2399,43.3,56.1,0.5,0.0,2724,26.8,62.6,9.8,0.8,00110
29.0,10.0,25.0,XXX,XX,03,  Chumordi Union,1881,38.2,60.6,1.0,0.3,2218,25.1,64.8,9.4,0.7,00110
29.0,21.0,XX.0,XXX,XX,03,  Char Bhadrasan Upazila,7866,36.0,63.1,0.9,0.1,9470,24.4,66.5,8.5,0.6,00110
29.0,21.0,19.0,XXX,XX,03,  Char Bhadrasan Union,7866,36.0,63.1,0.9,0.1,9470,24.4,66.5,8.5,0.6,00110
29.0,47.0,XX.0,XXX,XX,03,  Faridpur Sadar Upazila,322,40.4,59.3,0.3,0.0,317,28.4,66.2,5.4,0.0,00110
29.0,47.0,15.0,XXX,XX,03,  Ambikapur Union,322,40.4,59.3,0.3,0.0,317,28.4,66.2,5.4,0.0,00110
29.0,56.0,XX.0,XXX,XX,03,  Madhukhali Upazila,5402,38.0,61.1,0.7,0.1,5389,24.6,65.6,8.8,0.9,00110
29.0,56.0,52.0,XXX,XX,03,  Madhukhali Union,3714,38.4,60.6,0.8,0.1,3733,24.3,65.7,9.3,0.7,00110
29.0,56.0,73.0,XXX,XX,03,  Noapara Union,1688,37.1,62.3,0.5,0.1,1656,25.4,65.6,7.5,1.5,00110
29.0,62.0,XX.0,XXX,XX,03,  Nagarkanda Upazila,1374,41.6,57.9,0.5,0.1,1594,27.7,63.7,8.2,0.4,00110
29.0,62.0,55.0,XXX,XX,03,  Laskardia Union,1374,41.6,57.9,0.5,0.1,1594,27.7,63.7,8.2,0.4,00110
29.0,84.0,XX.0,XXX,XX,03,  Sadarpur Upazila,2401,41.9,57.7,0.3,0.1,2360,25.5,64.2,9.3,1.1,00110
29.0,84.0,85.0,XXX,XX,03,  Sadarpur Union,2401,41.9,57.7,0.3,0.1,2360,25.5,64.2,9.3,1.1,00110
29.0,90.0,XX.0,XXX,XX,03,  Saltha Upazila,3451,38.0,61.5,0.4,0.1,3476,26.7,64.7,7.9,0.7,00110
29.0,90.0,16.0,XXX,XX,03,  Bhawal Union,1936,39.2,60.1,0.6,0.2,1990,26.7,63.8,8.7,0.7,00110
29.0,90.0,78.0,XXX,XX,03,  Ramkantapur Union,1515,36.4,63.2,0.3,0.1,1486,26.6,65.8,6.8,0.7,00110
72.0,XX.0,XX.0,XXX,XX,03, Netrakona Zila,24640,40.1,59.1,0.7,0.1,23842,26.9,62.4,10.2,0.5,00110
72.0,4.0,XX.0,XXX,XX,03,  Atpara Upazila,3557,39.2,59.9,1.0,0.0,3553,26.7,62.1,10.7,0.5,00110
72.0,4.0,11.0,XXX,XX,03,  Baniajan Union,3557,39.2,59.9,1.0,0.0,3553,26.7,62.1,10.7,0.5,00110
72.0,9.0,XX.0,XXX,XX,03,  Barhatta Upazila,3068,40.0,59.8,0.1,0.0,3118,27.7,62.6,9.5,0.2,00110
72.0,9.0,23.0,XXX,XX,03,  Barhatta Union,3068,40.0,59.8,0.1,0.0,3118,27.7,62.6,9.5,0.2,00110
72.0,18.0,XX.0,XXX,XX,03,  Durgapur Upazila,865,37.3,59.9,2.7,0.1,853,26.3,61.9,11.3,0.6,00110
72.0,18.0,51.0,XXX,XX,03,  Durgapur Union,865,37.3,59.9,2.7,0.1,853,26.3,61.9,11.3,0.6,00110
72.0,38.0,XX.0,XXX,XX,03,  Khaliajuri Upazila,2571,40.0,58.5,1.4,0.2,2113,24.5,60.2,14.2,1.1,00110
72.0,38.0,40.0,XXX,XX,03,  Khaliajuri Union,2571,40.0,58.5,1.4,0.2,2113,24.5,60.2,14.2,1.1,00110
72.0,40.0,XX.0,XXX,XX,03,  Kalmakanda Upazila,5614,42.4,56.8,0.6,0.1,5435,29.5,58.5,11.3,0.7,00110
72.0,40.0,35.0,XXX,XX,03,  Kalmakanda Union,5614,42.4,56.8,0.6,0.1,5435,29.5,58.5,11.3,0.7,00110
72.0,56.0,XX.0,XXX,XX,03,  Madan Upazila,531,37.7,61.2,0.8,0.4,492,23.6,65.2,10.4,0.8,00110
72.0,56.0,52.0,XXX,XX,03,  Madan Union,531,37.7,61.2,0.8,0.4,492,23.6,65.2,10.4,0.8,00110
72.0,83.0,XX.0,XXX,XX,03,  Purbadhala Upazila,8434,39.5,60.0,0.5,0.1,8278,26.0,65.4,8.3,0.3,00110
72.0,83.0,71.0,XXX,XX,03,  Jaria Union,3698,38.2,61.1,0.6,0.1,3514,25.4,64.7,9.5,0.3,00110
72.0,83.0,94.0,XXX,XX,03,  Purbadhala Union,4736,40.4,59.1,0.4,0.1,4764,26.4,65.9,7.4,0.3,00110
39.0,XX.0,XX.0,XXX,XX,03, Jamalpur Zila,19259,34.8,64.6,0.5,0.1,20187,22.0,67.2,9.7,1.0,00110
39.0,7.0,XX.0,XXX,XX,03,  Bakshiganj Upazila,10766,34.7,64.5,0.6,0.2,11029,22.4,66.1,10.1,1.3,00110
39.0,7.0,23.0,XXX,XX,03,  Bakshiganj Union,10766,34.7,64.5,0.6,0.2,11029,22.4,66.1,10.1,1.3,00110
39.0,15.0,XX.0,XXX,XX,03,  Dewanganj Upazila,3013,34.7,64.8,0.4,0.1,3426,21.1,71.0,7.6,0.3,00110
39.0,15.0,36.0,XXX,XX,03,  Chikajani Union,976,36.4,62.9,0.7,0.0,1155,21.3,68.1,10.3,0.3,00110
39.0,15.0,43.0,XXX,XX,03,  Chukaibari Union,2037,34.0,65.7,0.2,0.1,2271,21.0,72.4,6.2,0.4,00110
39.0,36.0,XX.0,XXX,XX,03,  Jamalpur Sadar Upazila,2926,37.4,62.1,0.5,0.0,3030,25.2,65.4,8.8,0.6,00110
39.0,36.0,59.0,XXX,XX,03,  Ranagachha Union,2926,37.4,62.1,0.5,0.0,3030,25.2,65.4,8.8,0.6,00110
39.0,61.0,XX.0,XXX,XX,03,  Melandaha Upazila,1824,32.5,67.2,0.3,0.0,1900,18.5,68.9,11.6,0.9,00110
39.0,61.0,85.0,XXX,XX,03,  Nangla Union,1824,32.5,67.2,0.3,0.0,1900,18.5,68.9,11.6,0.9,00110
39.0,85.0,XX.0,XXX,XX,03,  Sarishabari Upazila,730,31.4,67.7,0.7,0.3,802,16.7,70.1,12.3,0.9,00110
39.0,85.0,21.0,XXX,XX,03,  Bhatara Union,730,31.4,67.7,0.7,0.3,802,16.7,70.1,12.3,0.9,00110
59.0,XX.0,XX.0,XXX,XX,03, Munshiganj Zila,29297,39.6,59.7,0.6,0.1,27181,27.6,64.9,6.9,0.6,00110
59.0,24.0,XX.0,XXX,XX,03,  Gazaria Upazila,2501,40.0,59.1,0.8,0.0,2669,25.6,63.7,10.0,0.7,00110
59.0,24.0,42.0,XXX,XX,03,  Gazaria Union,1563,41.4,57.6,0.9,0.1,1713,26.2,63.2,9.9,0.6,00110
59.0,24.0,73.0,XXX,XX,03,  Imampur Union,938,37.7,61.6,0.6,0.0,956,24.6,64.6,10.0,0.7,00110
59.0,44.0,XX.0,XXX,XX,03,  Lohajang Upazila,1901,39.7,59.6,0.7,0.1,2077,29.0,61.0,9.3,0.6,00110
59.0,44.0,13.0,XXX,XX,03,  Bejgaon Union,417,34.8,65.0,0.2,0.0,551,31.0,65.3,3.4,0.2,00110
59.0,44.0,94.0,XXX,XX,03,  Lohajang Teotia Union,1484,41.0,58.1,0.8,0.1,1526,28.3,59.5,11.4,0.8,00110
59.0,56.0,XX.0,XXX,XX,03,  Munshiganj Sadar Upazila,10273,40.6,59.0,0.3,0.2,8240,26.2,67.1,6.1,0.7,00110
59.0,56.0,76.0,XXX,XX,03,  Panchasar Union,9018,40.1,59.5,0.3,0.1,6972,26.2,68.0,5.2,0.6,00110
59.0,56.0,85.0,XXX,XX,03,  Rampal Union,1255,44.0,55.5,0.2,0.4,1268,26.1,62.1,10.8,1.0,00110
59.0,74.0,XX.0,XXX,XX,03,  Serajdikhan Upazila,1537,36.2,63.3,0.5,0.0,1469,24.4,69.0,6.1,0.5,00110
59.0,74.0,88.0,XXX,XX,03,  Rasunia Union,1537,36.2,63.3,0.5,0.0,1469,24.4,69.0,6.1,0.5,00110
59.0,84.0,XX.0,XXX,XX,03,  Sreenagar Upazila,6343,36.7,62.5,0.7,0.1,5478,23.4,68.0,7.9,0.7,00110
59.0,84.0,74.0,XXX,XX,03,  Sreenagar Union,6343,36.7,62.5,0.7,0.1,5478,23.4,68.0,7.9,0.7,00110
59.0,94.0,XX.0,XXX,XX,03,  Tongibari Upazila,6742,41.5,57.5,0.8,0.2,7248,33.3,60.7,5.4,0.5,00110
59.0,94.0,39.0,XXX,XX,03,  Dhipur Union,1782,45.7,53.8,0.4,0.1,1779,26.3,65.2,8.0,0.5,00110
59.0,94.0,94.0,XXX,XX,03,  Sonarang Tongibari Union,4960,40.0,58.9,0.9,0.2,5469,35.6,59.3,4.6,0.5,00110
35.0,XX.0,XX.0,XXX,XX,03, Gopalganj Zila,15936,43.7,55.8,0.4,0.1,16770,29.7,61.3,8.6,0.5,00110
35.0,32.0,XX.0,XXX,XX,03,  Gopalganj Sadar Upazila,853,39.7,59.6,0.7,0.0,940,27.6,65.4,6.8,0.2,00110
35.0,32.0,21.0,XXX,XX,03,  Gobra Union,492,39.6,59.6,0.8,0.0,515,28.9,65.2,5.6,0.2,00110
35.0,32.0,38.0,XXX,XX,03,  Jalalabad Union,361,39.9,59.6,0.6,0.0,425,25.9,65.6,8.2,0.2,00110
35.0,43.0,XX.0,XXX,XX,03,  Kashiani Upazila,1987,36.0,63.6,0.4,0.0,2258,23.9,67.1,8.7,0.3,00110
35.0,43.0,27.0,XXX,XX,03,  Kashiani Union,1987,36.0,63.6,0.4,0.0,2258,23.9,67.1,8.7,0.3,00110
35.0,51.0,XX.0,XXX,XX,03,  Kotalipara Upazila,2297,42.3,57.2,0.3,0.2,2263,26.4,64.4,8.2,1.0,00110
35.0,51.0,23.0,XXX,XX,03,  Ghagar Union,2297,42.3,57.2,0.3,0.2,2263,26.4,64.4,8.2,1.0,00110
35.0,91.0,XX.0,XXX,XX,03,  Tungipara Upazila,10799,45.7,53.8,0.4,0.0,11309,31.7,59.1,8.8,0.4,00110
35.0,91.0,66.0,XXX,XX,03,  Kushli Union,445,43.6,56.0,0.4,0.0,480,28.1,62.9,9.0,0.0,00110
35.0,91.0,76.0,XXX,XX,03,  Patgati Display Memory Union,10354,45.8,53.7,0.4,0.0,10829,31.8,58.9,8.8,0.4,00110
82.0,XX.0,XX.0,XXX,XX,03, Rajbari Zila,12125,35.8,63.5,0.6,0.1,12782,23.3,67.4,8.6,0.7,00110
82.0,7.0,XX.0,XXX,XX,03,  Baliakandi Upazila,3975,36.1,63.2,0.7,0.0,3941,22.3,68.1,9.1,0.5,00110
82.0,7.0,17.0,XXX,XX,03,  Baharpur Union,1190,36.6,62.5,0.8,0.0,1142,21.3,67.9,10.2,0.7,00110
82.0,7.0,19.0,XXX,XX,03,  Baliakandi Union,2785,35.8,63.6,0.6,0.0,2799,22.7,68.2,8.6,0.5,00110
82.0,29.0,XX.0,XXX,XX,03,  Goalanda Upazila,4115,35.0,64.6,0.3,0.1,4647,24.3,67.0,7.9,0.8,00110
82.0,29.0,19.0,XXX,XX,03,  Chhota Bhakla Union,1708,34.8,64.8,0.4,0.1,1955,24.3,66.6,8.4,0.7,00110
82.0,29.0,76.0,XXX,XX,03,  Ujan Char Union,2407,35.2,64.4,0.2,0.1,2692,24.3,67.3,7.6,0.8,00110
82.0,47.0,XX.0,XXX,XX,03,  Kalukhali Upazila,1601,33.7,65.1,0.9,0.2,1712,22.8,67.2,9.7,0.3,00110
82.0,47.0,30.0,XXX,XX,03,  Kalikapur Union,476,34.0,65.5,0.2,0.2,523,24.5,68.3,7.1,0.2,00110
82.0,47.0,85.0,XXX,XX,03,  Ratandia Union,1125,33.6,65.0,1.2,0.3,1189,22.1,66.7,10.8,0.3,00110
82.0,73.0,XX.0,XXX,XX,03,  Pangsha Upazila,1482,37.7,61.5,0.6,0.1,1459,22.2,67.3,9.5,1.0,00110
82.0,73.0,25.0,XXX,XX,03,  Jashai Union,1332,37.5,61.7,0.7,0.2,1314,22.4,67.4,9.4,0.9,00110
82.0,73.0,75.0,XXX,XX,03,  Babupara Union,150,40.0,60.0,0.0,0.0,145,20.7,66.9,11.0,1.4,00110
82.0,76.0,XX.0,XXX,XX,03,  Rajbari Sadar Upazila,952,38.4,60.8,0.5,0.2,1023,25.2,67.2,6.7,0.9,00110
82.0,76.0,36.0,XXX,XX,03,  Dadshi Union,908,38.2,61.0,0.6,0.2,986,25.4,67.4,6.3,0.9,00110
82.0,76.0,51.0,XXX,XX,03,  Mizanpur Union,44,43.2,56.8,0.0,0.0,37,21.6,59.5,18.9,0.0,00110
61.0,XX.0,XX.0,XXX,XX,03, Mymensingh Zila,91523,38.0,61.3,0.5,0.1,90241,25.4,66.1,7.8,0.7,00110
61.0,13.0,XX.0,XXX,XX,03,  Bhaluka Upazila,8924,33.2,66.1,0.4,0.2,8613,20.9,71.3,6.7,1.0,00110
61.0,13.0,14.0,XXX,XX,03,  Bhaluka Union,616,30.0,69.6,0.2,0.2,628,20.9,70.4,8.4,0.3,00110
61.0,13.0,69.0,XXX,XX,03,  Mallikbari Union,8308,33.5,65.9,0.5,0.2,7985,21.0,71.4,6.6,1.1,00110
61.0,16.0,XX.0,XXX,XX,03,  Dhobaura Upazila,2608,37.2,62.0,0.7,0.1,2616,25.0,65.1,9.3,0.6,00110
61.0,16.0,36.0,XXX,XX,03,  Dhobaura Union,2608,37.2,62.0,0.7,0.1,2616,25.0,65.1,9.3,0.6,00110
61.0,20.0,XX.0,XXX,XX,03,  Fulbaria Upazila,6637,34.5,65.0,0.5,0.1,7246,23.6,69.1,6.8,0.5,00110
61.0,20.0,17.0,XXX,XX,03,  Bakta Union,603,30.3,68.7,1.0,0.0,678,25.5,65.3,7.8,1.3,00110
61.0,20.0,47.0,XXX,XX,03,  Fulbaria Union,6034,34.9,64.6,0.4,0.1,6568,23.4,69.5,6.7,0.4,00110
61.0,22.0,XX.0,XXX,XX,03,  Gaffargaon Upazila,4879,40.6,58.9,0.4,0.1,5115,25.2,67.2,7.3,0.3,00110
61.0,22.0,82.0,XXX,XX,03,  Saltia Union,4879,40.6,58.9,0.4,0.1,5115,25.2,67.2,7.3,0.3,00110
61.0,24.0,XX.0,XXX,XX,03,  Haluaghat Upazila,4578,39.5,59.3,1.1,0.1,4788,31.0,59.1,9.5,0.5,00110
61.0,24.0,61.0,XXX,XX,03,  Haluaghat Union,4578,39.5,59.3,1.1,0.1,4788,31.0,59.1,9.5,0.5,00110
61.0,31.0,XX.0,XXX,XX,03,  Ishwarganj Upazila,2033,39.7,59.9,0.2,0.1,2037,25.1,65.9,8.6,0.3,00110
61.0,31.0,40.0,XXX,XX,03,  Ishwarganj Union,2033,39.7,59.9,0.2,0.1,2037,25.1,65.9,8.6,0.3,00110
61.0,52.0,XX.0,XXX,XX,03,  Mymensingh Sadar Upazila,51273,39.2,60.2,0.5,0.2,48467,26.1,65.0,8.1,0.8,00110
61.0,52.0,23.0,XXX,XX,03,  Akua Union,20901,39.1,60.2,0.4,0.2,18792,26.8,65.2,7.3,0.7,00110
61.0,52.0,27.0,XXX,XX,03,  Baira (Kewatkhali) Union,9827,40.0,59.4,0.5,0.2,9789,27.2,64.3,7.7,0.8,00110
61.0,52.0,33.0,XXX,XX,03,  Char Ishwardia Union,12501,37.9,61.5,0.5,0.1,12213,25.8,64.9,8.6,0.7,00110
61.0,52.0,40.0,XXX,XX,03,  Char Nilakshmia Union,4572,37.2,61.5,1.1,0.2,4424,23.2,65.0,10.6,1.2,00110
61.0,52.0,67.0,XXX,XX,03,  Khagdahar Union,3472,44.1,55.2,0.5,0.1,3249,24.6,65.9,9.0,0.5,00110
61.0,72.0,XX.0,XXX,XX,03,  Nandail Upazila,3375,36.4,63.1,0.4,0.1,3844,24.1,66.1,9.4,0.4,00110
61.0,72.0,13.0,XXX,XX,03,  Achargaon Union,3359,36.4,63.1,0.4,0.1,3829,24.1,66.1,9.5,0.4,00110
61.0,72.0,23.0,XXX,XX,03,  Chandipasha Union,16,31.3,68.8,0.0,0.0,15,20.0,80.0,0.0,0.0,00110
61.0,94.0,XX.0,XXX,XX,03,  Trishal Upazila,7216,37.1,62.5,0.4,0.0,7515,24.4,68.4,6.4,0.8,00110
61.0,94.0,66.0,XXX,XX,03,  Rampur Union,7216,37.1,62.5,0.4,0.0,7515,24.4,68.4,6.4,0.8,00110
67.0,XX.0,XX.0,XXX,XX,03, Narayanganj Zila,18946,39.0,60.4,0.5,0.1,17555,25.4,68.3,5.6,0.8,00110
67.0,2.0,XX.0,XXX,XX,03,  Araihazar Upazila,5721,42.3,57.2,0.5,0.0,5455,27.8,67.5,4.3,0.5,00110
67.0,2.0,23.0,XXX,XX,03,  Araihazar Union,1784,37.3,62.2,0.5,0.1,1644,26.2,69.0,4.1,0.7,00110
67.0,2.0,87.0,XXX,XX,03,  Satgram Union,3937,44.6,54.9,0.5,0.0,3811,28.4,66.8,4.4,0.4,00110
67.0,68.0,XX.0,XXX,XX,03,  Rupganj Upazila,13225,37.5,61.8,0.5,0.1,12100,24.3,68.7,6.1,0.9,00110
67.0,68.0,63.0,XXX,XX,03,  Mura Para Union,9657,37.6,61.8,0.5,0.1,8670,24.1,68.9,6.1,0.9,00110
67.0,68.0,79.0,XXX,XX,03,  Rupganj Union,3568,37.4,62.0,0.5,0.1,3430,24.8,68.2,6.2,0.8,00110
33.0,XX.0,XX.0,XXX,XX,03, Gazipur Zila,8066,37.6,61.8,0.5,0.1,7430,23.7,69.6,6.3,0.3,00110
33.0,32.0,XX.0,XXX,XX,03,  Kaliakair Upazila,2920,40.9,58.6,0.4,0.1,2306,23.0,69.9,6.7,0.4,00110
33.0,32.0,66.0,XXX,XX,03,  Mouchak Union,1787,42.9,56.7,0.3,0.1,1215,25.2,71.2,3.3,0.3,00110
33.0,32.0,76.0,XXX,XX,03,  Sreefaltali Union,1133,37.8,61.7,0.5,0.0,1091,20.5,68.4,10.5,0.5,00110
33.0,36.0,XX.0,XXX,XX,03,  Kapasia Upazila,5146,35.7,63.7,0.6,0.1,5124,24.0,69.5,6.2,0.3,00110
33.0,36.0,43.0,XXX,XX,03,  Kapasia Union,5146,35.7,63.7,0.6,0.1,5124,24.0,69.5,6.2,0.3,00110
56.0,XX.0,XX.0,XXX,XX,03, Manikganj Zila,11925,34.1,64.9,0.8,0.2,12503,21.7,67.6,10.1,0.6,00110
56.0,10.0,XX.0,XXX,XX,03,  Daulatpur Upazila,2636,33.4,65.9,0.5,0.1,2818,21.9,67.6,9.9,0.6,00110
56.0,10.0,28.0,XXX,XX,03,  Chak Mirpur Union,2636,33.4,65.9,0.5,0.1,2818,21.9,67.6,9.9,0.6,00110
56.0,22.0,XX.0,XXX,XX,03,  Ghior Upazila,2738,34.4,64.9,0.4,0.3,2734,20.8,68.9,10.0,0.4,00110
56.0,22.0,47.0,XXX,XX,03,  Ghior Union,2738,34.4,64.9,0.4,0.3,2734,20.8,68.9,10.0,0.4,00110
56.0,28.0,XX.0,XXX,XX,03,  Harirampur Upazila,911,37.4,60.9,1.5,0.1,938,25.4,62.4,11.2,1.1,00110
56.0,28.0,29.0,XXX,XX,03,  Boyra Union,911,37.4,60.9,1.5,0.1,938,25.4,62.4,11.2,1.1,00110
56.0,46.0,XX.0,XXX,XX,03,  Manikganj Sadar Upazila,164,37.8,62.2,0.0,0.0,168,18.5,69.0,11.3,1.2,00110
56.0,46.0,87.0,XXX,XX,03,  Nabagram Union,164,37.8,62.2,0.0,0.0,168,18.5,69.0,11.3,1.2,00110
56.0,70.0,XX.0,XXX,XX,03,  Saturia Upazila,3408,34.5,64.2,1.1,0.1,3689,21.4,68.1,9.9,0.6,00110
56.0,70.0,19.0,XXX,XX,03,  Baliati Union,1375,34.3,64.3,1.3,0.1,1440,16.6,68.9,13.5,1.0,00110
56.0,70.0,85.0,XXX,XX,03,  Saturia Union,2033,34.7,64.2,1.0,0.1,2249,24.5,67.6,7.6,0.4,00110
56.0,78.0,XX.0,XXX,XX,03,  Shibalaya Upazila,2068,32.2,66.9,0.7,0.2,2156,21.8,67.4,10.0,0.8,00110
56.0,78.0,71.0,XXX,XX,03,  Ulail Union,2068,32.2,66.9,0.7,0.2,2156,21.8,67.4,10.0,0.8,00110
26.0,XX.0,XX.0,XXX,XX,03, Dhaka Zila,833001,40.4,59.1,0.4,0.1,683379,26.5,68.4,4.5,0.6,00110
26.0,4.0,XX.0,XXX,XX,03,  Badda Thana,159432,41.1,58.6,0.3,0.1,121859,26.7,68.7,4.0,0.5,00110
26.0,6.0,XX.0,XXX,XX,03,  Biman Bandar Thana,2576,45.0,54.4,0.6,0.0,2113,33.5,63.0,3.1,0.4,00110
26.0,10.0,XX.0,XXX,XX,03,  Dakshinkhan Thana,112069,40.3,59.3,0.3,0.1,95398,27.3,68.3,3.9,0.5,00110
26.0,12.0,XX.0,XXX,XX,03,  Demra Thana,98116,41.0,58.5,0.4,0.1,82673,27.2,67.3,4.9,0.5,00110
26.0,14.0,XX.0,XXX,XX,03,  Dhamrai Upazila,1593,34.7,64.5,0.8,0.0,1589,20.3,70.2,7.8,1.6,00110
26.0,14.0,35.0,XXX,XX,03,  Dhamrai Union,1593,34.7,64.5,0.8,0.0,1589,20.3,70.2,7.8,1.6,00110
26.0,29.0,XX.0,XXX,XX,03,  Jatrabari Thana,112090,41.5,58.0,0.3,0.1,93308,26.9,68.2,4.5,0.5,00110
26.0,32.0,XX.0,XXX,XX,03,  Kadamtali Thana,119279,41.1,58.5,0.4,0.1,94897,27.2,68.1,4.3,0.4,00110
26.0,34.0,XX.0,XXX,XX,03,  Kamrangir Char Thana,40012,42.1,57.5,0.3,0.1,32280,25.8,68.9,4.5,0.8,00110
26.0,36.0,XX.0,XXX,XX,03,  Khilgaon Thana,24570,36.8,62.5,0.6,0.2,21462,24.7,68.7,5.8,0.8,00110
26.0,37.0,XX.0,XXX,XX,03,  Khilkhet Thana,12508,39.9,59.5,0.5,0.1,10369,23.6,68.3,7.2,0.9,00110
26.0,62.0,XX.0,XXX,XX,03,  Nawabganj Upazila,6579,40.4,58.6,0.8,0.2,6844,22.7,68.6,7.8,0.9,00110
26.0,62.0,13.0,XXX,XX,03,  Bakshanagar Union,280,44.3,54.6,0.0,1.1,328,22.6,64.3,10.4,2.7,00110
26.0,62.0,74.0,XXX,XX,03,  Kalakopa Union,6299,40.2,58.8,0.9,0.2,6516,22.7,68.8,7.7,0.8,00110
26.0,68.0,XX.0,XXX,XX,03,  Sabujbagh Thana,40175,35.5,63.9,0.5,0.1,34774,24.8,69.5,5.1,0.6,00110
26.0,93.0,XX.0,XXX,XX,03,  Turag Thana,70595,39.0,60.5,0.3,0.1,55616,25.4,69.2,4.5,0.8,00110
26.0,96.0,XX.0,XXX,XX,03,  Uttar Khan Thana,33407,39.8,59.5,0.6,0.1,30197,26.1,68.0,5.2,0.7,00110
86.0,XX.0,XX.0,XXX,XX,03, Shariatpur Zila,5631,41.4,57.9,0.6,0.0,5966,28.4,62.9,8.2,0.6,00110
86.0,14.0,XX.0,XXX,XX,03,  Bhedarganj Upazila,369,48.0,52.0,0.0,0.0,420,32.4,59.8,7.6,0.2,00110
86.0,14.0,77.0,XXX,XX,03,  Rambhadrapur Union,369,48.0,52.0,0.0,0.0,420,32.4,59.8,7.6,0.2,00110
86.0,25.0,XX.0,XXX,XX,03,  Damudya Upazila,1064,41.4,57.0,1.6,0.0,1362,26.4,60.1,13.1,0.4,00110
86.0,25.0,23.0,XXX,XX,03,  Darul Aman Union,1064,41.4,57.0,1.6,0.0,1362,26.4,60.1,13.1,0.4,00110
86.0,36.0,XX.0,XXX,XX,03,  Gosairhat Upazila,4198,40.9,58.6,0.5,0.0,4184,28.6,64.1,6.6,0.7,00110
86.0,36.0,35.0,XXX,XX,03,  Idilpur Union,4198,40.9,58.6,0.5,0.0,4184,28.6,64.1,6.6,0.7,00110
54.0,XX.0,XX.0,XXX,XX,03, Madaripur Zila,11300,40.8,58.7,0.4,0.1,11535,27.5,65.7,6.5,0.3,00110
54.0,80.0,XX.0,XXX,XX,03,  Rajoir Upazila,8322,41.9,57.6,0.5,0.0,8329,27.6,65.6,6.6,0.2,00110
54.0,80.0,95.0,XXX,XX,03,  Rajoir Union,8322,41.9,57.6,0.5,0.0,8329,27.6,65.6,6.6,0.2,00110
54.0,87.0,XX.0,XXX,XX,03,  Shib Char Upazila,2978,37.9,61.8,0.3,0.1,3206,27.2,66.1,6.4,0.3,00110
54.0,87.0,18.0,XXX,XX,03,  Bayratala Uttar Union,2575,37.2,62.4,0.3,0.1,2866,26.9,65.8,6.9,0.4,00110
54.0,87.0,42.0,XXX,XX,03,  Ditiyakhanda Union,403,41.9,57.8,0.2,0.0,340,29.4,68.8,1.8,0.0,00110
93.0,XX.0,XX.0,XXX,XX,03, Tangail Zila,27968,33.6,65.7,0.5,0.2,30496,19.5,71.0,8.6,0.9,00110
93.0,9.0,XX.0,XXX,XX,03,  Basail Upazila,5277,34.8,64.5,0.7,0.0,5567,20.8,71.7,7.0,0.4,00110
93.0,9.0,11.0,XXX,XX,03,  Basail Union,5277,34.8,64.5,0.7,0.0,5567,20.8,71.7,7.0,0.4,00110
93.0,23.0,XX.0,XXX,XX,03,  Delduar Upazila,5275,34.3,64.9,0.5,0.2,5950,20.8,69.9,8.7,0.6,00110
93.0,23.0,23.0,XXX,XX,03,  Delduar Union,5275,34.3,64.9,0.5,0.2,5950,20.8,69.9,8.7,0.6,00110
93.0,47.0,XX.0,XXX,XX,03,  Kalihati Upazila,884,32.6,66.6,0.6,0.2,1007,19.1,69.5,9.6,1.8,00110
93.0,47.0,58.0,XXX,XX,03,  Kok Dahara Union,884,32.6,66.6,0.6,0.2,1007,19.1,69.5,9.6,1.8,00110
93.0,57.0,XX.0,XXX,XX,03,  Madhupur Upazila,3233,30.5,68.9,0.3,0.3,3170,16.5,74.0,8.1,1.4,00110
