ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Population,Type of disability (%)-All,Type of disability (%)-Speech,Type of disability (%)-Vision,Type of disability (%)-Hearing,Type of disability (%)-Physical,Type of disability (%)-Mental,Type of disability (%)-Autism,check_var
59.0,56.0,XX.0,XXX,XX,03,  Munshiganj Sadar Upazila,23386,0.7,0.1,0.1,0.0,0.2,0.1,0.1,00110
59.0,56.0,76.0,XXX,XX,03,  Panchasar Union,20197,0.6,0.1,0.1,0.0,0.2,0.1,0.1,00110
59.0,56.0,85.0,XXX,XX,03,  Rampal Union,3189,1.5,0.2,0.3,0.1,0.6,0.3,0.1,00110
59.0,74.0,XX.0,XXX,XX,03,  Serajdikhan Upazila,3829,1.1,0.2,0.0,0.0,0.5,0.1,0.2,00110
59.0,74.0,88.0,XXX,XX,03,  Rasunia Union,3829,1.1,0.2,0.0,0.0,0.5,0.1,0.2,00110
59.0,84.0,XX.0,XXX,XX,03,  Sreenagar Upazila,14862,0.7,0.1,0.1,0.1,0.3,0.1,0.0,00110
59.0,84.0,74.0,XXX,XX,03,  Sreenagar Union,14862,0.7,0.1,0.1,0.1,0.3,0.1,0.0,00110
59.0,94.0,XX.0,XXX,XX,03,  Tongibari Upazila,17706,1.5,0.2,0.3,0.2,0.6,0.2,0.1,00110
59.0,94.0,39.0,XXX,XX,03,  Dhipur Union,4466,1.1,0.2,0.1,0.1,0.3,0.3,0.1,00110
59.0,94.0,94.0,XXX,XX,03,  Sonarang Tongibari Union,13240,1.6,0.2,0.3,0.2,0.7,0.2,0.1,00110
35.0,XX.0,XX.0,XXX,XX,03, Gopalganj Zila,43244,0.9,0.2,0.1,0.1,0.4,0.1,0.0,00110
35.0,32.0,XX.0,XXX,XX,03,  Gopalganj Sadar Upazila,2432,0.7,0.2,0.1,0.0,0.2,0.1,0.0,00110
35.0,32.0,21.0,XXX,XX,03,  Gobra Union,1340,0.4,0.2,0.0,0.0,0.1,0.0,0.0,00110
35.0,32.0,38.0,XXX,XX,03,  Jalalabad Union,1092,1.1,0.3,0.3,0.1,0.3,0.2,0.0,00110
35.0,43.0,XX.0,XXX,XX,03,  Kashiani Upazila,5352,0.8,0.2,0.1,0.0,0.4,0.1,0.0,00110
35.0,43.0,27.0,XXX,XX,03,  Kashiani Union,5352,0.8,0.2,0.1,0.0,0.4,0.1,0.0,00110
35.0,51.0,XX.0,XXX,XX,03,  Kotalipara Upazila,6036,1.1,0.2,0.1,0.0,0.5,0.2,0.0,00110
35.0,51.0,23.0,XXX,XX,03,  Ghagar Union,6036,1.1,0.2,0.1,0.0,0.5,0.2,0.0,00110
35.0,91.0,XX.0,XXX,XX,03,  Tungipara Upazila,29424,0.9,0.2,0.1,0.1,0.4,0.1,0.0,00110
35.0,91.0,66.0,XXX,XX,03,  Kushli Union,1292,1.9,0.2,0.4,0.3,1.0,0.1,0.0,00110
35.0,91.0,76.0,XXX,XX,03,  Patgati Display Memory Union,28132,0.9,0.2,0.1,0.1,0.4,0.1,0.0,00110
82.0,XX.0,XX.0,XXX,XX,03, Rajbari Zila,31968,2.0,0.2,0.5,0.2,0.8,0.3,0.1,00110
82.0,7.0,XX.0,XXX,XX,03,  Baliakandi Upazila,9897,1.3,0.2,0.3,0.1,0.5,0.3,0.0,00110
82.0,7.0,17.0,XXX,XX,03,  Baharpur Union,2868,1.2,0.2,0.2,0.1,0.4,0.3,0.0,00110
82.0,7.0,19.0,XXX,XX,03,  Baliakandi Union,7029,1.4,0.2,0.3,0.0,0.5,0.3,0.1,00110
82.0,29.0,XX.0,XXX,XX,03,  Goalanda Upazila,11527,2.8,0.2,0.9,0.3,1.1,0.3,0.1,00110
82.0,29.0,19.0,XXX,XX,03,  Chhota Bhakla Union,4704,4.1,0.2,1.7,0.3,1.5,0.3,0.1,00110
82.0,29.0,76.0,XXX,XX,03,  Ujan Char Union,6823,1.9,0.2,0.3,0.3,0.8,0.3,0.1,00110
82.0,47.0,XX.0,XXX,XX,03,  Kalukhali Upazila,4223,1.6,0.2,0.4,0.0,0.7,0.2,0.1,00110
82.0,47.0,30.0,XXX,XX,03,  Kalikapur Union,1302,0.7,0.2,0.0,0.2,0.3,0.1,0.0,00110
82.0,47.0,85.0,XXX,XX,03,  Ratandia Union,2921,2.0,0.2,0.6,0.0,0.8,0.3,0.1,00110
82.0,73.0,XX.0,XXX,XX,03,  Pangsha Upazila,3851,2.2,0.2,0.6,0.3,0.8,0.3,0.0,00110
82.0,73.0,25.0,XXX,XX,03,  Jashai Union,3461,2.2,0.2,0.6,0.1,0.9,0.3,0.0,00110
82.0,73.0,75.0,XXX,XX,03,  Babupara Union,390,2.8,0.0,0.5,2.1,0.0,0.3,0.0,00110
82.0,76.0,XX.0,XXX,XX,03,  Rajbari Sadar Upazila,2470,1.0,0.0,0.1,0.2,0.5,0.1,0.1,00110
82.0,76.0,36.0,XXX,XX,03,  Dadshi Union,2377,1.0,0.0,0.1,0.2,0.5,0.1,0.1,00110
82.0,76.0,51.0,XXX,XX,03,  Mizanpur Union,93,1.1,0.0,0.0,0.0,1.1,0.0,0.0,00110
61.0,XX.0,XX.0,XXX,XX,03, Mymensingh Zila,243131,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
61.0,13.0,XX.0,XXX,XX,03,  Bhaluka Upazila,22814,1.0,0.1,0.2,0.1,0.4,0.2,0.1,00110
61.0,13.0,14.0,XXX,XX,03,  Bhaluka Union,1656,0.9,0.2,0.1,0.2,0.2,0.1,0.1,00110
61.0,13.0,69.0,XXX,XX,03,  Mallikbari Union,21158,1.0,0.1,0.2,0.0,0.4,0.2,0.1,00110
61.0,16.0,XX.0,XXX,XX,03,  Dhobaura Upazila,6927,1.0,0.2,0.1,0.0,0.3,0.3,0.1,00110
61.0,16.0,36.0,XXX,XX,03,  Dhobaura Union,6927,1.0,0.2,0.1,0.0,0.3,0.3,0.1,00110
61.0,20.0,XX.0,XXX,XX,03,  Fulbaria Upazila,19526,1.4,0.2,0.2,0.1,0.7,0.2,0.0,00110
61.0,20.0,17.0,XXX,XX,03,  Bakta Union,1771,1.9,0.1,0.3,0.2,1.1,0.1,0.1,00110
61.0,20.0,47.0,XXX,XX,03,  Fulbaria Union,17755,1.4,0.2,0.2,0.1,0.6,0.2,0.0,00110
61.0,22.0,XX.0,XXX,XX,03,  Gaffargaon Upazila,13316,0.9,0.2,0.1,0.1,0.3,0.2,0.1,00110
61.0,22.0,82.0,XXX,XX,03,  Saltia Union,13316,0.9,0.2,0.1,0.1,0.3,0.2,0.1,00110
61.0,24.0,XX.0,XXX,XX,03,  Haluaghat Upazila,11710,1.3,0.2,0.2,0.2,0.4,0.2,0.1,00110
61.0,24.0,61.0,XXX,XX,03,  Haluaghat Union,11710,1.3,0.2,0.2,0.2,0.4,0.2,0.1,00110
61.0,31.0,XX.0,XXX,XX,03,  Ishwarganj Upazila,5600,1.2,0.2,0.2,0.1,0.5,0.2,0.0,00110
61.0,31.0,40.0,XXX,XX,03,  Ishwarganj Union,5600,1.2,0.2,0.2,0.1,0.5,0.2,0.0,00110
61.0,52.0,XX.0,XXX,XX,03,  Mymensingh Sadar Upazila,131878,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
61.0,52.0,23.0,XXX,XX,03,  Akua Union,51686,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
61.0,52.0,27.0,XXX,XX,03,  Baira (Kewatkhali) Union,25851,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
61.0,52.0,33.0,XXX,XX,03,  Char Ishwardia Union,33416,1.1,0.2,0.1,0.1,0.5,0.2,0.0,00110
61.0,52.0,40.0,XXX,XX,03,  Char Nilakshmia Union,11981,1.8,0.2,0.2,0.1,0.9,0.2,0.2,00110
61.0,52.0,67.0,XXX,XX,03,  Khagdahar Union,8944,0.9,0.1,0.2,0.1,0.3,0.2,0.0,00110
61.0,72.0,XX.0,XXX,XX,03,  Nandail Upazila,10105,1.8,0.3,0.3,0.1,0.7,0.2,0.1,00110
61.0,72.0,13.0,XXX,XX,03,  Achargaon Union,10055,1.8,0.3,0.3,0.1,0.7,0.2,0.1,00110
61.0,72.0,23.0,XXX,XX,03,  Chandipasha Union,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00110
61.0,94.0,XX.0,XXX,XX,03,  Trishal Upazila,21255,1.4,0.2,0.4,0.2,0.5,0.2,0.1,00110
61.0,94.0,66.0,XXX,XX,03,  Rampur Union,21255,1.4,0.2,0.4,0.2,0.5,0.2,0.1,00110
67.0,XX.0,XX.0,XXX,XX,03, Narayanganj Zila,46602,1.0,0.2,0.1,0.1,0.4,0.1,0.1,00110
67.0,2.0,XX.0,XXX,XX,03,  Araihazar Upazila,14423,1.1,0.1,0.1,0.1,0.5,0.1,0.1,00110
67.0,2.0,23.0,XXX,XX,03,  Araihazar Union,4397,0.8,0.1,0.1,0.0,0.4,0.2,0.1,00110
67.0,2.0,87.0,XXX,XX,03,  Satgram Union,10026,1.2,0.1,0.1,0.1,0.6,0.1,0.2,00110
67.0,68.0,XX.0,XXX,XX,03,  Rupganj Upazila,32179,0.9,0.2,0.1,0.1,0.4,0.1,0.0,00110
67.0,68.0,63.0,XXX,XX,03,  Mura Para Union,23362,1.0,0.2,0.1,0.1,0.4,0.1,0.0,00110
67.0,68.0,79.0,XXX,XX,03,  Rupganj Union,8817,0.7,0.1,0.1,0.0,0.3,0.1,0.0,00110
33.0,XX.0,XX.0,XXX,XX,03, Gazipur Zila,19322,0.8,0.2,0.1,0.0,0.3,0.1,0.1,00110
33.0,32.0,XX.0,XXX,XX,03,  Kaliakair Upazila,6336,0.6,0.1,0.2,0.0,0.2,0.1,0.0,00110
33.0,32.0,66.0,XXX,XX,03,  Mouchak Union,3655,0.5,0.1,0.2,0.0,0.2,0.0,0.1,00110
33.0,32.0,76.0,XXX,XX,03,  Sreefaltali Union,2681,0.9,0.2,0.2,0.0,0.3,0.1,0.0,00110
33.0,36.0,XX.0,XXX,XX,03,  Kapasia Upazila,12986,0.9,0.2,0.1,0.0,0.4,0.1,0.1,00110
33.0,36.0,43.0,XXX,XX,03,  Kapasia Union,12986,0.9,0.2,0.1,0.0,0.4,0.1,0.1,00110
56.0,XX.0,XX.0,XXX,XX,03, Manikganj Zila,30127,1.5,0.2,0.5,0.1,0.5,0.2,0.1,00110
56.0,10.0,XX.0,XXX,XX,03,  Daulatpur Upazila,6918,2.4,0.2,1.4,0.2,0.4,0.1,0.0,00110
56.0,10.0,28.0,XXX,XX,03,  Chak Mirpur Union,6918,2.4,0.2,1.4,0.2,0.4,0.1,0.0,00110
56.0,22.0,XX.0,XXX,XX,03,  Ghior Upazila,6635,1.1,0.1,0.2,0.1,0.5,0.2,0.1,00110
56.0,22.0,47.0,XXX,XX,03,  Ghior Union,6635,1.1,0.1,0.2,0.1,0.5,0.2,0.1,00110
56.0,28.0,XX.0,XXX,XX,03,  Harirampur Upazila,2244,1.7,0.1,0.1,0.3,0.8,0.4,0.0,00110
56.0,28.0,29.0,XXX,XX,03,  Boyra Union,2244,1.7,0.1,0.1,0.3,0.8,0.4,0.0,00110
56.0,46.0,XX.0,XXX,XX,03,  Manikganj Sadar Upazila,410,5.1,0.0,1.7,2.2,1.0,0.2,0.0,00110
56.0,46.0,87.0,XXX,XX,03,  Nabagram Union,410,5.1,0.0,1.7,2.2,1.0,0.2,0.0,00110
56.0,70.0,XX.0,XXX,XX,03,  Saturia Upazila,8718,1.0,0.2,0.1,0.0,0.3,0.2,0.1,00110
56.0,70.0,19.0,XXX,XX,03,  Baliati Union,3421,1.2,0.4,0.1,0.1,0.3,0.2,0.2,00110
56.0,70.0,85.0,XXX,XX,03,  Saturia Union,5297,0.8,0.2,0.2,0.0,0.3,0.2,0.0,00110
56.0,78.0,XX.0,XXX,XX,03,  Shibalaya Upazila,5202,1.2,0.2,0.1,0.1,0.5,0.2,0.0,00110
56.0,78.0,71.0,XXX,XX,03,  Ulail Union,5202,1.2,0.2,0.1,0.1,0.5,0.2,0.0,00110
26.0,XX.0,XX.0,XXX,XX,03, Dhaka Zila,1893906,0.7,0.1,0.1,0.0,0.2,0.1,0.1,00110
26.0,4.0,XX.0,XXX,XX,03,  Badda Thana,345860,0.6,0.1,0.1,0.0,0.2,0.1,0.1,00110
26.0,6.0,XX.0,XXX,XX,03,  Biman Bandar Thana,5514,0.3,0.0,0.0,0.0,0.1,0.1,0.0,00110
26.0,10.0,XX.0,XXX,XX,03,  Dakshinkhan Thana,255931,0.5,0.1,0.1,0.0,0.2,0.1,0.1,00110
26.0,12.0,XX.0,XXX,XX,03,  Demra Thana,226679,0.7,0.1,0.1,0.0,0.3,0.1,0.1,00110
26.0,14.0,XX.0,XXX,XX,03,  Dhamrai Upazila,4025,1.1,0.2,0.2,0.1,0.2,0.2,0.0,00110
26.0,14.0,35.0,XXX,XX,03,  Dhamrai Union,4025,1.1,0.2,0.2,0.1,0.2,0.2,0.0,00110
26.0,29.0,XX.0,XXX,XX,03,  Jatrabari Thana,259026,0.7,0.1,0.1,0.0,0.2,0.1,0.1,00110
26.0,32.0,XX.0,XXX,XX,03,  Kadamtali Thana,267987,0.7,0.1,0.1,0.0,0.3,0.1,0.1,00110
26.0,34.0,XX.0,XXX,XX,03,  Kamrangir Char Thana,93601,0.6,0.1,0.1,0.0,0.2,0.1,0.1,00110
26.0,36.0,XX.0,XXX,XX,03,  Khilgaon Thana,58582,0.6,0.1,0.1,0.1,0.2,0.1,0.1,00110
26.0,37.0,XX.0,XXX,XX,03,  Khilkhet Thana,28224,1.0,0.2,0.2,0.1,0.4,0.2,0.1,00110
26.0,62.0,XX.0,XXX,XX,03,  Nawabganj Upazila,16917,0.9,0.1,0.1,0.0,0.4,0.1,0.1,00110
26.0,62.0,13.0,XXX,XX,03,  Bakshanagar Union,756,1.2,0.0,0.1,0.0,0.4,0.1,0.5,00110
26.0,62.0,74.0,XXX,XX,03,  Kalakopa Union,16161,0.9,0.1,0.1,0.0,0.4,0.1,0.1,00110
26.0,68.0,XX.0,XXX,XX,03,  Sabujbagh Thana,95311,0.6,0.1,0.1,0.0,0.2,0.1,0.1,00110
26.0,93.0,XX.0,XXX,XX,03,  Turag Thana,157316,0.8,0.1,0.2,0.1,0.3,0.1,0.1,00110
26.0,96.0,XX.0,XXX,XX,03,  Uttar Khan Thana,78933,0.9,0.1,0.1,0.1,0.3,0.1,0.1,00110
86.0,XX.0,XX.0,XXX,XX,03, Shariatpur Zila,15074,1.4,0.2,0.2,0.1,0.7,0.2,0.1,00110
86.0,14.0,XX.0,XXX,XX,03,  Bhedarganj Upazila,1024,1.7,0.0,0.0,0.0,1.5,0.0,0.2,00110
86.0,14.0,77.0,XXX,XX,03,  Rambhadrapur Union,1024,1.7,0.0,0.0,0.0,1.5,0.0,0.2,00110
86.0,25.0,XX.0,XXX,XX,03,  Damudya Upazila,3081,1.6,0.1,0.3,0.2,0.7,0.2,0.0,00110
86.0,25.0,23.0,XXX,XX,03,  Darul Aman Union,3081,1.6,0.1,0.3,0.2,0.7,0.2,0.0,00110
86.0,36.0,XX.0,XXX,XX,03,  Gosairhat Upazila,10969,1.3,0.2,0.2,0.0,0.6,0.2,0.1,00110
86.0,36.0,35.0,XXX,XX,03,  Idilpur Union,10969,1.3,0.2,0.2,0.0,0.6,0.2,0.1,00110
54.0,XX.0,XX.0,XXX,XX,03, Madaripur Zila,29358,2.7,0.3,1.1,0.3,0.7,0.2,0.2,00110
54.0,80.0,XX.0,XXX,XX,03,  Rajoir Upazila,21401,3.2,0.3,1.4,0.3,0.8,0.2,0.1,00110
54.0,80.0,95.0,XXX,XX,03,  Rajoir Union,21401,3.2,0.3,1.4,0.3,0.8,0.2,0.1,00110
54.0,87.0,XX.0,XXX,XX,03,  Shib Char Upazila,7957,1.5,0.3,0.1,0.1,0.5,0.2,0.3,00110
54.0,87.0,18.0,XXX,XX,03,  Bayratala Uttar Union,7059,1.6,0.3,0.2,0.1,0.6,0.2,0.2,00110
54.0,87.0,42.0,XXX,XX,03,  Ditiyakhanda Union,898,0.9,0.0,0.0,0.0,0.1,0.0,0.8,00110
93.0,XX.0,XX.0,XXX,XX,03, Tangail Zila,74125,1.6,0.2,0.4,0.1,0.6,0.2,0.1,00110
93.0,9.0,XX.0,XXX,XX,03,  Basail Upazila,13496,1.0,0.1,0.1,0.1,0.4,0.2,0.1,00110
93.0,9.0,11.0,XXX,XX,03,  Basail Union,13496,1.0,0.1,0.1,0.1,0.4,0.2,0.1,00110
93.0,23.0,XX.0,XXX,XX,03,  Delduar Upazila,14102,1.3,0.2,0.4,0.1,0.3,0.2,0.1,00110
93.0,23.0,23.0,XXX,XX,03,  Delduar Union,14102,1.3,0.2,0.4,0.1,0.3,0.2,0.1,00110
93.0,47.0,XX.0,XXX,XX,03,  Kalihati Upazila,2458,1.1,0.4,0.0,0.1,0.3,0.2,0.0,00110
93.0,47.0,58.0,XXX,XX,03,  Kok Dahara Union,2458,1.1,0.4,0.0,0.1,0.3,0.2,0.0,00110
93.0,57.0,XX.0,XXX,XX,03,  Madhupur Upazila,8530,1.3,0.2,0.3,0.1,0.5,0.2,0.0,00110
93.0,57.0,21.0,XXX,XX,03,  Alokdia Union,8530,1.3,0.2,0.3,0.1,0.5,0.2,0.0,00110
93.0,66.0,XX.0,XXX,XX,03,  Mirzapur Upazila,6812,1.4,0.2,0.3,0.1,0.5,0.1,0.1,00110
93.0,66.0,36.0,XXX,XX,03,  Bhaora Union,4424,1.2,0.2,0.1,0.1,0.4,0.1,0.2,00110
93.0,66.0,39.0,XXX,XX,03,  Bhatgram Union,526,3.8,0.0,1.7,0.6,1.5,0.0,0.0,00110
93.0,66.0,67.0,XXX,XX,03,  Latifpur Union,1862,1.1,0.2,0.2,0.0,0.4,0.2,0.0,00110
93.0,76.0,XX.0,XXX,XX,03,  Nagarpur Upazila,13110,2.5,0.2,0.5,0.2,1.1,0.2,0.2,00110
93.0,76.0,73.0,XXX,XX,03,  Nagarpur Union,13110,2.5,0.2,0.5,0.2,1.1,0.2,0.2,00110
93.0,85.0,XX.0,XXX,XX,03,  Sakhipur Upazila,15617,2.1,0.2,0.6,0.2,0.9,0.3,0.0,00110
93.0,85.0,27.0,XXX,XX,03,  Gazaria Union,8367,3.0,0.2,1.0,0.2,1.2,0.4,0.0,00110
93.0,85.0,81.0,XXX,XX,03,  Kalia Union,7250,1.1,0.2,0.1,0.1,0.5,0.2,0.0,00110
48.0,XX.0,XX.0,XXX,XX,03, Kishoreganj Zila,80268,1.6,0.2,0.4,0.2,0.6,0.2,0.1,00110
48.0,2.0,XX.0,XXX,XX,03,  Austagram Upazila,17400,2.2,0.2,0.7,0.2,0.7,0.2,0.1,00110
48.0,2.0,23.0,XXX,XX,03,  Austagram Union,17400,2.2,0.2,0.7,0.2,0.7,0.2,0.1,00110
48.0,33.0,XX.0,XXX,XX,03,  Itna Upazila,22669,1.7,0.2,0.5,0.1,0.6,0.2,0.0,00110
48.0,33.0,43.0,XXX,XX,03,  Dhanpur Union,1584,1.8,0.2,0.5,0.1,0.8,0.1,0.1,00110
48.0,33.0,51.0,XXX,XX,03,  Itna Union,21085,1.7,0.2,0.5,0.1,0.6,0.3,0.0,00110
48.0,59.0,XX.0,XXX,XX,03,  Mithamain Upazila,12600,1.4,0.2,0.3,0.2,0.5,0.2,0.1,00110
48.0,59.0,81.0,XXX,XX,03,  Mithamain Union,12600,1.4,0.2,0.3,0.2,0.5,0.2,0.1,00110
48.0,76.0,XX.0,XXX,XX,03,  Nikli Upazila,18924,1.2,0.1,0.2,0.2,0.5,0.1,0.1,00110
48.0,76.0,76.0,XXX,XX,03,  Nikli Union,18924,1.2,0.1,0.2,0.2,0.5,0.1,0.1,00110
48.0,92.0,XX.0,XXX,XX,03,  Tarail Upazila,8675,0.8,0.2,0.1,0.0,0.3,0.1,0.0,00110
48.0,92.0,94.0,XXX,XX,03,  Tarail Sachail Union,8675,0.8,0.2,0.1,0.0,0.3,0.1,0.0,00110
89.0,XX.0,XX.0,XXX,XX,03, Sherpur Zila,5730,0.9,0.1,0.1,0.2,0.3,0.3,0.0,00110
89.0,37.0,XX.0,XXX,XX,03,  Jhenaigati Upazila,5730,0.9,0.1,0.1,0.2,0.3,0.3,0.0,00110
89.0,37.0,25.0,XXX,XX,03,  Jhenaigati Union,5730,0.9,0.1,0.1,0.2,0.3,0.3,0.0,00110
68.0,XX.0,XX.0,XXX,XX,03, Narsingdi Zila,93187,1.2,0.2,0.2,0.1,0.5,0.1,0.1,00110
68.0,7.0,XX.0,XXX,XX,03,  Belabo Upazila,20869,1.1,0.2,0.1,0.1,0.4,0.2,0.1,00110
68.0,7.0,13.0,XXX,XX,03,  Bajnaba Union,1170,1.2,0.0,0.0,0.0,0.8,0.3,0.1,00110
68.0,7.0,20.0,XXX,XX,03,  Belabo Union,19699,1.1,0.2,0.1,0.1,0.4,0.2,0.1,00110
68.0,52.0,XX.0,XXX,XX,03,  Manohardi Upazila,3787,1.7,0.3,0.3,0.1,0.8,0.1,0.1,00110
68.0,52.0,33.0,XXX,XX,03,  Chandanbari Union,1842,1.8,0.4,0.3,0.0,0.8,0.2,0.1,00110
68.0,52.0,67.0,XXX,XX,03,  Kanchikata Union,970,0.7,0.1,0.0,0.2,0.4,0.0,0.0,00110
68.0,52.0,94.0,XXX,XX,03,  Shukundi Union,975,2.5,0.4,0.6,0.1,1.1,0.1,0.1,00110
68.0,60.0,XX.0,XXX,XX,03,  Narsingdi Sadar Upazila,39013,1.0,0.1,0.3,0.1,0.4,0.1,0.1,00110
68.0,60.0,25.0,XXX,XX,03,  Chinishpur Union,482,0.2,0.0,0.0,0.0,0.0,0.2,0.0,00110
68.0,60.0,47.0,XXX,XX,03,  Kanthalia Union,376,1.3,0.3,0.0,0.0,1.1,0.0,0.0,00110
68.0,60.0,53.0,XXX,XX,03,  Nuralla Pur U/C Union,29855,0.8,0.1,0.2,0.1,0.3,0.1,0.1,00110
68.0,60.0,59.0,XXX,XX,03,  Mahishasura Union,8300,1.9,0.1,0.8,0.1,0.6,0.2,0.1,00110
68.0,63.0,XX.0,XXX,XX,03,  Palash Upazila,13731,1.2,0.3,0.2,0.1,0.4,0.2,0.0,00110
68.0,63.0,15.0,XXX,XX,03,  Char Sindur Union,7121,1.0,0.2,0.2,0.1,0.4,0.1,0.1,00110
68.0,63.0,79.0,XXX,XX,03,  Jinardi Union,6610,1.4,0.3,0.3,0.1,0.5,0.2,0.0,00110
68.0,64.0,XX.0,XXX,XX,03,  Roypura Upazila,9555,1.7,0.2,0.4,0.1,0.5,0.2,0.2,00110
68.0,64.0,14.0,XXX,XX,03,  Alipura Union,4214,1.5,0.3,0.2,0.1,0.7,0.1,0.1,00110
68.0,64.0,74.0,XXX,XX,03,  Palashtali Union,5341,1.8,0.2,0.5,0.2,0.4,0.3,0.3,00110
68.0,76.0,XX.0,XXX,XX,03,  Shibpur Upazila,6232,1.5,0.2,0.2,0.1,0.8,0.2,0.1,00110
68.0,76.0,21.0,XXX,XX,03,  Baghaba Union,933,2.4,0.2,0.3,0.1,1.3,0.2,0.2,00110
68.0,76.0,73.0,XXX,XX,03,  Masimpur Union,5299,1.3,0.2,0.2,0.1,0.7,0.2,0.0,00110
33.0,XX.0,XX.0,XXX,XX,03, Gazipur Zila,19322,0.8,0.2,0.1,0.0,0.3,0.1,0.1,00110
33.0,32.0,XX.0,XXX,XX,03,  Kaliakair Upazila,6336,0.6,0.1,0.2,0.0,0.2,0.1,0.0,00110
33.0,32.0,66.0,XXX,XX,03,  Mouchak Union,3655,0.5,0.1,0.2,0.0,0.2,0.0,0.1,00110
33.0,32.0,76.0,XXX,XX,03,  Sreefaltali Union,2681,0.9,0.2,0.2,0.0,0.3,0.1,0.0,00110
33.0,36.0,XX.0,XXX,XX,03,  Kapasia Upazila,12986,0.9,0.2,0.1,0.0,0.4,0.1,0.1,00110
33.0,36.0,43.0,XXX,XX,03,  Kapasia Union,12986,0.9,0.2,0.1,0.0,0.4,0.1,0.1,00110
90.0,XX.0,XX.0,XXX,XX,03, Sunamganj Zila,77565,1.2,0.2,0.3,0.1,0.4,0.1,0.1,00110
90.0,18.0,XX.0,XXX,XX,03,  Bishwambarpur Upazila,3156,1.7,0.4,0.3,0.2,0.7,0.1,0.1,00110
90.0,18.0,77.0,XXX,XX,03,  Palash Union,3156,1.7,0.4,0.3,0.2,0.7,0.1,0.1,00110
90.0,23.0,XX.0,XXX,XX,03,  Chhatak Upazila,6314,1.2,0.2,0.3,0.1,0.4,0.2,0.0,00110
90.0,23.0,13.0,XXX,XX,03,  Chhatak Union,133,0.8,0.0,0.0,0.0,0.0,0.8,0.0,00110
90.0,23.0,47.0,XXX,XX,03,  Dakshin Islampur Union,3829,1.5,0.2,0.4,0.1,0.6,0.2,0.1,00110
90.0,23.0,76.0,XXX,XX,03,  Noarai Union,2352,0.6,0.4,0.0,0.0,0.1,0.1,0.0,00110
90.0,27.0,XX.0,XXX,XX,03,  Dakshin Sunamganj Upazila,5181,1.2,0.3,0.2,0.1,0.4,0.1,0.2,00110
90.0,27.0,33.0,XXX,XX,03,  Joykalas Union,5181,1.2,0.3,0.2,0.1,0.4,0.1,0.2,00110
90.0,29.0,XX.0,XXX,XX,03,  Derai Upazila,8026,1.1,0.1,0.2,0.1,0.3,0.1,0.1,00110
90.0,29.0,28.0,XXX,XX,03,  Derai Sarmangal Union,1769,1.4,0.3,0.0,0.2,0.2,0.2,0.3,00110
90.0,29.0,47.0,XXX,XX,03,  Karimpur Union,6257,1.0,0.0,0.3,0.1,0.4,0.1,0.1,00110
90.0,32.0,XX.0,XXX,XX,03,  Dharampasha Upazila,11803,0.9,0.2,0.1,0.1,0.2,0.2,0.1,00110
90.0,32.0,38.0,XXX,XX,03,  Dharmapasha Union,7858,0.9,0.2,0.1,0.1,0.3,0.1,0.1,00110
90.0,32.0,57.0,XXX,XX,03,  Madhyanagar Union,3945,0.9,0.1,0.2,0.1,0.2,0.3,0.0,00110
90.0,33.0,XX.0,XXX,XX,03,  Dowarabazar Upazila,14794,1.6,0.2,0.3,0.2,0.7,0.2,0.1,00110
90.0,33.0,27.0,XXX,XX,03,  Dakshin Dowarabazar Union,14794,1.6,0.2,0.3,0.2,0.7,0.2,0.1,00110
90.0,50.0,XX.0,XXX,XX,03,  Jamalganj Upazila,10133,1.1,0.1,0.1,0.1,0.5,0.1,0.2,00110
90.0,50.0,67.0,XXX,XX,03,  Jamalganj Union,7846,1.3,0.1,0.2,0.1,0.5,0.1,0.3,00110
90.0,50.0,81.0,XXX,XX,03,  Sachna Bazar Union,2287,0.3,0.0,0.0,0.0,0.3,0.0,0.0,00110
90.0,86.0,XX.0,XXX,XX,03,  Sulla Upazila,3914,1.2,0.2,0.3,0.1,0.5,0.1,0.2,00110
90.0,86.0,47.0,XXX,XX,03,  Bahara Union,3914,1.2,0.2,0.3,0.1,0.5,0.1,0.2,00110
90.0,89.0,XX.0,XXX,XX,03,  Sunamganj Sadar Upazila,4794,1.6,0.1,0.9,0.1,0.2,0.1,0.1,00110
90.0,89.0,10.0,XXX,XX,03,  Aftabnagar Union,3133,1.9,0.1,1.3,0.1,0.2,0.1,0.1,00110
90.0,89.0,39.0,XXX,XX,03,  Lakshmansree Union,1661,1.0,0.1,0.2,0.1,0.2,0.1,0.2,00110
90.0,92.0,XX.0,XXX,XX,03,  Tahirpur Upazila,9450,1.0,0.1,0.2,0.1,0.3,0.2,0.1,00110
90.0,92.0,64.0,XXX,XX,03,  Tahirpur Union,9450,1.0,0.1,0.2,0.1,0.3,0.2,0.1,00110
36.0,XX.0,XX.0,XXX,XX,03, Habiganj Zila,73217,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00110
