ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,All ages,Percentage of population in the age group 0-4,Percentage of population in the age group 5-9,Percentage of population in the age group 10-14,Percentage of population in the age group 15-19,Percentage of population in the age group 20-24,Percentage of population in the age group 25-29,Percentage of population in the age group 30-49,Percentage of population in the age group 50-59,Percentage of population in the age group 60-64,Percentage of population in the age group 65+,check_var
27,60.0,31.0,XXX,XX,XX,   Angar Para Union Total,28465,11.5,12.8,11.6,8.5,8.5,9.3,24.7,6.5,2.4,4.2,00111
27,60.0,47.0,XXX,XX,XX,   Bhabki Union Total,27845,10.7,12.2,11.3,8.6,8.9,9.2,25.1,6.7,2.5,4.8,00111
27,60.0,63.0,XXX,XX,XX,   Bherbheri Union Total,27901,10.9,12.1,11.2,8.5,8.8,9.8,25.4,6.6,2.3,4.5,00111
27,60.0,79.0,XXX,XX,XX,   Goaldihi Union Total,27110,10.6,12.2,11.1,9.2,9.1,9.5,24.9,6.6,2.4,4.5,00111
27,60.0,94.0,XXX,XX,XX,   Khamar Para Union Total,26755,10.9,12.3,11.4,8.6,8.9,9.7,23.8,7.2,2.6,4.6,00111
27,64.0,XX.0,XXX,XX,XX,Dinajpur Sadar Upazila Total,484597,9.0,10.4,10.6,9.6,10.2,9.7,26.6,6.8,2.5,4.5,00111
27,64.0,XX.0,XXX,XX,XX,  Dinajpur Paurashava,186727,7.7,9.0,10.7,11.1,12.1,9.8,26.8,6.8,2.3,3.7,00111
27,64.0,1.0,XXX,XX,XX,   Ward No-01 Total,19346,8.4,9.4,10.1,11.0,12.5,9.9,26.7,6.3,2.4,3.3,00111
27,64.0,2.0,XXX,XX,XX,   Ward No-02 Total,16694,8.4,9.9,11.4,9.8,9.1,9.6,28.2,7.2,2.4,4.0,00111
27,64.0,3.0,XXX,XX,XX,   Ward No-03 Total,12065,6.4,7.2,9.4,9.5,10.1,10.5,31.8,7.9,2.6,4.6,00111
27,64.0,4.0,XXX,XX,XX,   Ward No-04 Total,19677,6.2,7.6,10.0,12.1,24.3,10.3,20.6,4.8,1.5,2.7,00111
27,64.0,5.0,XXX,XX,XX,   Ward No-05 Total,12959,7.1,7.9,9.6,10.4,11.9,10.0,29.1,7.5,2.5,4.0,00111
27,64.0,6.0,XXX,XX,XX,   Ward No-06 Total,17824,7.5,9.2,10.4,11.3,12.5,9.9,26.3,6.7,2.3,4.0,00111
27,64.0,7.0,XXX,XX,XX,   Ward No-07 Total,11474,7.2,9.2,10.9,10.7,9.5,9.3,29.6,7.0,2.5,4.0,00111
27,64.0,8.0,XXX,XX,XX,   Ward No-08 Total,14184,7.3,8.4,9.7,17.5,11.0,8.8,24.8,6.4,2.3,3.8,00111
27,64.0,9.0,XXX,XX,XX,   Ward No-09 Total,25729,8.2,9.3,10.8,11.2,11.3,10.0,26.0,7.2,2.3,3.6,00111
27,64.0,10.0,XXX,XX,XX,   Ward No-10 Total,14862,9.1,9.8,11.4,9.0,8.9,9.3,28.9,7.2,2.5,3.7,00111
27,64.0,11.0,XXX,XX,XX,   Ward No-11 Total,13225,8.6,10.0,11.8,10.0,8.8,10.3,27.6,6.8,2.1,4.0,00111
27,64.0,12.0,XXX,XX,XX,   Ward No-12 Total,8688,7.9,11.0,13.6,10.7,9.1,8.4,26.5,6.8,2.5,3.5,00111
27,64.0,16.0,XXX,XX,XX,   Askarpur Union Total,21525,9.5,11.6,11.5,7.9,8.4,9.9,26.9,7.0,2.5,4.9,00111
27,64.0,17.0,XXX,XX,XX,   Auliapur Union Total,46925,9.8,11.1,10.9,8.8,8.6,9.7,26.2,6.9,2.9,5.0,00111
27,64.0,25.0,XXX,XX,XX,   Chehelgazi Union Total,43697,9.9,11.4,10.5,9.7,11.3,9.8,25.4,6.0,2.1,3.8,00111
27,64.0,34.0,XXX,XX,XX,   Fazilpur Union Total,27572,9.9,10.9,9.8,8.5,8.8,9.6,26.7,7.0,3.1,5.7,00111
27,64.0,43.0,XXX,XX,XX,   Kamalpur Union Total,21086,10.1,11.5,11.7,7.8,8.2,9.4,26.9,7.1,2.7,4.6,00111
27,64.0,60.0,XXX,XX,XX,   Shankarpur Union Total,23358,10.4,11.7,10.1,7.5,8.2,10.1,26.7,7.4,2.7,5.1,00111
27,64.0,69.0,XXX,XX,XX,Shashara Union Total,26843,9.9,11.0,10.7,8.6,8.7,10.1,26.3,6.7,2.9,5.1,00111
27,64.0,77.0,XXX,XX,XX,Sekhpura Union Total,32357,9.1,10.8,10.4,9.0,8.7,9.5,27.5,7.1,2.8,5.1,00111
27,64.0,86.0,XXX,XX,XX,   Sundarban Union Total,29932,9.7,12.1,10.2,8.7,8.7,9.8,25.7,7.0,2.5,5.4,00111
27,64.0,94.0,XXX,XX,XX,   Uthrail Union Total,24575,10.0,11.0,10.5,8.1,8.6,9.5,26.9,7.6,2.8,5.0,00111
27,69.0,XX.0,XXX,XX,XX,Nawabganj Upazila Total,229337,10.0,12.2,10.7,7.8,8.2,9.4,26.2,7.3,3.0,5.3,00111
27,69.0,13.0,XXX,XX,XX,   Bhaduria Union Total,25776,9.1,12.2,10.5,7.7,8.2,9.7,27.3,7.5,2.8,5.0,00111
27,69.0,17.0,XXX,XX,XX,Binodnagar Union Total,33791,9.7,11.7,10.7,7.3,7.5,9.5,26.9,7.8,3.2,5.7,00111
27,69.0,25.0,XXX,XX,XX,   Daudpur Union Total,29794,10.3,11.9,11.2,8.4,7.7,8.7,26.4,7.2,3.0,5.0,00111
27,69.0,43.0,XXX,XX,XX,Golapganj Union Total,30408,11.0,12.9,11.1,8.2,8.4,9.2,24.8,7.0,2.6,4.8,00111
27,69.0,51.0,XXX,XX,XX,   Joypur Union Total,22864,10.1,12.4,9.8,7.6,8.5,9.3,26.6,7.4,2.9,5.5,00111
27,69.0,69.0,XXX,XX,XX,   Kushdaha Union Total,29825,9.8,11.9,10.7,7.6,8.9,9.8,26.1,7.3,3.0,5.0,00111
27,69.0,77.0,XXX,XX,XX,   Mahmudpur Union Total,27719,10.2,12.6,10.3,7.1,7.9,9.3,26.1,7.3,3.3,5.8,00111
27,69.0,86.0,XXX,XX,XX,   Putimara Union Total,17445,9.6,12.4,10.9,8.5,8.4,9.4,26.0,7.0,3.0,4.8,00111
27,69.0,94.0,XXX,XX,XX,   Shalkhuria Union Total,11715,10.2,11.5,11.0,7.9,8.7,9.3,25.0,7.2,3.1,6.1,00111
27,77.0,XX.0,XXX,XX,XX,Parbatipur Upazila Total,365103,10.2,12.2,10.9,8.5,8.3,9.4,25.9,7.0,2.8,4.9,00111
27,77.0,XX.0,XXX,XX,XX,  Parbatipur Paurashava,29143,8.6,10.2,11.2,9.7,8.9,9.3,28.5,7.4,2.6,3.6,00111
27,77.0,1.0,XXX,XX,XX,   Ward No-01 Total,3668,9.4,10.2,12.3,8.7,8.3,9.2,29.4,6.6,2.6,3.3,00111
27,77.0,2.0,XXX,XX,XX,   Ward No-02 Total,1993,7.6,8.5,11.0,10.7,7.6,9.5,31.3,6.8,3.2,3.7,00111
27,77.0,3.0,XXX,XX,XX,   Ward No-03 Total,3465,8.4,10.7,11.1,9.9,9.5,9.4,27.6,6.8,2.7,4.0,00111
27,77.0,4.0,XXX,XX,XX,   Ward No-04 Total,3567,7.9,10.0,10.7,9.2,9.1,8.7,29.4,9.1,2.6,3.2,00111
27,77.0,5.0,XXX,XX,XX,   Ward No-05 Total,2778,8.1,10.4,10.2,8.7,9.1,10.4,28.5,7.4,2.6,4.5,00111
27,77.0,6.0,XXX,XX,XX,   Ward No-06 Total,3328,9.9,11.0,11.7,8.9,9.6,10.2,25.6,6.0,2.4,4.7,00111
27,77.0,7.0,XXX,XX,XX,   Ward No-07 Total,3438,8.8,10.6,11.6,10.7,9.4,9.8,27.0,7.0,2.1,3.0,00111
27,77.0,8.0,XXX,XX,XX,   Ward No-08 Total,3143,7.9,11.7,12.0,10.2,8.8,7.9,28.7,7.8,2.2,2.8,00111
27,77.0,9.0,XXX,XX,XX,   Ward No-09 Total,3763,9.0,8.5,9.8,10.3,8.6,8.6,29.9,8.6,2.9,3.8,00111
27,77.0,16.0,XXX,XX,XX,   Belaichandi Union Total,41003,10.3,13.0,11.8,8.9,8.1,9.1,24.5,6.7,2.9,4.7,00111
27,77.0,17.0,XXX,XX,XX,   Chandipur Union Total,29623,10.4,12.0,10.6,8.7,8.6,9.7,25.1,6.9,2.7,5.2,00111
27,77.0,25.0,XXX,XX,XX,   Habra Union Total,30665,10.6,12.5,10.6,8.1,7.9,9.2,26.2,6.7,2.9,5.3,00111
27,77.0,34.0,XXX,XX,XX,   Hamidpur Union Total,30897,10.2,12.0,10.5,8.1,8.2,9.7,25.7,7.4,2.8,5.3,00111
27,77.0,43.0,XXX,XX,XX,   Harirampur Union Total,34263,10.9,12.8,10.1,7.1,7.9,9.4,26.1,7.3,3.2,5.3,00111
27,77.0,51.0,XXX,XX,XX,   Manmathapur Union Total,32697,10.2,12.3,10.8,8.7,7.9,9.5,25.3,7.0,2.7,5.6,00111
27,77.0,60.0,XXX,XX,XX,   Mominpur Union Total,28768,10.9,12.4,10.6,7.7,8.4,9.4,25.6,6.9,2.8,5.3,00111
27,77.0,69.0,XXX,XX,XX,   Mostafapur Union Total,27960,10.0,12.0,10.8,8.1,8.3,9.7,25.5,7.5,3.1,5.0,00111
27,77.0,77.0,XXX,XX,XX,   Palashbari Union Total,43110,9.9,12.2,10.9,8.8,8.8,9.8,26.2,6.3,2.6,4.4,00111
27,77.0,86.0,XXX,XX,XX,Rampur Union Total,36974,9.9,12.1,11.4,9.0,7.9,9.0,26.4,6.9,2.7,4.5,00111
10,XX.0,XX.0,XXX,XX,XX,Bogra Zila Total,3400874,9.3,11.1,10.3,8.1,9.2,10.1,27.0,7.1,2.8,4.9,00111
10,6.0,XX.0,XXX,XX,XX,Adamdighi Upazila Total,195186,8.7,9.9,9.7,8.4,9.9,10.4,27.8,7.4,2.9,5.0,00111
10,6.0,1.0,XXX,XX,XX,  Ward No-01 Total,4330,8.7,8.7,9.8,9.2,9.4,10.6,27.8,7.9,2.9,5.0,00111
10,6.0,2.0,XXX,XX,XX,  Ward No-02 Total,3460,9.2,9.6,9.4,7.7,11.2,10.6,27.2,6.6,2.9,5.6,00111
10,6.0,3.0,XXX,XX,XX,  Ward No-03 Total,3661,8.7,8.6,8.7,8.7,9.2,10.3,31.5,8.0,2.3,4.0,00111
10,6.0,4.0,XXX,XX,XX,  Ward No-04 Total,3260,8.9,8.2,8.9,10.5,9.6,9.3,30.0,7.4,2.9,4.3,00111
10,6.0,5.0,XXX,XX,XX,  Ward No-05 Total,4023,9.6,9.9,10.1,9.7,8.7,10.0,27.1,7.6,3.1,4.1,00111
10,6.0,6.0,XXX,XX,XX,  Ward No-06 Total,3160,8.1,8.8,9.2,9.4,9.3,10.3,29.4,7.9,2.7,4.9,00111
10,6.0,7.0,XXX,XX,XX,  Ward No-07 Total,3806,7.1,8.5,11.2,13.7,9.6,8.7,29.0,6.8,1.9,3.5,00111
10,6.0,8.0,XXX,XX,XX,  Ward No-08 Total,3025,9.0,9.2,9.8,9.4,9.6,9.9,27.3,7.3,3.1,5.4,00111
10,6.0,9.0,XXX,XX,XX,  Ward No-09 Total,2312,8.9,8.5,9.6,8.9,9.0,10.5,27.6,8.3,2.8,6.0,00111
10,6.0,13.0,XXX,XX,XX,Adam Dighi Union Total,31046,8.4,10.4,10.1,8.7,10.2,10.2,27.5,6.7,2.9,4.9,00111
10,6.0,27.0,XXX,XX,XX,  Champapur Union Total,24366,8.5,9.4,9.9,7.1,9.8,10.8,28.4,7.6,3.0,5.5,00111
10,6.0,40.0,XXX,XX,XX,  Chhatiangram Union Total,29868,8.8,10.2,9.9,8.6,9.6,10.2,27.0,7.4,3.0,5.4,00111
10,6.0,54.0,XXX,XX,XX,  Kundagram Union Total,24877,8.5,10.1,9.3,7.1,9.9,11.0,28.5,7.5,2.9,5.2,00111
10,6.0,67.0,XXX,XX,XX,  Nasratpur Union Total,28610,8.9,10.1,9.5,7.6,10.3,10.7,28.0,7.4,3.0,4.6,00111
10,6.0,81.0,XXX,XX,XX,  Shantahar Union Total,25382,8.8,9.8,9.8,9.4,9.7,10.1,26.8,7.6,2.6,5.1,00111
10,20.0,XX.0,XXX,XX,XX,Bogra Sadar Upazila Total,555014,8.4,9.9,10.4,10.0,10.8,10.4,27.2,6.6,2.4,4.0,00111
10,20.0,1.0,XXX,XX,XX,  Ward No-01 Total,22316,7.7,9.9,12.0,10.0,10.3,9.4,28.8,6.5,2.2,3.2,00111
10,20.0,2.0,XXX,XX,XX,  Ward No-02 Total,18048,7.6,8.9,10.6,15.5,10.9,8.7,25.8,6.3,2.2,3.5,00111
10,20.0,3.0,XXX,XX,XX,  Ward No-03 Total,12562,7.1,8.8,10.3,8.9,8.8,9.5,30.8,8.2,3.1,4.5,00111
10,20.0,4.0,XXX,XX,XX,  Ward No-04 Total,19524,6.6,7.7,9.2,12.9,22.5,10.8,21.2,5.1,1.7,2.3,00111
10,20.0,5.0,XXX,XX,XX,  Ward No-05 Total,9933,6.8,8.5,10.5,9.0,9.1,11.3,31.0,7.7,2.3,4.0,00111
10,20.0,6.0,XXX,XX,XX,  Ward No-06 Total,13794,8.0,9.8,9.9,9.5,9.8,10.5,28.8,7.4,2.4,4.0,00111
10,20.0,7.0,XXX,XX,XX,  Ward No-07 Total,12293,5.4,7.2,9.8,8.1,10.0,11.8,33.9,7.9,2.4,3.5,00111
10,20.0,8.0,XXX,XX,XX,  Ward No-08 Total,18785,6.5,7.9,8.5,11.9,20.5,10.8,23.8,5.6,1.8,2.7,00111
10,20.0,9.0,XXX,XX,XX,  Ward No-09 Total,11855,7.4,8.7,10.3,9.5,9.9,10.3,30.5,7.2,2.5,3.7,00111
10,20.0,10.0,XXX,XX,XX,  Ward No-10 Total,11115,7.0,8.9,10.6,12.5,9.3,9.8,29.2,7.2,2.1,3.4,00111
10,20.0,11.0,XXX,XX,XX,  Ward No-11 Total,17577,7.6,9.9,11.6,9.4,7.7,9.8,30.9,7.1,2.4,3.6,00111
10,20.0,12.0,XXX,XX,XX,  Ward No-12 Total,25493,6.8,9.1,11.9,17.7,11.4,8.7,24.3,5.5,1.8,2.8,00111
10,20.0,14.0,XXX,XX,XX,  Ward No-14 Total,17278,8.8,11.0,10.5,8.7,11.4,11.1,26.6,5.9,2.3,3.6,00111
10,20.0,15.0,XXX,XX,XX,  Ward No-15 Total,28143,9.2,9.8,9.8,9.8,13.5,10.9,26.3,5.4,2.2,3.1,00111
10,20.0,16.0,XXX,XX,XX,  Ward No-16 Total,15812,9.3,10.5,10.4,10.1,10.8,11.4,27.0,5.5,2.0,3.0,00111
10,20.0,17.0,XXX,XX,XX,  Ward No-17 Total,20464,9.1,10.6,11.2,9.4,10.5,10.8,27.1,6.0,2.1,3.1,00111
10,20.0,18.0,XXX,XX,XX,  Ward No-18 Total,13163,9.0,10.1,10.9,10.1,9.6,10.2,26.7,6.6,2.7,4.1,00111
10,20.0,19.0,XXX,XX,XX,  Ward No-19 Total,21852,9.7,10.9,10.8,8.4,9.5,10.1,26.2,6.8,3.0,4.6,00111
10,20.0,20.0,XXX,XX,XX,  Ward No-20 Total,33580,8.9,10.7,10.2,9.6,9.6,10.6,28.0,6.5,2.3,3.6,00111
10,20.0,21.0,XXX,XX,XX,  Ward No-21 (Part) Total,6810,9.7,11.0,10.4,8.8,9.2,11.0,27.1,6.3,2.1,4.2,00111
10,20.0,23.0,XXX,XX,XX,  Erulia Union Total,27169,9.8,10.6,11.5,9.2,9.9,10.1,26.0,6.5,2.5,4.0,00111
10,20.0,25.0,XXX,XX,XX,  Fapore Union Total,11675,9.8,10.5,9.8,9.2,9.9,10.6,27.3,5.7,2.6,4.4,00111
10,20.0,34.0,XXX,XX,XX,  Gokul Union Total,27432,8.2,11.0,9.1,9.5,8.3,11.9,27.7,7.3,2.1,4.8,00111
10,20.0,47.0,XXX,XX,XX,  Lahiri Para Union Total,26940,8.6,10.7,9.6,8.6,8.5,10.8,27.0,7.6,2.8,5.7,00111
10,20.0,60.0,XXX,XX,XX,  Namuja Union Total,23730,9.1,9.7,10.2,7.0,9.8,11.1,27.4,7.3,3.1,5.3,00111
10,20.0,64.0,XXX,XX,XX,  Nishindara Union Total,14931,8.1,9.6,10.4,12.5,12.0,9.2,26.4,6.1,2.1,3.5,00111
10,20.0,69.0,XXX,XX,XX,  Noongola Union Total,20096,9.2,10.9,10.1,8.5,9.6,10.1,27.0,6.9,2.9,4.9,00111
10,20.0,73.0,XXX,XX,XX,  Rajapur Union Total,7168,9.9,10.7,10.7,7.8,10.1,9.4,26.6,6.7,2.9,5.2,00111
10,20.0,77.0,XXX,XX,XX,  Shabgram Union Total,16135,9.5,10.4,10.2,8.2,9.7,10.2,27.5,6.5,2.6,5.3,00111
10,20.0,82.0,XXX,XX,XX,  Shakharia Union Total,14656,9.6,10.4,10.8,8.4,9.9,9.4,26.3,7.4,2.8,4.9,00111
10,20.0,86.0,XXX,XX,XX,  Sekherkola Union Total,14685,9.1,10.3,10.3,7.9,9.0,9.8,28.0,7.1,2.8,5.6,00111
10,27.0,XX.0,XXX,XX,XX,Dhunat Upazila Total,292404,10.3,12.9,10.5,6.8,8.0,9.3,26.4,7.2,3.0,5.6,00111
10,27.0,1.0,XXX,XX,XX,  Ward No-01 Total,1405,9.5,12.6,11.4,6.9,7.7,7.4,29.8,7.8,2.1,4.8,00111
10,27.0,2.0,XXX,XX,XX,  Ward No-02 Total,1428,9.3,10.7,10.9,6.9,9.0,9.4,26.8,6.5,3.9,6.6,00111
10,27.0,3.0,XXX,XX,XX,  Ward No-03 Total,1835,9.3,12.9,11.7,8.4,7.2,10.0,27.5,6.2,2.5,4.2,00111
10,27.0,4.0,XXX,XX,XX,  Ward No-04 Total,2047,9.3,12.0,12.3,7.4,6.6,9.2,32.2,5.8,2.0,3.2,00111
10,27.0,5.0,XXX,XX,XX,  Ward No-05 Total,3175,9.6,11.2,11.1,8.7,8.4,9.4,29.4,6.1,2.0,4.1,00111
10,27.0,6.0,XXX,XX,XX,  Ward No-06 Total,1451,9.4,11.0,10.3,8.6,6.4,10.1,30.7,6.5,2.8,4.3,00111
10,27.0,7.0,XXX,XX,XX,  Ward No-07 Total,422,7.8,11.8,11.4,6.4,7.3,8.1,28.9,9.0,1.7,7.6,00111
10,27.0,8.0,XXX,XX,XX,  Ward No-08 Total,1049,8.2,9.1,12.3,8.5,7.6,9.0,28.4,7.7,3.3,5.9,00111
10,27.0,9.0,XXX,XX,XX,  Ward No-09 Total,1394,10.8,13.8,8.7,7.6,8.9,9.9,24.8,6.9,3.2,5.4,00111
10,27.0,15.0,XXX,XX,XX,  Bhandarbari Union Total,17973,10.9,13.9,10.8,6.0,7.3,8.5,26.2,7.4,3.1,6.0,00111
10,27.0,19.0,XXX,XX,XX,  Chaukibari Union Total,30095,9.4,12.3,10.1,6.8,8.1,9.7,27.0,7.2,3.1,6.2,00111
10,27.0,28.0,XXX,XX,XX,  Chikashi Union Total,27811,11.2,13.3,10.5,6.7,6.9,8.7,26.1,7.2,3.5,5.8,00111
10,27.0,38.0,XXX,XX,XX,Dhunat Union Total,27815,9.4,12.5,9.6,7.4,9.3,9.8,26.3,7.4,2.9,5.4,00111
10,27.0,47.0,XXX,XX,XX,  Elangi Union Total,21664,9.8,12.4,10.2,6.9,8.7,9.8,25.9,7.1,3.5,5.5,00111
10,27.0,57.0,XXX,XX,XX,  Gopalnagar Union Total,29710,11.2,14.1,9.8,5.5,8.0,9.3,26.4,7.2,3.0,5.5,00111
10,27.0,66.0,XXX,XX,XX,  Gosainbari Union Total,30983,10.9,13.2,11.1,6.6,7.9,8.9,26.6,7.3,2.6,4.8,00111
10,27.0,76.0,XXX,XX,XX,  Kaler Para Union Total,27163,10.3,13.1,10.8,7.0,7.9,9.0,25.7,7.6,2.8,5.9,00111
10,27.0,85.0,XXX,XX,XX,  Mathurapur Union Total,33888,10.1,12.8,10.4,6.6,8.5,9.7,26.4,6.9,2.8,5.7,00111
10,27.0,95.0,XXX,XX,XX,  Nimgachhi Union Total,31096,10.4,12.0,11.1,7.1,7.8,9.4,25.9,7.1,3.2,6.0,00111
10,33.0,XX.0,XXX,XX,XX,Dhupchanchia Upazila Total,176678,8.7,10.1,9.9,8.1,9.5,10.3,28.0,7.3,3.0,5.2,00111
10,33.0,1.0,XXX,XX,XX,  Ward No-01 Total,3147,9.8,10.8,10.9,7.3,11.2,10.2,26.6,6.0,2.9,4.4,00111
10,33.0,2.0,XXX,XX,XX,  Ward No-02 Total,3381,9.3,11.3,10.4,8.1,8.7,11.2,31.1,5.0,2.0,2.8,00111
10,33.0,3.0,XXX,XX,XX,  Ward No-03 Total,3210,10.0,9.9,11.3,9.3,10.0,10.9,27.8,5.3,2.2,3.3,00111
10,33.0,4.0,XXX,XX,XX,  Ward No-04 Total,1836,8.2,9.7,8.8,7.9,10.8,12.5,30.2,6.2,2.3,3.4,00111
10,33.0,5.0,XXX,XX,XX,  Ward No-05 Total,2120,7.9,12.0,9.7,9.0,8.1,11.0,30.4,6.1,2.3,3.4,00111
10,33.0,6.0,XXX,XX,XX,  Ward No-06 Total,2601,9.1,8.7,9.8,10.6,9.3,10.6,28.6,6.5,2.4,4.3,00111
10,33.0,7.0,XXX,XX,XX,  Ward No-07 Total,2040,7.9,9.3,8.9,7.8,8.7,10.9,32.0,7.2,2.4,4.9,00111
10,33.0,8.0,XXX,XX,XX,  Ward No-08 Total,2430,8.2,8.8,9.9,9.5,9.7,9.0,29.1,7.9,2.9,5.0,00111
10,33.0,9.0,XXX,XX,XX,  Ward No-09 Total,1641,8.8,11.4,8.8,7.8,6.7,12.1,30.3,6.6,2.0,5.6,00111
10,33.0,13.0,XXX,XX,XX,  Chamrul Union Total,28017,8.7,10.3,9.8,7.8,9.0,10.1,28.0,7.7,3.4,5.2,00111
10,33.0,27.0,XXX,XX,XX,  Dhupchanchia Union Total,19931,9.1,10.2,10.5,7.9,9.6,10.3,26.9,7.5,2.9,5.1,00111
10,33.0,40.0,XXX,XX,XX,  Gobindapur Union Total,30981,8.7,9.9,9.6,8.2,9.8,10.2,27.8,7.6,3.0,5.3,00111
10,33.0,54.0,XXX,XX,XX,  Gunahar Union Total,27101,8.8,10.3,9.3,7.7,9.4,9.8,28.0,7.3,3.3,6.2,00111
10,33.0,67.0,XXX,XX,XX,  Talora Union Total,27724,8.2,9.9,10.4,8.6,9.6,10.4,27.9,7.5,2.7,4.9,00111
10,33.0,81.0,XXX,XX,XX,  Zianagar Union Total,20518,8.0,9.9,9.7,7.9,9.5,10.3,28.4,7.4,3.4,5.5,00111
10,40.0,XX.0,XXX,XX,XX,Gabtali Upazila Total,319588,9.8,11.4,10.4,8.1,8.7,9.4,26.1,7.6,3.0,5.6,00111
10,40.0,1.0,XXX,XX,XX,  Ward No-01 Total,2339,9.7,10.5,9.2,9.2,8.1,9.3,26.8,7.8,2.8,6.8,00111
10,40.0,2.0,XXX,XX,XX,  Ward No-02 Total,2960,10.4,10.5,9.8,7.7,8.2,10.5,30.3,6.5,2.9,3.1,00111
10,40.0,3.0,XXX,XX,XX,  Ward No-03 Total,2802,9.2,11.6,9.2,9.4,8.9,10.4,26.1,7.1,2.8,5.2,00111
10,40.0,4.0,XXX,XX,XX,  Ward No-04 Total,2616,10.2,10.6,9.1,9.1,10.1,10.4,26.4,6.8,2.9,4.4,00111
10,40.0,5.0,XXX,XX,XX,  Ward No-05 Total,2107,10.0,9.7,10.2,8.8,9.0,9.3,26.3,7.5,2.6,6.5,00111
10,40.0,6.0,XXX,XX,XX,  Ward No-06 Total,1926,9.8,10.9,10.4,7.6,9.7,10.1,22.5,8.4,3.8,6.8,00111
10,40.0,7.0,XXX,XX,XX,  Ward No-07 Total,2092,9.8,11.6,9.6,9.8,9.1,8.6,22.8,7.8,4.0,6.8,00111
10,40.0,8.0,XXX,XX,XX,  Ward No-08 Total,2254,9.3,11.8,10.7,7.9,7.0,9.6,25.2,8.0,3.2,7.3,00111
10,40.0,9.0,XXX,XX,XX,  Ward No-09 Total,2359,11.1,9.3,9.3,8.4,10.9,9.1,27.1,7.0,2.8,4.9,00111
10,40.0,11.0,XXX,XX,XX,  Balia Dighi Union Total,24679,10.9,11.6,10.9,7.7,7.8,9.0,25.9,7.4,2.9,5.8,00111
10,40.0,17.0,XXX,XX,XX,  Dakshinpara Union Total,18818,9.3,11.0,10.5,6.9,8.3,9.2,27.0,8.3,3.3,6.1,00111
10,40.0,27.0,XXX,XX,XX,  Durgahata Union Total,34249,10.4,11.7,10.8,7.6,7.9,9.0,26.0,7.6,3.1,5.8,00111
10,40.0,33.0,XXX,XX,XX,  Gabtali Union Total,15445,9.8,10.7,9.9,8.0,9.4,9.9,26.2,7.3,2.7,5.9,00111
10,40.0,47.0,XXX,XX,XX,  Kagail Union Total,22873,8.3,11.1,9.8,7.5,9.2,10.0,27.5,7.8,3.0,6.0,00111
10,40.0,54.0,XXX,XX,XX,  Mahishaban Union Total,33140,10.1,11.1,10.4,7.7,8.2,9.7,26.8,7.5,2.8,5.6,00111
10,40.0,61.0,XXX,XX,XX,  Naruamala Union Total,24203,9.6,11.0,10.1,9.0,9.5,9.4,25.1,7.5,3.2,5.6,00111
10,40.0,67.0,XXX,XX,XX,  Nasipur Union Total,20871,10.5,12.9,10.0,8.1,7.9,8.9,26.0,7.1,3.0,5.6,00111
10,40.0,74.0,XXX,XX,XX,  Nepaltali Union Total,42274,9.5,11.7,10.2,8.2,8.3,9.8,25.9,7.7,2.8,5.8,00111
10,40.0,81.0,XXX,XX,XX,  Rameshwarpur Union Total,27291,9.5,10.9,10.6,9.0,9.9,9.1,24.9,7.7,3.3,5.0,00111
10,40.0,88.0,XXX,XX,XX,  Sonarai Union Total,34290,9.4,11.3,10.7,8.4,9.2,9.4,25.9,7.5,3.2,5.1,00111
10,54.0,XX.0,XXX,XX,XX,Kahaloo Upazila Total,222376,9.4,10.4,9.9,7.9,9.9,10.8,27.3,7.0,2.8,4.6,00111
10,54.0,1.0,XXX,XX,XX,  Ward No-01 Total,968,9.5,9.4,9.2,7.2,10.3,12.4,25.3,6.7,2.3,7.6,00111
10,54.0,2.0,XXX,XX,XX,  Ward No-02 Total,2107,9.4,11.1,10.4,9.3,10.7,10.9,27.3,5.4,1.9,3.7,00111
10,54.0,3.0,XXX,XX,XX,  Ward No-03 Total,1588,10.1,11.1,10.2,8.2,11.0,10.3,26.0,6.2,2.3,4.5,00111
10,54.0,4.0,XXX,XX,XX,  Ward No-04 Total,1707,8.0,9.3,11.5,9.1,7.9,10.4,29.8,8.1,2.5,3.3,00111
10,54.0,5.0,XXX,XX,XX,  Ward No-05 Total,1262,9.0,10.0,9.0,9.0,11.0,12.3,24.9,7.4,3.4,4.1,00111
10,54.0,6.0,XXX,XX,XX,  Ward No-06 Total,1666,9.2,11.5,8.4,7.4,9.7,12.2,25.3,8.2,2.8,5.2,00111
10,54.0,7.0,XXX,XX,XX,  Ward No-07 Total,1609,9.8,10.1,10.3,8.8,9.1,12.1,26.0,6.5,2.8,4.6,00111
10,54.0,8.0,XXX,XX,XX,  Ward No-08 Total,1494,9.2,10.7,9.5,7.9,8.8,12.1,28.4,5.9,2.3,5.2,00111
10,54.0,9.0,XXX,XX,XX,  Ward No-09 Total,1486,9.5,10.0,9.7,10.9,12.2,9.4,27.1,6.5,1.8,3.0,00111
10,54.0,13.0,XXX,XX,XX,  Bir Kedar Union Total,23574,9.8,10.7,10.0,7.8,9.5,10.3,28.2,6.7,2.6,4.5,00111
10,54.0,19.0,XXX,XX,XX,  Durgapur Union Total,25043,8.8,10.2,9.9,8.2,9.5,10.6,27.5,7.3,2.9,5.0,00111
