ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Population,Type of disability (%)-All,Type of disability (%)-Speech,Type of disability (%)-Vision,Type of disability (%)-Hearing,Type of disability (%)-Physical,Type of disability (%)-Mental,Type of disability (%)-Autism,check_var
26.0,XX.0,XX.0,XXX,XX,01, Dhaka Zila,2726934,0.9,0.1,0.2,0.1,0.4,0.1,0.1,00110
26.0,14.0,XX.0,XXX,XX,01,  Dhamrai Upazila,351616,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
26.0,14.0,35.0,XXX,XX,01,  Dhamrai Union,9207,1.1,0.2,0.2,0.1,0.3,0.2,0.0,00110
26.0,18.0,XX.0,XXX,XX,01,  Dohar Upazila,190005,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
26.0,38.0,XX.0,XXX,XX,01,  Keraniganj Upazila,794360,0.9,0.1,0.2,0.1,0.3,0.1,0.1,00110
26.0,62.0,XX.0,XXX,XX,01,  Nawabganj Upazila,301894,1.5,0.2,0.3,0.1,0.5,0.2,0.1,00110
26.0,62.0,13.0,XXX,XX,01,  Bakshanagar Union,19703,0.9,0.2,0.1,0.1,0.3,0.1,0.1,00110
26.0,62.0,74.0,XXX,XX,01,  Kalakopa Union,6585,1.0,0.3,0.0,0.0,0.2,0.2,0.2,00110
26.0,72.0,XX.0,XXX,XX,01,  Savar Upazila,1089059,0.7,0.1,0.1,0.1,0.2,0.1,0.1,00110
86.0,XX.0,XX.0,XXX,XX,01, Shariatpur Zila,1024780,1.3,0.2,0.3,0.1,0.5,0.2,0.1,00110
86.0,14.0,XX.0,XXX,XX,01,  Bhedarganj Upazila,244041,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
86.0,14.0,77.0,XXX,XX,01,  Rambhadrapur Union,17688,1.7,0.2,0.3,0.2,0.7,0.2,0.1,00110
86.0,25.0,XX.0,XXX,XX,01,  Damudya Upazila,91680,1.4,0.2,0.3,0.1,0.4,0.2,0.1,00110
86.0,25.0,23.0,XXX,XX,01,  Darul Aman Union,6571,1.0,0.2,0.2,0.1,0.5,0.1,0.0,00110
86.0,36.0,XX.0,XXX,XX,01,  Gosairhat Upazila,146696,1.2,0.2,0.3,0.1,0.5,0.1,0.1,00110
86.0,36.0,35.0,XXX,XX,01,  Idilpur Union,26672,1.5,0.2,0.5,0.2,0.5,0.1,0.1,00110
86.0,65.0,XX.0,XXX,XX,01,  Naria Upazila,208871,1.5,0.2,0.2,0.1,0.6,0.2,0.1,00110
86.0,69.0,XX.0,XXX,XX,01,  Shariatpur Sadar Upazila,160724,1.3,0.2,0.3,0.1,0.4,0.2,0.1,00110
86.0,94.0,XX.0,XXX,XX,01,  Zanjira Upazila,172768,1.3,0.2,0.3,0.1,0.4,0.2,0.1,00110
54.0,XX.0,XX.0,XXX,XX,01, Madaripur Zila,1008142,1.3,0.2,0.3,0.1,0.5,0.2,0.1,00110
54.0,40.0,XX.0,XXX,XX,01,  Kalkini Upazila,231650,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
54.0,54.0,XX.0,XXX,XX,01,  Madaripur Sadar Upazila,283074,1.0,0.2,0.2,0.1,0.4,0.1,0.1,00110
54.0,80.0,XX.0,XXX,XX,01,  Rajoir Upazila,207309,1.8,0.2,0.5,0.2,0.7,0.2,0.1,00110
54.0,80.0,95.0,XXX,XX,01,  Rajoir Union,2718,2.3,0.1,0.5,0.3,1.0,0.3,0.0,00110
54.0,87.0,XX.0,XXX,XX,01,  Shib Char Upazila,286109,1.3,0.2,0.3,0.1,0.4,0.2,0.1,00110
54.0,87.0,18.0,XXX,XX,01,  Bayratala Uttar Union,5184,1.2,0.3,0.1,0.1,0.4,0.2,0.1,00110
54.0,87.0,42.0,XXX,XX,01,  Ditiyakhanda Union,10254,1.7,0.2,0.2,0.1,0.7,0.2,0.3,00110
93.0,XX.0,XX.0,XXX,XX,01, Tangail Zila,3061298,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
93.0,9.0,XX.0,XXX,XX,01,  Basail Upazila,146374,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
93.0,9.0,11.0,XXX,XX,01,  Basail Union,13210,1.3,0.2,0.2,0.2,0.3,0.2,0.1,00110
93.0,19.0,XX.0,XXX,XX,01,  Bhuapur Upazila,161205,1.5,0.2,0.3,0.1,0.6,0.2,0.0,00110
93.0,23.0,XX.0,XXX,XX,01,  Delduar Upazila,193176,1.7,0.2,0.4,0.2,0.6,0.2,0.1,00110
93.0,23.0,23.0,XXX,XX,01,  Delduar Union,16840,2.1,0.2,0.7,0.3,0.7,0.3,0.1,00110
93.0,25.0,XX.0,XXX,XX,01,  Dhanbari Upazila,139943,1.6,0.2,0.3,0.2,0.6,0.2,0.1,00110
93.0,28.0,XX.0,XXX,XX,01,  Ghatail Upazila,382694,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
93.0,38.0,XX.0,XXX,XX,01,  Gopalpur Upazila,202171,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
93.0,47.0,XX.0,XXX,XX,01,  Kalihati Upazila,370797,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
93.0,47.0,58.0,XXX,XX,01,  Kok Dahara Union,26312,1.6,0.2,0.3,0.1,0.7,0.2,0.0,00110
93.0,57.0,XX.0,XXX,XX,01,  Madhupur Upazila,231857,1.7,0.2,0.3,0.2,0.6,0.3,0.1,00110
93.0,57.0,21.0,XXX,XX,01,  Alokdia Union,26058,1.8,0.3,0.5,0.2,0.5,0.3,0.1,00110
93.0,66.0,XX.0,XXX,XX,01,  Mirzapur Upazila,372367,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
93.0,66.0,36.0,XXX,XX,01,  Bhaora Union,13448,1.3,0.2,0.2,0.1,0.5,0.2,0.0,00110
93.0,66.0,39.0,XXX,XX,01,  Bhatgram Union,21343,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
93.0,66.0,67.0,XXX,XX,01,  Latifpur Union,14995,0.8,0.2,0.1,0.0,0.3,0.2,0.0,00110
93.0,76.0,XX.0,XXX,XX,01,  Nagarpur Upazila,274982,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
93.0,76.0,73.0,XXX,XX,01,  Nagarpur Union,13928,1.5,0.2,0.2,0.1,0.6,0.2,0.2,00110
93.0,85.0,XX.0,XXX,XX,01,  Sakhipur Upazila,232040,1.5,0.2,0.3,0.2,0.5,0.2,0.1,00110
93.0,85.0,27.0,XXX,XX,01,  Gazaria Union,29753,2.3,0.2,1.0,0.3,0.5,0.3,0.1,00110
93.0,85.0,81.0,XXX,XX,01,  Kalia Union,45884,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00110
93.0,95.0,XX.0,XXX,XX,01,  Tangail Sadar Upazila,353692,1.6,0.2,0.4,0.2,0.7,0.2,0.1,00110
48.0,XX.0,XX.0,XXX,XX,01, Kishoreganj Zila,2422877,1.6,0.2,0.4,0.2,0.6,0.2,0.1,00110
48.0,2.0,XX.0,XXX,XX,01,  Austagram Upazila,135123,1.4,0.2,0.3,0.2,0.5,0.2,0.1,00110
48.0,2.0,23.0,XXX,XX,01,  Austagram Union,2984,1.8,0.4,0.4,0.2,0.6,0.2,0.1,00110
48.0,6.0,XX.0,XXX,XX,01,  Bajitpur Upazila,213832,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
48.0,11.0,XX.0,XXX,XX,01,  Bhairab Upazila,179317,1.4,0.2,0.3,0.1,0.6,0.1,0.1,00110
48.0,27.0,XX.0,XXX,XX,01,  Hossainpur Upazila,160766,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
48.0,33.0,XX.0,XXX,XX,01,  Itna Upazila,141458,2.0,0.3,0.5,0.2,0.7,0.2,0.1,00110
48.0,33.0,43.0,XXX,XX,01,  Dhanpur Union,12078,1.5,0.2,0.6,0.1,0.4,0.1,0.0,00110
48.0,33.0,51.0,XXX,XX,01,  Itna Union,4117,3.2,0.5,0.8,0.4,1.3,0.1,0.0,00110
48.0,42.0,XX.0,XXX,XX,01,  Karimganj Upazila,260963,1.8,0.2,0.4,0.2,0.6,0.2,0.1,00110
48.0,45.0,XX.0,XXX,XX,01,  Katiadi Upazila,273804,1.5,0.2,0.3,0.1,0.5,0.2,0.1,00110
48.0,49.0,XX.0,XXX,XX,01,  Kishoreganj Sadar Upazila,310410,1.8,0.2,0.4,0.2,0.7,0.2,0.1,00110
48.0,54.0,XX.0,XXX,XX,01,  Kuliar Char Upazila,150455,1.5,0.2,0.3,0.2,0.6,0.2,0.1,00110
48.0,59.0,XX.0,XXX,XX,01,  Mithamain Upazila,109426,1.6,0.2,0.3,0.2,0.6,0.2,0.1,00110
48.0,59.0,81.0,XXX,XX,01,  Mithamain Union,6609,3.5,0.2,0.8,1.0,1.1,0.2,0.1,00110
48.0,76.0,XX.0,XXX,XX,01,  Nikli Upazila,114805,1.6,0.2,0.4,0.2,0.6,0.2,0.1,00110
48.0,76.0,76.0,XXX,XX,01,  Nikli Union,12919,1.2,0.2,0.2,0.1,0.5,0.1,0.1,00110
48.0,79.0,XX.0,XXX,XX,01,  Pakundia Upazila,221454,2.0,0.2,0.5,0.2,0.7,0.2,0.1,00110
48.0,92.0,XX.0,XXX,XX,01,  Tarail Upazila,151064,1.8,0.3,0.4,0.2,0.6,0.2,0.1,00110
48.0,92.0,94.0,XXX,XX,01,  Tarail Sachail Union,16120,1.6,0.3,0.2,0.2,0.6,0.2,0.1,00110
89.0,XX.0,XX.0,XXX,XX,01, Sherpur Zila,1170219,1.6,0.2,0.3,0.2,0.6,0.2,0.1,00110
89.0,37.0,XX.0,XXX,XX,01,  Jhenaigati Upazila,154722,1.4,0.2,0.3,0.2,0.5,0.2,0.1,00110
89.0,37.0,25.0,XXX,XX,01,  Jhenaigati Union,26989,2.1,0.3,0.4,0.2,0.8,0.3,0.1,00110
89.0,67.0,XX.0,XXX,XX,01,  Nakla Upazila,156599,1.8,0.3,0.4,0.2,0.7,0.2,0.1,00110
89.0,70.0,XX.0,XXX,XX,01,  Nalitabari Upazila,224219,1.4,0.2,0.3,0.2,0.5,0.2,0.1,00110
89.0,88.0,XX.0,XXX,XX,01,  Sherpur Sadar Upazila,399200,1.9,0.2,0.4,0.2,0.8,0.2,0.1,00110
89.0,90.0,XX.0,XXX,XX,01,  Sreebardi Upazila,235479,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
68.0,XX.0,XX.0,XXX,XX,01, Narsingdi Zila,1777299,1.2,0.2,0.2,0.1,0.5,0.1,0.1,00110
68.0,7.0,XX.0,XXX,XX,01,  Belabo Upazila,169217,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
68.0,7.0,13.0,XXX,XX,01,  Bajnaba Union,15791,1.3,0.3,0.2,0.2,0.4,0.2,0.0,00110
68.0,52.0,XX.0,XXX,XX,01,  Manohardi Upazila,253690,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
68.0,52.0,33.0,XXX,XX,01,  Chandanbari Union,12493,0.9,0.2,0.1,0.0,0.3,0.2,0.0,00110
68.0,52.0,67.0,XXX,XX,01,  Kanchikata Union,23079,1.6,0.2,0.3,0.1,0.7,0.2,0.1,00110
68.0,52.0,94.0,XXX,XX,01,  Shukundi Union,18002,1.1,0.2,0.1,0.1,0.5,0.1,0.1,00110
68.0,60.0,XX.0,XXX,XX,01,  Narsingdi Sadar Upazila,472814,1.1,0.2,0.3,0.1,0.4,0.1,0.1,00110
68.0,60.0,25.0,XXX,XX,01,  Chinishpur Union,46377,1.2,0.1,0.4,0.1,0.4,0.2,0.1,00110
68.0,60.0,47.0,XXX,XX,01,  Kanthalia Union,38014,1.3,0.2,0.3,0.1,0.5,0.2,0.1,00110
68.0,60.0,53.0,XXX,XX,01,  Nuralla Pur U/C Union,21627,0.7,0.1,0.2,0.1,0.2,0.1,0.0,00110
68.0,60.0,59.0,XXX,XX,01,  Mahishasura Union,32453,1.1,0.1,0.4,0.1,0.4,0.1,0.1,00110
68.0,63.0,XX.0,XXX,XX,01,  Palash Upazila,112932,1.3,0.2,0.3,0.1,0.5,0.1,0.1,00110
68.0,63.0,15.0,XXX,XX,01,  Char Sindur Union,19050,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
68.0,63.0,79.0,XXX,XX,01,  Jinardi Union,23640,1.3,0.3,0.3,0.2,0.5,0.1,0.0,00110
68.0,64.0,XX.0,XXX,XX,01,  Roypura Upazila,491337,1.2,0.2,0.2,0.1,0.5,0.1,0.1,00110
68.0,64.0,14.0,XXX,XX,01,  Alipura Union,12520,1.2,0.2,0.2,0.1,0.5,0.2,0.0,00110
68.0,64.0,74.0,XXX,XX,01,  Palashtali Union,26974,1.8,0.2,0.3,0.2,0.9,0.2,0.1,00110
68.0,76.0,XX.0,XXX,XX,01,  Shibpur Upazila,277309,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
68.0,76.0,21.0,XXX,XX,01,  Baghaba Union,28090,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
68.0,76.0,73.0,XXX,XX,01,  Masimpur Union,22844,1.6,0.2,0.4,0.2,0.6,0.2,0.1,00110
33.0,XX.0,XX.0,XXX,XX,01, Gazipur Zila,2366338,1.0,0.2,0.2,0.1,0.4,0.1,0.1,00110
33.0,30.0,XX.0,XXX,XX,01,  Gazipur Sadar Upazila,1130963,0.7,0.2,0.1,0.1,0.2,0.1,0.1,00110
33.0,32.0,XX.0,XXX,XX,01,  Kaliakair Upazila,319810,1.1,0.2,0.2,0.1,0.4,0.2,0.1,00110
33.0,32.0,66.0,XXX,XX,01,  Mouchak Union,99002,0.7,0.1,0.1,0.0,0.2,0.1,0.1,00110
33.0,32.0,76.0,XXX,XX,01,  Sreefaltali Union,19227,1.2,0.1,0.1,0.1,0.4,0.3,0.1,00110
33.0,34.0,XX.0,XXX,XX,01,  Kaliganj Upazila,219846,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
33.0,36.0,XX.0,XXX,XX,01,  Kapasia Upazila,329176,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00110
33.0,36.0,43.0,XXX,XX,01,  Kapasia Union,30923,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
33.0,86.0,XX.0,XXX,XX,01,  Sreepur Upazila,366543,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
90.0,XX.0,XX.0,XXX,XX,01, Sunamganj Zila,2211851,1.6,0.2,0.4,0.2,0.5,0.2,0.1,00110
90.0,18.0,XX.0,XXX,XX,01,  Bishwambarpur Upazila,153225,1.2,0.2,0.3,0.2,0.4,0.1,0.1,00110
90.0,18.0,77.0,XXX,XX,01,  Palash Union,25737,1.1,0.2,0.3,0.1,0.3,0.1,0.1,00110
90.0,23.0,XX.0,XXX,XX,01,  Chhatak Upazila,346964,1.6,0.2,0.4,0.1,0.5,0.2,0.1,00110
90.0,23.0,13.0,XXX,XX,01,  Chhatak Union,10955,1.3,0.3,0.2,0.2,0.3,0.2,0.1,00110
90.0,23.0,47.0,XXX,XX,01,  Dakshin Islampur Union,27931,1.3,0.1,0.3,0.2,0.6,0.1,0.0,00110
90.0,23.0,76.0,XXX,XX,01,  Noarai Union,35611,1.4,0.2,0.3,0.2,0.6,0.1,0.0,00110
90.0,27.0,XX.0,XXX,XX,01,  Dakshin Sunamganj Upazila,178700,1.6,0.2,0.4,0.1,0.6,0.2,0.1,00110
90.0,27.0,33.0,XXX,XX,01,  Joykalas Union,31655,1.3,0.2,0.4,0.1,0.5,0.1,0.0,00110
90.0,29.0,XX.0,XXX,XX,01,  Derai Upazila,207507,1.9,0.2,0.6,0.2,0.6,0.2,0.1,00110
90.0,29.0,28.0,XXX,XX,01,  Derai Sarmangal Union,13391,0.9,0.1,0.1,0.2,0.3,0.1,0.1,00110
90.0,29.0,47.0,XXX,XX,01,  Karimpur Union,19998,1.3,0.2,0.4,0.1,0.4,0.2,0.1,00110
90.0,32.0,XX.0,XXX,XX,01,  Dharampasha Upazila,211399,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
90.0,32.0,38.0,XXX,XX,01,  Dharmapasha Union,22262,1.3,0.2,0.2,0.1,0.5,0.1,0.1,00110
90.0,32.0,57.0,XXX,XX,01,  Madhyanagar Union,16317,1.0,0.2,0.1,0.0,0.3,0.1,0.2,00110
90.0,33.0,XX.0,XXX,XX,01,  Dowarabazar Upazila,213666,1.3,0.2,0.3,0.1,0.4,0.1,0.1,00110
90.0,33.0,27.0,XXX,XX,01,  Dakshin Dowarabazar Union,7916,2.2,0.2,0.9,0.3,0.5,0.2,0.3,00110
90.0,47.0,XX.0,XXX,XX,01,  Jagannathpur Upazila,218791,1.8,0.2,0.4,0.2,0.6,0.2,0.1,00110
90.0,50.0,XX.0,XXX,XX,01,  Jamalganj Upazila,157127,2.1,0.3,0.5,0.3,0.7,0.2,0.1,00110
90.0,50.0,67.0,XXX,XX,01,  Jamalganj Union,43758,2.0,0.3,0.4,0.2,0.8,0.1,0.1,00110
90.0,50.0,81.0,XXX,XX,01,  Sachna Bazar Union,23762,2.3,0.3,0.5,0.2,0.9,0.2,0.1,00110
90.0,86.0,XX.0,XXX,XX,01,  Sulla Upazila,109829,1.7,0.2,0.5,0.2,0.5,0.1,0.1,00110
90.0,86.0,47.0,XXX,XX,01,  Bahara Union,23601,1.7,0.2,0.5,0.2,0.6,0.1,0.0,00110
90.0,89.0,XX.0,XXX,XX,01,  Sunamganj Sadar Upazila,208893,1.6,0.2,0.4,0.2,0.5,0.2,0.1,00110
90.0,89.0,10.0,XXX,XX,01,  Aftabnagar Union,17703,2.5,0.2,0.8,0.2,1.0,0.1,0.1,00110
90.0,89.0,39.0,XXX,XX,01,  Lakshmansree Union,14016,1.1,0.1,0.4,0.1,0.3,0.1,0.2,00110
90.0,92.0,XX.0,XXX,XX,01,  Tahirpur Upazila,205750,1.3,0.2,0.3,0.1,0.4,0.2,0.1,00110
90.0,92.0,64.0,XXX,XX,01,  Tahirpur Union,9527,1.4,0.3,0.4,0.1,0.3,0.2,0.2,00110
36.0,XX.0,XX.0,XXX,XX,01, Habiganj Zila,1844035,1.5,0.2,0.3,0.2,0.5,0.2,0.1,00110
36.0,2.0,XX.0,XXX,XX,01,  Ajmiriganj Upazila,99365,1.5,0.2,0.4,0.2,0.5,0.1,0.1,00110
36.0,2.0,13.0,XXX,XX,01,  Ajmiriganj Union,7318,2.3,0.2,0.7,0.5,0.6,0.2,0.1,00110
36.0,5.0,XX.0,XXX,XX,01,  Bahubal Upazila,193952,1.5,0.2,0.3,0.2,0.5,0.2,0.1,00110
36.0,5.0,11.0,XXX,XX,01,  Bahubal Union,24964,1.2,0.3,0.2,0.2,0.3,0.1,0.1,00110
36.0,11.0,XX.0,XXX,XX,01,  Baniachong Upazila,304024,1.6,0.2,0.4,0.2,0.5,0.2,0.1,00110
36.0,11.0,11.0,XXX,XX,01,  Uttar Purba Baniachang Union,8987,0.8,0.2,0.1,0.1,0.3,0.1,0.0,00110
36.0,11.0,12.0,XXX,XX,01,  Uttar Paschim Baniyachang Unio,17384,0.9,0.2,0.1,0.1,0.3,0.1,0.1,00110
36.0,11.0,18.0,XXX,XX,01,  Dakshin Purba Baniyachang Union,24929,1.9,0.2,0.5,0.2,0.6,0.3,0.1,00110
36.0,11.0,25.0,XXX,XX,01,  Dakshin Paschim Baniyachang Union,18591,1.6,0.2,0.2,0.1,0.8,0.2,0.1,00110
36.0,26.0,XX.0,XXX,XX,01,  Chunarughat Upazila,282459,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
36.0,44.0,XX.0,XXX,XX,01,  Habiganj Sadar Upazila,222392,1.4,0.2,0.3,0.2,0.5,0.1,0.1,00110
36.0,44.0,22.0,XXX,XX,01,  Gopaya Union,21313,1.1,0.2,0.2,0.1,0.4,0.2,0.1,00110
36.0,44.0,76.0,XXX,XX,01,  Richi Union,25048,1.7,0.2,0.4,0.2,0.6,0.2,0.1,00110
36.0,68.0,XX.0,XXX,XX,01,  Lakhai Upazila,131576,1.3,0.2,0.3,0.2,0.4,0.1,0.1,00110
36.0,68.0,13.0,XXX,XX,01,  Bamai Union,17666,1.1,0.2,0.2,0.1,0.4,0.2,0.1,00110
36.0,68.0,54.0,XXX,XX,01,  Lakhai Union,19130,0.9,0.1,0.2,0.1,0.4,0.2,0.0,00110
36.0,71.0,XX.0,XXX,XX,01,  Madhabpur Upazila,294601,1.5,0.2,0.3,0.1,0.5,0.2,0.1,00110
36.0,71.0,17.0,XXX,XX,01,  Bagasura Union,25559,1.4,0.2,0.3,0.2,0.4,0.1,0.1,00110
36.0,77.0,XX.0,XXX,XX,01,  Nabiganj Upazila,315666,1.7,0.2,0.4,0.2,0.6,0.2,0.1,00110
36.0,77.0,14.0,XXX,XX,01,  Bausha Union,28044,1.3,0.2,0.3,0.1,0.6,0.1,0.1,00110
36.0,77.0,65.0,XXX,XX,01,  Kargaon Union,28013,2.0,0.1,0.5,0.2,0.8,0.2,0.1,00110
36.0,77.0,73.0,XXX,XX,01,  Kurshi Union,25713,1.6,0.1,0.4,0.2,0.6,0.2,0.1,00110
36.0,77.0,80.0,XXX,XX,01,  Nabiganj Union,18160,2.7,0.2,1.1,0.5,0.6,0.2,0.1,00110
91.0,XX.0,XX.0,XXX,XX,01, Sylhet Zila,2680639,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
91.0,8.0,XX.0,XXX,XX,01,  Balaganj Upazila,312416,2.1,0.3,0.4,0.1,0.9,0.3,0.1,00110
91.0,8.0,11.0,XXX,XX,01,  Balaganj Union,19694,2.1,0.3,0.3,0.1,0.7,0.5,0.2,00110
91.0,17.0,XX.0,XXX,XX,01,  Beani Bazar Upazila,211586,1.5,0.2,0.2,0.1,0.6,0.2,0.1,00110
91.0,20.0,XX.0,XXX,XX,01,  Bishwanath Upazila,211514,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
91.0,20.0,21.0,XXX,XX,01,  Bishwanath Union,17954,1.2,0.1,0.1,0.1,0.5,0.3,0.1,00110
91.0,27.0,XX.0,XXX,XX,01,  Companiganj Upazila,155994,1.1,0.2,0.2,0.1,0.4,0.1,0.1,00110
91.0,27.0,11.0,XXX,XX,01,  Islampur Paschim Union,34440,0.7,0.1,0.2,0.0,0.3,0.1,0.0,00110
91.0,31.0,XX.0,XXX,XX,01,  Dakshin Surma Upazila,236324,1.5,0.2,0.2,0.1,0.6,0.2,0.1,00110
91.0,31.0,36.0,XXX,XX,01,  Baraikandi Union,8228,0.7,0.1,0.1,0.0,0.2,0.2,0.1,00110
91.0,31.0,45.0,XXX,XX,01,  Kuchai Union,16873,1.0,0.1,0.2,0.1,0.4,0.2,0.1,00110
91.0,31.0,65.0,XXX,XX,01,  Mollargaon Union,27651,1.5,0.2,0.1,0.1,0.7,0.2,0.1,00110
91.0,35.0,XX.0,XXX,XX,01,  Fenchuganj Upazila,82900,1.4,0.3,0.3,0.1,0.5,0.2,0.1,00110
91.0,35.0,23.0,XXX,XX,01,  Fenchuganj Union,21020,2.1,0.3,0.5,0.2,0.8,0.2,0.2,00110
91.0,38.0,XX.0,XXX,XX,01,  Golapganj Upazila,278692,1.6,0.2,0.3,0.1,0.6,0.2,0.1,00110
91.0,38.0,43.0,XXX,XX,01,  Fulbari Union,22863,1.2,0.2,0.1,0.1,0.4,0.3,0.1,00110
91.0,41.0,XX.0,XXX,XX,01,  Gowainghat Upazila,281443,1.1,0.2,0.3,0.1,0.4,0.1,0.1,00110
91.0,41.0,42.0,XXX,XX,01,  Paschim Jaflong Union,41364,1.5,0.2,0.5,0.2,0.4,0.1,0.1,00110
91.0,41.0,52.0,XXX,XX,01,  Lengura Union,34328,1.4,0.2,0.6,0.2,0.4,0.1,0.0,00110
91.0,53.0,XX.0,XXX,XX,01,  Jaintiapur Upazila,153857,1.4,0.2,0.3,0.2,0.5,0.2,0.1,00110
91.0,53.0,63.0,XXX,XX,01,  Nijpat Union,20609,1.3,0.2,0.2,0.1,0.6,0.2,0.0,00110
91.0,59.0,XX.0,XXX,XX,01,  Kanaighat Upazila,236891,1.4,0.2,0.2,0.1,0.5,0.2,0.1,00110
91.0,62.0,XX.0,XXX,XX,01,  Sylhet Sadar Upazila,302691,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
91.0,62.0,42.0,XXX,XX,01,  Khadim Para Union,48087,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
91.0,62.0,90.0,XXX,XX,01,  Tuker Bazar Union,53264,1.8,0.3,0.4,0.2,0.5,0.2,0.3,00110
91.0,94.0,XX.0,XXX,XX,01,  Zakiganj Upazila,216331,1.7,0.2,0.3,0.2,0.7,0.2,0.1,00110
91.0,94.0,57.0,XXX,XX,01,  Kholachhara Union,16889,0.9,0.2,0.1,0.1,0.3,0.2,0.0,00110
91.0,94.0,85.0,XXX,XX,01,  Zakiganj Union,14061,1.6,0.1,0.2,0.1,0.9,0.3,0.1,00110
58.0,XX.0,XX.0,XXX,XX,01, Maulvibazar Zila,1710983,1.6,0.2,0.3,0.1,0.6,0.2,0.1,00110
58.0,14.0,XX.0,XXX,XX,01,  Barlekha Upazila,230948,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
58.0,14.0,13.0,XXX,XX,01,  Barlekha Union,21928,1.4,0.2,0.2,0.1,0.5,0.2,0.1,00110
58.0,35.0,XX.0,XXX,XX,01,  Juri Upazila,135667,2.0,0.3,0.5,0.2,0.7,0.2,0.1,00110
58.0,35.0,47.0,XXX,XX,01,  Jaifarnagar Union,26182,1.8,0.3,0.3,0.1,0.7,0.3,0.1,00110
58.0,56.0,XX.0,XXX,XX,01,  Kamalganj Upazila,228933,1.6,0.2,0.4,0.2,0.5,0.2,0.1,00110
58.0,56.0,38.0,XXX,XX,01,  Kamalganj Union,7986,1.6,0.2,0.3,0.1,0.7,0.2,0.1,00110
58.0,65.0,XX.0,XXX,XX,01,  Kulaura Upazila,332704,1.6,0.3,0.2,0.1,0.7,0.2,0.1,00110
58.0,65.0,65.0,XXX,XX,01,  Kulaura Union,15698,1.9,0.2,0.3,0.1,0.8,0.3,0.1,00110
58.0,74.0,XX.0,XXX,XX,01,  Maulvibazar Sadar Upazila,285931,1.6,0.2,0.2,0.1,0.6,0.3,0.1,00110
58.0,80.0,XX.0,XXX,XX,01,  Rajnagar Upazila,218532,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
58.0,80.0,63.0,XXX,XX,01,  Rajnagar Union,19093,1.7,0.2,0.3,0.1,0.9,0.2,0.1,00110
58.0,80.0,73.0,XXX,XX,01,  Tengra Union,24122,1.2,0.2,0.2,0.1,0.5,0.2,0.0,00110
58.0,83.0,XX.0,XXX,XX,01,  Sreemangal Upazila,278268,1.3,0.2,0.3,0.1,0.5,0.2,0.1,00110
58.0,83.0,85.0,XXX,XX,01,  Sreemangal Union,38352,1.0,0.1,0.2,0.1,0.4,0.2,0.1,00110
