ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Literate (can write a letter)-Both-Yes,Literate (can write a letter)-Both-No,Literate (can write a letter)-Male-Yes,Literate (can write a letter)-Male-No,Literate (can write a letter)-Female-Yes,Literate (can write a letter)-Female-No,Literacy Rate (%)-Both,Literacy Rate (%)-Male,Literacy Rate (%)-Female,check_var
35.0,32.0,73.0,XXX,XX,XX,Raghunathpur Union Total,8060,5752,4223,2761,3837,2991,58.4,60.5,56.2,00111
35.0,32.0,77.0,XXX,XX,XX,Sahapur Union Total,5452,3152,2903,1391,2549,1761,63.4,67.6,59.1,00111
35.0,32.0,82.0,XXX,XX,XX,Satpar Union Total,9774,5912,5310,2510,4464,3402,62.3,67.9,56.8,00111
35.0,32.0,86.0,XXX,XX,XX,Suktail Union Total,5677,5564,2848,2576,2829,2988,50.5,52.5,48.6,00111
35.0,32.0,90.0,XXX,XX,XX,Ulpur Union Total,7202,6368,3702,3130,3500,3238,53.1,54.2,51.9,00111
35.0,32.0,94.0,XXX,XX,XX,Urafi Union Total,5203,3410,2704,1531,2499,1879,60.4,63.8,57.1,00111
35.0,43.0,XX.0,XXX,XX,XX,Kashiani Upazila Total,103268,71127,50260,32772,53008,38355,59.2,60.5,58.0,00111
35.0,43.0,11.0,XXX,XX,XX,Bethuri Union Total,6220,4097,3260,1857,2960,2240,60.3,63.7,56.9,00111
35.0,43.0,13.0,XXX,XX,XX,Fukura Union Total,11156,7924,5337,3689,5819,4235,58.5,59.1,57.9,00111
35.0,43.0,20.0,XXX,XX,XX,Hatiara Union Total,4035,2704,2126,1209,1909,1495,59.9,63.7,56.1,00111
35.0,43.0,27.0,XXX,XX,XX,Kashiani Union Total,13135,7504,6342,3472,6793,4032,63.6,64.6,62.8,00111
35.0,43.0,33.0,XXX,XX,XX,Mamudpur Union Total,5384,4224,2728,1897,2656,2327,56.0,59.0,53.3,00111
35.0,43.0,40.0,XXX,XX,XX,Maheshpur Union Total,13672,12333,6423,5693,7249,6640,52.6,53.0,52.2,00111
35.0,43.0,47.0,XXX,XX,XX,Nijamkandi Union Total,4905,4021,2422,1902,2483,2119,55.0,56.0,54.0,00111
35.0,43.0,54.0,XXX,XX,XX,Orakandi Union Total,7199,3769,3460,1692,3739,2077,65.6,67.2,64.3,00111
35.0,43.0,61.0,XXX,XX,XX,Parulia Union Total,4151,3918,1966,1820,2185,2098,51.4,51.9,51.0,00111
35.0,43.0,67.0,XXX,XX,XX,Puisur Union Total,4316,1924,2085,866,2231,1058,69.2,70.7,67.8,00111
35.0,43.0,74.0,XXX,XX,XX,Rajpat Union Total,6083,4189,3021,1983,3062,2206,59.2,60.4,58.1,00111
35.0,43.0,81.0,XXX,XX,XX,Ratail Union Total,10194,6586,4731,3118,5463,3468,60.8,60.3,61.2,00111
35.0,43.0,88.0,XXX,XX,XX,Sajail Union Total,9241,5829,4417,2625,4824,3204,61.3,62.7,60.1,00111
35.0,43.0,94.0,XXX,XX,XX,Singa Union Total,3577,2105,1942,949,1635,1156,63.0,67.2,58.6,00111
35.0,51.0,XX.0,XXX,XX,XX,Kotalipara Upazila Total,113613,78435,58222,35605,55391,42830,59.2,62.1,56.4,00111
35.0,51.0,1.0,XXX,XX,XX,Ward No-01 Total,433,130,232,55,201,75,76.9,80.8,72.8,00111
35.0,51.0,2.0,XXX,XX,XX,Ward No-02 Total,312,128,154,68,158,60,70.9,69.4,72.5,00111
35.0,51.0,3.0,XXX,XX,XX,Ward No-03 Total,499,61,234,29,265,32,89.1,89.0,89.2,00111
35.0,51.0,4.0,XXX,XX,XX,Ward No-04 Total,595,105,305,44,290,61,85.0,87.4,82.6,00111
35.0,51.0,5.0,XXX,XX,XX,Ward No-05 Total,363,38,175,10,188,28,90.5,94.6,87.0,00111
35.0,51.0,6.0,XXX,XX,XX,Ward No-06 Total,213,74,106,30,107,44,74.2,77.9,70.9,00111
35.0,51.0,7.0,XXX,XX,XX,Ward No-07 Total,381,139,194,65,187,74,73.3,74.9,71.6,00111
35.0,51.0,8.0,XXX,XX,XX,Ward No-08 Total,381,130,192,68,189,62,74.6,73.8,75.3,00111
35.0,51.0,9.0,XXX,XX,XX,Ward No-09 Total,662,280,357,143,305,137,70.3,71.4,69.0,00111
35.0,51.0,13.0,XXX,XX,XX,Amtali Union Total,8192,6686,3882,3040,4310,3646,55.1,56.1,54.2,00111
35.0,51.0,15.0,XXX,XX,XX,Bandhabari Union Total,4922,4270,2353,1972,2569,2298,53.5,54.4,52.8,00111
35.0,51.0,23.0,XXX,XX,XX,Ghagar Union Total,5961,3456,3059,1666,2902,1790,63.3,64.7,61.8,00111
35.0,51.0,31.0,XXX,XX,XX,Hiran Union Total,10708,7676,5361,3492,5347,4184,58.2,60.6,56.1,00111
35.0,51.0,39.0,XXX,XX,XX,Kalabari Union Total,12077,8433,6534,3702,5543,4731,58.9,63.8,54.0,00111
35.0,51.0,47.0,XXX,XX,XX,Kandi Union Total,7526,6931,3916,3390,3610,3541,52.1,53.6,50.5,00111
35.0,51.0,55.0,XXX,XX,XX,Kushla Union Total,8679,8853,4342,4038,4337,4815,49.5,51.8,47.4,00111
35.0,51.0,63.0,XXX,XX,XX,Pinjuri Union Total,10961,6454,5389,3033,5572,3421,62.9,64.0,62.0,00111
35.0,51.0,71.0,XXX,XX,XX,Radhaganj Union Total,11768,6304,5960,2765,5808,3539,65.1,68.3,62.1,00111
35.0,51.0,79.0,XXX,XX,XX,Ramshil Union Total,9036,5784,4776,2506,4260,3278,61.0,65.6,56.5,00111
35.0,51.0,87.0,XXX,XX,XX,Sadullapur Union Total,15776,9660,8585,4153,7191,5507,62.0,67.4,56.6,00111
35.0,51.0,94.0,XXX,XX,XX,Suagram Union Total,4168,2843,2116,1336,2052,1507,59.4,61.3,57.7,00111
35.0,58.0,XX.0,XXX,XX,XX,Muksudpur Upazila Total,127824,115454,64319,53086,63505,62368,52.5,54.8,50.5,00111
35.0,58.0,1.0,XXX,XX,XX,Ward No-01 Total,820,738,402,343,418,395,52.6,54.0,51.4,00111
35.0,58.0,2.0,XXX,XX,XX,Ward No-02 Total,632,557,304,253,328,304,53.2,54.6,51.9,00111
35.0,58.0,3.0,XXX,XX,XX,Ward No-03 Total,1172,533,641,243,531,290,68.7,72.5,64.7,00111
35.0,58.0,4.0,XXX,XX,XX,Ward No-04 Total,1121,463,591,210,530,253,70.8,73.8,67.7,00111
35.0,58.0,5.0,XXX,XX,XX,Ward No-05 Total,1696,765,832,359,864,406,68.9,69.9,68.0,00111
35.0,58.0,6.0,XXX,XX,XX,Ward No-06 Total,1889,785,981,366,908,419,70.6,72.8,68.4,00111
35.0,58.0,7.0,XXX,XX,XX,Ward No-07 Total,1650,825,848,395,802,430,66.7,68.2,65.1,00111
35.0,58.0,8.0,XXX,XX,XX,Ward No-08 Total,780,981,375,472,405,509,44.3,44.3,44.3,00111
35.0,58.0,9.0,XXX,XX,XX,Ward No-09 Total,634,779,345,363,289,416,44.9,48.7,41.0,00111
35.0,58.0,10.0,XXX,XX,XX,Bhabrasur Union Total,5888,4817,2954,2170,2934,2647,55.0,57.7,52.6,00111
35.0,58.0,11.0,XXX,XX,XX,Bahugram Union Total,6981,3582,3569,1476,3412,2106,66.1,70.7,61.8,00111
35.0,58.0,16.0,XXX,XX,XX,Banshbaria Union Total,4706,4926,2347,2275,2359,2651,48.9,50.8,47.1,00111
35.0,58.0,22.0,XXX,XX,XX,Batikamari Union Total,7718,8105,3745,3668,3973,4437,48.8,50.5,47.2,00111
35.0,58.0,27.0,XXX,XX,XX,Dignagar Union Total,9639,12266,4759,5554,4880,6712,44.0,46.1,42.1,00111
35.0,58.0,33.0,XXX,XX,XX,Gobindapur Union Total,11859,7889,5971,3618,5888,4271,60.1,62.3,58.0,00111
35.0,58.0,39.0,XXX,XX,XX,Gohala Union Total,8119,9643,4108,4481,4011,5162,45.7,47.8,43.7,00111
35.0,58.0,44.0,XXX,XX,XX,Jalirpar Union Total,11311,6849,5848,3097,5463,3752,62.3,65.4,59.3,00111
35.0,58.0,50.0,XXX,XX,XX,Kasalia Union Total,4979,4671,2589,2004,2390,2667,51.6,56.4,47.3,00111
35.0,58.0,55.0,XXX,XX,XX,Khandarpar Union Total,4847,3624,2414,1645,2433,1979,57.2,59.5,55.1,00111
35.0,58.0,61.0,XXX,XX,XX,Maharajpur Union Total,9141,9608,4594,4520,4547,5088,48.8,50.4,47.2,00111
35.0,58.0,67.0,XXX,XX,XX,Mochna Union Total,7011,7183,3369,3393,3642,3790,49.4,49.8,49.0,00111
35.0,58.0,72.0,XXX,XX,XX,Nanikshir Union Total,6987,5822,3571,2716,3416,3106,54.5,56.8,52.4,00111
35.0,58.0,78.0,XXX,XX,XX,Pasargati Union Total,4846,5283,2338,2559,2508,2724,47.8,47.7,47.9,00111
35.0,58.0,83.0,XXX,XX,XX,Raghdi Union Total,7691,8665,3782,4123,3909,4542,47.0,47.8,46.3,00111
35.0,58.0,94.0,XXX,XX,XX,Ujani Union Total,5707,6095,3042,2783,2665,3312,48.4,52.2,44.6,00111
35.0,91.0,XX.0,XXX,XX,XX,Tungipara Upazila Total,47360,36307,23800,17802,23560,18505,56.6,57.2,56.0,00111
35.0,91.0,1.0,XXX,XX,XX,Ward No-01 Total,529,433,233,216,296,217,55.0,51.9,57.7,00111
35.0,91.0,2.0,XXX,XX,XX,Ward No-02 Total,638,105,333,48,305,57,85.9,87.4,84.3,00111
35.0,91.0,3.0,XXX,XX,XX,Ward No-03 Total,379,333,179,155,200,178,53.2,53.6,52.9,00111
35.0,91.0,4.0,XXX,XX,XX,Ward No-04 Total,534,141,287,59,247,82,79.1,82.9,75.1,00111
35.0,91.0,5.0,XXX,XX,XX,Ward No-05 Total,423,356,217,166,206,190,54.3,56.7,52.0,00111
35.0,91.0,6.0,XXX,XX,XX,Ward No-06 Total,565,294,278,154,287,140,65.8,64.4,67.2,00111
35.0,91.0,7.0,XXX,XX,XX,Ward No-07 Total,540,418,281,188,259,230,56.4,59.9,53.0,00111
35.0,91.0,8.0,XXX,XX,XX,Ward No-08 Total,404,247,206,130,198,117,62.1,61.3,62.9,00111
35.0,91.0,9.0,XXX,XX,XX,Ward No-09 Total,506,324,299,189,207,135,61.0,61.3,60.5,00111
35.0,91.0,19.0,XXX,XX,XX,Barni Union Total,5747,5364,2764,2673,2983,2691,51.7,50.8,52.6,00111
35.0,91.0,28.0,XXX,XX,XX,Dumuria Union Total,10143,7087,5106,3524,5037,3563,58.9,59.2,58.6,00111
35.0,91.0,38.0,XXX,XX,XX,Gopalpur Union Total,7471,5134,4102,2341,3369,2793,59.3,63.7,54.7,00111
35.0,91.0,66.0,XXX,XX,XX,Kushli Union Total,5771,6429,2838,3177,2933,3252,47.3,47.2,47.4,00111
35.0,91.0,76.0,XXX,XX,XX,Patgati Display Memory Union Total,13710,9642,6677,4782,7033,4860,58.7,58.3,59.1,00111
82.0,XX.0,XX.0,XXX,XX,XX,Rajbari Zila Total,466977,426306,237548,202555,229429,223751,52.3,54.0,50.6,00111
82.0,7.0,XX.0,XXX,XX,XX,Baliakandi Upazila Total,98430,79045,50578,37985,47852,41060,55.5,57.1,53.8,00111
82.0,7.0,17.0,XXX,XX,XX,Baharpur Union Total,16206,13285,8446,6410,7760,6875,55.0,56.9,53.0,00111
82.0,7.0,19.0,XXX,XX,XX,Baliakandi Union Total,12868,10746,6558,5213,6310,5533,54.5,55.7,53.3,00111
82.0,7.0,47.0,XXX,XX,XX,Islampur Union Total,14125,12220,7026,5954,7099,6266,53.6,54.1,53.1,00111
82.0,7.0,57.0,XXX,XX,XX,Jamalpur Union Total,14886,10823,7708,5226,7178,5597,57.9,59.6,56.2,00111
82.0,7.0,66.0,XXX,XX,XX,Jangal Union Total,9603,8146,5260,3711,4343,4435,54.1,58.6,49.5,00111
82.0,7.0,85.0,XXX,XX,XX,Narua Union Total,12006,10059,6092,4816,5914,5243,54.4,55.8,53.0,00111
82.0,7.0,95.0,XXX,XX,XX,Nawabpur Union Total,18736,13766,9488,6655,9248,7111,57.6,58.8,56.5,00111
82.0,29.0,XX.0,XXX,XX,XX,Goalanda Upazila Total,38204,56571,19508,26319,18696,30252,40.3,42.6,38.2,00111
82.0,29.0,1.0,XXX,XX,XX,Ward No-01 Total,1231,995,650,442,581,553,55.3,59.5,51.2,00111
82.0,29.0,2.0,XXX,XX,XX,Ward No-02 Total,880,802,447,404,433,398,52.3,52.5,52.1,00111
82.0,29.0,3.0,XXX,XX,XX,Ward No-03 Total,932,531,513,219,419,312,63.7,70.1,57.3,00111
82.0,29.0,4.0,XXX,XX,XX,Ward No-04 Total,1760,876,921,354,839,522,66.8,72.2,61.6,00111
82.0,29.0,5.0,XXX,XX,XX,Ward No-05 Total,1205,717,650,301,555,416,62.7,68.3,57.2,00111
82.0,29.0,6.0,XXX,XX,XX,Ward No-06 Total,948,522,504,221,444,301,64.5,69.5,59.6,00111
82.0,29.0,7.0,XXX,XX,XX,Ward No-07 Total,838,717,438,322,400,395,53.9,57.6,50.3,00111
82.0,29.0,8.0,XXX,XX,XX,Ward No-08 Total,604,761,323,362,281,399,44.2,47.2,41.3,00111
82.0,29.0,9.0,XXX,XX,XX,Ward No-09 Total,1102,831,564,378,538,453,57.0,59.9,54.3,00111
82.0,29.0,19.0,XXX,XX,XX,Chhota Bhakla Union Total,6521,7290,3121,3388,3400,3902,47.2,47.9,46.6,00111
82.0,29.0,38.0,XXX,XX,XX,Daulatdia Union Total,8776,19422,4667,8823,4109,10599,31.1,34.6,27.9,00111
82.0,29.0,57.0,XXX,XX,XX,Debagram Union Total,4097,9232,2033,4463,2064,4769,30.7,31.3,30.2,00111
82.0,29.0,76.0,XXX,XX,XX,Ujan Char Union Total,9310,13875,4677,6642,4633,7233,40.2,41.3,39.0,00111
82.0,47.0,XX.0,XXX,XX,XX,Kalukhali Upazila Total,67351,64231,34248,31013,33103,33218,51.2,52.5,49.9,00111
82.0,47.0,18.0,XXX,XX,XX,Boalia Union Total,9771,9080,4936,4315,4835,4765,51.8,53.4,50.4,00111
82.0,47.0,30.0,XXX,XX,XX,Kalikapur Union Total,6536,6073,3259,2902,3277,3171,51.8,52.9,50.8,00111
82.0,47.0,55.0,XXX,XX,XX,Majhbari Union Total,7754,8414,3873,4116,3881,4298,48.0,48.5,47.5,00111
82.0,47.0,60.0,XXX,XX,XX,Madapur Union Total,8993,7132,4566,3349,4427,3783,55.8,57.7,53.9,00111
82.0,47.0,70.0,XXX,XX,XX,Mrigi Union Total,11553,8938,6014,4272,5539,4666,56.4,58.5,54.3,00111
82.0,47.0,85.0,XXX,XX,XX,Ratandia Union Total,11467,13304,5803,6487,5664,6817,46.3,47.2,45.4,00111
82.0,47.0,95.0,XXX,XX,XX,Saorail Union Total,11277,11290,5797,5572,5480,5718,50.0,51.0,48.9,00111
82.0,73.0,XX.0,XXX,XX,XX,Pangsha Upazila Total,99291,106333,50794,51595,48497,54738,48.3,49.6,47.0,00111
82.0,73.0,1.0,XXX,XX,XX,Ward No-01 Total,1682,1254,852,602,830,652,57.3,58.6,56.0,00111
82.0,73.0,2.0,XXX,XX,XX,Ward No-02 Total,889,736,469,347,420,389,54.7,57.5,51.9,00111
82.0,73.0,3.0,XXX,XX,XX,Ward No-03 Total,1928,488,961,220,967,268,79.8,81.4,78.3,00111
82.0,73.0,4.0,XXX,XX,XX,Ward No-04 Total,2234,326,1168,121,1066,205,87.3,90.6,83.9,00111
82.0,73.0,5.0,XXX,XX,XX,Ward No-05 Total,1963,1414,963,670,1000,744,58.1,59.0,57.3,00111
82.0,73.0,6.0,XXX,XX,XX,Ward No-06 Total,2659,1264,1372,591,1287,673,67.8,69.9,65.7,00111
82.0,73.0,7.0,XXX,XX,XX,Ward No-07 Total,1730,424,863,198,867,226,80.3,81.3,79.3,00111
82.0,73.0,8.0,XXX,XX,XX,Ward No-08 Total,1779,1011,982,484,797,527,63.8,67.0,60.2,00111
82.0,73.0,9.0,XXX,XX,XX,Ward No-09 Total,2199,1225,1182,553,1017,672,64.2,68.1,60.2,00111
82.0,73.0,16.0,XXX,XX,XX,Bahadurpur Union Total,8114,9011,4086,4323,4028,4688,47.4,48.6,46.2,00111
82.0,73.0,20.0,XXX,XX,XX,Habaspur Union Total,10099,18090,4950,9030,5149,9060,35.8,35.4,36.2,00111
82.0,73.0,25.0,XXX,XX,XX,Jashai Union Total,7037,9363,3611,4550,3426,4813,42.9,44.2,41.6,00111
82.0,73.0,35.0,XXX,XX,XX,Kalimahar Union Total,7012,8637,3604,4112,3408,4525,44.8,46.7,43.0,00111
82.0,73.0,40.0,XXX,XX,XX,Kasba Majhail Union Total,11033,10446,5633,5059,5400,5387,51.4,52.7,50.1,00111
82.0,73.0,50.0,XXX,XX,XX,Machh Para Union Total,9261,9599,4791,4638,4470,4961,49.1,50.8,47.4,00111
82.0,73.0,65.0,XXX,XX,XX,Maurat Union Total,8907,9559,4533,4689,4374,4870,48.2,49.2,47.3,00111
82.0,73.0,75.0,XXX,XX,XX,Babupara Union Total,5876,6369,3091,3118,2785,3251,48.0,49.8,46.1,00111
82.0,73.0,80.0,XXX,XX,XX,Patta Union Total,7539,8100,3873,3982,3666,4118,48.2,49.3,47.1,00111
82.0,73.0,90.0,XXX,XX,XX,Sarisha Union Total,7350,9017,3810,4308,3540,4709,44.9,46.9,42.9,00111
82.0,76.0,XX.0,XXX,XX,XX,Rajbari Sadar Upazila Total,163701,120126,82420,55643,81281,64483,57.7,59.7,55.8,00111
82.0,76.0,1.0,XXX,XX,XX,Ward No-01 Total,2459,1595,1268,737,1191,858,60.7,63.2,58.1,00111
82.0,76.0,2.0,XXX,XX,XX,Ward No-02 Total,2501,1594,1277,708,1224,886,61.1,64.3,58.0,00111
82.0,76.0,3.0,XXX,XX,XX,Ward No-03 Total,3315,1218,1722,497,1593,721,73.1,77.6,68.8,00111
82.0,76.0,4.0,XXX,XX,XX,Ward No-04 Total,4168,544,2043,168,2125,376,88.5,92.4,85.0,00111
82.0,76.0,5.0,XXX,XX,XX,Ward No-05 Total,5906,1198,2884,439,3022,759,83.1,86.8,79.9,00111
82.0,76.0,6.0,XXX,XX,XX,Ward No-06 Total,4900,991,2592,396,2308,595,83.2,86.7,79.5,00111
82.0,76.0,7.0,XXX,XX,XX,Ward No-07 Total,5053,2206,2725,1097,2328,1109,69.6,71.3,67.7,00111
82.0,76.0,8.0,XXX,XX,XX,Ward No-08 Total,4982,1848,2836,837,2146,1011,72.9,77.2,68.0,00111
82.0,76.0,9.0,XXX,XX,XX,Ward No-09 Total,3501,1532,1817,669,1684,863,69.6,73.1,66.1,00111
82.0,76.0,12.0,XXX,XX,XX,Alipur Union Total,10555,6331,5114,2859,5441,3472,62.5,64.1,61.0,00111
82.0,76.0,14.0,XXX,XX,XX,Banibaha Union Total,9041,7677,4531,3629,4510,4048,54.1,55.5,52.7,00111
82.0,76.0,21.0,XXX,XX,XX,Barat Union Total,7716,9316,3696,4391,4020,4925,45.3,45.7,44.9,00111
82.0,76.0,29.0,XXX,XX,XX,Basantapur Union Total,15751,8831,8110,4023,7641,4808,64.1,66.8,61.4,00111
82.0,76.0,32.0,XXX,XX,XX,Chandani Union Total,7211,7739,3685,3676,3526,4063,48.2,50.1,46.5,00111
82.0,76.0,36.0,XXX,XX,XX,Dadshi Union Total,8028,8924,3817,4186,4211,4738,47.4,47.7,47.1,00111
82.0,76.0,43.0,XXX,XX,XX,Khankhanapur Union Total,10209,8452,5101,3930,5108,4522,54.7,56.5,53.0,00111
82.0,76.0,45.0,XXX,XX,XX,Khanganj Union Total,5461,5510,2753,2625,2708,2885,49.8,51.2,48.4,00111
82.0,76.0,51.0,XXX,XX,XX,Mizanpur Union Total,14458,14204,7096,6696,7362,7508,50.4,51.5,49.5,00111
82.0,76.0,58.0,XXX,XX,XX,Mulghar Union Total,7253,5650,3695,2602,3558,3048,56.2,58.7,53.9,00111
82.0,76.0,65.0,XXX,XX,XX,Panchuria Union Total,5806,4409,2899,1967,2907,2442,56.8,59.6,54.3,00111
82.0,76.0,80.0,XXX,XX,XX,Ramkantapur Union Total,8143,7665,3958,3643,4185,4022,51.5,52.1,51.0,00111
82.0,76.0,87.0,XXX,XX,XX,Shahid Wahabpur Union Total,7569,6881,3846,3191,3723,3690,52.4,54.7,50.2,00111
82.0,76.0,94.0,XXX,XX,XX,Sultanpur Union Total,9715,5811,4955,2677,4760,3134,62.6,64.9,60.3,00111
61.0,XX.0,XX.0,XXX,XX,XX,Mymensingh Zila Total,1830097,2377702,932808,1146561,897289,1231141,43.5,44.9,42.2,00111
61.0,13.0,XX.0,XXX,XX,XX,Bhaluka Upazila Total,179861,186320,95852,88577,84009,97743,49.1,52.0,46.2,00111
61.0,13.0,1.0,XXX,XX,XX,Ward No-01 Total,3458,976,1765,440,1693,536,78.0,80.0,76.0,00111
61.0,13.0,2.0,XXX,XX,XX,Ward No-02 Total,3164,680,1827,322,1337,358,82.3,85.0,78.9,00111
61.0,13.0,3.0,XXX,XX,XX,Ward No-03 Total,2421,1145,1290,535,1131,610,67.9,70.7,65.0,00111
61.0,13.0,4.0,XXX,XX,XX,Ward No-04 Total,2698,433,1429,181,1269,252,86.2,88.8,83.4,00111
61.0,13.0,5.0,XXX,XX,XX,Ward No-05 Total,1458,1103,761,528,697,575,56.9,59.0,54.8,00111
61.0,13.0,6.0,XXX,XX,XX,Ward No-06 Total,2357,590,1220,257,1137,333,80.0,82.6,77.3,00111
61.0,13.0,7.0,XXX,XX,XX,Ward No-07 Total,2297,862,1093,436,1204,426,72.7,71.5,73.9,00111
61.0,13.0,8.0,XXX,XX,XX,Ward No-08 Total,2308,925,1303,426,1005,499,71.4,75.4,66.8,00111
61.0,13.0,9.0,XXX,XX,XX,Ward No-09 Total,4084,1913,2446,918,1638,995,68.1,72.7,62.2,00111
61.0,13.0,14.0,XXX,XX,XX,Bhaluka Union Total,8713,7779,4495,3846,4218,3933,52.8,53.9,51.7,00111
61.0,13.0,17.0,XXX,XX,XX,Bharadoba Union Total,11148,10725,5909,5160,5239,5565,51.0,53.4,48.5,00111
61.0,13.0,25.0,XXX,XX,XX,Birunia Union Total,7984,11927,4139,5756,3845,6171,40.1,41.8,38.4,00111
61.0,13.0,34.0,XXX,XX,XX,Dakatia Union Total,12066,23177,6085,10567,5981,12610,34.2,36.5,32.2,00111
61.0,13.0,43.0,XXX,XX,XX,Dhitpur Union Total,8794,9812,4367,4693,4427,5119,47.3,48.2,46.4,00111
61.0,13.0,51.0,XXX,XX,XX,Habirbari Union Total,48687,36512,28237,17562,20450,18950,57.1,61.7,51.9,00111
61.0,13.0,60.0,XXX,XX,XX,Kachina Union Total,14441,20806,7294,9566,7147,11240,41.0,43.3,38.9,00111
61.0,13.0,69.0,XXX,XX,XX,Mallikbari Union Total,16259,19623,8354,9582,7905,10041,45.3,46.6,44.0,00111
61.0,13.0,77.0,XXX,XX,XX,Meduary Union Total,8798,11687,4487,5548,4311,6139,42.9,44.7,41.3,00111
61.0,13.0,86.0,XXX,XX,XX,Rajai Union Total,9581,10895,4698,5210,4883,5685,46.8,47.4,46.2,00111
61.0,13.0,94.0,XXX,XX,XX,Uthura Union Total,9145,14750,4653,7044,4492,7706,38.3,39.8,36.8,00111
61.0,16.0,XX.0,XXX,XX,XX,Dhobaura Upazila Total,46123,110983,23282,53396,22841,57587,29.4,30.4,28.4,00111
61.0,16.0,10.0,XXX,XX,XX,Baghber Union Total,7683,17417,4118,8478,3565,8939,30.6,32.7,28.5,00111
61.0,16.0,31.0,XXX,XX,XX,Dakshin Maij Para Union Total,6979,17858,3366,8398,3613,9460,28.1,28.6,27.6,00111
61.0,16.0,36.0,XXX,XX,XX,Dhobaura Union Total,10401,17369,5306,8434,5095,8935,37.5,38.6,36.3,00111
61.0,16.0,42.0,XXX,XX,XX,Gamaritala Union Total,4689,15972,2372,7771,2317,8201,22.7,23.4,22.0,00111
61.0,16.0,47.0,XXX,XX,XX,Guatala Union Total,5725,14659,2808,7078,2917,7581,28.1,28.4,27.8,00111
61.0,16.0,52.0,XXX,XX,XX,Ghoshgaon Union Total,5298,10337,2627,4851,2671,5486,33.9,35.1,32.7,00111
61.0,16.0,73.0,XXX,XX,XX,Pora Kandulia Union Total,5348,17371,2685,8386,2663,8985,23.5,24.3,22.9,00111
61.0,20.0,XX.0,XXX,XX,XX,Fulbaria Upazila Total,156649,213297,79694,102962,76955,110335,42.3,43.6,41.1,00111
61.0,20.0,1.0,XXX,XX,XX,Ward No-01 Total,978,979,501,488,477,491,50.0,50.7,49.3,00111
61.0,20.0,2.0,XXX,XX,XX,Ward No-02 Total,1502,1334,736,659,766,675,53.0,52.8,53.2,00111
61.0,20.0,3.0,XXX,XX,XX,Ward No-03 Total,2909,761,1583,325,1326,436,79.3,83.0,75.3,00111
61.0,20.0,4.0,XXX,XX,XX,Ward No-04 Total,544,1227,258,617,286,610,30.7,29.5,31.9,00111
61.0,20.0,5.0,XXX,XX,XX,Ward No-05 Total,1125,1243,587,585,538,658,47.5,50.1,45.0,00111
61.0,20.0,6.0,XXX,XX,XX,Ward No-06 Total,2119,2422,1090,1178,1029,1244,46.7,48.1,45.3,00111
61.0,20.0,7.0,XXX,XX,XX,Ward No-07 Total,1668,1061,886,515,782,546,61.1,63.2,58.9,00111
61.0,20.0,8.0,XXX,XX,XX,Ward No-08 Total,2015,1314,1108,623,907,691,60.5,64.0,56.8,00111
61.0,20.0,9.0,XXX,XX,XX,Ward No-09 Total,1196,1504,607,718,589,786,44.3,45.8,42.8,00111
61.0,20.0,11.0,XXX,XX,XX,Achim Patuli Union Total,13680,17052,7364,8259,6316,8793,44.5,47.1,41.8,00111
61.0,20.0,17.0,XXX,XX,XX,Bakta Union Total,11165,16850,5572,8170,5593,8680,39.9,40.5,39.2,00111
61.0,20.0,23.0,XXX,XX,XX,Balian Union Total,15133,15361,7754,7534,7379,7827,49.6,50.7,48.5,00111
61.0,20.0,29.0,XXX,XX,XX,Bhabanipur Union Total,8723,13766,4502,6736,4221,7030,38.8,40.1,37.5,00111
61.0,20.0,35.0,XXX,XX,XX,Deokhola Union Total,10925,10990,5731,5402,5194,5588,49.9,51.5,48.2,00111
61.0,20.0,41.0,XXX,XX,XX,Enayetpur Union Total,9487,13841,4822,6714,4665,7127,40.7,41.8,39.6,00111
61.0,20.0,47.0,XXX,XX,XX,Fulbaria Union Total,12552,17428,6265,8306,6287,9122,41.9,43.0,40.8,00111
61.0,20.0,53.0,XXX,XX,XX,Kaladaha Union Total,9731,11885,4860,5760,4871,6125,45.0,45.8,44.3,00111
61.0,20.0,59.0,XXX,XX,XX,Kushmail Union Total,11466,18692,5641,8839,5825,9853,38.0,39.0,37.2,00111
61.0,20.0,77.0,XXX,XX,XX,Naogaon Union Total,7886,13448,4046,6478,3840,6970,37.0,38.4,35.5,00111
61.0,20.0,83.0,XXX,XX,XX,Putijana Union Total,9994,21025,4951,10010,5043,11015,32.2,33.1,31.4,00111
61.0,20.0,89.0,XXX,XX,XX,Radhakanai Union Total,14350,19761,7009,9671,7341,10090,42.1,42.0,42.1,00111
61.0,20.0,94.0,XXX,XX,XX,Rangamatia Union Total,7501,11353,3821,5375,3680,5978,39.8,41.6,38.1,00111
61.0,22.0,XX.0,XXX,XX,XX,Gaffargaon Upazila Total,176292,181584,85315,88288,90977,93296,49.3,49.1,49.4,00111
61.0,22.0,1.0,XXX,XX,XX,Ward No-01 Total,826,344,432,164,394,180,70.6,72.5,68.6,00111
61.0,22.0,2.0,XXX,XX,XX,Ward No-02 Total,936,790,477,379,459,411,54.2,55.7,52.8,00111
61.0,22.0,3.0,XXX,XX,XX,Ward No-03 Total,745,633,380,306,365,327,54.1,55.4,52.7,00111
