ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,All ages,Percentage of population in the age group 0-4,Percentage of population in the age group 5-9,Percentage of population in the age group 10-14,Percentage of population in the age group 15-19,Percentage of population in the age group 20-24,Percentage of population in the age group 25-29,Percentage of population in the age group 30-49,Percentage of population in the age group 50-59,Percentage of population in the age group 60-64,Percentage of population in the age group 65+,check_var
19,87.0,XX.0,XXX,XX,01,  Nangalkot Upazila,347268,12.0,15.3,13.8,9.6,8.2,7.9,18.9,5.5,2.9,5.7,00110
19,94.0,XX.0,XXX,XX,01,  Titas Upazila,181085,11.6,14.2,13.0,9.7,8.8,7.9,19.6,6.2,3.2,5.8,00110
19,94.0,67.0,XXX,XX,01,  Karikandi Union,17124,12.0,15.7,12.8,8.7,8.6,7.9,18.8,6.0,3.3,6.3,00110
12,XX.0,XX.0,XXX,XX,01, Brahmanbaria Zila,2392005,14.0,16.3,12.9,8.7,7.9,7.4,19.3,5.7,2.8,5.0,00110
12,2.0,XX.0,XXX,XX,01,  Akhaura Upazila,108953,12.8,15.5,13.7,9.5,8.3,7.7,19.2,5.6,2.7,4.9,00110
12,4.0,XX.0,XXX,XX,01,  Banchharampur Upazila,279809,12.5,15.3,12.2,8.4,8.5,7.6,20.0,6.5,3.3,5.7,00110
12,4.0,94.0,XXX,XX,01,  Banchharampur Union,11198,11.9,13.3,12.1,9.1,8.8,7.4,20.6,7.4,3.5,5.8,00110
12,7.0,XX.0,XXX,XX,01,  Bijoynagar Upazila,249628,13.9,15.9,12.6,8.6,8.0,7.6,19.7,5.7,2.7,5.3,00110
12,7.0,32.0,XXX,XX,01,  Chandura Union,24904,14.3,15.0,11.7,8.4,8.2,7.8,20.7,5.8,2.7,5.4,00110
12,7.0,91.0,XXX,XX,01,  Uttar Ichhapur Union,12557,14.7,16.9,12.2,8.2,8.0,7.3,18.2,5.6,2.6,6.4,00110
12,13.0,XX.0,XXX,XX,01,  Brahmanbaria Sadar Upazila,328180,14.3,16.7,13.3,9.1,8.0,7.5,18.6,5.2,2.6,4.8,00110
12,13.0,50.0,XXX,XX,01,  Shuhilpur Union,32165,14.5,16.5,13.0,9.4,8.5,7.7,19.0,5.1,2.3,4.0,00110
12,13.0,93.0,XXX,XX,01,  Uttar Natai Union,22896,14.0,16.5,13.1,9.5,8.9,7.8,18.2,5.1,2.6,4.2,00110
12,33.0,XX.0,XXX,XX,01,  Ashuganj Upazila,143905,14.2,16.5,13.3,8.9,7.8,7.4,19.3,5.4,2.5,4.6,00110
12,33.0,12.0,XXX,XX,01,  Araisidha Union,19692,12.9,16.4,14.0,9.6,8.2,7.2,19.1,5.2,2.4,5.0,00110
12,33.0,14.0,XXX,XX,01,  Ashugang Union,10707,14.2,16.8,13.3,8.8,7.1,7.3,18.5,5.8,2.8,5.2,00110
12,33.0,38.0,XXX,XX,01,  Durgapur Union,23437,16.5,17.2,12.4,8.3,7.5,7.3,18.9,4.9,2.4,4.6,00110
12,63.0,XX.0,XXX,XX,01,  Kasba Upazila,278805,12.8,15.5,13.7,9.7,8.0,7.5,19.1,5.7,2.8,5.1,00110
12,85.0,XX.0,XXX,XX,01,  Nabinagar Upazila,440361,13.9,16.6,13.3,8.5,7.5,7.2,19.1,5.8,2.9,5.2,00110
12,90.0,XX.0,XXX,XX,01,  Nasirnagar Upazila,294083,15.4,17.0,11.9,7.8,7.4,7.4,20.1,5.5,2.7,4.8,00110
12,90.0,87.0,XXX,XX,01,  Nasirnagar Union,11253,14.2,16.8,12.4,8.0,6.7,7.3,21.1,5.6,2.9,5.1,00110
12,94.0,XX.0,XXX,XX,01,  Sarail Upazila,268281,15.7,17.5,12.1,8.1,7.7,7.2,19.1,5.3,2.6,4.7,00110
51,XX.0,XX.0,XXX,XX,01, Lakshmipur Zila,1466191,12.1,14.9,13.0,9.6,8.3,8.1,20.3,5.7,2.9,5.2,00110
51,33.0,XX.0,XXX,XX,01,  Kamalnagar Upazila,210168,13.7,17.6,13.2,8.8,8.0,8.5,19.3,4.8,2.4,3.9,00110
51,33.0,47.0,XXX,XX,01,  Char Falcon Union,5654,11.3,16.7,14.8,9.7,8.4,8.5,19.7,4.6,2.3,4.0,00110
51,43.0,XX.0,XXX,XX,01,  Lakshmipur Sadar Upazila,598139,11.6,14.1,13.0,9.9,8.5,8.0,20.4,5.9,3.0,5.5,00110
51,43.0,90.0,XXX,XX,01,  Dakshin Hamchadi Union,23177,10.5,12.1,12.8,10.3,8.5,7.8,21.6,6.6,3.3,6.3,00110
51,58.0,XX.0,XXX,XX,01,  Roypur Upazila,215808,10.9,13.8,12.9,9.8,8.5,8.3,21.3,6.1,3.0,5.4,00110
51,58.0,11.0,XXX,XX,01,  Bamni Union,21754,10.2,12.8,12.3,10.6,9.2,8.0,20.9,6.6,3.3,6.1,00110
51,58.0,59.0,XXX,XX,01,  Keroa Union,5813,9.7,13.0,13.9,10.2,7.7,7.3,22.7,6.2,3.3,6.1,00110
51,58.0,71.0,XXX,XX,01,  Roypur Union,11237,10.3,12.6,12.5,10.3,9.2,8.9,21.1,6.3,3.0,5.7,00110
51,65.0,XX.0,XXX,XX,01,  Ramganj Upazila,240911,11.1,13.0,13.2,10.3,8.5,7.5,20.5,6.1,3.2,6.7,00110
51,73.0,XX.0,XXX,XX,01,  Ramgati Upazila,201165,14.4,17.9,12.9,8.2,7.6,8.1,19.4,5.1,2.5,3.9,00110
51,73.0,23.0,XXX,XX,01,  Char Alexandar Union,20736,13.5,17.8,13.1,8.9,7.8,7.7,19.8,4.9,2.6,3.9,00110
46,XX.0,XX.0,XXX,XX,01, Khagrachhari Zila,398109,11.9,14.7,12.5,8.2,7.9,8.9,23.1,5.9,2.4,4.7,00110
46,43.0,XX.0,XXX,XX,01,  Dighinala Upazila,87782,10.7,14.3,12.7,8.2,7.7,9.1,24.0,5.9,2.5,5.0,00110
46,43.0,31.0,XXX,XX,01,  Boalkhali Union,4873,10.8,12.3,11.0,8.5,6.9,10.0,24.9,6.5,2.8,6.4,00110
46,49.0,XX.0,XXX,XX,01,  Khagrachhari Sadar Upazila,42399,11.4,13.8,11.2,8.8,7.7,8.9,24.6,6.6,2.5,4.5,00110
46,61.0,XX.0,XXX,XX,01,  Lakshmichhari Upazila,23907,11.8,14.9,11.6,7.7,8.9,9.6,23.7,6.1,2.0,3.8,00110
46,61.0,71.0,XXX,XX,01,  Lakshmichhari Union,9630,11.4,14.7,11.9,7.5,8.6,9.5,23.7,6.3,2.2,4.2,00110
46,65.0,XX.0,XXX,XX,01,  Mahalchhari Upazila,40508,11.6,14.1,11.6,7.9,7.6,9.2,25.2,6.5,2.2,4.1,00110
46,65.0,31.0,XXX,XX,01,  Mahalchhari Union,6098,10.8,14.4,11.8,6.9,8.0,9.6,25.8,6.5,2.3,3.9,00110
46,67.0,XX.0,XXX,XX,01,  Manikchhari Upazila,26813,13.5,16.4,13.3,7.6,8.3,8.1,20.7,5.6,2.5,4.0,00110
46,67.0,87.0,XXX,XX,01,  Tintahari Union,2776,12.4,15.7,12.7,8.8,7.8,7.9,22.3,6.7,1.9,3.7,00110
46,70.0,XX.0,XXX,XX,01,  Matiranga Upazila,102564,12.4,15.3,13.4,8.2,7.9,8.6,21.4,5.2,2.5,5.0,00110
46,77.0,XX.0,XXX,XX,01,  Panchhari Upazila,39492,10.4,13.0,12.1,8.5,8.0,9.1,24.1,6.7,2.7,5.4,00110
46,80.0,XX.0,XXX,XX,01,  Ramgarh Upazila,34644,14.7,15.7,12.3,8.0,7.3,8.5,22.1,5.1,2.0,4.1,00110
46,80.0,76.0,XXX,XX,01,  Ramgarh Union,782,17.8,20.2,10.7,7.3,5.2,5.0,24.8,4.1,1.3,3.6,00110
22,XX.0,XX.0,XXX,XX,01, Cox's Bazar Zila,1790979,13.7,16.4,14.2,10.0,9.0,8.4,18.5,4.6,2.0,3.2,00110
22,16.0,XX.0,XXX,XX,01,  Chakoria Upazila,401796,12.8,15.9,14.5,9.9,9.1,8.6,19.0,4.8,2.0,3.5,00110
22,24.0,XX.0,XXX,XX,01,  Cox's Bazar Sadar Upazila,235560,13.0,15.2,14.5,11.2,9.6,8.5,18.4,4.5,2.0,3.1,00110
22,24.0,35.0,XXX,XX,01,  Idgaon Union,16129,14.0,15.8,14.9,10.9,9.0,8.2,17.4,4.5,2.0,3.1,00110
22,24.0,42.0,XXX,XX,01,  Islamabad Union,7167,13.0,16.0,14.3,11.0,9.3,8.3,18.3,4.6,2.1,3.1,00110
22,45.0,XX.0,XXX,XX,01,  Kutubdia Upazila,99791,12.7,17.3,14.9,9.0,7.6,8.0,19.6,5.1,2.2,3.4,00110
22,49.0,XX.0,XXX,XX,01,  Maheshkhali Upazila,293897,13.5,16.2,13.7,10.1,9.6,8.6,18.3,4.5,2.1,3.3,00110
22,56.0,XX.0,XXX,XX,01,  Pekua Upazila,142356,13.8,17.4,14.7,9.1,8.2,8.0,18.5,4.7,2.1,3.6,00110
22,56.0,83.0,XXX,XX,01,  Pekua Union,16111,13.4,17.1,14.3,9.6,8.2,7.9,18.6,5.1,2.2,3.8,00110
22,66.0,XX.0,XXX,XX,01,  Ramu Upazila,224568,14.3,16.1,14.1,10.0,8.9,8.3,18.5,4.7,2.0,3.1,00110
22,66.0,15.0,XXX,XX,01,  Fatekharkul Union,1303,11.7,11.0,10.8,11.4,9.4,9.2,23.2,7.4,2.6,3.4,00110
22,66.0,38.0,XXX,XX,01,  Joarianala Union,14517,13.8,15.5,13.7,10.9,9.0,8.6,18.2,5.0,2.1,3.3,00110
22,90.0,XX.0,XXX,XX,01,  Teknaf Upazila,212949,15.6,17.8,13.7,10.0,9.0,8.3,17.0,4.1,1.8,2.6,00110
22,90.0,63.0,XXX,XX,01,  Teknaf Union,21324,15.9,17.9,13.1,9.9,9.1,9.0,17.8,3.7,1.4,2.2,00110
22,94.0,XX.0,XXX,XX,01,  Ukhia Upazila,180062,14.3,16.5,14.1,9.7,8.9,8.7,18.4,4.5,1.9,2.9,00110
22,94.0,47.0,XXX,XX,01,  Raja Palong Union,29578,13.7,16.2,14.6,9.9,8.5,8.3,18.8,4.7,2.1,3.2,00110
15,XX.0,XX.0,XXX,XX,01, Chittagong Zila,4463723,10.8,13.1,13.0,10.6,9.6,8.6,21.5,5.8,2.6,4.5,00110
15,4.0,XX.0,XXX,XX,01,  Anowara Upazila,253556,11.3,14.4,13.7,10.2,8.7,8.0,21.1,5.7,2.6,4.2,00110
15,4.0,15.0,XXX,XX,01,  Anowara Union,4794,10.3,12.6,11.2,8.6,8.4,8.3,24.0,7.1,3.0,6.5,00110
15,8.0,XX.0,XXX,XX,01,  Banshkhali Upazila,394252,13.6,16.6,14.1,8.9,7.5,7.7,19.8,5.5,2.4,3.9,00110
15,12.0,XX.0,XXX,XX,01,  Boalkhali Upazila,171968,9.3,11.6,12.1,11.0,10.1,8.9,23.3,6.4,2.8,4.7,00110
15,18.0,XX.0,XXX,XX,01,  Chandanaish  Upazila,197769,11.0,13.0,12.8,10.7,9.4,8.5,22.0,5.7,2.6,4.3,00110
15,33.0,XX.0,XXX,XX,01,  Fatikchhari Upazila,484009,10.7,13.5,13.4,10.5,9.4,8.5,21.2,5.7,2.6,4.6,00110
15,37.0,XX.0,XXX,XX,01,  Hathazari Upazila,431688,9.7,11.6,12.7,11.7,11.8,9.2,21.4,5.5,2.4,4.0,00110
15,37.0,59.0,XXX,XX,01,  Hathazari Union,74565,10.2,12.0,13.3,11.4,13.2,9.5,20.6,4.7,2.0,3.2,00110
15,47.0,XX.0,XXX,XX,01,  Lohagara Upazila,249098,12.2,14.6,14.4,10.3,8.2,7.9,20.0,5.5,2.5,4.5,00110
15,47.0,62.0,XXX,XX,01,  Lohagara Union,4195,12.2,14.7,15.0,11.8,8.2,7.4,18.0,5.1,2.9,4.6,00110
15,53.0,XX.0,XXX,XX,01,  Mirsharai Upazila,367510,10.1,12.0,12.3,10.8,9.3,8.3,21.7,6.5,3.2,5.8,00110
15,53.0,59.0,XXX,XX,01,  Mirsharai Union,13442,9.4,11.7,11.9,10.6,9.7,8.4,22.4,6.5,3.2,6.2,00110
15,61.0,XX.0,XXX,XX,01,  Patiya Upazila,472797,9.9,12.1,12.7,11.0,10.3,8.9,22.3,5.9,2.6,4.3,00110
15,70.0,XX.0,XXX,XX,01,  Rangunia Upazila,278619,10.2,12.7,12.9,10.6,9.4,8.6,22.4,6.0,2.7,4.5,00110
15,70.0,34.0,XXX,XX,01,  Mariamnagar Union,15903,9.2,11.4,12.6,12.0,10.0,8.8,22.0,6.1,2.7,5.1,00110
15,70.0,60.0,XXX,XX,01,  Pomara Union,670,10.6,14.3,13.1,13.4,8.8,8.2,22.4,4.2,1.9,3.0,00110
15,74.0,XX.0,XXX,XX,01,  Raozan Upazila,263692,9.5,11.5,12.4,11.3,9.9,8.7,22.3,6.4,2.9,5.2,00110
15,78.0,XX.0,XXX,XX,01,  Sandwip Upazila,225623,11.8,14.3,13.1,10.0,9.0,8.0,19.7,5.8,3.1,5.4,00110
15,78.0,40.0,XXX,XX,01,  Harispur Union,344,8.4,14.2,16.3,9.3,7.8,7.8,21.2,3.8,2.3,8.7,00110
15,82.0,XX.0,XXX,XX,01,  Satkania Upazila,330457,12.1,14.5,14.0,10.4,8.4,7.8,20.1,5.7,2.6,4.3,00110
15,82.0,36.0,XXX,XX,01,  Dhemsa Union,6667,11.6,13.8,14.4,11.2,8.5,7.7,22.5,5.0,2.2,3.1,00110
15,86.0,XX.0,XXX,XX,01,  Sitakunda Upazila,342685,9.4,10.8,11.4,11.1,11.3,10.2,23.7,5.7,2.5,3.9,00110
84,XX.0,XX.0,XXX,XX,01, Rangamati Zila,436352,11.1,14.1,11.8,8.1,8.8,9.5,23.9,6.2,2.3,4.1,00110
84,7.0,XX.0,XXX,XX,01,  Baghaichhari Upazila,77024,11.4,14.4,12.3,7.9,8.4,9.4,23.2,6.2,2.3,4.4,00110
84,7.0,71.0,XXX,XX,01,  Rupakari Union,3412,8.1,12.1,12.5,7.4,7.4,8.3,26.7,7.4,2.6,7.5,00110
84,21.0,XX.0,XXX,XX,01,  Barkal Upazila,45591,11.4,14.5,11.3,7.6,9.0,9.9,24.0,6.2,2.1,4.0,00110
84,21.0,47.0,XXX,XX,01,  Barkal Union,4610,10.2,14.3,11.5,8.1,9.8,9.8,23.6,6.1,2.3,4.3,00110
84,25.0,XX.0,XXX,XX,01,  Kawkhali Upazila,49248,11.5,13.2,11.8,8.4,9.1,9.3,24.4,6.2,2.3,3.8,00110
84,25.0,19.0,XXX,XX,01,  Betbunia Union,6738,11.9,12.3,12.3,8.1,9.1,9.3,24.4,6.5,2.3,3.9,00110
84,29.0,XX.0,XXX,XX,01,  Belai Chhari Upazila,26067,12.2,15.3,10.5,7.9,9.3,9.7,23.0,6.1,2.3,3.7,00110
84,29.0,23.0,XXX,XX,01,  Belai Chhari Union,6115,10.2,16.0,10.5,7.8,10.3,10.2,23.2,5.5,2.3,4.0,00110
84,36.0,XX.0,XXX,XX,01,  Kaptai  Upazila,45219,9.5,11.7,11.0,9.8,8.8,9.1,26.5,7.2,2.5,3.8,00110
84,36.0,57.0,XXX,XX,01,  Kaptai Union,2164,12.6,17.7,10.1,7.6,8.2,8.2,23.3,5.2,2.2,4.8,00110
84,47.0,XX.0,XXX,XX,01,  Jurai Chhari Upazila,21891,11.1,14.6,10.7,7.9,9.1,10.9,24.2,5.5,2.1,3.9,00110
84,47.0,57.0,XXX,XX,01,  Jurai Chhari Union,3039,10.1,13.3,11.7,7.3,9.8,10.3,24.5,6.4,2.1,4.5,00110
84,58.0,XX.0,XXX,XX,01,  Langadu  Upazila,70157,12.7,16.4,13.1,7.6,8.6,9.0,20.7,5.3,2.3,4.3,00110
84,58.0,67.0,XXX,XX,01,  Langadu Union,3697,10.8,14.8,10.7,6.3,8.8,11.1,24.8,6.2,2.5,3.8,00110
84,75.0,XX.0,XXX,XX,01,  Naniarchar  Upazila,37424,10.9,13.7,11.2,7.7,8.3,9.7,24.8,6.6,2.5,4.6,00110
84,75.0,57.0,XXX,XX,01,  Naniarchar Union,5988,11.2,13.9,11.7,8.3,8.3,9.8,24.2,6.2,2.2,4.1,00110
84,78.0,XX.0,XXX,XX,01,  Rajasthali  Upazila,23003,10.3,13.0,12.9,8.2,8.0,8.9,25.0,6.9,2.8,3.9,00110
84,78.0,71.0,XXX,XX,01,  Gainda Union,5076,9.1,10.2,11.5,7.2,7.2,9.7,28.3,8.8,3.5,4.6,00110
84,87.0,XX.0,XXX,XX,01,  Rangamati Sadar Upazila,40728,8.7,13.0,11.5,8.7,9.2,10.5,26.0,6.1,2.3,3.9,00110
30,XX.0,XX.0,XXX,XX,01, Feni Zila,1143629,10.6,12.4,12.7,11.1,9.4,8.4,20.4,6.1,3.1,5.8,00110
30,14.0,XX.0,XXX,XX,01,  Chhagalnaiya Upazila,138913,10.4,11.7,12.2,11.3,9.7,8.4,20.5,6.3,3.3,6.1,00110
30,14.0,76.0,XXX,XX,01,  Pathannagar Union,32174,10.2,11.8,12.0,11.2,9.9,8.6,20.4,6.4,3.3,6.1,00110
30,25.0,XX.0,XXX,XX,01,  Daganbhuiyan Upazila,220828,10.8,12.8,12.9,11.0,9.1,8.2,20.1,6.0,3.1,6.0,00110
30,25.0,12.0,XXX,XX,01,  Daganbhuiyan Union,18434,11.4,11.9,12.2,11.5,9.4,7.9,19.8,6.4,3.3,6.1,00110
30,25.0,38.0,XXX,XX,01,  Jailashkara Union,40222,10.6,12.7,13.0,11.5,9.6,8.4,19.7,5.8,3.1,5.7,00110
30,29.0,XX.0,XXX,XX,01,  Feni Sadar Upazila,355675,10.2,11.8,12.6,11.5,9.7,8.5,20.8,6.0,3.1,5.6,00110
30,41.0,XX.0,XXX,XX,01,  Fulgazi Upazila,115105,10.1,11.8,11.8,10.6,9.8,8.9,21.7,6.5,3.1,5.7,00110
30,41.0,67.0,XXX,XX,01,  Fulgazi Union,27592,9.7,11.2,11.2,10.9,10.1,9.6,22.6,6.4,2.9,5.4,00110
30,51.0,XX.0,XXX,XX,01,  Parshuram Upazila,71371,10.9,13.4,13.0,10.8,8.7,7.8,19.9,6.4,3.2,5.9,00110
30,94.0,XX.0,XXX,XX,01,  Sonagazi Upazila,241737,11.0,13.4,13.3,10.8,9.1,8.1,19.6,5.9,3.1,5.7,00110
30,94.0,66.0,XXX,XX,01,  Matiganj Union,25248,10.8,12.9,13.1,10.5,8.8,8.0,20.3,6.4,3.3,6.0,00110
75,XX.0,XX.0,XXX,XX,01, Noakhali Zila,2611383,12.5,15.3,13.5,10.0,8.4,7.9,19.4,5.3,2.7,5.0,00110
75,7.0,XX.0,XXX,XX,01,  Begumganj Upazila,416360,11.4,13.9,13.9,10.9,8.7,7.6,19.5,5.7,2.9,5.5,00110
75,7.0,70.0,XXX,XX,01,  Mir Warishpur Union,15801,11.9,14.9,14.0,10.9,8.2,7.2,18.8,5.8,2.8,5.5,00110
75,10.0,XX.0,XXX,XX,01,  Chatkhil Upazila,201858,10.6,12.7,13.3,10.9,9.0,8.0,20.3,5.9,3.0,6.2,00110
75,21.0,XX.0,XXX,XX,01,  Companiganj Upazila,220702,11.5,14.2,13.5,10.8,8.8,8.2,19.7,5.5,2.9,4.9,00110
75,36.0,XX.0,XXX,XX,01,  Hatiya Upazila,365949,14.9,17.2,12.5,8.2,7.9,8.6,19.7,4.8,2.4,3.8,00110
75,36.0,47.0,XXX,XX,01,  Harni Union,16966,15.3,18.3,12.5,7.2,7.5,8.8,20.1,4.7,2.4,3.2,00110
75,36.0,76.0,XXX,XX,01,  Sonadia Union,28519,14.1,17.2,13.6,9.4,7.8,7.4,18.5,4.8,2.8,4.4,00110
75,47.0,XX.0,XXX,XX,01,  Kabirhat Upazila,179496,12.5,15.8,14.1,9.7,8.1,7.6,19.1,5.3,2.7,5.1,00110
75,80.0,XX.0,XXX,XX,01,  Senbagh Upazila,256087,10.9,13.5,13.3,10.7,8.7,8.1,20.3,5.9,2.9,5.7,00110
75,80.0,13.0,XXX,XX,01,  Arjuntala Union,19107,12.4,13.7,13.5,10.6,8.1,7.6,18.8,6.0,3.0,6.5,00110
75,80.0,57.0,XXX,XX,01,  Kadra Union,17826,11.6,13.6,13.2,11.1,8.4,7.2,19.2,6.2,2.8,6.7,00110
75,83.0,XX.0,XXX,XX,01,  Sonaimuri Upazila,292976,11.3,13.9,14.1,11.1,8.8,7.5,19.0,5.7,2.9,5.9,00110
75,85.0,XX.0,XXX,XX,01,  Subarnachar Upazila,282863,14.9,17.8,13.2,8.4,7.9,8.3,18.5,4.5,2.4,4.1,00110
75,85.0,36.0,XXX,XX,01,  Char Jubille Union,40977,16.4,18.9,13.4,7.8,7.1,7.6,17.7,4.4,2.6,4.0,00110
75,87.0,XX.0,XXX,XX,01,  Noakhali Sadar Upazila,395092,13.3,16.8,14.0,9.4,7.9,7.6,18.8,5.0,2.5,4.6,00110
75,87.0,23.0,XXX,XX,01,  Ashwadia Union,28935,11.5,15.1,13.9,9.6,8.0,7.8,20.5,5.4,2.9,5.2,00110
75,87.0,25.0,XXX,XX,01,  Binodpur Union,17766,9.9,12.3,12.7,11.0,9.1,8.2,21.8,6.5,3.1,5.5,00110
75,87.0,40.0,XXX,XX,01,  Char Matua Union,26929,12.9,17.2,14.3,9.7,7.6,7.5,18.6,5.0,2.5,4.8,00110
75,87.0,60.0,XXX,XX,01,  Kadir Hanif Union,18561,10.5,12.5,13.4,11.9,9.9,8.6,20.4,5.5,2.3,5.1,00110
75,87.0,80.0,XXX,XX,01,  Noakhali Union,29267,11.1,14.4,14.1,10.8,9.2,8.1,20.1,5.2,2.4,4.6,00110
29,XX.0,XX.0,XXX,XX,01, Faridpur Zila,1641869,10.6,13.3,12.5,8.4,8.1,8.4,23.3,6.8,3.1,5.4,00110
29,3.0,XX.0,XXX,XX,01,  Alfadanga Upazila,101397,10.8,13.2,13.0,8.6,7.6,8.1,22.3,6.8,3.4,6.3,00110
29,3.0,10.0,XXX,XX,01,  Alfadanga Union,12344,10.4,13.2,13.5,9.0,7.6,7.9,22.7,6.7,3.2,6.0,00110
29,3.0,31.0,XXX,XX,01,  Buraich Union,19976,11.1,13.4,12.8,8.5,8.0,8.4,21.9,6.7,3.1,6.0,00110
29,10.0,XX.0,XXX,XX,01,  Bhanga Upazila,212555,10.7,13.5,12.6,8.8,8.1,8.0,22.7,6.9,3.4,5.5,00110
29,10.0,13.0,XXX,XX,01,  Algi Union,21683,11.6,15.1,14.2,9.0,7.4,7.0,21.2,6.1,3.3,5.1,00110
29,10.0,25.0,XXX,XX,01,  Chumordi Union,4250,11.1,14.3,12.0,8.2,8.1,8.0,22.4,6.6,3.3,6.1,00110
29,18.0,XX.0,XXX,XX,01,  Boalmari Upazila,229063,10.7,13.6,12.7,8.3,8.1,8.5,23.1,6.7,2.9,5.4,00110
29,21.0,XX.0,XXX,XX,01,  Char Bhadrasan Upazila,40595,10.7,13.8,12.0,7.4,7.3,7.9,23.8,7.6,3.6,5.8,00110
29,21.0,19.0,XXX,XX,01,  Char Bhadrasan Union,3597,10.6,13.8,13.9,7.1,7.4,7.5,22.9,7.0,3.7,6.1,00110
29,47.0,XX.0,XXX,XX,01,  Faridpur Sadar Upazila,346985,10.1,12.2,11.8,8.6,8.8,9.1,24.4,6.7,3.0,5.2,00110
29,47.0,15.0,XXX,XX,01,  Ambikapur Union,26684,9.7,12.2,11.5,9.3,8.9,9.5,24.3,6.6,3.1,5.0,00110
29,56.0,XX.0,XXX,XX,01,  Madhukhali Upazila,191092,10.1,12.4,11.7,8.8,8.3,8.6,24.4,6.9,2.9,5.7,00110
29,56.0,52.0,XXX,XX,01,  Madhukhali Union,22110,11.0,12.8,12.3,8.6,8.5,8.8,23.1,6.6,2.9,5.5,00110
29,56.0,73.0,XXX,XX,01,  Noapara Union,21558,10.5,13.0,12.3,8.2,7.9,8.6,24.0,6.8,2.7,6.0,00110
29,62.0,XX.0,XXX,XX,01,  Nagarkanda Upazila,182093,10.7,13.9,13.1,8.6,8.3,8.4,22.6,6.5,3.0,5.0,00110
29,62.0,55.0,XXX,XX,01,  Laskardia Union,19761,10.3,14.6,13.6,8.5,7.7,8.4,22.8,6.1,2.9,5.3,00110
29,84.0,XX.0,XXX,XX,01,  Sadarpur Upazila,180178,11.1,13.9,12.6,7.7,7.4,7.7,23.4,7.1,3.4,5.7,00110
29,84.0,85.0,XXX,XX,01,  Sadarpur Union,21155,9.5,11.9,13.2,8.9,8.1,8.6,24.9,6.8,2.9,5.2,00110
29,90.0,XX.0,XXX,XX,01,  Saltha Upazila,157911,11.5,15.1,13.2,8.0,8.0,8.4,21.7,6.4,3.0,4.7,00110
29,90.0,16.0,XXX,XX,01,  Bhawal Union,15011,11.7,15.6,13.4,7.8,8.5,8.4,20.9,6.7,2.9,4.3,00110
29,90.0,78.0,XXX,XX,01,  Ramkantapur Union,12966,12.2,16.4,13.7,9.0,8.1,7.4,20.9,6.0,2.7,3.5,00110
72,XX.0,XX.0,XXX,XX,01, Netrakona Zila,1982459,13.0,15.7,12.1,7.3,7.3,7.8,21.8,6.2,3.1,5.7,00110
72,4.0,XX.0,XXX,XX,01,  Atpara Upazila,134937,12.1,15.3,12.2,7.3,7.2,7.7,22.6,6.5,3.3,5.7,00110
72,4.0,11.0,XXX,XX,01,  Baniajan Union,11757,11.8,15.4,12.2,7.1,7.2,7.7,22.4,6.5,3.5,6.1,00110
72,9.0,XX.0,XXX,XX,01,  Barhatta Upazila,172599,12.9,15.5,12.1,7.7,7.8,7.9,21.5,6.1,2.9,5.6,00110
72,9.0,23.0,XXX,XX,01,  Barhatta Union,25757,12.6,14.9,11.9,7.7,7.7,8.1,22.2,6.3,3.0,5.6,00110
72,18.0,XX.0,XXX,XX,01,  Durgapur Upazila,198239,13.4,15.5,12.2,7.5,7.3,7.8,21.3,6.0,3.0,6.0,00110
72,18.0,51.0,XXX,XX,01,  Durgapur Union,21290,12.9,15.7,13.0,7.7,6.8,7.3,21.2,6.0,3.1,6.3,00110
72,38.0,XX.0,XXX,XX,01,  Khaliajuri Upazila,91257,15.0,15.3,10.4,6.9,7.5,8.3,22.3,6.2,3.1,5.0,00110
72,38.0,40.0,XXX,XX,01,  Khaliajuri Union,8646,15.6,16.0,10.2,6.7,8.0,8.1,21.2,6.2,2.9,5.1,00110
72,40.0,XX.0,XXX,XX,01,  Kalmakanda Upazila,257529,13.8,16.2,12.6,7.1,7.1,7.7,21.2,5.9,2.9,5.5,00110
72,40.0,35.0,XXX,XX,01,  Kalmakanda Union,33469,12.9,15.3,12.0,7.8,7.8,8.0,22.1,5.8,2.9,5.3,00110
72,47.0,XX.0,XXX,XX,01,  Kendua Upazila,282366,12.7,16.3,12.0,6.9,6.9,7.4,21.7,6.5,3.3,6.3,00110
72,56.0,XX.0,XXX,XX,01,  Madan Upazila,135667,14.6,16.9,11.3,6.7,6.9,7.3,21.5,6.3,3.3,5.2,00110
72,56.0,52.0,XXX,XX,01,  Madan Union,14699,15.0,15.9,11.4,6.8,7.1,7.2,20.9,6.2,3.6,5.9,00110
72,63.0,XX.0,XXX,XX,01,  Mohanganj Upazila,140314,12.9,15.4,11.5,7.0,7.7,8.1,22.3,6.3,3.1,5.6,00110
72,74.0,XX.0,XXX,XX,01,  Netrokona Sadar Upazila,280849,12.0,15.2,12.2,7.7,7.7,8.1,22.2,6.2,3.0,5.8,00110
72,83.0,XX.0,XXX,XX,01,  Purbadhala Upazila,288702,12.6,15.6,12.6,7.6,7.2,7.8,21.6,6.3,3.0,5.7,00110
72,83.0,71.0,XXX,XX,01,  Jaria Union,18068,13.5,15.7,12.7,7.8,7.1,7.5,21.1,6.3,3.1,5.3,00110
