ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,General Households,Percentage of Households comprising-1 person,Percentage of Households comprising-2 persons,Percentage of Households comprising-3 persons,Percentage of Households comprising-4 persons,Percentage of Households comprising-5 persons,Percentage of Households comprising-6 persons,Percentage of Households comprising-7 persons,Percentage of Households comprising-8+ persons,Average size of Household,check_var
56,10.0,XX.0,XXX,XX,03,  Daulatpur Upazila,1738,6.3,14.4,20.7,26.1,16.4,8.4,3.9,3.9,4.0,00110
56,10.0,28.0,XXX,XX,03,  Chak Mirpur Union,1738,6.3,14.4,20.7,26.1,16.4,8.4,3.9,3.9,4.0,00110
56,22.0,XX.0,XXX,XX,03,  Ghior Upazila,1549,3.0,11.0,21.0,30.2,17.7,8.0,3.9,5.2,4.2,00110
56,22.0,47.0,XXX,XX,03,  Ghior Union,1549,3.0,11.0,21.0,30.2,17.7,8.0,3.9,5.2,4.2,00110
56,28.0,XX.0,XXX,XX,03,  Harirampur Upazila,560,8.9,16.8,20.7,22.5,15.5,9.8,2.9,2.9,3.8,00110
56,28.0,29.0,XXX,XX,03,  Boyra Union,560,8.9,16.8,20.7,22.5,15.5,9.8,2.9,2.9,3.8,00110
56,46.0,XX.0,XXX,XX,03,  Manikganj Sadar Upazila,96,5.2,16.7,16.7,22.9,18.8,4.2,8.3,7.3,4.3,00110
56,46.0,87.0,XXX,XX,03,  Nabagram Union,96,5.2,16.7,16.7,22.9,18.8,4.2,8.3,7.3,4.3,00110
56,70.0,XX.0,XXX,XX,03,  Saturia Upazila,2043,5.3,12.3,22.3,27.5,16.0,7.9,4.5,4.3,4.1,00110
56,70.0,19.0,XXX,XX,03,  Baliati Union,887,6.2,13.5,22.7,29.5,14.7,7.8,2.6,3.0,3.9,00110
56,70.0,85.0,XXX,XX,03,  Saturia Union,1156,4.6,11.4,22.0,25.9,17.0,8.0,5.9,5.3,4.2,00110
56,78.0,XX.0,XXX,XX,03,  Shibalaya Upazila,1320,6.4,14.1,21.1,28.4,15.5,7.5,3.9,3.0,3.9,00110
56,78.0,71.0,XXX,XX,03,  Ulail Union,1320,6.4,14.1,21.1,28.4,15.5,7.5,3.9,3.0,3.9,00110
26,XX.0,XX.0,XXX,XX,03, Dhaka Zila,434660,3.4,13.4,22.4,25.3,17.1,9.0,4.4,4.9,4.1,00110
26,4.0,XX.0,XXX,XX,03,  Badda Thana,78398,3.1,14.9,23.0,24.7,16.4,8.7,4.3,4.8,4.1,00110
26,6.0,XX.0,XXX,XX,03,  Biman Bandar Thana,1224,5.5,9.1,17.2,28.7,21.0,10.0,4.3,4.3,4.2,00110
26,10.0,XX.0,XXX,XX,03,  Dakshinkhan Thana,61310,3.7,16.0,23.2,24.9,15.9,8.0,3.9,4.3,4.0,00110
26,12.0,XX.0,XXX,XX,03,  Demra Thana,51645,3.8,11.8,21.4,25.6,17.8,9.6,4.8,5.2,4.2,00110
26,14.0,XX.0,XXX,XX,03,  Dhamrai Upazila,941,2.9,9.6,22.7,28.2,17.3,9.6,3.8,6.0,4.3,00110
26,14.0,35.0,XXX,XX,03,  Dhamrai Union,941,2.9,9.6,22.7,28.2,17.3,9.6,3.8,6.0,4.3,00110
26,29.0,XX.0,XXX,XX,03,  Jatrabari Thana,58539,3.3,11.0,21.7,26.7,18.2,9.4,4.6,5.2,4.2,00110
26,32.0,XX.0,XXX,XX,03,  Kadamtali Thana,60654,3.3,12.4,22.1,25.6,17.7,9.3,4.5,5.0,4.2,00110
26,34.0,XX.0,XXX,XX,03,  Kamrangir Char Thana,21144,2.6,11.1,22.7,25.5,17.9,9.7,5.1,5.3,4.3,00110
26,36.0,XX.0,XXX,XX,03,  Khilgaon Thana,13299,3.3,11.6,21.0,24.8,18.6,10.2,4.9,5.7,4.3,00110
26,37.0,XX.0,XXX,XX,03,  Khilkhet Thana,6048,3.1,9.4,20.4,25.7,19.6,10.1,5.1,6.6,4.4,00110
26,62.0,XX.0,XXX,XX,03,  Nawabganj Upazila,3752,3.8,10.8,23.2,28.0,16.0,7.9,4.6,5.8,4.2,00110
26,62.0,13.0,XXX,XX,03,  Bakshanagar Union,178,2.2,11.2,22.5,24.2,20.8,10.7,4.5,3.9,4.2,00110
26,62.0,74.0,XXX,XX,03,  Kalakopa Union,3574,3.8,10.8,23.3,28.1,15.8,7.7,4.6,5.9,4.2,00110
26,68.0,XX.0,XXX,XX,03,  Sabujbagh Thana,22837,2.7,14.1,24.2,25.9,16.8,8.2,4.1,4.1,4.1,00110
26,93.0,XX.0,XXX,XX,03,  Turag Thana,36860,4.6,17.2,22.8,22.9,15.5,8.4,3.8,4.8,4.0,00110
26,96.0,XX.0,XXX,XX,03,  Uttar Khan Thana,18009,2.9,12.5,21.3,25.8,17.1,9.4,5.1,5.9,4.3,00110
86,XX.0,XX.0,XXX,XX,03, Shariatpur Zila,3214,4.4,8.6,16.6,23.7,20.5,12.4,6.3,7.5,4.6,00110
86,14.0,XX.0,XXX,XX,03,  Bhedarganj Upazila,204,1.5,6.4,13.2,20.6,24.0,16.7,8.8,8.8,5.0,00110
86,14.0,77.0,XXX,XX,03,  Rambhadrapur Union,204,1.5,6.4,13.2,20.6,24.0,16.7,8.8,8.8,5.0,00110
86,25.0,XX.0,XXX,XX,03,  Damudya Upazila,689,5.7,10.2,18.1,21.8,21.6,9.9,5.5,7.3,4.4,00110
86,25.0,23.0,XXX,XX,03,  Darul Aman Union,689,5.7,10.2,18.1,21.8,21.6,9.9,5.5,7.3,4.4,00110
86,36.0,XX.0,XXX,XX,03,  Gosairhat Upazila,2321,4.2,8.3,16.5,24.6,19.9,12.7,6.3,7.5,4.6,00110
86,36.0,35.0,XXX,XX,03,  Idilpur Union,2321,4.2,8.3,16.5,24.6,19.9,12.7,6.3,7.5,4.6,00110
54,XX.0,XX.0,XXX,XX,03, Madaripur Zila,6329,2.2,7.6,17.3,25.2,21.8,12.9,6.5,6.5,4.6,00110
54,80.0,XX.0,XXX,XX,03,  Rajoir Upazila,4594,2.0,7.4,17.3,25.8,21.7,12.8,6.6,6.4,4.6,00110
54,80.0,95.0,XXX,XX,03,  Rajoir Union,4594,2.0,7.4,17.3,25.8,21.7,12.8,6.6,6.4,4.6,00110
54,87.0,XX.0,XXX,XX,03,  Shib Char Upazila,1735,2.8,8.3,17.3,23.5,22.0,12.9,6.2,6.9,4.6,00110
54,87.0,18.0,XXX,XX,03,  Bayratala Uttar Union,1538,3.0,8.2,17.4,23.1,22.4,12.9,6.0,7.0,4.6,00110
54,87.0,42.0,XXX,XX,03,  Ditiyakhanda Union,197,1.0,9.1,17.3,26.9,18.8,13.2,7.6,6.1,4.6,00110
93,XX.0,XX.0,XXX,XX,03, Tangail Zila,18199,4.1,13.5,22.6,27.0,16.6,8.0,3.9,4.2,4.0,00110
93,9.0,XX.0,XXX,XX,03,  Basail Upazila,3142,2.2,10.5,21.8,29.2,18.4,8.4,4.9,4.6,4.3,00110
93,9.0,11.0,XXX,XX,03,  Basail Union,3142,2.2,10.5,21.8,29.2,18.4,8.4,4.9,4.6,4.3,00110
93,23.0,XX.0,XXX,XX,03,  Delduar Upazila,3387,4.6,13.1,19.4,27.0,17.0,10.0,4.1,4.8,4.1,00110
93,23.0,23.0,XXX,XX,03,  Delduar Union,3387,4.6,13.1,19.4,27.0,17.0,10.0,4.1,4.8,4.1,00110
93,47.0,XX.0,XXX,XX,03,  Kalihati Upazila,622,4.2,14.0,22.0,30.5,16.7,5.5,3.9,3.2,4.0,00110
93,47.0,58.0,XXX,XX,03,  Kok Dahara Union,622,4.2,14.0,22.0,30.5,16.7,5.5,3.9,3.2,4.0,00110
93,57.0,XX.0,XXX,XX,03,  Madhupur Upazila,2208,5.4,14.1,22.4,27.8,17.1,7.6,3.5,2.2,3.9,00110
93,57.0,21.0,XXX,XX,03,  Alokdia Union,2208,5.4,14.1,22.4,27.8,17.1,7.6,3.5,2.2,3.9,00110
93,66.0,XX.0,XXX,XX,03,  Mirzapur Upazila,1495,2.4,10.8,20.5,24.1,17.6,10.5,5.7,8.4,4.6,00110
93,66.0,36.0,XXX,XX,03,  Bhaora Union,963,3.1,10.9,19.4,23.2,18.6,10.3,5.5,9.0,4.6,00110
93,66.0,39.0,XXX,XX,03,  Bhatgram Union,103,0.0,7.8,16.5,23.3,18.4,12.6,9.7,11.7,5.1,00110
93,66.0,67.0,XXX,XX,03,  Latifpur Union,429,1.4,11.4,23.8,26.6,15.2,10.5,5.1,6.1,4.3,00110
93,76.0,XX.0,XXX,XX,03,  Nagarpur Upazila,3086,4.8,11.6,21.6,26.3,17.0,8.3,4.4,6.0,4.2,00110
93,76.0,73.0,XXX,XX,03,  Nagarpur Union,3086,4.8,11.6,21.6,26.3,17.0,8.3,4.4,6.0,4.2,00110
93,85.0,XX.0,XXX,XX,03,  Sakhipur Upazila,4259,4.8,18.0,27.2,26.0,14.1,5.7,2.4,1.9,3.6,00110
93,85.0,27.0,XXX,XX,03,  Gazaria Union,2419,5.9,20.0,29.7,24.4,12.3,4.8,1.7,1.2,3.5,00110
93,85.0,81.0,XXX,XX,03,  Kalia Union,1840,3.3,15.3,24.0,28.2,16.5,6.8,3.3,2.7,3.9,00110
48,XX.0,XX.0,XXX,XX,03, Kishoreganj Zila,17338,4.8,10.2,15.9,20.3,19.9,13.4,7.8,7.7,4.6,00110
48,2.0,XX.0,XXX,XX,03,  Austagram Upazila,3921,6.4,11.9,16.8,19.8,18.9,12.5,7.2,6.5,4.4,00110
48,2.0,23.0,XXX,XX,03,  Austagram Union,3921,6.4,11.9,16.8,19.8,18.9,12.5,7.2,6.5,4.4,00110
48,33.0,XX.0,XXX,XX,03,  Itna Upazila,4716,3.6,9.1,15.3,19.6,20.3,14.5,8.8,9.0,4.7,00110
48,33.0,43.0,XXX,XX,03,  Dhanpur Union,315,1.9,7.0,19.7,18.1,21.6,15.6,9.8,6.3,4.8,00110
48,33.0,51.0,XXX,XX,03,  Itna Union,4401,3.7,9.2,15.0,19.7,20.2,14.4,8.7,9.2,4.7,00110
48,59.0,XX.0,XXX,XX,03,  Mithamain Upazila,2503,2.9,8.9,12.7,18.9,19.9,16.1,10.1,10.7,5.0,00110
48,59.0,81.0,XXX,XX,03,  Mithamain Union,2503,2.9,8.9,12.7,18.9,19.9,16.1,10.1,10.7,5.0,00110
48,76.0,XX.0,XXX,XX,03,  Nikli Upazila,4375,5.7,11.8,17.1,21.9,20.5,11.8,6.2,4.9,4.3,00110
48,76.0,76.0,XXX,XX,03,  Nikli Union,4375,5.7,11.8,17.1,21.9,20.5,11.8,6.2,4.9,4.3,00110
48,92.0,XX.0,XXX,XX,03,  Tarail Upazila,1823,4.7,8.0,16.9,21.7,19.7,12.2,7.3,9.6,4.7,00110
48,92.0,94.0,XXX,XX,03,  Tarail Sachail Union,1823,4.7,8.0,16.9,21.7,19.7,12.2,7.3,9.6,4.7,00110
89,XX.0,XX.0,XXX,XX,03, Sherpur Zila,1377,4.5,9.6,22.6,27.7,18.7,8.3,4.4,4.1,4.1,00110
89,37.0,XX.0,XXX,XX,03,  Jhenaigati Upazila,1377,4.5,9.6,22.6,27.7,18.7,8.3,4.4,4.1,4.1,00110
89,37.0,25.0,XXX,XX,03,  Jhenaigati Union,1377,4.5,9.6,22.6,27.7,18.7,8.3,4.4,4.1,4.1,00110
68,XX.0,XX.0,XXX,XX,03, Narsingdi Zila,20149,3.4,9.5,17.5,23.3,19.9,12.4,6.6,7.4,4.6,00110
68,7.0,XX.0,XXX,XX,03,  Belabo Upazila,4530,3.8,8.8,16.8,23.7,21.1,13.9,6.4,5.6,4.5,00110
68,7.0,13.0,XXX,XX,03,  Bajnaba Union,254,4.3,7.9,19.7,19.7,21.3,15.0,5.9,6.3,4.5,00110
68,7.0,20.0,XXX,XX,03,  Belabo Union,4276,3.7,8.9,16.6,24.0,21.0,13.8,6.4,5.5,4.5,00110
68,52.0,XX.0,XXX,XX,03,  Manohardi Upazila,883,5.2,12.8,18.5,22.5,17.7,11.6,6.3,5.4,4.3,00110
68,52.0,33.0,XXX,XX,03,  Chandanbari Union,412,3.4,13.8,17.0,20.9,17.0,13.3,8.0,6.6,4.4,00110
68,52.0,67.0,XXX,XX,03,  Kanchikata Union,246,8.9,13.0,18.7,24.0,18.3,8.9,4.9,3.3,3.9,00110
68,52.0,94.0,XXX,XX,03,  Shukundi Union,225,4.4,10.7,20.9,24.0,18.2,11.1,4.9,5.8,4.3,00110
68,60.0,XX.0,XXX,XX,03,  Narsingdi Sadar Upazila,8215,3.1,9.4,17.3,22.5,19.7,11.9,6.9,9.2,4.7,00110
68,60.0,25.0,XXX,XX,03,  Chinishpur Union,110,0.9,8.2,21.8,34.5,15.5,8.2,7.3,3.6,4.3,00110
68,60.0,47.0,XXX,XX,03,  Kanthalia Union,80,1.3,7.5,12.5,26.3,28.8,13.8,5.0,5.0,4.7,00110
68,60.0,53.0,XXX,XX,03,  Nuralla Pur U/C Union,6361,3.5,10.1,17.8,22.4,19.0,11.5,6.5,9.2,4.6,00110
68,60.0,59.0,XXX,XX,03,  Mahishasura Union,1664,2.0,6.7,15.4,21.8,22.4,13.8,8.5,9.5,4.9,00110
68,63.0,XX.0,XXX,XX,03,  Palash Upazila,3154,2.4,10.4,20.3,26.2,19.0,11.2,5.5,5.0,4.3,00110
68,63.0,15.0,XXX,XX,03,  Char Sindur Union,1663,2.4,11.6,22.1,24.7,17.9,10.6,5.7,5.1,4.3,00110
68,63.0,79.0,XXX,XX,03,  Jinardi Union,1491,2.5,9.0,18.3,27.8,20.3,11.9,5.3,4.9,4.4,00110
68,64.0,XX.0,XXX,XX,03,  Roypura Upazila,2029,4.4,8.7,15.2,21.3,20.7,13.7,7.9,8.1,4.7,00110
68,64.0,14.0,XXX,XX,03,  Alipura Union,902,5.0,8.2,15.4,22.9,19.7,14.2,7.6,6.9,4.6,00110
68,64.0,74.0,XXX,XX,03,  Palashtali Union,1127,4.0,9.1,15.1,20.0,21.4,13.3,8.2,9.1,4.7,00110
68,76.0,XX.0,XXX,XX,03,  Shibpur Upazila,1338,3.8,9.8,17.8,23.3,18.9,11.6,6.0,8.8,4.6,00110
68,76.0,21.0,XXX,XX,03,  Baghaba Union,179,0.6,2.8,10.1,24.6,21.2,19.6,12.3,8.9,5.2,00110
68,76.0,73.0,XXX,XX,03,  Masimpur Union,1159,4.3,10.9,19.0,23.1,18.6,10.4,5.0,8.8,4.5,00110
33,XX.0,XX.0,XXX,XX,03, Gazipur Zila,4602,3.8,14.3,23.9,26.4,15.8,8.0,3.3,4.5,4.0,00110
33,32.0,XX.0,XXX,XX,03,  Kaliakair Upazila,1592,3.7,18.5,24.5,25.9,13.3,6.1,3.0,5.0,3.9,00110
33,32.0,66.0,XXX,XX,03,  Mouchak Union,1011,3.6,21.4,28.1,25.9,12.9,4.7,1.9,1.6,3.5,00110
33,32.0,76.0,XXX,XX,03,  Sreefaltali Union,581,4.0,13.4,18.2,26.0,14.1,8.4,5.0,10.8,4.5,00110
33,36.0,XX.0,XXX,XX,03,  Kapasia Upazila,3010,3.9,12.1,23.6,26.6,17.1,9.0,3.5,4.3,4.1,00110
33,36.0,43.0,XXX,XX,03,  Kapasia Union,3010,3.9,12.1,23.6,26.6,17.1,9.0,3.5,4.3,4.1,00110
90,XX.0,XX.0,XXX,XX,03, Sunamganj Zila,14232,2.7,7.0,12.4,17.7,18.5,14.5,11.0,16.2,5.3,00110
90,18.0,XX.0,XXX,XX,03,  Bishwambarpur Upazila,576,3.0,7.5,13.9,18.4,16.8,13.9,10.8,15.8,5.3,00110
90,18.0,77.0,XXX,XX,03,  Palash Union,576,3.0,7.5,13.9,18.4,16.8,13.9,10.8,15.8,5.3,00110
90,23.0,XX.0,XXX,XX,03,  Chhatak Upazila,1103,1.3,5.2,12.0,16.3,16.2,16.1,13.0,19.9,5.7,00110
90,23.0,13.0,XXX,XX,03,  Chhatak Union,20,0.0,0.0,15.0,5.0,10.0,25.0,10.0,35.0,6.7,00110
90,23.0,47.0,XXX,XX,03,  Dakshin Islampur Union,676,1.9,5.5,11.1,17.2,17.2,14.6,13.3,19.2,5.6,00110
90,23.0,76.0,XXX,XX,03,  Noarai Union,407,0.2,4.9,13.3,15.5,15.0,18.2,12.5,20.4,5.8,00110
90,27.0,XX.0,XXX,XX,03,  Dakshin Sunamganj Upazila,928,2.0,8.1,12.1,14.8,14.9,15.8,13.0,19.3,5.6,00110
90,27.0,33.0,XXX,XX,03,  Joykalas Union,928,2.0,8.1,12.1,14.8,14.9,15.8,13.0,19.3,5.6,00110
90,29.0,XX.0,XXX,XX,03,  Derai Upazila,1442,2.1,6.1,10.8,17.2,19.1,15.5,12.2,17.0,5.5,00110
90,29.0,28.0,XXX,XX,03,  Derai Sarmangal Union,337,1.5,5.3,13.6,19.0,19.0,14.5,13.9,13.1,5.2,00110
90,29.0,47.0,XXX,XX,03,  Karimpur Union,1105,2.3,6.3,10.0,16.7,19.1,15.8,11.7,18.2,5.6,00110
90,32.0,XX.0,XXX,XX,03,  Dharampasha Upazila,2275,2.7,7.3,14.2,21.7,20.7,13.6,7.8,12.1,5.0,00110
90,32.0,38.0,XXX,XX,03,  Dharmapasha Union,1547,2.9,6.7,13.8,21.7,22.0,13.8,8.1,11.0,5.0,00110
90,32.0,57.0,XXX,XX,03,  Madhyanagar Union,728,2.3,8.4,15.0,21.7,17.9,13.3,7.0,14.4,5.1,00110
90,33.0,XX.0,XXX,XX,03,  Dowarabazar Upazila,2839,3.3,8.9,12.9,17.0,16.6,14.2,10.8,16.1,5.2,00110
90,33.0,27.0,XXX,XX,03,  Dakshin Dowarabazar Union,2839,3.3,8.9,12.9,17.0,16.6,14.2,10.8,16.1,5.2,00110
90,50.0,XX.0,XXX,XX,03,  Jamalganj Upazila,1823,3.3,6.4,13.1,15.5,18.5,13.3,11.4,18.5,5.4,00110
90,50.0,67.0,XXX,XX,03,  Jamalganj Union,1435,3.6,6.4,14.0,16.2,17.7,13.7,10.5,18.0,5.3,00110
90,50.0,81.0,XXX,XX,03,  Sachna Bazar Union,388,2.1,6.2,9.5,13.1,21.6,11.9,14.9,20.6,5.9,00110
90,86.0,XX.0,XXX,XX,03,  Sulla Upazila,775,4.1,8.4,11.2,21.2,20.6,14.2,9.3,11.0,4.9,00110
90,86.0,47.0,XXX,XX,03,  Bahara Union,775,4.1,8.4,11.2,21.2,20.6,14.2,9.3,11.0,4.9,00110
90,89.0,XX.0,XXX,XX,03,  Sunamganj Sadar Upazila,815,2.3,4.4,9.3,14.2,17.5,16.0,14.2,22.0,5.9,00110
90,89.0,10.0,XXX,XX,03,  Aftabnagar Union,526,1.3,4.9,9.1,13.9,18.6,16.2,14.4,21.5,5.9,00110
90,89.0,39.0,XXX,XX,03,  Lakshmansree Union,289,4.2,3.5,9.7,14.9,15.6,15.6,13.8,22.8,5.7,00110
90,92.0,XX.0,XXX,XX,03,  Tahirpur Upazila,1656,2.5,6.3,11.7,18.7,21.4,14.4,10.9,14.0,5.3,00110
90,92.0,64.0,XXX,XX,03,  Tahirpur Union,1656,2.5,6.3,11.7,18.7,21.4,14.4,10.9,14.0,5.3,00110
36,XX.0,XX.0,XXX,XX,03, Habiganj Zila,13462,2.8,7.5,11.9,16.8,17.8,14.9,10.9,17.4,5.4,00110
36,2.0,XX.0,XXX,XX,03,  Ajmiriganj Upazila,301,3.7,9.0,12.6,16.9,21.9,12.6,7.3,15.9,5.1,00110
36,2.0,13.0,XXX,XX,03,  Ajmiriganj Union,301,3.7,9.0,12.6,16.9,21.9,12.6,7.3,15.9,5.1,00110
36,5.0,XX.0,XXX,XX,03,  Bahubal Upazila,757,1.6,7.7,12.7,19.2,20.3,13.3,10.6,14.7,5.2,00110
36,5.0,11.0,XXX,XX,03,  Bahubal Union,757,1.6,7.7,12.7,19.2,20.3,13.3,10.6,14.7,5.2,00110
36,11.0,XX.0,XXX,XX,03,  Baniachong Upazila,5065,2.2,6.9,11.8,16.3,17.3,14.7,11.4,19.5,5.6,00110
36,11.0,11.0,XXX,XX,03,  Uttar Purba Baniachang Union,2357,1.8,6.3,12.3,17.3,18.5,14.3,11.2,18.2,5.5,00110
36,11.0,12.0,XXX,XX,03,  Uttar Paschim Baniyachang Unio,1300,2.8,8.7,11.8,14.5,16.5,14.2,12.6,18.8,5.5,00110
36,11.0,18.0,XXX,XX,03,  Dakshin Purba Baniyachang Union,356,0.8,4.5,9.8,12.4,17.4,15.2,10.7,29.2,6.4,00110
36,11.0,25.0,XXX,XX,03,  Dakshin Paschim Baniyachang Union,1052,2.6,6.7,11.2,17.6,15.4,16.2,10.4,20.1,5.6,00110
36,44.0,XX.0,XXX,XX,03,  Habiganj Sadar Upazila,2532,2.8,7.3,12.0,16.5,18.6,14.1,11.3,17.5,5.4,00110
36,44.0,22.0,XXX,XX,03,  Gopaya Union,1843,2.6,7.4,12.5,16.5,18.0,14.1,11.5,17.5,5.4,00110
36,44.0,76.0,XXX,XX,03,  Richi Union,689,3.2,6.8,10.6,16.7,20.3,14.1,10.6,17.7,5.5,00110
36,68.0,XX.0,XXX,XX,03,  Lakhai Upazila,3266,3.3,8.1,11.4,16.7,17.4,16.6,11.0,15.5,5.3,00110
36,68.0,13.0,XXX,XX,03,  Bamai Union,1946,4.5,8.8,12.2,16.9,17.5,15.2,10.8,14.1,5.1,00110
36,68.0,54.0,XXX,XX,03,  Lakhai Union,1320,1.6,7.1,10.2,16.4,17.2,18.6,11.2,17.7,5.5,00110
36,71.0,XX.0,XXX,XX,03,  Madhabpur Upazila,530,7.9,9.2,14.7,19.8,17.5,14.0,7.4,9.4,4.6,00110
36,71.0,17.0,XXX,XX,03,  Bagasura Union,530,7.9,9.2,14.7,19.8,17.5,14.0,7.4,9.4,4.6,00110
36,77.0,XX.0,XXX,XX,03,  Nabiganj Upazila,1011,2.3,7.8,11.4,17.4,17.1,15.1,10.1,18.8,5.5,00110
36,77.0,14.0,XXX,XX,03,  Bausha Union,285,2.1,10.9,11.9,20.7,15.4,13.0,8.1,17.9,5.1,00110
36,77.0,65.0,XXX,XX,03,  Kargaon Union,281,4.3,7.8,14.6,16.0,14.6,13.2,8.9,20.6,5.4,00110
36,77.0,73.0,XXX,XX,03,  Kurshi Union,158,1.3,5.1,10.1,15.2,24.1,15.8,7.6,20.9,5.8,00110
36,77.0,80.0,XXX,XX,03,  Nabiganj Union,287,1.0,6.3,8.4,16.7,17.4,18.8,14.6,16.7,5.7,00110
91,XX.0,XX.0,XXX,XX,03, Sylhet Zila,26862,2.5,7.1,13.0,17.3,17.5,14.1,10.0,18.4,5.5,00110
91,8.0,XX.0,XXX,XX,03,  Balaganj Upazila,1404,4.1,6.3,13.7,14.2,16.9,14.7,10.5,19.5,5.6,00110
91,8.0,11.0,XXX,XX,03,  Balaganj Union,1404,4.1,6.3,13.7,14.2,16.9,14.7,10.5,19.5,5.6,00110
91,20.0,XX.0,XXX,XX,03,  Bishwanath Upazila,3738,4.0,8.4,12.8,16.6,17.0,13.3,8.6,19.2,5.5,00110
91,20.0,21.0,XXX,XX,03,  Bishwanath Union,3738,4.0,8.4,12.8,16.6,17.0,13.3,8.6,19.2,5.5,00110
91,27.0,XX.0,XXX,XX,03,  Companiganj Upazila,3336,2.3,9.4,14.4,17.2,16.2,13.2,10.0,17.4,5.3,00110
91,27.0,11.0,XXX,XX,03,  Islampur Paschim Union,3336,2.3,9.4,14.4,17.2,16.2,13.2,10.0,17.4,5.3,00110
91,31.0,XX.0,XXX,XX,03,  Dakshin Surma Upazila,2989,1.1,5.3,13.8,17.1,19.7,14.3,10.1,18.5,5.6,00110
91,31.0,36.0,XXX,XX,03,  Baraikandi Union,2413,1.2,4.5,13.7,16.3,18.9,15.0,10.4,20.0,5.7,00110
91,31.0,45.0,XXX,XX,03,  Kuchai Union,447,0.7,8.1,13.0,21.7,24.4,10.5,8.7,13.0,5.1,00110
91,31.0,65.0,XXX,XX,03,  Mollargaon Union,129,0.0,10.9,18.6,16.3,17.8,14.7,10.9,10.9,5.0,00110
91,35.0,XX.0,XXX,XX,03,  Fenchuganj Upazila,3936,2.9,7.2,12.5,17.5,16.7,14.5,10.4,18.3,5.4,00110
91,35.0,23.0,XXX,XX,03,  Fenchuganj Union,3936,2.9,7.2,12.5,17.5,16.7,14.5,10.4,18.3,5.4,00110
91,38.0,XX.0,XXX,XX,03,  Golapganj Upazila,786,1.0,4.3,9.5,15.1,14.5,15.1,13.4,27.0,6.3,00110
91,38.0,43.0,XXX,XX,03,  Fulbari Union,786,1.0,4.3,9.5,15.1,14.5,15.1,13.4,27.0,6.3,00110
91,41.0,XX.0,XXX,XX,03,  Gowainghat Upazila,986,1.4,6.1,9.1,12.5,17.2,16.9,13.4,23.3,6.1,00110
91,41.0,42.0,XXX,XX,03,  Paschim Jaflong Union,421,2.6,6.7,11.2,16.4,18.3,15.7,12.1,17.1,5.5,00110
91,41.0,52.0,XXX,XX,03,  Lengura Union,565,0.5,5.7,7.6,9.6,16.5,17.9,14.3,28.0,6.5,00110
91,53.0,XX.0,XXX,XX,03,  Jaintiapur Upazila,1456,3.8,7.1,13.3,17.8,18.6,13.7,9.6,16.0,5.3,00110
91,53.0,63.0,XXX,XX,03,  Nijpat Union,1456,3.8,7.1,13.3,17.8,18.6,13.7,9.6,16.0,5.3,00110
91,62.0,XX.0,XXX,XX,03,  Sylhet Sadar Upazila,7517,2.0,7.0,13.4,19.3,18.3,13.7,9.4,16.9,5.4,00110
91,62.0,42.0,XXX,XX,03,  Khadim Para Union,7400,1.9,6.9,13.4,19.2,18.4,13.7,9.5,17.0,5.4,00110
91,62.0,90.0,XXX,XX,03,  Tuker Bazar Union,117,4.3,12.8,12.8,23.9,14.5,13.7,4.3,13.7,4.7,00110
91,94.0,XX.0,XXX,XX,03,  Zakiganj Upazila,714,1.7,5.5,8.4,14.0,17.5,17.8,13.0,22.1,6.0,00110
91,94.0,57.0,XXX,XX,03,  Kholachhara Union,617,1.5,5.2,7.9,14.4,17.7,18.2,12.2,23.0,6.1,00110
91,94.0,85.0,XXX,XX,03,  Zakiganj Union,97,3.1,7.2,11.3,11.3,16.5,15.5,18.6,16.5,5.5,00110
58,XX.0,XX.0,XXX,XX,03, Maulvibazar Zila,12063,2.1,7.1,13.9,19.8,19.1,14.5,9.2,14.3,5.2,00110
58,14.0,XX.0,XXX,XX,03,  Barlekha Upazila,771,2.7,7.3,10.6,14.5,18.3,13.5,11.8,21.3,5.7,00110
58,14.0,13.0,XXX,XX,03,  Barlekha Union,771,2.7,7.3,10.6,14.5,18.3,13.5,11.8,21.3,5.7,00110
58,35.0,XX.0,XXX,XX,03,  Juri Upazila,2383,1.7,5.8,12.3,17.2,18.3,15.8,11.1,17.8,5.5,00110
58,35.0,47.0,XXX,XX,03,  Jaifarnagar Union,2383,1.7,5.8,12.3,17.2,18.3,15.8,11.1,17.8,5.5,00110
58,56.0,XX.0,XXX,XX,03,  Kamalganj Upazila,2620,2.6,7.8,13.5,18.7,19.7,15.5,9.7,12.5,5.1,00110
58,56.0,38.0,XXX,XX,03,  Kamalganj Union,2620,2.6,7.8,13.5,18.7,19.7,15.5,9.7,12.5,5.1,00110
58,65.0,XX.0,XXX,XX,03,  Kulaura Upazila,219,2.3,6.8,14.2,15.1,16.0,13.7,7.8,24.2,5.9,00110
58,65.0,65.0,XXX,XX,03,  Kulaura Union,219,2.3,6.8,14.2,15.1,16.0,13.7,7.8,24.2,5.9,00110
58,80.0,XX.0,XXX,XX,03,  Rajnagar Upazila,2623,1.9,6.7,12.6,19.5,19.9,14.6,9.2,15.5,5.4,00110
58,80.0,63.0,XXX,XX,03,  Rajnagar Union,1658,1.6,6.8,12.4,20.0,19.2,14.5,9.6,16.0,5.4,00110
