ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 7+ and not attending school-Both,Population aged 7+ and not attending school-Male,Population aged 7+ and not attending school-Female,Employment Status-Employed-Male,Employment Status-Employed-Female,Employment Status-Looking for work-Male,Employment Status-Looking for work-Female,Employment Status-Household work-Male,Employment Status-Household work-Female,Employment Status-Do not work-Male,Employment Status-Do not work-Female,check_var
93,95,02,XXX,XX,XX,  Ward No-02 Total,2474,1093,1381,951,75,7,5,16,1141.0,119,160,00111
93,95,03,XXX,XX,XX,  Ward No-03 Total,2867,1230,1637,1027,120,4,3,4,1185.0,195,329,00111
93,95,04,XXX,XX,XX,  Ward No-04 Total,1446,561,885,431,100,4,1,7,574.0,119,210,00111
93,95,05,XXX,XX,XX,  Ward No-05 Total,1957,779,1178,685,48,1,2,3,953.0,90,175,00111
93,95,06,XXX,XX,XX,  Ward No-06 Total,1024,408,616,324,165,2,0,5,351.0,77,100,00111
93,95,07,XXX,XX,XX,  Ward No-07 Total,1198,495,703,409,91,3,4,5,472.0,78,136,00111
93,95,08,XXX,XX,XX,  Ward No-08 Total,3064,1378,1686,1244,102,9,3,13,1423.0,112,158,00111
93,95,09,XXX,XX,XX,  Ward No-09 Total,2737,1226,1511,1010,46,5,2,4,1239.0,207,224,00111
93,95,10,XXX,XX,XX,  Ward No-10 Total,1427,612,815,510,44,2,4,8,638.0,92,129,00111
93,95,11,XXX,XX,XX,  Ward No-11 Total,1548,471,1077,372,324,2,3,7,506.0,90,244,00111
93,95,12,XXX,XX,XX,  Ward No-12 Total,1123,451,672,380,51,2,0,0,454.0,69,167,00111
93,95,13,XXX,XX,XX,  Ward No-13 Total,494,183,311,127,21,0,2,8,215.0,48,73,00111
93,95,14,XXX,XX,XX,  Ward No-14 (Part) Total,1235,444,791,336,113,4,0,9,470.0,95,208,00111
93,95,15,XXX,XX,XX,  Ward No-15 Total,1268,497,771,350,68,0,1,8,497.0,139,205,00111
93,95,16,XXX,XX,XX,  Ward No-16 Total,655,186,469,135,161,2,0,5,197.0,44,111,00111
93,95,17,XXX,XX,XX,  Ward No-17 Total,975,366,609,255,142,2,1,4,320.0,105,146,00111
93,95,18,XXX,XX,XX,  Ward No-18 Total,988,323,665,243,106,0,0,6,339.0,74,220,00111
93,95,37,XXX,XX,XX,  Baghil Union Total,10926,4690,6236,3865,106,19,7,143,5311.0,663,812,00111
93,95,39,XXX,XX,XX,  Danya Union Total,10531,4426,6105,3833,176,11,9,35,5025.0,547,895,00111
93,95,41,XXX,XX,XX,  Gala Union Total,9292,4060,5232,3547,203,7,4,45,4413.0,461,612,00111
93,95,47,XXX,XX,XX,  Gharinda Union Total,11204,4834,6370,4001,209,35,2,42,5005.0,756,1154,00111
93,95,53,XXX,XX,XX,  Hugra Union Total,13727,6215,7512,5309,175,42,7,128,6424.0,736,906,00111
93,95,59,XXX,XX,XX,  Karatia Union Total,12823,5788,7035,4814,479,51,10,53,5498.0,870,1048,00111
93,95,65,XXX,XX,XX,  Katuli Union Total,12351,5421,6930,4714,113,18,6,32,6019.0,657,792,00111
93,95,71,XXX,XX,XX,  Kakua Union Total,12067,5744,6323,4784,279,33,11,105,5256.0,822,777,00111
93,95,77,XXX,XX,XX,  Magra Union Total,11969,5213,6756,4569,108,17,2,84,5933.0,543,713,00111
93,95,80,XXX,XX,XX,  Mahamudnagar Union Total,7134,3074,4060,2800,34,4,3,27,3692.0,243,331,00111
93,95,83,XXX,XX,XX,  Silimpur Union Total,7114,3014,4100,2732,29,9,4,23,3705.0,250,362,00111
93,95,90,XXX,XX,XX,  Porabari Union Total,8376,3781,4595,3206,291,12,10,22,3695.0,541,599,00111
48,02,11,XXX,XX,XX,Adampur Union Total,8834,4039,4795,3186,275,26,38,264,3754.0,563,728,00111
48,02,23,XXX,XX,XX,Austagram Union Total,8657,4038,4619,3003,112,63,15,63,3522.0,909,970,00111
48,02,35,XXX,XX,XX,Bangal Para Union Total,5723,2597,3126,2220,193,39,28,10,2364.0,328,541,00111
48,02,47,XXX,XX,XX,Deoghar Union Total,7324,3446,3878,2628,108,28,7,30,2912.0,760,851,00111
48,02,59,XXX,XX,XX,Kalma Union Total,4141,1743,2398,1401,94,15,0,16,1798.0,311,506,00111
48,02,71,XXX,XX,XX,Kastail Union Total,6773,3243,3530,2600,174,13,3,25,2757.0,605,596,00111
48,02,83,XXX,XX,XX,Khayerpur Abdullahpur Union Total,12268,5588,6680,4235,315,81,25,362,5378.0,910,962,00111
48,02,91,XXX,XX,XX,Purba Austagram Union Total,6291,3051,3240,2393,139,33,5,19,2443.0,606,653,00111
48,06,01,XXX,XX,XX,Ward No-01 Total,693,335,358,184,13,14,2,4,237.0,133,106,00111
48,06,02,XXX,XX,XX,Ward No-02 Total,1060,452,608,323,32,3,5,11,429.0,115,142,00111
48,06,03,XXX,XX,XX,Ward No-03 Total,644,343,301,278,19,1,0,3,244.0,61,38,00111
48,06,04,XXX,XX,XX,Ward No-04 Total,1137,509,628,388,57,3,0,0,451.0,118,120,00111
48,06,05,XXX,XX,XX,Ward No-05 Total,678,277,401,214,38,1,1,2,276.0,60,86,00111
48,06,06,XXX,XX,XX,Ward No-06 Total,882,376,506,266,53,2,0,9,326.0,99,127,00111
48,06,07,XXX,XX,XX,Ward No-07 Total,859,388,471,317,9,0,0,2,392.0,69,70,00111
48,06,08,XXX,XX,XX,Ward No-08 Total,500,201,299,154,33,1,2,2,206.0,44,58,00111
48,06,09,XXX,XX,XX,Ward No-09 Total,725,286,439,211,31,2,1,0,313.0,73,94,00111
48,06,17,XXX,XX,XX,Baliardi Union Total,5096,2281,2815,1844,50,7,1,19,2333.0,411,431,00111
48,06,25,XXX,XX,XX,Dighirpar Union Total,7667,3530,4137,2668,139,23,2,45,3314.0,794,682,00111
48,06,34,XXX,XX,XX,Dilalpur Union Total,6337,3023,3314,2432,74,34,13,20,2727.0,537,500,00111
48,06,43,XXX,XX,XX,Gazir Char Union Total,3230,1532,1698,1277,78,15,1,21,1352.0,219,267,00111
48,06,51,XXX,XX,XX,Halimpur Union Total,4588,1938,2650,1645,30,17,1,57,2276.0,219,343,00111
48,06,60,XXX,XX,XX,Hilachia Union Total,9451,4393,5058,3744,287,35,14,25,3924.0,589,833,00111
48,06,69,XXX,XX,XX,Humaipur Union Total,4157,1931,2226,1514,49,23,1,15,1795.0,379,381,00111
48,06,72,XXX,XX,XX,Kailag Union Total,6022,2829,3193,2261,64,23,7,109,2688.0,436,434,00111
48,06,77,XXX,XX,XX,Maij Char Union Total,6549,2950,3599,2243,59,15,7,22,2818.0,670,715,00111
48,06,86,XXX,XX,XX,Pirijpur Union Total,10703,4845,5858,3998,114,33,6,47,4824.0,767,914,00111
48,06,94,XXX,XX,XX,Sarar Char Union Total,6964,3106,3858,2520,215,5,1,36,3025.0,545,617,00111
48,11,01,XXX,XX,XX,Ward No-01 Total,1494,647,847,514,169,9,3,8,546.0,116,129,00111
48,11,02,XXX,XX,XX,Ward No-02 Total,2033,924,1109,772,158,10,2,8,737.0,134,212,00111
48,11,03,XXX,XX,XX,Ward No-03 Total,3706,1716,1990,1388,338,6,1,5,1276.0,317,375,00111
48,11,04,XXX,XX,XX,Ward No-04 Total,2435,1167,1268,914,103,2,2,6,893.0,245,270,00111
48,11,05,XXX,XX,XX,Ward No-05 Total,1910,866,1044,679,89,8,3,6,647.0,173,305,00111
48,11,06,XXX,XX,XX,Ward No-06 Total,2343,1098,1245,840,140,9,2,8,824.0,241,279,00111
48,11,07,XXX,XX,XX,Ward No-07 Total,2722,1387,1335,913,63,7,1,13,824.0,454,447,00111
48,11,08,XXX,XX,XX,Ward No-08 Total,1663,766,897,566,102,6,2,3,573.0,191,220,00111
48,11,09,XXX,XX,XX,Ward No-09 Total,2276,1014,1262,749,75,8,2,3,916.0,254,269,00111
48,11,10,XXX,XX,XX,Ward No-10 Total,1974,883,1091,633,65,12,5,7,705.0,231,316,00111
48,11,11,XXX,XX,XX,Ward No-11 Total,2826,1359,1467,998,74,19,4,18,987.0,324,402,00111
48,11,12,XXX,XX,XX,Ward No-12 Total,3101,1455,1646,1152,69,9,2,8,1143.0,286,432,00111
48,11,21,XXX,XX,XX,Aganagar Union Total,11655,5392,6263,4142,285,24,14,48,4777.0,1178,1187,00111
48,11,35,XXX,XX,XX,Gazaria Union Total,8196,3665,4531,2721,109,27,10,15,3495.0,902,917,00111
48,11,47,XXX,XX,XX,Kalika Prasad Union Total,9794,4738,5056,3957,120,19,11,21,4205.0,741,720,00111
48,11,59,XXX,XX,XX,Sadakpur Union Total,4120,1825,2295,1319,45,10,3,12,1893.0,484,354,00111
48,11,71,XXX,XX,XX,Shibpur Union Total,7174,3287,3887,2415,190,30,7,17,2599.0,825,1091,00111
48,11,83,XXX,XX,XX,Shimulkandi Union Total,8600,3813,4787,2841,204,52,5,26,3654.0,894,924,00111
48,11,85,XXX,XX,XX,Sreenagar Union Total,6375,2774,3601,2046,126,45,11,32,2813.0,651,651,00111
48,27,01,XXX,XX,XX,Ward No-01 Total,944,457,487,395,5,4,0,0,385.0,58,97,00111
48,27,02,XXX,XX,XX,Ward No-02 Total,1333,649,684,498,40,2,6,12,444.0,137,194,00111
48,27,03,XXX,XX,XX,Ward No-03 Total,740,351,389,292,8,4,2,4,314.0,51,65,00111
48,27,04,XXX,XX,XX,Ward No-04 Total,558,270,288,218,4,7,2,3,240.0,42,42,00111
48,27,05,XXX,XX,XX,Ward No-05 Total,717,315,402,235,15,2,3,3,297.0,75,87,00111
48,27,06,XXX,XX,XX,Ward No-06 Total,660,321,339,263,46,4,2,16,237.0,38,54,00111
48,27,07,XXX,XX,XX,Ward No-07 Total,836,387,449,310,13,5,1,7,343.0,65,92,00111
48,27,08,XXX,XX,XX,Ward No-08 Total,560,251,309,209,10,1,0,3,240.0,38,59,00111
48,27,09,XXX,XX,XX,Ward No-09 Total,756,387,369,306,29,5,0,1,272.0,75,68,00111
48,27,13,XXX,XX,XX,Araibaria Union Total,2942,1400,1542,1087,66,9,3,11,1162.0,293,311,00111
48,27,27,XXX,XX,XX,Gobindapur Union Total,14767,7101,7666,5602,219,54,28,115,6080.0,1330,1339,00111
48,27,40,XXX,XX,XX,Jinari Union Total,9218,4489,4729,3777,73,49,12,28,3973.0,635,671,00111
48,27,54,XXX,XX,XX,Pumdi Union Total,8660,4117,4543,3244,236,41,15,38,3667.0,794,625,00111
48,27,67,XXX,XX,XX,Sahedal Union Total,6337,3037,3300,2323,127,48,5,27,2532.0,639,636,00111
48,27,81,XXX,XX,XX,Sidhla Union Total,13489,6449,7040,5426,208,53,22,52,5842.0,918,968,00111
48,33,17,XXX,XX,XX,Badla Union Total,8057,4289,3768,3429,175,27,9,48,2884.0,785,700,00111
48,33,25,XXX,XX,XX,Baribari Union Total,5435,2842,2593,2290,44,12,7,16,1996.0,524,546,00111
48,33,26,XXX,XX,XX,Chauganga Union Total,6445,3252,3193,2503,209,24,6,260,2540.0,465,438,00111
48,33,43,XXX,XX,XX,Dhanpur Union Total,3975,1843,2132,1560,59,2,3,15,1686.0,266,384,00111
48,33,47,XXX,XX,XX,Elongjuri Union Total,5590,2689,2901,2104,150,7,7,28,2135.0,550,609,00111
48,33,51,XXX,XX,XX,Itna Union Total,11048,5530,5518,4309,267,23,9,50,4092.0,1148,1150,00111
48,33,60,XXX,XX,XX,Joy Siddhi Union Total,7803,3655,4148,3007,61,36,8,31,3457.0,581,622,00111
48,33,86,XXX,XX,XX,Mriga Union Total,11289,5327,5962,4230,513,94,16,83,4153.0,920,1280,00111
48,33,94,XXX,XX,XX,Raituti Union Total,11626,5989,5637,4807,678,24,21,231,4106.0,927,832,00111
48,42,01,XXX,XX,XX,Ward No-01 Total,1376,594,782,492,30,0,0,4,588.0,98,164,00111
48,42,02,XXX,XX,XX,Ward No-02 Total,825,369,456,302,35,5,0,1,317.0,61,104,00111
48,42,03,XXX,XX,XX,Ward No-03 Total,750,314,436,245,18,3,0,11,335.0,55,83,00111
48,42,04,XXX,XX,XX,Ward No-04 Total,721,335,386,276,21,2,0,2,294.0,55,71,00111
48,42,05,XXX,XX,XX,Ward No-05 Total,517,259,258,100,27,1,2,3,144.0,155,85,00111
48,42,06,XXX,XX,XX,Ward No-06 Total,964,434,530,368,62,6,1,4,387.0,56,80,00111
48,42,07,XXX,XX,XX,Ward No-07 Total,499,233,266,205,5,1,1,0,220.0,27,40,00111
48,42,08,XXX,XX,XX,Ward No-08 Total,636,262,374,213,11,3,2,2,291.0,44,70,00111
48,42,09,XXX,XX,XX,Ward No-09 Total,1016,439,577,339,107,3,2,4,339.0,93,129,00111
48,42,13,XXX,XX,XX,Baragharia Union Total,4226,1838,2388,1507,51,36,3,40,2030.0,255,304,00111
48,42,17,XXX,XX,XX,Dehunda Union Total,7432,3429,4003,2755,95,32,2,64,3208.0,578,698,00111
48,42,25,XXX,XX,XX,Gundhar Union Total,10993,5341,5652,4540,150,48,7,37,4562.0,716,933,00111
48,42,34,XXX,XX,XX,Gujadia Union Total,11126,5129,5997,4071,186,40,17,73,4704.0,945,1090,00111
48,42,43,XXX,XX,XX,Jafarabad Union Total,5059,2273,2786,1838,104,15,3,6,2092.0,414,587,00111
48,42,51,XXX,XX,XX,Joyka Union Total,13183,6346,6837,5383,221,24,11,75,5674.0,864,931,00111
48,42,60,XXX,XX,XX,Kadir Jangal Union Total,10309,4553,5756,3752,219,18,10,40,4585.0,743,942,00111
48,42,71,XXX,XX,XX,Kiratan Union Total,3107,1387,1720,1160,27,6,1,9,1437.0,212,255,00111
48,42,77,XXX,XX,XX,Niamatpur Union Total,8215,3947,4268,3255,112,18,15,24,3383.0,650,758,00111
48,42,86,XXX,XX,XX,Noabad Union Total,8041,3569,4472,3000,171,42,5,98,3707.0,429,589,00111
48,42,94,XXX,XX,XX,Sutar Para Union Total,6102,3023,3079,2532,76,17,4,19,2619.0,455,380,00111
48,45,01,XXX,XX,XX,Ward No-01 Total,1982,942,1040,685,30,37,6,6,771.0,214,233,00111
48,45,02,XXX,XX,XX,Ward No-02 Total,1346,583,763,459,50,2,5,6,566.0,116,142,00111
48,45,03,XXX,XX,XX,Ward No-03 Total,613,274,339,181,12,0,0,3,239.0,90,88,00111
48,45,04,XXX,XX,XX,Ward No-04 Total,1072,485,587,386,39,0,0,8,438.0,91,110,00111
48,45,05,XXX,XX,XX,Ward No-05 Total,1370,652,718,513,16,13,2,12,593.0,114,107,00111
48,45,06,XXX,XX,XX,Ward No-06 Total,1806,838,968,670,4,0,0,18,825.0,150,139,00111
48,45,07,XXX,XX,XX,Ward No-07 Total,817,346,471,277,3,1,1,4,381.0,64,86,00111
48,45,08,XXX,XX,XX,Ward No-08 Total,1265,601,664,396,8,5,0,65,521.0,135,135,00111
48,45,09,XXX,XX,XX,Ward No-09 Total,1349,603,746,476,28,0,1,8,575.0,119,142,00111
48,45,13,XXX,XX,XX,Achmita Union Total,13113,6050,7063,4773,164,90,22,135,5669.0,1052,1208,00111
48,45,19,XXX,XX,XX,Banagram Union Total,12774,5966,6808,4399,190,119,14,128,5255.0,1320,1349,00111
48,45,28,XXX,XX,XX,Chandpur Union Total,11417,5175,6242,3910,181,30,23,122,4862.0,1113,1176,00111
48,45,38,XXX,XX,XX,Jalalpur Union Total,7678,3472,4206,2624,142,64,14,74,3207.0,710,843,00111
48,45,47,XXX,XX,XX,Kargaon Union Total,14172,6650,7522,5461,786,69,12,74,5549.0,1046,1175,00111
48,45,66,XXX,XX,XX,Lohajuri Union Total,6861,3151,3710,2493,29,57,14,31,3149.0,570,518,00111
48,45,76,XXX,XX,XX,Masua Union Total,9308,4299,5009,3337,59,35,16,96,4090.0,831,844,00111
48,45,85,XXX,XX,XX,Mumurdia Union Total,9843,4557,5286,3480,197,39,6,137,4191.0,901,892,00111
48,45,95,XXX,XX,XX,Shahasram Dhuldia Union Total,12078,5535,6543,4537,213,28,10,54,5363.0,916,957,00111
48,49,01,XXX,XX,XX,Ward No-01 Total,1416,624,792,397,65,8,1,11,556.0,208,170,00111
48,49,02,XXX,XX,XX,Ward No-02 Total,1913,1060,853,730,108,2,1,8,524.0,320,220,00111
48,49,03,XXX,XX,XX,Ward No-03 Total,767,317,450,244,67,0,0,16,272.0,57,111,00111
48,49,04,XXX,XX,XX,Ward No-04 Total,1728,747,981,580,70,6,2,7,574.0,154,335,00111
48,49,05,XXX,XX,XX,Ward No-05 Total,1871,841,1030,507,187,1,2,10,576.0,323,265,00111
48,49,06,XXX,XX,XX,Ward No-06 Total,649,264,385,181,112,0,0,3,172.0,80,101,00111
48,49,07,XXX,XX,XX,Ward No-07 Total,3011,1289,1722,873,115,17,1,16,1044.0,383,562,00111
48,49,08,XXX,XX,XX,Ward No-08 Total,2496,1157,1339,831,151,0,1,12,867.0,314,320,00111
48,49,09,XXX,XX,XX,Ward No-09 Total,1809,791,1018,553,88,2,2,6,588.0,230,340,00111
48,49,16,XXX,XX,XX,Binnati Union Total,5518,2678,2840,2253,71,32,3,38,2377.0,355,389,00111
48,49,17,XXX,XX,XX,Baulai Union Total,14609,6901,7708,5269,312,77,27,46,5851.0,1509,1518,00111
48,49,25,XXX,XX,XX,Chauddasata Union Total,13739,6718,7021,5462,220,54,22,56,5772.0,1146,1007,00111
48,49,34,XXX,XX,XX,Dana Patali Union Total,5628,2649,2979,2134,45,40,9,11,2512.0,464,413,00111
48,49,43,XXX,XX,XX,Jasodal Union Total,11186,5301,5885,4284,431,50,28,47,4231.0,920,1195,00111
48,49,51,XXX,XX,XX,Korsha Kariail Union Total,7838,3569,4269,2810,248,30,17,23,3352.0,706,652,00111
48,49,60,XXX,XX,XX,Latibabad Union Total,7858,3860,3998,2999,201,37,8,20,2904.0,804,885,00111
48,49,69,XXX,XX,XX,Mahinanda Union Total,5382,2580,2802,2058,126,22,5,27,2178.0,473,493,00111
48,49,77,XXX,XX,XX,Maij Khapan Union Total,8986,4187,4799,3403,130,26,14,27,3905.0,731,750,00111
48,49,86,XXX,XX,XX,Maria Union Total,10384,5019,5365,3965,292,49,19,35,3986.0,970,1068,00111
48,49,94,XXX,XX,XX,Rashidabad Union Total,9012,4323,4689,3310,168,27,20,91,3549.0,895,952,00111
48,54,01,XXX,XX,XX,Ward No-01 Total,1070,473,597,331,34,7,7,81,505.0,54,51,00111
48,54,02,XXX,XX,XX,Ward No-02 Total,1574,810,764,628,18,7,0,6,607.0,169,139,00111
48,54,03,XXX,XX,XX,Ward No-03 Total,730,279,451,236,48,3,1,3,327.0,37,75,00111
48,54,04,XXX,XX,XX,Ward No-04 Total,797,426,371,310,18,0,0,4,302.0,112,51,00111
48,54,05,XXX,XX,XX,Ward No-05 Total,1154,485,669,356,65,1,1,12,492.0,116,111,00111
48,54,06,XXX,XX,XX,Ward No-06 Total,886,380,506,302,35,0,0,5,352.0,73,119,00111
48,54,07,XXX,XX,XX,Ward No-07 Total,1552,719,833,555,19,1,2,3,568.0,160,244,00111
48,54,08,XXX,XX,XX,Ward No-08 Total,893,406,487,273,11,2,0,2,342.0,129,134,00111
48,54,09,XXX,XX,XX,Ward No-09 Total,986,458,528,324,35,0,0,5,373.0,129,120,00111
48,54,11,XXX,XX,XX,Chhaysuti Union Total,9396,4259,5137,3238,163,72,24,62,3888.0,887,1062,00111
48,54,23,XXX,XX,XX,Faridpur Union Total,4033,1815,2218,1287,86,10,7,16,1616.0,502,509,00111
48,54,35,XXX,XX,XX,Gobaria Abdullahpur Union Total,9876,4394,5482,3552,218,25,7,99,4495.0,718,762,00111
48,54,59,XXX,XX,XX,Osmanpur Union Total,4597,2083,2514,1649,175,22,6,28,1900.0,384,433,00111
48,54,71,XXX,XX,XX,Ramdi Union Total,8413,3744,4669,2857,377,113,25,107,3394.0,667,873,00111
48,54,83,XXX,XX,XX,Salua Union Total,7441,3347,4094,2611,334,31,10,34,3066.0,671,684,00111
48,59,11,XXX,XX,XX,Bairati Union Total,4783,2206,2577,1808,478,20,14,29,1675.0,349,410,00111
48,59,13,XXX,XX,XX,Dhaki Union Total,7480,3486,3994,2789,574,10,10,126,2755.0,561,655,00111
48,59,27,XXX,XX,XX,Ghagra Union Total,8380,3998,4382,3194,128,12,15,72,3401.0,720,838,00111
48,59,40,XXX,XX,XX,Gopedighi Union Total,7474,3584,3890,3065,63,10,6,32,3288.0,477,533,00111
48,59,54,XXX,XX,XX,Khatkhal Union Total,7981,3842,4139,3000,240,44,17,104,3116.0,694,766,00111
48,59,67,XXX,XX,XX,Keorjori Union Total,5512,2637,2875,2063,117,30,17,65,2121.0,479,620,00111
48,59,81,XXX,XX,XX,Mithamain Union Total,6881,3367,3514,2820,141,23,5,14,2715.0,510,653,00111
48,76,23,XXX,XX,XX,Chhatir Char Union Total,3839,1760,2079,1500,49,0,0,11,1718.0,249,312,00111
48,76,27,XXX,XX,XX,Dampara Union Total,7580,3604,3976,2931,84,23,6,30,3307.0,620,579,00111
48,76,38,XXX,XX,XX,Gurai Union Total,7705,3727,3978,2998,94,18,6,14,3169.0,697,709,00111
48,76,47,XXX,XX,XX,Jaraitala Union Total,9706,4497,5209,3759,91,18,10,37,4408.0,683,700,00111
48,76,57,XXX,XX,XX,Karpasha Union Total,6377,2990,3387,2493,60,31,9,22,2826.0,444,492,00111
48,76,76,XXX,XX,XX,Nikli Union Total,13655,6459,7196,5389,255,45,17,57,5773.0,968,1151,00111
48,76,85,XXX,XX,XX,Singpur Union Total,9477,4816,4661,4130,106,15,7,37,3806.0,634,742,00111
48,79,01,XXX,XX,XX,Ward No-01 Total,431,204,227,167,4,0,0,5,160.0,32,63,00111
48,79,02,XXX,XX,XX,Ward No-02 Total,354,162,192,128,13,1,0,3,134.0,30,45,00111
48,79,03,XXX,XX,XX,Ward No-03 Total,409,199,210,129,5,0,0,27,170.0,43,35,00111
48,79,04,XXX,XX,XX,Ward No-04 Total,589,268,321,232,7,0,1,5,286.0,31,27,00111
48,79,05,XXX,XX,XX,Ward No-05 Total,838,386,452,293,17,2,0,29,362.0,62,73,00111
48,79,06,XXX,XX,XX,Ward No-06 Total,633,285,348,227,7,3,0,2,240.0,53,101,00111
48,79,07,XXX,XX,XX,Ward No-07 Total,1157,543,614,445,7,8,2,5,509.0,85,96,00111
48,79,08,XXX,XX,XX,Ward No-08 Total,1261,621,640,512,44,3,0,20,515.0,86,81,00111
48,79,09,XXX,XX,XX,Ward No-09 Total,846,405,441,285,16,3,0,20,341.0,97,84,00111
48,79,15,XXX,XX,XX,Barudia Union Total,8031,3808,4223,3015,151,37,4,40,3376.0,716,692,00111
48,79,19,XXX,XX,XX,Chandi Pasha Union Total,7238,3518,3720,2929,91,21,10,26,3075.0,542,544,00111
48,79,28,XXX,XX,XX,Char Faradi Union Total,5694,2783,2911,2274,47,11,8,25,2341.0,473,515,00111
48,79,38,XXX,XX,XX,Egarasindur Union Total,9489,4554,4935,3679,305,6,12,105,3820.0,764,798,00111
48,79,47,XXX,XX,XX,Hosendi Union Total,2095,987,1108,814,53,7,5,6,834.0,160,216,00111
48,79,57,XXX,XX,XX,Jangalia Union Total,8038,3908,4130,3330,182,11,2,50,3440.0,517,506,00111
48,79,66,XXX,XX,XX,Narandi Union Total,4943,2306,2637,1784,51,32,11,13,2059.0,477,516,00111
48,79,85,XXX,XX,XX,Patuabhanga Union Total,9348,4392,4956,3702,97,30,18,36,4095.0,624,746,00111
48,79,95,XXX,XX,XX,Sukhia Union Total,4195,2038,2157,1667,97,7,1,14,1669.0,350,390,00111
48,92,13,XXX,XX,XX,Damiha Union Total,10657,5253,5404,4363,148,53,15,40,4445.0,797,796,00111
48,92,27,XXX,XX,XX,Dhala Union Total,8424,4132,4292,3546,170,21,9,19,3565.0,546,548,00111
48,92,40,XXX,XX,XX,Digdair Union Total,7540,3629,3911,3004,111,14,7,17,3156.0,594,637,00111
48,92,54,XXX,XX,XX,Jawar Union Total,10139,5200,4939,4189,119,25,3,36,3945.0,950,872,00111
48,92,67,XXX,XX,XX,Rauti Union Total,9934,4757,5177,3930,156,20,5,48,4259.0,759,757,00111
48,92,81,XXX,XX,XX,Talganga Union Total,6355,2988,3367,2463,82,10,7,19,2706.0,496,572,00111
48,92,94,XXX,XX,XX,Tarail Sachail Union Total,8199,4059,4140,3281,195,27,11,30,3092.0,721,842,00111
89,37,12,XXX,XX,XX,  Dhanshail Union Total,8578,3998,4580,3275,191,25,14,108,3777.0,590,598,00111
89,37,15,XXX,XX,XX,  Gauripur Union Total,6104,2889,3215,1932,213,85,24,453,2560.0,419,418,00111
89,37,17,XXX,XX,XX,  Hatibandha Malijhikanda Union Total,5877,2783,3094,2151,159,28,9,236,2580.0,368,346,00111
89,37,25,XXX,XX,XX,Jhenaigati Union Total,11594,5303,6291,4562,583,32,34,54,4794.0,655,880,00111
89,37,43,XXX,XX,XX,  Kangsha Union Total,9550,4345,5205,3478,316,41,11,131,4221.0,695,657,00111
89,37,50,XXX,XX,XX,  Malijhikanda Union Total,9683,4493,5190,3730,432,27,42,224,4034.0,512,682,00111
89,37,60,XXX,XX,XX,  Nalkura Union Total,9915,4606,5309,3932,401,56,23,88,4249.0,530,636,00111
89,67,01,XXX,XX,XX,  Ward No-01 Total,603,260,343,224,5,5,2,3,295.0,28,41,00111
89,67,02,XXX,XX,XX,  Ward No-02 Total,1111,513,598,428,7,6,0,1,517.0,78,74,00111
89,67,03,XXX,XX,XX,  Ward No-03 Total,676,290,386,251,9,2,3,5,330.0,32,44,00111
89,67,04,XXX,XX,XX,  Ward No-04 Total,1435,657,778,570,70,13,3,5,578.0,69,127,00111
89,67,05,XXX,XX,XX,  Ward No-05 Total,598,241,357,171,16,1,1,2,256.0,67,84,00111
89,67,06,XXX,XX,XX,  Ward No-06 Total,1561,710,851,602,79,1,1,2,633.0,105,138,00111
89,67,07,XXX,XX,XX,  Ward No-07 Total,1133,531,602,472,37,4,4,1,506.0,54,55,00111
89,67,08,XXX,XX,XX,  Ward No-08 Total,1475,675,800,563,27,6,3,2,643.0,104,127,00111
89,67,09,XXX,XX,XX,  Ward No-09 Total,1312,591,721,462,12,9,0,6,603.0,114,106,00111
89,67,17,XXX,XX,XX,  Baneshwardi Union Total,5317,2509,2808,2172,70,37,12,19,2377.0,281,349,00111
89,67,19,XXX,XX,XX,  Chandrakona Union Total,8443,4007,4436,3481,159,40,15,28,3713.0,458,549,00111
89,67,28,XXX,XX,XX,  Char Ashtadhar Union Total,7636,3565,4071,2961,144,18,12,25,3301.0,561,614,00111
89,67,38,XXX,XX,XX,  Ganapaddi Union Total,7958,3688,4270,3229,284,39,33,47,3451.0,373,502,00111
89,67,47,XXX,XX,XX,  Gourdwar Union Total,3057,1364,1693,1189,49,27,6,9,1439.0,139,199,00111
89,67,57,XXX,XX,XX,  Nakla Union Total,6118,2944,3174,2600,147,11,8,15,2656.0,318,363,00111
89,67,66,XXX,XX,XX,  Pathakata Union Total,6768,3064,3704,2577,339,15,7,116,2873.0,356,485,00111
89,67,76,XXX,XX,XX,  Talki Union Total,4604,2074,2530,1829,100,9,5,12,2121.0,224,304,00111
89,67,85,XXX,XX,XX,  Urpha Union Total,7926,3702,4224,3153,263,23,10,82,3447.0,444,504,00111
89,70,01,XXX,XX,XX,  Ward No-01 Total,1576,784,792,605,138,0,0,4,553.0,175,101,00111
89,70,02,XXX,XX,XX,  Ward No-02 Total,982,460,522,394,94,1,2,4,341.0,61,85,00111
89,70,03,XXX,XX,XX,  Ward No-03 Total,378,160,218,121,38,0,0,1,124.0,38,56,00111
89,70,04,XXX,XX,XX,  Ward No-04 Total,347,157,190,113,12,0,0,0,151.0,44,27,00111
89,70,05,XXX,XX,XX,  Ward No-05 Total,1202,565,637,427,49,2,1,8,446.0,128,141,00111
