ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Population,Type of disability (%)-All,Type of disability (%)-Speech,Type of disability (%)-Vision,Type of disability (%)-Hearing,Type of disability (%)-Physical,Type of disability (%)-Mental,Type of disability (%)-Autism,check_var
18.0,31.0,7.0,XXX,XX,XX,  Ward No-07 Total,3063,1.4,0.2,0.3,0.1,0.5,0.3,0.0,00111
18.0,31.0,8.0,XXX,XX,XX,  Ward No-08 Total,4288,1.5,0.5,0.2,0.1,0.4,0.2,0.1,00111
18.0,31.0,9.0,XXX,XX,XX,  Ward No-09 Total,3562,1.1,0.2,0.1,0.1,0.4,0.2,0.1,00111
18.0,31.0,11.0,XXX,XX,XX,Damurhuda Union Total,41442,2.2,0.2,0.7,0.2,0.7,0.3,0.1,00111
18.0,31.0,23.0,XXX,XX,XX,  Perkrishnapur Madna Union Total,25054,1.8,0.3,0.2,0.2,0.9,0.2,0.1,00111
18.0,31.0,35.0,XXX,XX,XX,Howli Union Total,40012,1.6,0.2,0.3,0.1,0.6,0.2,0.1,00111
18.0,31.0,47.0,XXX,XX,XX,  Juranpur Union Total,36675,1.2,0.2,0.2,0.1,0.6,0.2,0.1,00111
18.0,31.0,59.0,XXX,XX,XX,  Kapasadanga Union Total,46298,1.7,0.2,0.2,0.2,0.7,0.2,0.2,00111
18.0,31.0,71.0,XXX,XX,XX,  Kuralgachhi Union Total,29643,1.6,0.2,0.2,0.2,0.8,0.2,0.1,00111
18.0,31.0,83.0,XXX,XX,XX,  Natipota Union Total,37057,1.6,0.2,0.4,0.2,0.6,0.2,0.1,00111
18.0,55.0,XX.0,XXX,XX,XX,Jiban Nagar Upazila Total,179581,1.7,0.2,0.3,0.2,0.8,0.2,0.1,00111
18.0,55.0,XX.0,XXX,XX,XX,  Jiban Nagar Paurashava,25518,1.4,0.1,0.4,0.1,0.6,0.2,0.1,00111
18.0,55.0,1.0,XXX,XX,XX,  Ward No-01 Total,1365,3.7,0.1,1.5,0.0,2.0,0.2,0.0,00111
18.0,55.0,2.0,XXX,XX,XX,  Ward No-02 Total,2755,1.0,0.1,0.1,0.1,0.5,0.0,0.0,00111
18.0,55.0,3.0,XXX,XX,XX,  Ward No-03 Total,3019,1.3,0.1,0.4,0.0,0.4,0.3,0.2,00111
18.0,55.0,4.0,XXX,XX,XX,  Ward No-04 Total,2848,1.2,0.1,0.1,0.0,0.4,0.5,0.1,00111
18.0,55.0,5.0,XXX,XX,XX,  Ward No-05 Total,2731,0.8,0.1,0.2,0.0,0.3,0.2,0.1,00111
18.0,55.0,6.0,XXX,XX,XX,  Ward No-06 Total,2472,0.9,0.1,0.2,0.0,0.4,0.2,0.0,00111
18.0,55.0,7.0,XXX,XX,XX,  Ward No-07 Total,2616,0.8,0.1,0.1,0.1,0.3,0.2,0.0,00111
18.0,55.0,8.0,XXX,XX,XX,  Ward No-08 Total,4475,1.6,0.2,0.4,0.1,0.7,0.1,0.0,00111
18.0,55.0,9.0,XXX,XX,XX,  Ward No-09 Total,3237,1.9,0.1,0.6,0.1,1.0,0.2,0.1,00111
18.0,55.0,19.0,XXX,XX,XX,  Andulbaria Union Total,27397,1.8,0.2,0.3,0.2,0.9,0.2,0.0,00111
18.0,55.0,38.0,XXX,XX,XX,Banka Union Total,48391,1.3,0.1,0.2,0.1,0.7,0.1,0.0,00111
18.0,55.0,57.0,XXX,XX,XX,  Simanta Union Total,29268,1.0,0.2,0.1,0.0,0.5,0.1,0.0,00111
18.0,55.0,76.0,XXX,XX,XX,Uthali Union Total,49007,2.7,0.4,0.6,0.3,1.1,0.2,0.1,00111
65.0,XX.0,XX.0,XXX,XX,XX,Narail Zila Total,721668,1.6,0.2,0.3,0.2,0.7,0.2,0.1,00111
65.0,28.0,XX.0,XXX,XX,XX,Kalia Upazila Total,220202,1.4,0.2,0.3,0.1,0.6,0.2,0.1,00111
65.0,28.0,XX.0,XXX,XX,XX,  Kalia Paurashava,19678,1.5,0.2,0.3,0.1,0.5,0.2,0.1,00111
65.0,28.0,1.0,XXX,XX,XX,  Ward No-01 Total,1906,1.0,0.2,0.5,0.1,0.3,0.1,0.0,00111
65.0,28.0,2.0,XXX,XX,XX,  Ward No-02 Total,3020,1.5,0.3,0.1,0.0,0.7,0.2,0.2,00111
65.0,28.0,3.0,XXX,XX,XX,  Ward No-03 Total,2267,2.0,0.1,0.6,0.2,0.7,0.4,0.0,00111
65.0,28.0,4.0,XXX,XX,XX,  Ward No-04 Total,1842,1.4,0.2,0.3,0.3,0.4,0.2,0.0,00111
65.0,28.0,5.0,XXX,XX,XX,  Ward No-05 Total,2077,1.7,0.1,0.7,0.1,0.5,0.2,0.0,00111
65.0,28.0,6.0,XXX,XX,XX,  Ward No-06 Total,1859,1.7,0.3,0.2,0.0,1.0,0.1,0.1,00111
65.0,28.0,7.0,XXX,XX,XX,  Ward No-07 Total,1962,1.9,0.3,0.5,0.1,0.7,0.4,0.1,00111
65.0,28.0,8.0,XXX,XX,XX,  Ward No-08 Total,2329,0.5,0.0,0.0,0.1,0.3,0.0,0.0,00111
65.0,28.0,9.0,XXX,XX,XX,  Ward No-09 Total,2416,1.4,0.5,0.3,0.2,0.2,0.1,0.0,00111
65.0,28.0,13.0,XXX,XX,XX,  Babra Hachla Union Total,10329,1.1,0.2,0.2,0.1,0.5,0.1,0.1,00111
65.0,28.0,14.0,XXX,XX,XX,Boranal Eliasabad Union Total,6381,1.7,0.1,0.4,0.2,0.7,0.2,0.1,00111
65.0,28.0,15.0,XXX,XX,XX,  Bauisena Union Total,18961,1.6,0.2,0.3,0.2,0.7,0.1,0.2,00111
65.0,28.0,23.0,XXX,XX,XX,  Hamidpur Union Total,15074,1.9,0.2,0.6,0.1,0.9,0.1,0.0,00111
65.0,28.0,31.0,XXX,XX,XX,  Chanchari Union Total,15317,1.0,0.2,0.1,0.1,0.4,0.2,0.0,00111
65.0,28.0,39.0,XXX,XX,XX,  Joynagar Union Total,14092,1.0,0.2,0.2,0.1,0.3,0.1,0.0,00111
65.0,28.0,47.0,XXX,XX,XX,  Kalabaria Union Total,16066,2.6,0.2,0.4,0.2,1.3,0.2,0.3,00111
65.0,28.0,63.0,XXX,XX,XX,  Khasial Union Total,14006,1.5,0.3,0.4,0.1,0.5,0.2,0.0,00111
65.0,28.0,71.0,XXX,XX,XX,Mauli Union Total,16449,0.9,0.2,0.1,0.1,0.4,0.1,0.1,00111
65.0,28.0,79.0,XXX,XX,XX,  Pahardanga Union Total,12653,1.6,0.3,0.3,0.1,0.6,0.2,0.1,00111
65.0,28.0,87.0,XXX,XX,XX,Peruli Union Total,28297,1.3,0.2,0.2,0.1,0.6,0.1,0.1,00111
65.0,28.0,94.0,XXX,XX,XX,  Purulia Union Total,20431,0.9,0.2,0.1,0.0,0.3,0.2,0.1,00111
65.0,28.0,95.0,XXX,XX,XX,Salamabad Union Total,12468,1.3,0.2,0.3,0.1,0.4,0.2,0.0,00111
65.0,52.0,XX.0,XXX,XX,XX,Lohagara Upazila Total,228594,1.7,0.2,0.3,0.2,0.7,0.2,0.1,00111
65.0,52.0,XX.0,XXX,XX,XX,  Lohagara Paurashava,25290,0.8,0.1,0.1,0.1,0.3,0.1,0.0,00111
65.0,52.0,1.0,XXX,XX,XX,  Ward No-01 Total,2467,0.6,0.0,0.1,0.1,0.3,0.1,0.0,00111
65.0,52.0,2.0,XXX,XX,XX,  Ward No-02 Total,3133,1.0,0.4,0.1,0.1,0.3,0.1,0.1,00111
65.0,52.0,3.0,XXX,XX,XX,  Ward No-03 Total,2486,0.5,0.2,0.1,0.0,0.2,0.1,0.0,00111
65.0,52.0,4.0,XXX,XX,XX,  Ward No-04 Total,3595,1.6,0.3,0.1,0.2,0.7,0.3,0.0,00111
65.0,52.0,5.0,XXX,XX,XX,  Ward No-05 Total,2587,0.6,0.1,0.0,0.0,0.2,0.2,0.1,00111
65.0,52.0,6.0,XXX,XX,XX,  Ward No-06 Total,2925,0.2,0.0,0.0,0.0,0.2,0.0,0.0,00111
65.0,52.0,7.0,XXX,XX,XX,  Ward No-07 Total,3174,0.3,0.1,0.0,0.0,0.1,0.0,0.0,00111
65.0,52.0,8.0,XXX,XX,XX,  Ward No-08 Total,2961,1.2,0.0,0.1,0.0,0.8,0.3,0.1,00111
65.0,52.0,9.0,XXX,XX,XX,  Ward No-09 Total,1962,0.7,0.1,0.1,0.1,0.2,0.2,0.1,00111
65.0,52.0,15.0,XXX,XX,XX,  Dighalia Union Total,22460,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00111
65.0,52.0,18.0,XXX,XX,XX,  Itna Union Total,22276,1.3,0.2,0.2,0.1,0.5,0.2,0.2,00111
65.0,52.0,23.0,XXX,XX,XX,  Joypur Union Total,20119,1.7,0.2,0.3,0.2,0.7,0.2,0.1,00111
65.0,52.0,31.0,XXX,XX,XX,  Kashipur Union Total,13841,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00111
65.0,52.0,39.0,XXX,XX,XX,  Kotakul Union Total,12141,2.5,0.1,1.1,0.1,0.9,0.2,0.1,00111
65.0,52.0,47.0,XXX,XX,XX,  Lahuria Union Total,25044,1.7,0.2,0.3,0.2,0.7,0.2,0.1,00111
65.0,52.0,55.0,XXX,XX,XX,  Lakshmipasha Union Total,9164,1.6,0.2,0.3,0.1,0.7,0.2,0.1,00111
65.0,52.0,63.0,XXX,XX,XX,  Lohagara Union Total,7571,0.9,0.1,0.1,0.2,0.3,0.1,0.1,00111
65.0,52.0,71.0,XXX,XX,XX,  Mallikpur Union Total,15288,1.3,0.2,0.1,0.1,0.5,0.2,0.1,00111
65.0,52.0,79.0,XXX,XX,XX,  Naldi Union Total,20760,1.6,0.2,0.3,0.1,0.6,0.2,0.1,00111
65.0,52.0,87.0,XXX,XX,XX,  Noagram Union Total,16704,3.0,0.2,0.5,0.3,1.7,0.2,0.1,00111
65.0,52.0,94.0,XXX,XX,XX,  Shalnagar Union Total,17936,3.0,0.3,0.6,0.3,1.5,0.2,0.1,00111
65.0,76.0,XX.0,XXX,XX,XX,Narail Sadar Upazila Total,272872,1.6,0.2,0.3,0.2,0.7,0.2,0.1,00111
65.0,76.0,XX.0,XXX,XX,XX,  Narail Paurashava,42299,1.2,0.1,0.2,0.2,0.5,0.2,0.1,00111
65.0,76.0,1.0,XXX,XX,XX,  Ward No-01 Total,2969,3.9,0.3,1.1,0.7,1.5,0.2,0.0,00111
65.0,76.0,2.0,XXX,XX,XX,  Ward No-02 Total,3261,2.2,0.3,0.2,0.4,1.0,0.2,0.0,00111
65.0,76.0,3.0,XXX,XX,XX,  Ward No-03 Total,6142,0.7,0.1,0.1,0.1,0.3,0.1,0.0,00111
65.0,76.0,4.0,XXX,XX,XX,  Ward No-04 Total,6384,0.9,0.1,0.1,0.1,0.4,0.1,0.0,00111
65.0,76.0,5.0,XXX,XX,XX,  Ward No-05 Total,7053,0.4,0.0,0.1,0.0,0.2,0.0,0.1,00111
65.0,76.0,6.0,XXX,XX,XX,  Ward No-06 Total,5901,0.8,0.1,0.1,0.1,0.3,0.2,0.1,00111
65.0,76.0,7.0,XXX,XX,XX,  Ward No-07 Total,5053,0.9,0.1,0.1,0.2,0.3,0.1,0.0,00111
65.0,76.0,8.0,XXX,XX,XX,  Ward No-08 Total,2423,2.2,0.3,0.2,0.2,1.2,0.3,0.0,00111
65.0,76.0,9.0,XXX,XX,XX,  Ward No-09 Total,3113,1.9,0.1,0.2,0.2,0.7,0.3,0.3,00111
65.0,76.0,11.0,XXX,XX,XX,  Auria Union Total,23801,2.1,0.2,0.4,0.3,0.8,0.3,0.1,00111
65.0,76.0,13.0,XXX,XX,XX,  Banshgram Union Total,18345,1.5,0.3,0.3,0.1,0.6,0.2,0.1,00111
65.0,76.0,20.0,XXX,XX,XX,  Bhadrabila Union Total,17935,1.6,0.1,0.2,0.2,0.8,0.2,0.2,00111
65.0,76.0,27.0,XXX,XX,XX,  Bichhali Union Total,19349,1.7,0.2,0.3,0.2,0.7,0.2,0.1,00111
65.0,76.0,33.0,XXX,XX,XX,  Chandibarpur Union Total,17385,2.0,0.3,0.4,0.3,0.8,0.2,0.0,00111
65.0,76.0,40.0,XXX,XX,XX,  Habakhali Union Total,17942,1.9,0.2,0.4,0.3,0.8,0.2,0.0,00111
65.0,76.0,47.0,XXX,XX,XX,  Kalora Union Total,19478,1.8,0.3,0.3,0.2,0.8,0.3,0.1,00111
65.0,76.0,54.0,XXX,XX,XX,  Maij Para Union Total,21927,1.6,0.1,0.3,0.2,0.7,0.2,0.1,00111
65.0,76.0,61.0,XXX,XX,XX,Mulia Union Total,9019,1.6,0.2,0.2,0.2,0.8,0.1,0.0,00111
65.0,76.0,74.0,XXX,XX,XX,  Sahabad Union Total,13387,1.5,0.2,0.2,0.2,0.8,0.2,0.0,00111
65.0,76.0,81.0,XXX,XX,XX,  Shaikhati Union Total,20446,1.7,0.2,0.4,0.2,0.8,0.2,0.1,00111
65.0,76.0,88.0,XXX,XX,XX,  Singasolpur Union Total,15049,1.6,0.2,0.2,0.2,0.8,0.2,0.0,00111
65.0,76.0,94.0,XXX,XX,XX,  Tularampur Union Total,16510,1.3,0.2,0.2,0.1,0.6,0.2,0.0,00111
44.0,XX.0,XX.0,XXX,XX,XX,Jhenaidah Zila Total,1771304,1.6,0.2,0.3,0.1,0.7,0.2,0.1,00111
44.0,14.0,XX.0,XXX,XX,XX,Harinakundu Upazila Total,197723,1.5,0.2,0.3,0.1,0.7,0.2,0.1,00111
44.0,14.0,XX.0,XXX,XX,XX,  Harinakundu Paurashava,22011,1.1,0.1,0.1,0.1,0.5,0.2,0.0,00111
44.0,14.0,1.0,XXX,XX,XX,  Ward No-01 Total,2832,0.8,0.1,0.0,0.0,0.4,0.1,0.1,00111
44.0,14.0,2.0,XXX,XX,XX,  Ward No-02 Total,1188,3.1,0.3,0.5,0.1,1.0,1.1,0.1,00111
44.0,14.0,3.0,XXX,XX,XX,  Ward No-03 Total,2125,0.6,0.1,0.0,0.1,0.2,0.1,0.0,00111
44.0,14.0,4.0,XXX,XX,XX,  Ward No-04 Total,2147,1.6,0.1,0.3,0.1,0.7,0.4,0.0,00111
44.0,14.0,5.0,XXX,XX,XX,  Ward No-05 Total,2322,0.6,0.2,0.0,0.1,0.2,0.0,0.0,00111
44.0,14.0,6.0,XXX,XX,XX,  Ward No-06 Total,3356,0.9,0.1,0.1,0.1,0.3,0.2,0.1,00111
44.0,14.0,7.0,XXX,XX,XX,  Ward No-07 Total,2858,1.0,0.2,0.1,0.1,0.5,0.1,0.0,00111
44.0,14.0,8.0,XXX,XX,XX,  Ward No-08 Total,2482,1.5,0.1,0.2,0.3,0.7,0.2,0.0,00111
44.0,14.0,9.0,XXX,XX,XX,  Ward No-09 Total,2701,1.1,0.1,0.1,0.3,0.6,0.0,0.0,00111
44.0,14.0,10.0,XXX,XX,XX,  Bhayna Union Total,24352,1.4,0.2,0.4,0.1,0.5,0.2,0.1,00111
44.0,14.0,21.0,XXX,XX,XX,  Chandpur Union Total,27651,1.7,0.2,0.3,0.1,0.8,0.2,0.0,00111
44.0,14.0,31.0,XXX,XX,XX,Daulatpur Union Total,23830,1.1,0.2,0.2,0.1,0.5,0.1,0.1,00111
44.0,14.0,42.0,XXX,XX,XX,  Phalsi Union Total,12213,1.4,0.2,0.3,0.1,0.7,0.1,0.0,00111
44.0,14.0,52.0,XXX,XX,XX,  Joradaha Union Total,14202,2.5,0.1,0.5,0.2,1.2,0.2,0.2,00111
44.0,14.0,63.0,XXX,XX,XX,  Kapashati Union Total,24526,1.3,0.2,0.1,0.1,0.6,0.2,0.1,00111
44.0,14.0,73.0,XXX,XX,XX,  Raghunathpur Union Total,25332,1.6,0.2,0.4,0.1,0.7,0.2,0.1,00111
44.0,14.0,84.0,XXX,XX,XX,  Taherhuda Union Total,23606,1.3,0.2,0.2,0.1,0.6,0.2,0.0,00111
44.0,19.0,XX.0,XXX,XX,XX,Jhenaidah Sadar Upazila Total,455932,1.6,0.2,0.3,0.1,0.7,0.2,0.1,00111
44.0,19.0,XX.0,XXX,XX,XX,  Jhenaidah Paurashava,107834,1.1,0.2,0.2,0.1,0.4,0.2,0.1,00111
44.0,19.0,1.0,XXX,XX,XX,  Ward No-01 Total,12390,1.3,0.2,0.2,0.1,0.4,0.3,0.1,00111
44.0,19.0,2.0,XXX,XX,XX,  Ward No-02 Total,11026,1.4,0.2,0.4,0.1,0.4,0.2,0.0,00111
44.0,19.0,3.0,XXX,XX,XX,  Ward No-03 Total,8547,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00111
44.0,19.0,4.0,XXX,XX,XX,  Ward No-04 Total,15105,1.0,0.2,0.1,0.0,0.4,0.1,0.1,00111
44.0,19.0,5.0,XXX,XX,XX,  Ward No-05 Total,14847,1.3,0.1,0.2,0.1,0.7,0.2,0.1,00111
44.0,19.0,6.0,XXX,XX,XX,  Ward No-06 Total,10148,0.6,0.1,0.1,0.0,0.3,0.1,0.1,00111
44.0,19.0,7.0,XXX,XX,XX,  Ward No-07 Total,12302,1.2,0.2,0.2,0.1,0.6,0.2,0.0,00111
44.0,19.0,8.0,XXX,XX,XX,  Ward No-08 Total,12509,0.9,0.1,0.1,0.0,0.3,0.2,0.1,00111
44.0,19.0,9.0,XXX,XX,XX,  Ward No-09 Total,10960,1.0,0.2,0.2,0.1,0.4,0.1,0.1,00111
44.0,19.0,11.0,XXX,XX,XX,  Dogachhi Union Total,13294,1.4,0.1,0.4,0.1,0.6,0.2,0.1,00111
44.0,19.0,13.0,XXX,XX,XX,  Fursandi Union Total,17770,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00111
44.0,19.0,15.0,XXX,XX,XX,  Ganna Union Total,28907,1.9,0.2,0.4,0.2,0.7,0.3,0.1,00111
44.0,19.0,21.0,XXX,XX,XX,  Ghorshal Union Total,17974,2.7,0.3,0.6,0.2,1.2,0.3,0.1,00111
44.0,19.0,26.0,XXX,XX,XX,  Halidhani Union Total,18914,2.2,0.3,0.4,0.2,0.9,0.3,0.1,00111
44.0,19.0,31.0,XXX,XX,XX,  Harishankarpur Union Total,19932,1.2,0.1,0.2,0.1,0.5,0.2,0.1,00111
44.0,19.0,42.0,XXX,XX,XX,  Kalicharanpur Union Total,15535,2.1,0.2,0.4,0.2,0.9,0.2,0.2,00111
44.0,19.0,47.0,XXX,XX,XX,  Kumrabaria Union Total,20056,2.2,0.2,0.4,0.2,1.0,0.2,0.1,00111
44.0,19.0,52.0,XXX,XX,XX,  Madhuhati Union Total,26681,1.9,0.2,0.3,0.3,0.8,0.3,0.1,00111
44.0,19.0,58.0,XXX,XX,XX,  Moharajpur Union Total,26201,1.6,0.2,0.3,0.1,0.7,0.2,0.1,00111
44.0,19.0,63.0,XXX,XX,XX,  Naldanga Union Total,23793,1.8,0.3,0.3,0.1,0.8,0.2,0.1,00111
44.0,19.0,68.0,XXX,XX,XX,  Padmakar Union Total,18386,1.6,0.2,0.3,0.1,0.8,0.2,0.1,00111
44.0,19.0,73.0,XXX,XX,XX,Paglakanai Union Total,17879,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00111
44.0,19.0,79.0,XXX,XX,XX,  Porahati Union Total,26408,2.1,0.2,0.4,0.2,0.8,0.3,0.2,00111
44.0,19.0,84.0,XXX,XX,XX,  Saganna Union Total,21050,2.3,0.3,0.5,0.2,1.0,0.2,0.1,00111
44.0,19.0,89.0,XXX,XX,XX,  Sadhuhati Union Total,22044,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00111
44.0,19.0,94.0,XXX,XX,XX,  Surat Union Total,13274,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00111
44.0,33.0,XX.0,XXX,XX,XX,Kaliganj Upazila Total,282366,1.5,0.2,0.3,0.1,0.7,0.2,0.1,00111
44.0,33.0,XX.0,XXX,XX,XX,  Kaliganj Paurashava,45341,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00111
44.0,33.0,1.0,XXX,XX,XX,  Ward No-01 Total,4727,1.0,0.2,0.1,0.1,0.3,0.1,0.2,00111
44.0,33.0,2.0,XXX,XX,XX,  Ward No-02 Total,5462,1.4,0.2,0.3,0.1,0.7,0.2,0.0,00111
44.0,33.0,3.0,XXX,XX,XX,  Ward No-03 Total,6245,1.0,0.2,0.0,0.0,0.6,0.2,0.0,00111
44.0,33.0,4.0,XXX,XX,XX,  Ward No-04 Total,3145,0.8,0.1,0.2,0.0,0.2,0.2,0.0,00111
44.0,33.0,5.0,XXX,XX,XX,  Ward No-05 Total,8150,1.0,0.2,0.2,0.0,0.3,0.2,0.1,00111
44.0,33.0,6.0,XXX,XX,XX,  Ward No-06 Total,2763,1.8,0.1,0.2,0.2,0.7,0.5,0.1,00111
44.0,33.0,7.0,XXX,XX,XX,  Ward No-07 Total,6106,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00111
44.0,33.0,8.0,XXX,XX,XX,  Ward No-08 Total,3640,1.6,0.1,0.6,0.0,0.6,0.3,0.0,00111
44.0,33.0,9.0,XXX,XX,XX,  Ward No-09 Total,5103,0.9,0.1,0.1,0.0,0.5,0.1,0.0,00111
44.0,33.0,10.0,XXX,XX,XX,  Bara Bazar Union Total,32763,1.3,0.2,0.2,0.1,0.7,0.2,0.1,00111
44.0,33.0,20.0,XXX,XX,XX,  Jamal Union Total,17422,1.4,0.2,0.2,0.1,0.7,0.2,0.0,00111
44.0,33.0,33.0,XXX,XX,XX,  Sundarpur Durgapur Union Total,17907,1.4,0.2,0.2,0.1,0.6,0.2,0.0,00111
44.0,33.0,40.0,XXX,XX,XX,  Kashtabhanga Union Total,20255,1.3,0.2,0.1,0.1,0.7,0.2,0.0,00111
44.0,33.0,47.0,XXX,XX,XX,  Kola Union Total,22537,1.7,0.2,0.4,0.2,0.7,0.2,0.1,00111
44.0,33.0,54.0,XXX,XX,XX,  Maliat Union Total,17560,1.5,0.2,0.3,0.2,0.6,0.2,0.0,00111
44.0,33.0,61.0,XXX,XX,XX,  Niamatpur Union Total,21263,1.6,0.1,0.3,0.1,0.8,0.2,0.1,00111
44.0,33.0,74.0,XXX,XX,XX,  Roygram Union Total,24720,1.6,0.1,0.4,0.1,0.6,0.2,0.1,00111
44.0,33.0,81.0,XXX,XX,XX,  Rakhalgachhi Union Total,23408,1.6,0.2,0.3,0.1,0.7,0.2,0.1,00111
44.0,33.0,88.0,XXX,XX,XX,  Simla Rokonpur Union Total,15002,1.6,0.2,0.3,0.1,0.7,0.2,0.0,00111
44.0,33.0,94.0,XXX,XX,XX,  Trilochanpur Union Total,24188,1.5,0.2,0.2,0.2,0.7,0.2,0.1,00111
44.0,42.0,XX.0,XXX,XX,XX,Kotchandpur Upazila Total,141121,1.7,0.2,0.2,0.1,0.8,0.2,0.1,00111
44.0,42.0,XX.0,XXX,XX,XX,  Kotchandpur Paurashava,33094,1.7,0.1,0.3,0.2,0.8,0.2,0.1,00111
44.0,42.0,1.0,XXX,XX,XX,  Ward No-01 Total,3322,0.8,0.2,0.2,0.0,0.2,0.2,0.1,00111
44.0,42.0,2.0,XXX,XX,XX,  Ward No-02 Total,5442,1.8,0.1,0.1,0.1,0.9,0.3,0.2,00111
44.0,42.0,3.0,XXX,XX,XX,  Ward No-03 Total,3690,1.0,0.1,0.3,0.1,0.2,0.2,0.1,00111
44.0,42.0,4.0,XXX,XX,XX,  Ward No-04 Total,3936,1.8,0.1,0.4,0.1,0.9,0.1,0.1,00111
44.0,42.0,5.0,XXX,XX,XX,  Ward No-05 Total,3768,2.6,0.1,0.8,0.4,1.0,0.2,0.2,00111
44.0,42.0,6.0,XXX,XX,XX,  Ward No-06 Total,2514,2.2,0.2,0.2,0.2,1.1,0.4,0.1,00111
44.0,42.0,7.0,XXX,XX,XX,  Ward No-07 Total,4175,1.9,0.1,0.3,0.1,1.0,0.1,0.2,00111
44.0,42.0,8.0,XXX,XX,XX,  Ward No-08 Total,3594,1.6,0.2,0.2,0.2,0.7,0.2,0.1,00111
44.0,42.0,9.0,XXX,XX,XX,  Ward No-09 Total,2653,1.6,0.2,0.3,0.1,0.8,0.2,0.1,00111
44.0,42.0,13.0,XXX,XX,XX,  Baluhar Union Total,20642,2.4,0.1,0.2,0.1,1.6,0.2,0.2,00111
44.0,42.0,27.0,XXX,XX,XX,  Dora Union Total,21158,1.5,0.2,0.3,0.1,0.6,0.3,0.0,00111
44.0,42.0,40.0,XXX,XX,XX,  Elangi Union Total,18998,1.0,0.2,0.1,0.1,0.4,0.2,0.0,00111
44.0,42.0,67.0,XXX,XX,XX,  Kushna Union Total,24908,1.4,0.3,0.2,0.1,0.5,0.2,0.1,00111
44.0,42.0,81.0,XXX,XX,XX,  Sabdalpur Union Total,22321,1.9,0.3,0.2,0.2,0.9,0.4,0.0,00111
44.0,71.0,XX.0,XXX,XX,XX,Maheshpur Upazila Total,332514,1.9,0.2,0.4,0.2,0.8,0.2,0.1,00111
44.0,71.0,XX.0,XXX,XX,XX,  Maheshpur Paurashava,27670,1.8,0.2,0.2,0.1,1.1,0.2,0.1,00111
44.0,71.0,1.0,XXX,XX,XX,  Ward No-01 Total,2969,2.0,0.2,0.2,0.3,1.0,0.2,0.1,00111
44.0,71.0,2.0,XXX,XX,XX,  Ward No-02 Total,2246,3.2,0.3,0.5,0.1,2.1,0.1,0.0,00111
44.0,71.0,3.0,XXX,XX,XX,  Ward No-03 Total,3128,2.4,0.1,0.2,0.3,1.5,0.2,0.1,00111
44.0,71.0,4.0,XXX,XX,XX,  Ward No-04 Total,3443,1.3,0.1,0.1,0.0,1.0,0.1,0.0,00111
44.0,71.0,5.0,XXX,XX,XX,  Ward No-05 Total,3128,1.7,0.1,0.2,0.1,1.1,0.2,0.0,00111
44.0,71.0,6.0,XXX,XX,XX,  Ward No-06 Total,3555,1.3,0.1,0.1,0.0,0.9,0.1,0.0,00111
44.0,71.0,7.0,XXX,XX,XX,  Ward No-07 Total,2953,1.4,0.1,0.1,0.1,0.7,0.2,0.2,00111
44.0,71.0,8.0,XXX,XX,XX,  Ward No-08 Total,3794,1.3,0.3,0.2,0.1,0.5,0.2,0.0,00111
44.0,71.0,9.0,XXX,XX,XX,  Ward No-09 Total,2454,2.8,0.2,0.3,0.2,1.8,0.2,0.0,00111
44.0,71.0,10.0,XXX,XX,XX,  Azampur Union Total,23155,1.2,0.3,0.2,0.1,0.5,0.1,0.1,00111
44.0,71.0,11.0,XXX,XX,XX,  Banshbaria Union Total,29220,2.6,0.3,0.7,0.3,1.0,0.2,0.1,00111
44.0,71.0,17.0,XXX,XX,XX,  Fatehpur Union Total,24520,1.8,0.2,0.4,0.2,0.6,0.2,0.1,00111
44.0,71.0,23.0,XXX,XX,XX,  Jadabpur Union Total,26535,4.1,0.2,2.0,0.6,1.1,0.2,0.1,00111
44.0,71.0,29.0,XXX,XX,XX,  Kazirber Union Total,32941,1.7,0.2,0.3,0.2,0.7,0.2,0.1,00111
44.0,71.0,35.0,XXX,XX,XX,  Manderbari Union Total,28116,1.1,0.2,0.1,0.1,0.5,0.1,0.1,00111
44.0,71.0,53.0,XXX,XX,XX,  Natima Union Total,25520,1.4,0.1,0.2,0.1,0.7,0.2,0.1,00111
44.0,71.0,59.0,XXX,XX,XX,  Nepa Union Total,29498,1.3,0.2,0.2,0.1,0.6,0.1,0.0,00111
44.0,71.0,65.0,XXX,XX,XX,  Pantha Para Union Total,17855,1.9,0.2,0.4,0.2,0.8,0.2,0.1,00111
44.0,71.0,77.0,XXX,XX,XX,  Shyamkur Union Total,27122,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00111
44.0,71.0,83.0,XXX,XX,XX,  S.B.K Union Total,17895,2.1,0.2,0.4,0.1,1.0,0.2,0.2,00111
