ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,All ages,Percentage of population in the age group 0-4,Percentage of population in the age group 5-9,Percentage of population in the age group 10-14,Percentage of population in the age group 15-19,Percentage of population in the age group 20-24,Percentage of population in the age group 25-29,Percentage of population in the age group 30-49,Percentage of population in the age group 50-59,Percentage of population in the age group 60-64,Percentage of population in the age group 65+,check_var
19,40.0,23.0,776,02,01,  Braman Khara,2877,12.3,13.0,13.6,9.2,7.2,9.0,21.4,6.0,2.7,5.6,00000
19,40.0,41.0,543,01,01,  Kalamuria,378,10.3,10.6,14.6,8.2,9.0,6.9,23.5,6.1,3.4,7.4,00000
19,40.0,41.0,543,02,01,  Chhachra Pukuria,1691,13.9,16.6,12.8,8.8,9.2,6.3,18.3,6.3,2.5,5.3,00000
19,40.0,41.0,543,03,01,  Saber Pukurpar,712,17.0,19.0,11.0,5.9,7.0,7.9,20.6,5.5,2.0,4.2,00000
19,40.0,41.0,543,04,01,  Sultanpur,2982,12.5,14.6,11.4,10.0,6.8,10.0,20.9,5.0,2.8,6.0,00000
19,40.0,41.0,543,05,01,  Ram Dighirpar,331,13.9,15.4,12.1,7.9,10.3,6.6,22.4,6.0,1.8,3.6,00000
19,40.0,41.0,613,01,01,  Kurchap,1498,11.4,12.7,14.4,11.7,8.8,7.4,20.6,5.3,2.4,5.2,00000
19,40.0,41.0,613,02,01,  Inderpar,664,13.1,19.4,13.1,8.3,5.1,6.5,23.3,4.5,2.1,4.5,00000
19,40.0,41.0,839,01,01,  Sanarnagar,2162,12.2,14.3,12.7,9.9,10.0,10.5,22.1,4.3,1.7,2.4,00000
19,40.0,41.0,839,02,01,  Betua,682,12.8,15.8,11.6,10.7,8.4,10.0,18.3,4.4,3.5,4.5,00000
19,40.0,41.0,839,03,01,  Indarar Char,1164,12.5,12.9,10.9,8.6,10.5,10.2,21.6,6.2,2.6,4.0,00000
19,40.0,47.0,522,01,01,  Joypur,1690,10.2,13.4,14.4,10.8,5.6,8.0,19.1,7.2,3.3,7.8,00000
19,40.0,47.0,522,02,01,  Kamar Char,769,11.4,14.3,14.6,9.2,7.5,9.2,20.3,5.6,3.0,4.8,00000
19,40.0,47.0,522,03,01,  Barkanda,1098,13.4,17.1,13.5,8.4,6.7,7.1,17.7,6.3,3.1,6.7,00000
19,40.0,47.0,550,01,01,  Kalikapur,980,11.4,16.5,11.1,10.2,8.9,10.6,19.9,3.7,2.4,5.2,00000
19,40.0,47.0,550,02,01,  Noapara,1034,11.7,19.8,14.1,5.5,7.1,6.9,19.5,5.2,3.7,6.5,00000
19,40.0,47.0,818,01,01,  Saicha Para,4979,13.7,17.9,13.6,8.1,7.3,6.2,19.9,6.2,2.7,4.4,00000
19,40.0,47.0,818,02,01,  Jaganathpur,1368,14.9,16.2,14.7,7.5,7.4,9.0,18.3,6.1,2.7,3.3,00000
19,40.0,53.0,070,01,01,  Bakasar,1482,13.2,16.9,14.5,7.9,7.6,7.2,18.8,6.2,2.6,5.1,00000
19,40.0,53.0,070,02,01,  Unjuti,1409,10.7,14.2,22.4,6.7,5.7,6.8,16.8,6.3,3.3,7.0,00000
19,40.0,53.0,070,03,01,  Chasharpar,423,9.2,14.2,13.2,10.4,3.8,7.3,24.1,7.6,1.9,8.3,00000
19,40.0,53.0,268,01,01,  Chhepara,2015,12.1,13.8,11.7,7.1,9.4,7.6,22.9,6.4,3.5,5.6,00000
19,40.0,53.0,268,02,01,  Dalahash,2439,13.2,16.8,13.1,8.4,8.0,8.1,18.8,6.3,2.8,4.6,00000
19,40.0,53.0,268,03,01,  Gazaria,1909,13.4,15.4,13.7,8.9,7.9,6.5,20.7,6.8,1.8,4.9,00000
19,40.0,53.0,444,01,01,  Gunaighar (Part),5478,12.4,14.1,13.2,9.9,7.6,7.4,20.1,6.4,3.1,5.8,00000
19,40.0,53.0,444,02,01,  Rampur,1058,10.4,14.6,19.8,9.8,5.8,6.6,17.6,5.6,2.7,7.1,00000
19,40.0,59.0,733,01,01,  Padmakot,2998,12.8,16.4,13.5,8.7,6.8,7.5,19.4,6.6,2.4,5.9,00000
19,40.0,59.0,733,02,01,  Ganeshpur,1073,12.6,18.8,10.8,9.3,7.5,7.7,18.5,6.4,3.6,4.7,00000
19,40.0,59.0,959,01,01,  Ujanijora,1959,13.0,15.1,13.8,6.7,7.1,8.8,20.7,6.0,2.5,6.3,00000
19,40.0,59.0,959,02,01,  Ujanikandi,792,12.9,16.4,12.8,8.2,6.3,6.4,20.6,7.7,2.5,6.2,00000
19,40.0,59.0,959,03,01,  Hapurkara,1267,16.3,14.9,13.1,7.8,6.9,7.7,20.9,5.3,2.5,4.6,00000
19,40.0,65.0,155,01,01,  Barur,3698,12.1,14.6,12.0,9.3,9.3,7.3,20.4,6.8,2.9,5.3,00000
19,40.0,65.0,155,02,01,  Biralla,1348,11.2,15.2,13.0,10.0,7.6,7.9,23.1,5.1,2.6,4.2,00000
19,40.0,65.0,493,01,01,  Jafarganj,3435,10.5,14.9,13.5,9.8,8.5,8.4,21.7,5.9,3.2,3.5,00000
19,40.0,65.0,493,02,01,  Ganganagar,1787,11.5,15.6,14.8,9.3,10.0,7.8,19.6,5.5,3.0,3.0,00000
19,40.0,65.0,493,03,01,  Raghurampur,1121,10.6,17.0,17.4,9.1,9.5,8.1,16.2,4.6,1.4,6.0,00000
19,40.0,71.0,642,01,01,  Magh Puskarini,1172,10.2,16.9,12.6,11.3,8.9,6.7,20.1,5.5,3.1,4.8,00000
19,40.0,71.0,642,02,01,  Mohammadpur,5096,12.0,16.1,14.5,9.1,8.1,7.2,19.7,6.0,2.5,4.8,00000
19,40.0,77.0,797,01,01,  Rajamehar,9313,12.6,16.0,14.1,8.6,7.5,6.8,19.6,6.6,3.0,5.3,00000
19,40.0,77.0,797,02,01,  Gangchar,1907,10.8,12.8,10.7,8.5,9.8,9.8,24.5,6.0,2.1,4.8,00000
19,40.0,77.0,797,03,01,  Gangtiara,1005,12.5,15.4,14.0,8.1,6.6,7.7,19.3,6.2,3.8,6.5,00000
19,40.0,77.0,797,04,01,  Chatuli,2297,14.5,15.2,12.2,8.9,9.6,8.7,19.2,5.7,2.1,3.7,00000
19,40.0,77.0,825,01,01,  Saidpur,1385,14.9,15.6,11.3,11.3,9.7,8.1,16.8,5.6,1.6,5.3,00000
19,40.0,77.0,825,02,01,  Batura,715,13.1,17.8,14.4,8.4,7.1,5.7,21.4,4.9,2.1,5.0,00000
19,40.0,83.0,176,01,01,  Phultali,1203,16.3,13.2,14.7,9.3,7.5,8.4,16.8,5.6,1.4,6.8,00000
19,40.0,83.0,176,02,01,  Itakhola,333,12.9,14.1,18.3,12.0,8.7,6.3,15.3,5.1,2.7,4.5,00000
19,40.0,83.0,176,03,01,  Burarpar,310,13.5,13.9,11.6,10.3,8.4,6.5,20.3,5.8,3.5,6.1,00000
19,40.0,83.0,176,04,01,  Tribidda,221,16.7,12.2,12.2,7.2,6.3,8.1,19.9,7.2,1.8,8.1,00000
19,40.0,83.0,176,05,01,  Kataksar,339,11.5,10.3,15.6,10.0,8.8,6.2,20.6,5.6,2.9,8.3,00000
19,40.0,83.0,176,06,01,  Bhani,3722,13.3,15.5,12.5,8.7,8.3,8.5,19.3,5.5,3.4,4.9,00000
19,40.0,83.0,176,07,01,  Rampur,922,15.3,13.3,12.8,10.1,9.1,8.6,18.8,5.0,3.7,3.4,00000
19,40.0,83.0,176,08,01,  Andirpar,269,18.2,13.8,13.8,5.9,14.5,6.7,17.1,4.8,3.3,1.9,00000
19,40.0,83.0,917,01,01,  Surjyapur,2450,11.8,14.8,14.9,10.0,7.1,7.0,19.3,6.0,3.3,5.8,00000
19,40.0,83.0,917,02,01,  Khadghar,2639,12.0,15.2,13.5,10.1,8.0,8.6,19.4,5.8,2.3,5.1,00000
19,40.0,83.0,917,03,01,  Saharpar,1384,12.5,14.5,12.8,10.0,7.7,6.6,22.4,6.0,2.7,4.9,00000
19,40.0,83.0,917,04,01,  Pachrangi,689,13.1,17.3,12.3,9.0,10.3,6.7,15.7,7.3,2.3,6.1,00000
19,40.0,83.0,917,05,01,  Radhanagar,661,14.2,14.5,13.0,10.0,6.1,6.1,22.4,6.7,2.9,4.2,00000
19,40.0,83.0,917,06,01,  Baraimura,446,13.9,14.6,10.8,9.2,7.6,8.7,21.7,7.0,3.6,2.9,00000
19,40.0,89.0,423,01,01,  Gopalnagar,5618,13.0,16.1,13.7,8.3,7.9,7.5,19.0,5.6,3.0,5.9,00000
19,40.0,89.0,423,02,01,  Rasulpur,6555,12.6,16.8,14.4,8.7,7.3,7.9,19.1,5.7,2.4,5.0,00000
19,40.0,89.0,423,03,01,  Jinaia,1896,16.1,17.6,14.2,7.8,7.5,7.7,18.0,4.6,2.3,4.1,00000
19,40.0,89.0,430,01,01,  Gopalpur,1106,12.9,18.5,15.6,8.6,6.6,9.0,18.9,4.3,2.1,3.5,00000
19,40.0,89.0,430,02,01,  Binandapur,247,18.2,14.6,10.9,5.7,9.7,9.7,18.6,4.5,1.6,6.5,00000
19,40.0,89.0,430,03,01,  Hazratpur,378,11.6,16.9,18.5,8.2,7.7,6.1,18.3,5.8,2.6,4.2,00000
19,40.0,89.0,515,01,01,  Jibanpur,1898,12.8,14.4,14.3,9.2,7.4,7.0,20.2,6.1,3.0,5.7,00000
19,40.0,89.0,515,02,01,  Noakandi,529,11.7,15.9,13.6,8.3,5.1,12.1,20.0,6.8,2.1,4.3,00000
19,40.0,95.0,007,01,01,  Abdullapur,875,13.8,15.5,13.5,9.9,7.0,7.7,18.7,5.5,1.8,6.5,00000
19,40.0,95.0,007,02,01,  Jinnatpur,789,20.2,19.4,10.3,6.7,5.3,5.8,22.8,6.3,1.6,1.5,00000
19,40.0,95.0,007,03,01,  Burirpar,2597,13.0,18.6,13.9,8.3,6.4,6.4,19.2,5.5,3.2,5.6,00000
19,40.0,95.0,705,01,01,  Narayanpur,1491,13.3,16.0,14.2,9.1,8.0,6.1,18.0,6.4,3.4,5.6,00000
19,40.0,95.0,705,02,01,  Ramnagar,89,4.5,9.0,13.5,16.9,12.4,6.7,14.6,14.6,5.6,2.2,00000
19,40.0,95.0,903,01,01,  Subil,3145,12.1,18.7,15.5,8.6,6.6,6.6,17.5,6.9,2.8,4.6,00000
19,40.0,95.0,903,02,01,  Raghabpur,1825,17.2,17.0,14.1,7.6,6.6,6.7,18.6,5.8,2.3,4.1,00000
19,40.0,95.0,973,01,01,  Wahedpur,4375,12.5,16.8,14.4,8.8,8.0,7.7,17.6,5.8,2.3,6.1,00000
19,40.0,95.0,973,02,01,  Shibnagar,2854,12.6,14.9,14.8,9.3,8.1,7.3,19.1,5.7,3.3,5.0,00000
19,40.0,95.0,973,03,01,  Masuabad,108,8.3,6.5,11.1,17.6,9.3,4.6,21.3,10.2,4.6,6.5,00000
19,40.0,95.0,973,04,01,  Noakandi,523,11.3,13.0,15.1,12.0,8.0,6.5,20.5,5.9,1.7,5.9,00000
19,40.0,95.0,973,05,01,  Hadipur,250,12.8,12.0,12.0,7.2,10.4,5.2,20.4,8.0,4.4,7.6,00000
19,40.0,95.0,973,06,01,  Rajapur,182,6.6,16.5,11.5,17.6,10.4,9.3,17.0,7.1,2.2,1.6,00000
19,40.0,95.0,973,07,01,  Sayedpur,373,12.6,15.3,12.9,9.4,7.0,9.9,19.3,5.9,2.1,5.6,00000
19,40.0,95.0,973,08,01,  Khalpar,97,12.4,11.3,13.4,11.3,7.2,10.3,20.6,3.1,6.2,4.1,00000
19,40.0,95.0,973,09,01,  Potiya Para,427,11.2,16.9,15.7,12.2,6.1,8.7,18.7,4.4,1.4,4.7,00000
19,54.0,15.0,031,01,01,  Asadpur,768,9.5,12.4,11.5,11.2,9.2,7.8,21.1,8.5,2.6,6.3,00000
19,54.0,15.0,031,02,01,  Munshikandi,538,10.4,15.4,12.8,10.2,7.4,6.5,19.7,7.1,3.9,6.5,00000
19,54.0,15.0,031,03,01,  Darikandi,552,13.2,14.7,12.3,8.3,10.3,6.2,17.2,6.0,4.0,7.8,00000
19,54.0,15.0,031,04,01,  Nayagaon,871,10.8,14.4,13.5,10.3,9.4,6.1,21.2,7.1,2.1,5.1,00000
19,54.0,15.0,031,05,01,  Chetpur,1234,13.2,19.0,12.8,7.4,6.8,6.8,18.2,7.1,2.8,5.9,00000
19,54.0,15.0,296,01,01,  Char Kuria,1008,12.1,16.9,12.9,10.5,5.9,7.4,17.7,6.3,2.7,7.7,00000
19,54.0,15.0,296,02,01,  Dayrakandi,610,15.1,16.6,13.6,7.2,5.6,7.0,17.7,7.9,4.6,4.8,00000
19,54.0,15.0,349,01,01,  Najarpur,662,12.8,16.5,13.4,5.6,6.9,6.9,23.6,5.9,1.7,6.6,00000
19,54.0,15.0,349,02,01,  Khoda Dadpur,2183,10.1,15.4,14.9,11.0,7.7,5.8,19.5,6.3,3.3,6.1,00000
19,54.0,15.0,349,03,01,  Ghaniar Char,4361,11.4,15.3,13.6,8.9,8.4,6.8,21.5,5.7,3.4,4.9,00000
19,54.0,15.0,508,01,01,  Kalagachhia,1789,13.5,16.5,13.5,7.7,7.3,7.4,19.4,5.4,1.8,7.4,00000
19,54.0,15.0,508,02,01,  Kriparampur,1087,11.3,17.1,14.7,10.0,6.1,5.0,21.0,5.3,3.2,6.3,00000
19,54.0,15.0,508,03,01,  Krishnapur,1441,13.0,18.7,12.4,8.9,6.7,6.5,19.1,5.8,3.3,5.8,00000
19,54.0,20.0,137,01,01,  Umdrabad,2096,11.7,13.9,12.5,11.3,10.2,8.0,20.6,4.7,2.5,4.6,00000
19,54.0,20.0,137,02,01,  Krishnapur,1400,15.6,14.9,12.1,9.4,8.5,5.5,19.7,6.6,3.4,4.3,00000
19,54.0,20.0,137,03,01,  Dari Bhasania,1595,10.2,14.7,11.2,9.8,7.7,9.2,24.1,5.3,3.3,4.5,00000
19,54.0,20.0,137,04,01,  Biti Bhasania,639,12.1,15.8,12.7,9.4,9.1,7.0,17.1,7.0,3.1,6.7,00000
19,54.0,20.0,137,05,01,  Ishwarpur,240,11.3,14.6,12.1,7.5,7.5,9.6,22.9,6.3,3.8,4.6,00000
19,54.0,20.0,137,06,01,  Kazirgaon,557,10.6,12.9,8.6,10.8,11.8,12.0,19.2,6.6,2.2,5.2,00000
19,54.0,20.0,137,07,01,  Manadarkandi,601,11.5,12.6,11.0,11.1,11.0,9.7,18.6,6.2,3.0,5.3,00000
19,54.0,20.0,137,08,01,  Shibpur,1209,11.1,13.5,14.8,10.4,7.9,8.1,21.0,4.7,4.1,4.3,00000
19,54.0,20.0,137,09,01,  Alampur,203,16.7,14.3,13.3,7.4,9.4,9.4,15.3,7.4,3.0,3.9,00000
19,54.0,20.0,709,01,01,  Nayakandi,668,12.4,12.3,9.1,8.5,10.6,10.3,18.7,7.2,3.4,7.3,00000
19,54.0,20.0,709,02,01,  Kashipur,2955,12.2,13.8,11.5,9.4,8.7,9.8,19.1,6.6,3.0,5.8,00000
19,54.0,20.0,709,03,01,  Joynagar,140,7.9,12.9,8.6,9.3,12.1,15.0,23.6,5.7,1.4,3.6,00000
19,54.0,20.0,709,04,01,  Mohanpur,445,9.0,14.2,13.7,8.8,11.0,7.2,20.4,6.5,3.1,6.1,00000
19,54.0,20.0,740,01,01,  Islampur,673,11.1,14.0,15.8,10.4,9.1,6.1,18.0,7.3,4.2,4.2,00000
19,54.0,20.0,740,02,01,  Gopalnagar,600,11.0,11.5,11.7,9.7,10.3,7.8,24.0,5.7,2.5,5.8,00000
19,54.0,20.0,740,03,01,  Titia,1877,11.5,14.2,13.5,8.8,8.2,8.3,19.2,7.0,3.2,6.0,00000
19,54.0,20.0,740,04,01,  Raghunathpur,1256,10.5,8.5,19.2,4.9,14.2,4.0,22.8,7.2,3.6,5.1,00000
19,54.0,20.0,889,01,01,  Tatuakandi,404,13.6,13.6,17.8,6.9,10.4,5.0,16.3,5.2,5.4,5.7,00000
19,54.0,20.0,889,02,01,  Dahargop,631,9.8,14.7,12.4,11.1,8.9,8.2,15.8,6.5,6.7,5.9,00000
19,54.0,20.0,889,03,01,  Kurarkandi,231,10.8,16.9,13.0,10.0,6.5,6.9,19.5,5.6,5.6,5.2,00000
19,54.0,20.0,889,04,01,  Madhabpur,1115,12.7,16.6,11.5,10.2,7.4,7.3,21.3,5.0,3.0,5.0,00000
19,54.0,20.0,889,05,01,  Shyampur,1231,12.3,14.1,11.6,11.0,9.8,7.0,20.0,6.2,3.4,4.6,00000
19,54.0,22.0,158,01,01,  Bhiti Kalamina,2680,12.4,15.9,13.5,9.7,7.5,7.2,20.0,6.2,2.7,4.9,00000
19,54.0,22.0,158,02,01,  Kawertek,48,6.3,18.8,10.4,10.4,10.4,10.4,20.8,6.3,2.1,4.2,00000
19,54.0,22.0,285,01,01,  Daulatpur,3049,12.0,14.2,12.4,7.8,8.8,6.9,21.2,5.8,3.4,7.5,00000
19,54.0,22.0,285,02,01,  Araliakandi,974,13.1,18.3,14.7,9.0,6.7,6.5,18.6,4.8,2.8,5.5,00000
19,54.0,22.0,306,01,01,  Dulalpur,1302,10.4,17.1,12.7,8.8,7.1,7.8,22.2,5.9,3.0,5.0,00000
19,54.0,22.0,306,02,01,  Pathalikandi Part-1 (Kashipur),548,11.1,14.4,15.0,12.2,8.9,6.8,18.1,5.1,2.4,6.0,00000
19,54.0,22.0,603,01,01,  Mangalerkandi,1824,11.6,15.6,11.6,8.6,9.2,7.5,20.6,6.6,2.9,6.0,00000
19,54.0,22.0,603,02,01,  Purbakandi,602,13.6,19.6,14.0,6.1,8.3,8.6,18.6,4.7,2.5,4.0,00000
19,54.0,22.0,603,03,01,  Chanderkandi,470,13.0,12.1,14.7,7.0,8.7,8.5,20.4,4.0,3.2,8.3,00000
19,54.0,22.0,793,01,01,  Saplezi,959,11.1,15.2,12.6,10.8,7.0,8.2,19.2,6.3,4.0,5.6,00000
19,54.0,22.0,793,02,01,  Chandipur,1110,11.4,16.2,13.8,7.7,6.1,9.0,21.9,5.9,2.8,5.1,00000
19,54.0,25.0,021,01,01,  Ananthpur,1669,11.3,14.9,13.0,9.6,7.5,8.6,22.3,5.5,2.4,4.9,00000
19,54.0,25.0,021,02,01,  Kandailhati,573,16.1,13.3,12.0,8.4,10.5,10.5,15.2,4.9,5.6,3.7,00000
19,54.0,25.0,476,01,01,  Joypur,1627,11.3,13.8,12.9,9.8,11.2,7.1,18.7,5.1,3.4,6.6,00000
19,54.0,25.0,476,02,01,  Mirja Nagar,926,13.0,17.3,13.0,6.7,10.6,7.1,18.7,6.6,3.5,3.7,00000
19,54.0,25.0,730,01,01,  Purba Kashipur,1093,10.9,13.8,11.3,9.6,10.0,10.1,17.7,6.1,2.8,7.6,00000
19,54.0,25.0,730,02,01,  Sreepur,3133,11.1,12.2,13.1,9.6,10.8,8.9,20.4,5.6,3.1,5.1,00000
19,54.0,25.0,730,03,01,  Dorikandi,810,13.7,15.9,15.4,8.8,6.4,6.0,18.5,5.8,3.7,5.7,00000
19,54.0,25.0,730,04,01,  Pirijpur,216,9.3,17.6,13.9,8.8,8.8,8.3,19.9,6.5,2.3,4.6,00000
19,54.0,25.0,751,01,01,  Rajapur,1368,13.1,14.1,12.9,9.7,8.4,7.4,19.1,6.0,3.8,5.6,00000
19,54.0,25.0,751,02,01,  Abdullahpur,636,12.9,13.2,13.1,9.4,11.0,6.0,19.2,6.4,3.9,4.9,00000
19,54.0,28.0,772,01,01,  Ramkrishnapur,1889,10.9,13.8,14.0,9.2,7.1,6.7,23.1,6.6,3.3,5.3,00000
19,54.0,28.0,772,02,01,  Aralia,2062,12.8,12.0,14.2,10.3,7.8,8.4,23.1,5.3,2.1,3.9,00000
19,54.0,28.0,772,03,01,  Akhandapur,1017,9.2,19.2,15.6,9.7,7.2,6.4,19.1,5.8,3.0,4.7,00000
19,54.0,28.0,772,04,01,  Ramnagar,586,12.6,12.6,13.5,9.6,10.6,6.8,16.6,8.9,2.7,6.1,00000
19,54.0,28.0,772,05,01,  Sreenagar,1383,12.3,15.8,12.4,8.2,6.9,8.2,19.7,7.2,3.9,5.6,00000
19,54.0,28.0,772,06,01,  Banshgari,510,10.0,19.6,17.6,10.0,4.9,4.5,16.9,5.5,3.7,7.3,00000
19,54.0,28.0,772,07,01,  Tatuakandi,1347,14.9,16.8,14.4,9.2,9.0,6.8,17.6,5.3,2.4,3.7,00000
19,54.0,28.0,772,08,01,  Padua Rampur,242,14.5,15.3,11.2,11.2,11.2,7.9,14.9,8.7,1.7,3.7,00000
19,54.0,28.0,772,09,01,  Talimnagar,869,11.4,14.5,12.3,10.2,9.4,7.5,17.4,7.7,4.0,5.5,00000
19,54.0,28.0,772,10,01,  Chandpur,666,15.3,16.1,14.0,7.7,6.6,9.3,17.0,6.8,2.3,5.1,00000
19,54.0,28.0,952,01,01,  Chander Char,2099,12.1,16.8,12.2,8.4,9.0,8.8,18.9,5.1,2.4,6.5,00000
19,54.0,28.0,952,02,01,  Tatuar Char,1003,15.0,16.7,12.6,10.5,6.5,5.8,18.2,5.4,3.9,5.5,00000
19,54.0,28.0,952,03,01,  Bak Sitarampur,1698,13.3,15.6,13.5,9.5,5.7,8.7,19.6,5.2,2.9,6.2,00000
19,54.0,28.0,952,04,01,  Sitarampur,816,17.9,14.2,11.4,8.5,6.0,5.6,19.1,7.6,3.8,5.9,00000
19,54.0,28.0,952,05,01,  Paratali,918,13.0,13.4,13.3,9.7,9.6,5.7,19.1,6.6,4.5,5.2,00000
19,54.0,28.0,952,06,01,  Nayakandi,319,12.5,12.9,12.2,14.4,5.6,4.4,19.4,10.0,5.3,3.1,00000
19,54.0,28.0,952,07,01,  Sobharampur,1544,11.6,17.4,12.8,8.9,7.0,9.0,18.1,5.4,2.7,7.3,00000
19,54.0,47.0,116,01,01,  Bhabanipur,208,13.0,18.3,13.0,8.2,6.3,5.8,20.7,4.8,3.4,6.7,00000
19,54.0,47.0,116,02,01,  Ghagotia,1934,11.9,17.2,12.8,8.4,6.6,7.8,18.2,7.1,2.8,7.1,00000
19,54.0,47.0,116,03,01,  Dakshin Nala Dakshin,1591,9.6,17.1,11.3,9.9,5.6,6.0,21.7,8.6,3.5,6.7,00000
19,54.0,47.0,116,04,01,  Madhabpur,1581,14.4,16.1,12.9,7.9,6.8,7.6,19.7,5.4,4.2,5.0,00000
19,54.0,47.0,116,05,01,  Nurullapur,680,11.9,17.1,14.0,7.8,7.5,6.9,17.4,5.9,3.7,7.9,00000
19,54.0,47.0,116,06,01,  Faterkandi,548,11.9,10.8,12.4,8.0,6.6,9.9,22.6,7.7,3.3,6.9,00000
19,54.0,47.0,116,07,01,  Rampur,1351,12.2,13.9,11.8,10.3,9.1,6.7,19.3,7.4,3.9,5.3,00000
19,54.0,47.0,116,08,01,  Sharifpur,457,11.4,13.1,14.0,10.1,6.3,5.0,22.5,6.6,3.7,7.2,00000
19,54.0,47.0,116,09,01,  Alipur,2449,11.5,13.7,12.5,9.8,8.5,6.7,18.5,8.4,3.7,6.6,00000
19,54.0,47.0,116,10,01,  Kuralikandi,1134,13.8,16.5,13.4,7.8,8.6,7.8,17.7,4.3,4.3,5.7,00000
19,54.0,47.0,264,01,01,  Dari Char,2613,11.6,17.4,13.9,7.4,8.2,7.8,18.1,6.6,3.8,5.2,00000
19,54.0,47.0,264,02,01,  Chunar Char,1191,11.5,14.3,13.1,8.2,11.8,8.6,17.1,6.7,3.7,5.0,00000
19,54.0,47.0,264,03,01,  Nayagaon,736,11.4,15.5,14.1,10.2,8.7,7.3,19.3,5.3,3.9,4.2,00000
19,54.0,50.0,624,01,01,  Mirsikari,1546,11.3,12.2,13.1,10.0,7.8,7.5,23.9,6.1,3.2,5.0,00000
19,54.0,50.0,624,02,01,  Hujurkandi,892,12.3,14.0,11.7,7.4,9.5,9.2,19.5,6.7,3.6,6.1,00000
19,54.0,50.0,677,01,01,  Uttar Monipur,1747,12.0,15.8,12.0,7.1,8.7,9.6,20.8,5.2,3.7,5.2,00000
19,54.0,50.0,677,02,01,  Dakhin Monipur,3192,9.9,13.7,12.4,9.1,8.3,6.6,23.4,6.9,3.7,5.9,00000
19,54.0,50.0,677,03,01,  Faterkandi,1190,14.7,14.4,11.9,8.1,7.2,8.2,21.8,5.0,3.2,5.5,00000
19,54.0,50.0,677,04,01,  Kalipur,932,12.0,18.1,15.2,8.4,6.8,6.7,18.8,6.4,3.5,4.1,00000
19,54.0,50.0,677,05,01,  Uttar Bar Garmora,2240,13.3,16.7,10.2,6.9,8.4,9.1,20.9,5.4,3.7,5.4,00000
19,54.0,50.0,677,06,01,  Dakhin Bar Garmora,825,11.2,17.6,13.0,7.8,9.0,6.9,21.6,5.1,2.5,5.5,00000
19,54.0,50.0,677,07,01,  Choto Garmora,1801,11.0,14.7,11.0,7.9,9.6,12.0,20.4,6.3,3.7,3.3,00000
19,54.0,85.0,582,01,01,  Madhyakandi,795,11.2,13.1,11.1,6.8,9.7,10.6,22.1,5.8,2.3,7.4,00000
19,54.0,85.0,582,02,01,  Bhabanipur,1413,9.5,13.9,13.0,8.2,9.0,8.2,24.1,5.8,3.2,5.2,00000
19,54.0,85.0,666,01,01,  Naya Char,580,11.9,11.6,12.9,7.2,12.6,9.3,21.9,6.0,2.2,4.3,00000
19,54.0,85.0,666,02,01,  Kalakandi,1134,11.1,10.1,15.4,11.0,10.8,10.1,19.0,5.1,2.8,4.6,00000
19,54.0,85.0,677,01,01,  Purba Nilakhi,2486,12.9,14.0,9.1,9.3,10.7,8.9,21.9,6.0,3.4,3.9,00000
19,54.0,85.0,677,02,01,  Paschim Nilakhi,3624,10.7,14.8,12.8,8.4,9.4,9.2,22.2,6.2,2.4,3.9,00000
19,54.0,85.0,677,03,01,  Lalbagh,361,10.0,16.6,12.5,13.0,11.4,9.7,19.1,3.6,2.2,1.9,00000
19,54.0,85.0,677,04,01,  Pirijpur,121,7.4,15.7,19.0,17.4,10.7,5.0,17.4,5.0,1.7,0.8,00000
19,54.0,85.0,677,05,01,  Miras,1846,10.8,15.4,13.5,7.9,8.2,8.3,22.5,5.5,3.1,4.9,00000
19,54.0,85.0,677,06,01,  Champaknagar,759,12.1,14.0,13.4,8.0,9.9,9.4,22.1,5.1,2.2,3.7,00000
19,54.0,85.0,677,07,01,  Itabhara,2146,10.3,14.3,12.8,8.9,9.7,8.9,22.2,5.8,2.7,4.3,00000
19,54.0,85.0,677,08,01,  Babarkandi,1479,9.5,13.7,13.3,9.9,10.4,8.5,22.4,5.0,2.6,4.7,00000
19,54.0,85.0,677,09,01,  Ulukandi,304,9.2,16.4,8.2,11.2,9.5,11.5,22.0,5.9,2.6,3.3,00000
19,54.0,85.0,677,10,01,  Ajodhanagar,827,10.3,12.3,11.7,10.3,8.3,10.8,22.5,6.0,2.7,5.1,00000
19,54.0,85.0,677,11,01,  Shyamnagar,635,10.7,14.0,12.9,8.8,9.8,10.4,19.2,6.5,3.1,4.6,00000
19,67.0,22.0,012,01,01,  Amratali,1649,10.2,15.2,12.9,9.6,7.6,7.6,20.1,6.4,3.6,6.7,00000
19,67.0,22.0,012,02,01,  Char Para,270,9.6,10.7,13.7,12.2,10.7,8.1,23.7,6.3,1.9,3.0,00000
19,67.0,22.0,012,03,01,  Dutiar Dighirpar,1321,9.4,10.7,13.9,13.2,9.5,6.3,21.6,7.0,3.4,5.1,00000
19,67.0,22.0,044,01,01,  Bara Atra,1286,9.7,12.4,12.7,10.5,10.5,8.5,19.1,5.9,3.5,7.2,00000
19,67.0,22.0,044,02,01,  Chhota Atra,1642,11.6,14.6,10.5,8.9,9.4,8.6,22.8,5.7,3.2,4.6,00000
19,67.0,22.0,240,01,01,  Dakshin Rasulpur,1102,10.3,11.2,11.1,11.0,8.3,8.4,25.9,6.4,2.8,4.6,00000
