ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,All ages,Percentage of population in the age group 0-4,Percentage of population in the age group 5-9,Percentage of population in the age group 10-14,Percentage of population in the age group 15-19,Percentage of population in the age group 20-24,Percentage of population in the age group 25-29,Percentage of population in the age group 30-49,Percentage of population in the age group 50-59,Percentage of population in the age group 60-64,Percentage of population in the age group 65+,check_var
84,29.0,XX.0,XXX,XX,03,  Belai Chhari Upazila,2458,7.0,10.6,14.0,10.5,9.1,11.2,26.2,6.6,2.0,2.8,00110
84,29.0,23.0,XXX,XX,03,  Belai Chhari Union,2458,7.0,10.6,14.0,10.5,9.1,11.2,26.2,6.6,2.0,2.8,00110
84,36.0,XX.0,XXX,XX,03,  Kaptai  Upazila,14474,8.3,11.3,12.0,12.0,11.6,9.2,25.7,5.8,1.9,2.2,00110
84,36.0,57.0,XXX,XX,03,  Kaptai Union,14474,8.3,11.3,12.0,12.0,11.6,9.2,25.7,5.8,1.9,2.2,00110
84,47.0,XX.0,XXX,XX,03,  Jurai Chhari Upazila,5895,8.3,12.3,11.5,8.1,9.0,9.7,26.9,7.2,2.4,4.4,00110
84,47.0,57.0,XXX,XX,03,  Jurai Chhari Union,5895,8.3,12.3,11.5,8.1,9.0,9.7,26.9,7.2,2.4,4.4,00110
84,58.0,XX.0,XXX,XX,03,  Langadu  Upazila,11391,11.6,13.2,12.1,8.0,8.5,9.2,24.6,6.3,2.3,4.3,00110
84,58.0,67.0,XXX,XX,03,  Langadu Union,11391,11.6,13.2,12.1,8.0,8.5,9.2,24.6,6.3,2.3,4.3,00110
84,75.0,XX.0,XXX,XX,03,  Naniarchar  Upazila,6192,8.0,10.2,11.1,10.3,9.3,9.6,26.8,7.2,2.9,4.6,00110
84,75.0,57.0,XXX,XX,03,  Naniarchar Union,6192,8.0,10.2,11.1,10.3,9.3,9.6,26.8,7.2,2.9,4.6,00110
84,78.0,XX.0,XXX,XX,03,  Rajasthali  Upazila,3080,8.6,10.7,10.5,9.1,8.3,10.4,28.4,7.4,2.6,3.9,00110
84,78.0,71.0,XXX,XX,03,  Gainda Union,3080,8.6,10.7,10.5,9.1,8.3,10.4,28.4,7.4,2.6,3.9,00110
30,XX.0,XX.0,XXX,XX,03, Feni Zila,9957,10.7,11.2,11.6,10.3,10.6,9.4,21.4,6.4,3.1,5.3,00110
30,14.0,XX.0,XXX,XX,03,  Chhagalnaiya Upazila,3066,10.3,10.2,10.1,11.7,10.5,9.6,20.9,6.7,3.6,6.3,00110
30,14.0,76.0,XXX,XX,03,  Pathannagar Union,3066,10.3,10.2,10.1,11.7,10.5,9.6,20.9,6.7,3.6,6.3,00110
30,25.0,XX.0,XXX,XX,03,  Daganbhuiyan Upazila,1494,10.8,12.0,14.1,11.9,10.5,7.5,19.7,5.8,2.5,5.2,00110
30,25.0,12.0,XXX,XX,03,  Daganbhuiyan Union,150,10.0,14.0,14.0,12.7,8.0,8.0,18.7,6.0,2.7,6.0,00110
30,25.0,38.0,XXX,XX,03,  Jailashkara Union,1344,10.9,11.8,14.1,11.8,10.8,7.4,19.8,5.7,2.5,5.1,00110
30,41.0,XX.0,XXX,XX,03,  Fulgazi Upazila,4453,10.9,11.7,11.7,9.1,10.6,9.3,22.4,6.3,3.1,4.9,00110
30,41.0,67.0,XXX,XX,03,  Fulgazi Union,4453,10.9,11.7,11.7,9.1,10.6,9.3,22.4,6.3,3.1,4.9,00110
30,94.0,XX.0,XXX,XX,03,  Sonagazi Upazila,944,10.8,10.6,12.4,9.0,11.0,11.8,20.7,6.6,2.8,4.4,00110
30,94.0,66.0,XXX,XX,03,  Matiganj Union,944,10.8,10.6,12.4,9.0,11.0,11.8,20.7,6.6,2.8,4.4,00110
75,XX.0,XX.0,XXX,XX,03, Noakhali Zila,132240,12.7,15.4,13.3,9.8,8.6,8.2,19.6,5.2,2.5,4.7,00110
75,7.0,XX.0,XXX,XX,03,  Begumganj Upazila,52947,11.7,14.2,13.8,11.0,8.8,7.8,19.3,5.5,2.6,5.5,00110
75,7.0,49.0,XXX,XX,03,  Narottampur Union,18273,12.3,14.5,13.9,10.8,8.4,7.4,19.1,5.7,2.7,5.3,00110
75,7.0,52.0,XXX,XX,03,  Hajipur Union,19429,11.9,14.0,13.7,10.8,8.9,8.0,19.2,5.3,2.5,5.6,00110
75,7.0,70.0,XXX,XX,03,  Mir Warishpur Union,15245,10.6,13.9,13.8,11.3,9.1,7.9,19.5,5.4,2.7,5.7,00110
75,36.0,XX.0,XXX,XX,03,  Hatiya Upazila,41712,15.5,19.1,12.7,7.3,7.6,8.4,19.4,4.5,2.2,3.2,00110
75,36.0,47.0,XXX,XX,03,  Harni Union,36048,15.6,19.1,12.3,7.2,7.6,8.6,19.8,4.5,2.1,3.2,00110
75,36.0,76.0,XXX,XX,03,  Sonadia Union,5664,15.0,19.2,15.1,8.0,7.7,7.7,16.9,4.5,2.5,3.5,00110
75,80.0,XX.0,XXX,XX,03,  Senbagh Upazila,7742,11.4,12.7,13.1,11.6,8.7,7.3,19.9,6.1,3.1,6.1,00110
75,80.0,13.0,XXX,XX,03,  Arjuntala Union,1538,12.2,13.2,13.8,9.8,9.0,7.3,18.8,6.5,3.0,6.4,00110
75,80.0,57.0,XXX,XX,03,  Kadra Union,6204,11.2,12.6,13.0,12.1,8.7,7.3,20.2,5.9,3.1,6.0,00110
75,85.0,XX.0,XXX,XX,03,  Subarnachar Upazila,6651,12.6,14.9,13.6,10.4,9.0,8.9,18.2,5.0,2.8,4.6,00110
75,85.0,36.0,XXX,XX,03,  Char Jubille Union,6651,12.6,14.9,13.6,10.4,9.0,8.9,18.2,5.0,2.8,4.6,00110
75,87.0,XX.0,XXX,XX,03,  Noakhali Sadar Upazila,23188,10.3,12.4,13.5,11.2,9.5,9.1,21.0,5.4,2.6,4.9,00110
75,87.0,23.0,XXX,XX,03,  Ashwadia Union,2588,9.9,13.2,15.4,11.9,9.2,8.7,19.5,5.3,2.4,4.4,00110
75,87.0,25.0,XXX,XX,03,  Binodpur Union,2476,9.1,11.1,12.6,9.6,8.8,9.5,22.6,7.8,2.9,6.1,00110
75,87.0,40.0,XXX,XX,03,  Char Matua Union,1022,12.4,15.2,17.3,10.2,6.9,8.1,17.1,4.9,1.8,6.1,00110
75,87.0,60.0,XXX,XX,03,  Kadir Hanif Union,13526,10.6,12.5,13.3,11.6,9.7,9.0,21.1,5.0,2.7,4.5,00110
75,87.0,80.0,XXX,XX,03,  Noakhali Union,3576,9.6,11.9,12.4,10.6,10.3,9.5,21.6,5.6,2.8,5.6,00110
29,XX.0,XX.0,XXX,XX,03, Faridpur Zila,75853,10.4,13.0,12.0,8.7,8.2,8.5,24.2,6.9,3.1,5.0,00110
29,3.0,XX.0,XXX,XX,03,  Alfadanga Upazila,6905,10.6,10.6,11.1,9.0,8.6,9.0,26.4,6.9,2.8,5.0,00110
29,3.0,10.0,XXX,XX,03,  Alfadanga Union,4671,10.6,10.1,11.3,9.0,8.4,8.5,27.5,6.9,2.8,4.9,00110
29,3.0,31.0,XXX,XX,03,  Buraich Union,2234,10.7,11.7,10.7,8.9,9.0,10.1,24.1,6.9,2.6,5.2,00110
29,10.0,XX.0,XXX,XX,03,  Bhanga Upazila,12329,10.9,14.3,13.1,9.0,7.8,7.7,21.9,6.5,3.9,5.0,00110
29,10.0,13.0,XXX,XX,03,  Algi Union,6890,11.2,14.5,13.6,9.2,7.9,7.6,20.7,6.6,3.8,4.9,00110
29,10.0,25.0,XXX,XX,03,  Chumordi Union,5439,10.6,14.1,12.4,8.8,7.7,7.8,23.3,6.3,3.9,5.0,00110
29,21.0,XX.0,XXX,XX,03,  Char Bhadrasan Upazila,22882,10.4,13.9,11.2,8.0,7.3,8.0,23.9,7.7,3.6,6.0,00110
29,21.0,19.0,XXX,XX,03,  Char Bhadrasan Union,22882,10.4,13.9,11.2,8.0,7.3,8.0,23.9,7.7,3.6,6.0,00110
29,47.0,XX.0,XXX,XX,03,  Faridpur Sadar Upazila,793,8.8,10.6,12.5,10.7,9.8,6.3,26.2,7.2,2.5,5.3,00110
29,47.0,15.0,XXX,XX,03,  Ambikapur Union,793,8.8,10.6,12.5,10.7,9.8,6.3,26.2,7.2,2.5,5.3,00110
29,56.0,XX.0,XXX,XX,03,  Madhukhali Upazila,13400,9.1,10.4,10.9,9.3,9.5,9.7,27.3,6.8,2.5,4.5,00110
29,56.0,52.0,XXX,XX,03,  Madhukhali Union,9188,8.9,10.1,10.5,9.4,9.8,9.7,27.6,7.0,2.8,4.3,00110
29,56.0,73.0,XXX,XX,03,  Noapara Union,4212,9.6,11.0,11.9,9.1,8.8,9.6,26.8,6.3,2.0,5.0,00110
29,62.0,XX.0,XXX,XX,03,  Nagarkanda Upazila,3933,11.3,13.2,12.2,9.7,9.3,8.4,20.7,6.6,3.2,5.4,00110
29,62.0,55.0,XXX,XX,03,  Laskardia Union,3933,11.3,13.2,12.2,9.7,9.3,8.4,20.7,6.6,3.2,5.4,00110
29,84.0,XX.0,XXX,XX,03,  Sadarpur Upazila,6076,9.3,12.3,12.9,9.5,8.5,8.8,24.9,7.1,2.4,4.3,00110
29,84.0,85.0,XXX,XX,03,  Sadarpur Union,6076,9.3,12.3,12.9,9.5,8.5,8.8,24.9,7.1,2.4,4.3,00110
29,90.0,XX.0,XXX,XX,03,  Saltha Upazila,9535,11.8,15.6,13.7,8.2,8.1,9.0,22.4,5.5,2.3,3.6,00110
29,90.0,16.0,XXX,XX,03,  Bhawal Union,5345,11.3,15.3,13.7,8.3,8.4,8.8,22.6,5.4,2.3,4.0,00110
29,90.0,78.0,XXX,XX,03,  Ramkantapur Union,4190,12.4,16.0,13.7,8.0,7.7,9.2,22.0,5.6,2.3,3.1,00110
72,XX.0,XX.0,XXX,XX,03, Netrakona Zila,63997,11.0,13.3,12.2,8.7,8.2,9.0,23.9,6.3,2.8,4.7,00110
72,4.0,XX.0,XXX,XX,03,  Atpara Upazila,9687,11.0,15.6,12.3,7.9,7.1,9.0,23.3,6.0,2.7,5.0,00110
72,4.0,11.0,XXX,XX,03,  Baniajan Union,9687,11.0,15.6,12.3,7.9,7.1,9.0,23.3,6.0,2.7,5.0,00110
72,9.0,XX.0,XXX,XX,03,  Barhatta Upazila,7850,9.3,11.9,12.1,9.5,7.8,9.5,24.9,7.3,2.9,4.7,00110
72,9.0,23.0,XXX,XX,03,  Barhatta Union,7850,9.3,11.9,12.1,9.5,7.8,9.5,24.9,7.3,2.9,4.7,00110
72,18.0,XX.0,XXX,XX,03,  Durgapur Upazila,2328,11.3,14.9,12.6,7.3,7.0,8.0,21.8,6.4,3.4,7.2,00110
72,18.0,51.0,XXX,XX,03,  Durgapur Union,2328,11.3,14.9,12.6,7.3,7.0,8.0,21.8,6.4,3.4,7.2,00110
72,38.0,XX.0,XXX,XX,03,  Khaliajuri Upazila,6193,11.9,12.5,10.5,7.1,8.1,9.9,25.6,6.6,3.4,4.4,00110
72,38.0,40.0,XXX,XX,03,  Khaliajuri Union,6193,11.9,12.5,10.5,7.1,8.1,9.9,25.6,6.6,3.4,4.4,00110
72,40.0,XX.0,XXX,XX,03,  Kalmakanda Upazila,14383,10.4,12.8,12.2,9.4,9.2,9.1,24.2,6.2,2.6,4.0,00110
72,40.0,35.0,XXX,XX,03,  Kalmakanda Union,14383,10.4,12.8,12.2,9.4,9.2,9.1,24.2,6.2,2.6,4.0,00110
72,56.0,XX.0,XXX,XX,03,  Madan Upazila,1424,14.3,13.8,12.1,6.8,7.2,6.5,23.7,7.1,3.7,4.8,00110
72,56.0,52.0,XXX,XX,03,  Madan Union,1424,14.3,13.8,12.1,6.8,7.2,6.5,23.7,7.1,3.7,4.8,00110
72,83.0,XX.0,XXX,XX,03,  Purbadhala Upazila,22132,11.4,13.1,12.5,9.0,8.4,8.8,23.3,6.0,2.7,4.8,00110
72,83.0,71.0,XXX,XX,03,  Jaria Union,9663,12.0,13.3,12.1,8.6,8.9,8.9,22.4,5.8,2.8,5.1,00110
72,83.0,94.0,XXX,XX,03,  Purbadhala Union,12469,10.9,12.9,12.8,9.2,8.1,8.7,24.1,6.1,2.6,4.6,00110
39,XX.0,XX.0,XXX,XX,03, Jamalpur Zila,51859,10.6,13.4,11.7,7.9,7.7,8.9,25.1,6.9,3.1,4.6,00110
39,7.0,XX.0,XXX,XX,03,  Bakshiganj Upazila,28890,11.1,13.5,11.9,8.1,7.7,9.1,24.7,6.6,3.0,4.5,00110
39,7.0,23.0,XXX,XX,03,  Bakshiganj Union,28890,11.1,13.5,11.9,8.1,7.7,9.1,24.7,6.6,3.0,4.5,00110
39,15.0,XX.0,XXX,XX,03,  Dewanganj Upazila,8544,10.5,14.1,12.1,6.7,7.6,8.3,24.8,7.0,3.8,5.0,00110
39,15.0,36.0,XXX,XX,03,  Chikajani Union,2810,9.8,14.3,12.8,6.7,6.8,8.3,25.4,6.3,3.7,5.8,00110
39,15.0,43.0,XXX,XX,03,  Chukaibari Union,5734,10.8,14.0,11.8,6.7,8.0,8.3,24.6,7.4,3.9,4.6,00110
39,36.0,XX.0,XXX,XX,03,  Jamalpur Sadar Upazila,7408,7.8,11.8,11.7,9.4,8.1,9.1,27.6,7.5,3.0,4.0,00110
39,36.0,59.0,XXX,XX,03,  Ranagachha Union,7408,7.8,11.8,11.7,9.4,8.1,9.1,27.6,7.5,3.0,4.0,00110
39,61.0,XX.0,XXX,XX,03,  Melandaha Upazila,5002,11.4,14.1,10.7,6.8,7.4,9.1,25.0,7.2,2.8,5.5,00110
39,61.0,85.0,XXX,XX,03,  Nangla Union,5002,11.4,14.1,10.7,6.8,7.4,9.1,25.0,7.2,2.8,5.5,00110
39,85.0,XX.0,XXX,XX,03,  Sarishabari Upazila,2015,11.2,12.8,10.7,6.5,8.0,7.2,24.6,8.5,4.2,6.2,00110
39,85.0,21.0,XXX,XX,03,  Bhatara Union,2015,11.2,12.8,10.7,6.5,8.0,7.2,24.6,8.5,4.2,6.2,00110
59,XX.0,XX.0,XXX,XX,03, Munshiganj Zila,71287,9.7,11.1,11.1,9.9,9.8,10.1,25.9,5.8,2.5,4.1,00110
59,24.0,XX.0,XXX,XX,03,  Gazaria Upazila,6559,9.3,11.9,11.6,9.0,8.0,8.8,25.8,6.8,2.8,6.0,00110
59,24.0,42.0,XXX,XX,03,  Gazaria Union,4111,8.8,11.5,12.1,9.9,7.5,8.4,25.8,7.1,2.9,6.1,00110
59,24.0,73.0,XXX,XX,03,  Imampur Union,2448,10.0,12.6,10.7,7.5,8.9,9.6,25.7,6.5,2.7,5.8,00110
59,44.0,XX.0,XXX,XX,03,  Lohajang Upazila,4945,9.0,10.6,10.8,8.8,9.4,9.0,25.8,6.8,3.4,6.4,00110
59,44.0,13.0,XXX,XX,03,  Bejgaon Union,1204,8.7,10.9,11.9,9.1,8.8,7.9,24.4,6.6,3.9,7.8,00110
59,44.0,94.0,XXX,XX,03,  Lohajang Teotia Union,3741,9.1,10.5,10.5,8.7,9.6,9.4,26.2,6.9,3.2,5.9,00110
59,56.0,XX.0,XXX,XX,03,  Munshiganj Sadar Upazila,23386,9.9,10.9,10.2,10.8,11.9,11.3,25.3,5.0,2.0,2.8,00110
59,56.0,76.0,XXX,XX,03,  Panchasar Union,20197,9.8,11.0,10.2,11.1,12.2,11.6,25.2,4.7,1.9,2.3,00110
59,56.0,85.0,XXX,XX,03,  Rampal Union,3189,10.6,10.3,10.2,9.0,10.1,9.3,25.8,6.4,2.5,5.7,00110
59,74.0,XX.0,XXX,XX,03,  Serajdikhan Upazila,3829,10.3,11.2,10.4,9.3,9.2,10.0,26.7,6.6,2.8,3.6,00110
59,74.0,88.0,XXX,XX,03,  Rasunia Union,3829,10.3,11.2,10.4,9.3,9.2,10.0,26.7,6.6,2.8,3.6,00110
59,84.0,XX.0,XXX,XX,03,  Sreenagar Upazila,14862,10.2,10.2,9.4,8.7,9.4,10.9,28.3,6.2,2.4,4.2,00110
59,84.0,74.0,XXX,XX,03,  Sreenagar Union,14862,10.2,10.2,9.4,8.7,9.4,10.9,28.3,6.2,2.4,4.2,00110
59,94.0,XX.0,XXX,XX,03,  Tongibari Upazila,17706,9.1,11.9,13.7,10.4,8.3,8.8,24.6,5.8,2.8,4.6,00110
59,94.0,39.0,XXX,XX,03,  Dhipur Union,4466,9.1,11.2,13.7,9.9,9.2,8.4,23.8,6.8,3.1,4.8,00110
59,94.0,94.0,XXX,XX,03,  Sonarang Tongibari Union,13240,9.1,12.2,13.6,10.5,7.9,9.0,24.9,5.5,2.7,4.6,00110
35,XX.0,XX.0,XXX,XX,03, Gopalganj Zila,43244,10.6,13.7,14.3,9.3,8.0,8.3,22.3,5.9,2.6,4.9,00110
35,32.0,XX.0,XXX,XX,03,  Gopalganj Sadar Upazila,2432,11.1,15.2,13.3,8.5,7.8,8.2,21.1,6.1,2.6,6.2,00110
35,32.0,21.0,XXX,XX,03,  Gobra Union,1340,10.1,14.7,13.6,9.2,9.3,9.2,20.8,5.1,2.3,5.7,00110
35,32.0,38.0,XXX,XX,03,  Jalalabad Union,1092,12.2,15.8,13.0,7.6,6.0,7.0,21.4,7.3,2.9,6.7,00110
35,43.0,XX.0,XXX,XX,03,  Kashiani Upazila,5352,9.5,11.2,11.2,8.1,8.1,10.6,27.7,6.7,2.2,4.7,00110
35,43.0,27.0,XXX,XX,03,  Kashiani Union,5352,9.5,11.2,11.2,8.1,8.1,10.6,27.7,6.7,2.2,4.7,00110
35,51.0,XX.0,XXX,XX,03,  Kotalipara Upazila,6036,10.4,14.0,13.3,8.9,8.5,9.2,22.9,5.6,2.6,4.6,00110
35,51.0,23.0,XXX,XX,03,  Ghagar Union,6036,10.4,14.0,13.3,8.9,8.5,9.2,22.9,5.6,2.6,4.6,00110
35,91.0,XX.0,XXX,XX,03,  Tungipara Upazila,29424,10.8,14.0,15.1,9.7,7.9,7.7,21.3,5.8,2.7,5.0,00110
35,91.0,66.0,XXX,XX,03,  Kushli Union,1292,11.9,16.5,14.2,7.5,7.9,6.0,18.5,8.6,3.3,5.6,00110
35,91.0,76.0,XXX,XX,03,  Patgati Display Memory Union,28132,10.8,13.9,15.2,9.8,7.9,7.7,21.5,5.7,2.6,4.9,00110
82,XX.0,XX.0,XXX,XX,03, Rajbari Zila,31968,10.0,12.1,11.1,8.5,8.4,9.0,25.1,7.0,3.0,5.8,00110
82,7.0,XX.0,XXX,XX,03,  Baliakandi Upazila,9897,9.5,10.5,9.8,9.1,9.0,9.4,27.6,7.4,2.8,4.8,00110
82,7.0,17.0,XXX,XX,03,  Baharpur Union,2868,9.2,9.5,8.8,9.3,9.9,10.3,28.5,7.5,2.5,4.5,00110
82,7.0,19.0,XXX,XX,03,  Baliakandi Union,7029,9.6,10.9,10.3,8.9,8.6,9.0,27.3,7.4,2.9,5.0,00110
82,29.0,XX.0,XXX,XX,03,  Goalanda Upazila,11527,10.3,13.7,11.8,7.8,8.2,8.5,23.5,6.6,3.3,6.2,00110
82,29.0,19.0,XXX,XX,03,  Chhota Bhakla Union,4704,10.0,12.1,11.5,8.5,8.1,8.9,23.7,6.9,3.4,7.0,00110
82,29.0,76.0,XXX,XX,03,  Ujan Char Union,6823,10.5,14.8,12.1,7.4,8.3,8.3,23.3,6.5,3.2,5.7,00110
82,47.0,XX.0,XXX,XX,03,  Kalukhali Upazila,4223,9.9,11.6,10.5,8.7,7.6,9.0,25.1,8.0,3.1,6.6,00110
82,47.0,30.0,XXX,XX,03,  Kalikapur Union,1302,10.0,13.3,9.8,9.5,6.5,8.7,23.7,8.9,3.2,6.4,00110
82,47.0,85.0,XXX,XX,03,  Ratandia Union,2921,9.9,10.9,10.9,8.3,8.0,9.1,25.7,7.6,3.0,6.7,00110
82,73.0,XX.0,XXX,XX,03,  Pangsha Upazila,3851,10.8,12.8,11.9,7.6,8.5,9.3,23.4,6.3,3.3,5.9,00110
82,73.0,25.0,XXX,XX,03,  Jashai Union,3461,10.7,12.8,11.8,7.8,8.4,9.4,23.1,6.4,3.4,6.0,00110
82,73.0,75.0,XXX,XX,03,  Babupara Union,390,11.3,13.1,12.8,6.2,9.0,8.7,25.9,5.4,2.1,5.6,00110
82,76.0,XX.0,XXX,XX,03,  Rajbari Sadar Upazila,2470,9.7,10.3,12.6,10.0,8.6,9.1,24.9,5.9,2.6,6.4,00110
82,76.0,36.0,XXX,XX,03,  Dadshi Union,2377,9.7,10.6,12.7,10.0,8.4,9.0,24.9,5.8,2.6,6.3,00110
82,76.0,51.0,XXX,XX,03,  Mizanpur Union,93,9.7,3.2,7.5,9.7,15.1,10.8,25.8,7.5,2.2,8.6,00110
61,XX.0,XX.0,XXX,XX,03, Mymensingh Zila,243131,11.2,14.0,12.0,8.4,8.9,9.0,23.2,6.0,2.7,4.6,00110
61,13.0,XX.0,XXX,XX,03,  Bhaluka Upazila,22814,11.1,12.0,10.2,7.9,10.0,10.6,24.9,6.0,2.7,4.4,00110
61,13.0,14.0,XXX,XX,03,  Bhaluka Union,1656,11.2,13.6,10.9,7.9,8.5,9.7,25.9,5.4,2.5,4.3,00110
61,13.0,69.0,XXX,XX,03,  Mallikbari Union,21158,11.1,11.9,10.2,7.9,10.2,10.7,24.9,6.0,2.8,4.5,00110
61,16.0,XX.0,XXX,XX,03,  Dhobaura Upazila,6927,11.5,13.1,12.4,8.1,8.7,8.7,24.2,6.6,2.2,4.5,00110
61,16.0,36.0,XXX,XX,03,  Dhobaura Union,6927,11.5,13.1,12.4,8.1,8.7,8.7,24.2,6.6,2.2,4.5,00110
61,20.0,XX.0,XXX,XX,03,  Fulbaria Upazila,19526,12.9,16.0,12.2,7.0,7.0,7.9,21.3,6.3,3.1,6.3,00110
61,20.0,17.0,XXX,XX,03,  Bakta Union,1771,11.8,15.9,12.8,6.0,6.0,7.3,23.7,6.9,3.2,6.5,00110
61,20.0,47.0,XXX,XX,03,  Fulbaria Union,17755,13.0,16.0,12.2,7.1,7.1,7.9,21.0,6.2,3.1,6.3,00110
61,22.0,XX.0,XXX,XX,03,  Gaffargaon Upazila,13316,11.0,14.0,12.3,8.8,8.7,8.8,21.8,6.0,2.9,5.6,00110
61,22.0,82.0,XXX,XX,03,  Saltia Union,13316,11.0,14.0,12.3,8.8,8.7,8.8,21.8,6.0,2.9,5.6,00110
61,24.0,XX.0,XXX,XX,03,  Haluaghat Upazila,11710,9.2,10.8,12.4,9.9,8.8,8.3,26.4,7.2,2.5,4.4,00110
61,24.0,61.0,XXX,XX,03,  Haluaghat Union,11710,9.2,10.8,12.4,9.9,8.8,8.3,26.4,7.2,2.5,4.4,00110
61,31.0,XX.0,XXX,XX,03,  Ishwarganj Upazila,5600,12.6,14.7,11.8,8.7,8.7,7.9,21.3,6.4,2.9,5.1,00110
61,31.0,40.0,XXX,XX,03,  Ishwarganj Union,5600,12.6,14.7,11.8,8.7,8.7,7.9,21.3,6.4,2.9,5.1,00110
61,52.0,XX.0,XXX,XX,03,  Mymensingh Sadar Upazila,131878,10.6,13.8,12.1,8.8,9.5,9.4,23.6,5.8,2.5,4.0,00110
61,52.0,23.0,XXX,XX,03,  Akua Union,51686,10.0,13.2,11.6,8.9,10.1,10.0,24.5,5.5,2.3,3.9,00110
61,52.0,27.0,XXX,XX,03,  Baira (Kewatkhali) Union,25851,10.5,13.6,12.5,9.4,9.2,9.0,23.1,6.1,2.5,4.1,00110
61,52.0,33.0,XXX,XX,03,  Char Ishwardia Union,33416,11.7,14.4,12.8,8.4,8.8,9.0,22.8,5.9,2.4,3.8,00110
61,52.0,40.0,XXX,XX,03,  Char Nilakshmia Union,11981,10.7,14.2,11.1,8.9,8.7,9.5,23.5,5.7,2.7,5.0,00110
61,52.0,67.0,XXX,XX,03,  Khagdahar Union,8944,10.5,14.3,12.0,8.2,9.9,8.2,23.0,6.3,3.0,4.6,00110
61,72.0,XX.0,XXX,XX,03,  Nandail Upazila,10105,12.4,16.2,12.4,6.5,6.5,7.2,22.4,6.6,3.5,6.3,00110
61,72.0,13.0,XXX,XX,03,  Achargaon Union,10055,12.4,16.1,12.4,6.5,6.5,7.3,22.4,6.6,3.5,6.3,00110
61,72.0,23.0,XXX,XX,03,  Chandipasha Union,50,14.0,24.0,8.0,12.0,8.0,6.0,24.0,2.0,0.0,2.0,00110
61,94.0,XX.0,XXX,XX,03,  Trishal Upazila,21255,13.6,17.1,12.3,7.8,7.6,7.9,20.5,5.6,2.9,4.7,00110
61,94.0,66.0,XXX,XX,03,  Rampur Union,21255,13.6,17.1,12.3,7.8,7.6,7.9,20.5,5.6,2.9,4.7,00110
67,XX.0,XX.0,XXX,XX,03, Narayanganj Zila,46602,10.0,11.7,11.2,9.0,10.0,10.2,25.5,6.0,2.7,3.8,00110
67,2.0,XX.0,XXX,XX,03,  Araihazar Upazila,14423,10.3,12.2,11.9,9.7,9.0,8.6,24.9,6.3,3.0,4.1,00110
67,2.0,23.0,XXX,XX,03,  Araihazar Union,4397,11.0,11.0,10.3,9.0,9.6,10.0,28.6,5.6,2.1,2.8,00110
67,2.0,87.0,XXX,XX,03,  Satgram Union,10026,10.0,12.8,12.6,10.0,8.7,8.0,23.3,6.6,3.4,4.7,00110
67,68.0,XX.0,XXX,XX,03,  Rupganj Upazila,32179,9.8,11.5,10.8,8.7,10.5,10.9,25.8,5.8,2.5,3.7,00110
67,68.0,63.0,XXX,XX,03,  Mura Para Union,23362,10.0,11.5,10.7,8.7,10.9,11.1,25.4,5.6,2.5,3.5,00110
67,68.0,79.0,XXX,XX,03,  Rupganj Union,8817,9.4,11.3,11.2,8.7,9.4,10.2,26.6,6.3,2.7,4.2,00110
33,XX.0,XX.0,XXX,XX,03, Gazipur Zila,19322,9.3,10.5,10.1,8.8,11.1,11.3,27.2,6.2,2.0,3.5,00110
33,32.0,XX.0,XXX,XX,03,  Kaliakair Upazila,6336,8.7,8.9,8.6,9.5,13.8,14.0,27.4,4.7,1.5,3.0,00110
33,32.0,66.0,XXX,XX,03,  Mouchak Union,3655,8.6,9.3,8.4,10.1,16.2,15.8,27.1,3.1,0.7,0.8,00110
33,32.0,76.0,XXX,XX,03,  Sreefaltali Union,2681,8.8,8.2,8.8,8.7,10.5,11.6,27.9,6.8,2.6,6.1,00110
33,36.0,XX.0,XXX,XX,03,  Kapasia Upazila,12986,9.6,11.3,10.9,8.4,9.8,10.1,27.1,6.9,2.3,3.7,00110
33,36.0,43.0,XXX,XX,03,  Kapasia Union,12986,9.6,11.3,10.9,8.4,9.8,10.1,27.1,6.9,2.3,3.7,00110
56,XX.0,XX.0,XXX,XX,03, Manikganj Zila,30127,8.7,10.2,10.3,8.1,8.6,9.1,27.8,8.1,3.4,5.6,00110
56,10.0,XX.0,XXX,XX,03,  Daulatpur Upazila,6918,9.8,11.4,11.0,7.8,8.0,8.0,26.8,8.0,3.4,5.8,00110
56,10.0,28.0,XXX,XX,03,  Chak Mirpur Union,6918,9.8,11.4,11.0,7.8,8.0,8.0,26.8,8.0,3.4,5.8,00110
56,22.0,XX.0,XXX,XX,03,  Ghior Upazila,6635,8.1,9.4,9.2,8.1,8.8,9.6,28.4,9.1,3.4,5.8,00110
56,22.0,47.0,XXX,XX,03,  Ghior Union,6635,8.1,9.4,9.2,8.1,8.8,9.6,28.4,9.1,3.4,5.8,00110
56,28.0,XX.0,XXX,XX,03,  Harirampur Upazila,2244,8.0,9.6,11.9,8.2,7.9,7.0,28.0,8.2,4.7,6.6,00110
56,28.0,29.0,XXX,XX,03,  Boyra Union,2244,8.0,9.6,11.9,8.2,7.9,7.0,28.0,8.2,4.7,6.6,00110
56,46.0,XX.0,XXX,XX,03,  Manikganj Sadar Upazila,410,9.5,9.5,12.2,8.3,7.3,6.8,27.3,7.1,5.4,6.6,00110
