ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Number of Households,Source of Drinking Water (%)-Tap,Source of Drinking Water (%)-Tube-Well,Source of Drinking Water (%)-Other,Electricity Connection (%),Housing Tenancy (%)-Owned,Housing Tenancy (%)-Rented,Housing Tenancy (%)-Rent free,check_var
59.0,56.0,XX.0,XXX,XX,03,  Munshiganj Sadar Upazila,4452,7.2,91.7,1.1,98.4,40.9,56.8,2.3,00110
59.0,56.0,76.0,XXX,XX,03,  Panchasar Union,3752,7.6,92.3,0.1,99.2,32.8,64.7,2.6,00110
59.0,56.0,85.0,XXX,XX,03,  Rampal Union,700,5.0,88.3,6.7,93.9,84.4,14.7,0.9,00110
59.0,74.0,XX.0,XXX,XX,03,  Serajdikhan Upazila,875,1.5,97.4,1.1,94.7,71.4,27.3,1.3,00110
59.0,74.0,88.0,XXX,XX,03,  Rasunia Union,875,1.5,97.4,1.1,94.7,71.4,27.3,1.3,00110
59.0,84.0,XX.0,XXX,XX,03,  Sreenagar Upazila,3310,7.2,92.7,0.0,96.9,46.5,50.0,3.5,00110
59.0,84.0,74.0,XXX,XX,03,  Sreenagar Union,3310,7.2,92.7,0.0,96.9,46.5,50.0,3.5,00110
59.0,94.0,XX.0,XXX,XX,03,  Tongibari Upazila,3684,6.7,86.0,7.4,95.5,76.8,20.0,3.2,00110
59.0,94.0,39.0,XXX,XX,03,  Dhipur Union,889,0.3,96.0,3.7,95.5,86.2,11.7,2.1,00110
59.0,94.0,94.0,XXX,XX,03,  Sonarang Tongibari Union,2795,8.7,82.8,8.6,95.5,73.8,22.6,3.6,00110
35.0,XX.0,XX.0,XXX,XX,03, Gopalganj Zila,8786,19.2,71.1,9.7,66.5,90.0,7.4,2.6,00110
35.0,32.0,XX.0,XXX,XX,03,  Gopalganj Sadar Upazila,535,5.8,94.0,0.2,62.8,97.8,0.9,1.3,00110
35.0,32.0,21.0,XXX,XX,03,  Gobra Union,268,11.6,88.1,0.4,73.9,96.3,1.9,1.9,00110
35.0,32.0,38.0,XXX,XX,03,  Jalalabad Union,267,0.0,100.0,0.0,51.7,99.3,0.0,0.7,00110
35.0,43.0,XX.0,XXX,XX,03,  Kashiani Upazila,1318,8.5,89.2,2.3,89.8,62.5,33.5,4.0,00110
35.0,43.0,27.0,XXX,XX,03,  Kashiani Union,1318,8.5,89.2,2.3,89.8,62.5,33.5,4.0,00110
35.0,51.0,XX.0,XXX,XX,03,  Kotalipara Upazila,1213,1.5,98.5,0.0,48.1,90.2,7.2,2.6,00110
35.0,51.0,23.0,XXX,XX,03,  Ghagar Union,1213,1.5,98.5,0.0,48.1,90.2,7.2,2.6,00110
35.0,91.0,XX.0,XXX,XX,03,  Tungipara Upazila,5720,26.7,59.0,14.3,65.5,95.5,2.0,2.4,00110
35.0,91.0,66.0,XXX,XX,03,  Kushli Union,257,0.0,99.6,0.4,20.6,99.2,0.0,0.8,00110
35.0,91.0,76.0,XXX,XX,03,  Patgati Display Memory Union,5463,28.0,57.0,15.0,67.6,95.4,2.1,2.5,00110
82.0,XX.0,XX.0,XXX,XX,03, Rajbari Zila,7159,0.3,96.7,3.0,53.1,88.9,4.8,6.3,00110
82.0,7.0,XX.0,XXX,XX,03,  Baliakandi Upazila,2259,0.8,93.1,6.2,69.1,85.2,12.9,1.9,00110
82.0,7.0,17.0,XXX,XX,03,  Baharpur Union,657,0.3,89.6,10.0,69.4,82.5,16.4,1.1,00110
82.0,7.0,19.0,XXX,XX,03,  Baliakandi Union,1602,0.9,94.5,4.6,69.0,86.3,11.4,2.2,00110
82.0,29.0,XX.0,XXX,XX,03,  Goalanda Upazila,2560,0.0,97.7,2.3,44.0,90.0,0.2,9.7,00110
82.0,29.0,19.0,XXX,XX,03,  Chhota Bhakla Union,1085,0.0,100.0,0.0,51.2,85.8,0.0,14.2,00110
82.0,29.0,76.0,XXX,XX,03,  Ujan Char Union,1475,0.0,96.1,3.9,38.6,93.2,0.4,6.4,00110
82.0,47.0,XX.0,XXX,XX,03,  Kalukhali Upazila,965,0.2,98.1,1.7,61.1,85.9,3.0,11.1,00110
82.0,47.0,30.0,XXX,XX,03,  Kalikapur Union,303,0.3,99.7,0.0,61.4,97.7,0.3,2.0,00110
82.0,47.0,85.0,XXX,XX,03,  Ratandia Union,662,0.2,97.4,2.4,61.0,80.5,4.2,15.3,00110
82.0,73.0,XX.0,XXX,XX,03,  Pangsha Upazila,855,0.1,99.6,0.2,35.4,95.7,0.4,4.0,00110
82.0,73.0,25.0,XXX,XX,03,  Jashai Union,764,0.1,99.7,0.1,36.6,95.5,0.0,4.5,00110
82.0,73.0,75.0,XXX,XX,03,  Babupara Union,91,0.0,98.9,1.1,25.3,96.7,3.3,0.0,00110
82.0,76.0,XX.0,XXX,XX,03,  Rajbari Sadar Upazila,520,0.0,100.0,0.0,41.7,93.8,3.1,3.1,00110
82.0,76.0,36.0,XXX,XX,03,  Dadshi Union,499,0.0,100.0,0.0,41.1,93.6,3.2,3.2,00110
82.0,76.0,51.0,XXX,XX,03,  Mizanpur Union,21,0.0,100.0,0.0,57.1,100.0,0.0,0.0,00110
61.0,XX.0,XX.0,XXX,XX,03, Mymensingh Zila,52847,5.0,90.5,4.5,68.5,87.1,9.5,3.5,00110
61.0,13.0,XX.0,XXX,XX,03,  Bhaluka Upazila,5559,2.6,93.8,3.5,55.9,86.3,11.0,2.6,00110
61.0,13.0,14.0,XXX,XX,03,  Bhaluka Union,416,0.0,98.1,1.9,64.7,96.4,0.7,2.9,00110
61.0,13.0,69.0,XXX,XX,03,  Mallikbari Union,5143,2.9,93.5,3.7,55.2,85.5,11.9,2.6,00110
61.0,16.0,XX.0,XXX,XX,03,  Dhobaura Upazila,1590,2.1,92.7,5.2,59.7,82.8,11.0,6.2,00110
61.0,16.0,36.0,XXX,XX,03,  Dhobaura Union,1590,2.1,92.7,5.2,59.7,82.8,11.0,6.2,00110
61.0,20.0,XX.0,XXX,XX,03,  Fulbaria Upazila,4504,0.2,90.7,9.1,40.9,99.6,0.0,0.4,00110
61.0,20.0,17.0,XXX,XX,03,  Bakta Union,410,0.0,99.8,0.2,34.9,98.5,0.2,1.2,00110
61.0,20.0,47.0,XXX,XX,03,  Fulbaria Union,4094,0.2,89.7,10.0,41.5,99.7,0.0,0.3,00110
61.0,22.0,XX.0,XXX,XX,03,  Gaffargaon Upazila,2893,1.5,96.4,2.1,66.7,97.0,1.2,1.8,00110
61.0,22.0,82.0,XXX,XX,03,  Saltia Union,2893,1.5,96.4,2.1,66.7,97.0,1.2,1.8,00110
61.0,24.0,XX.0,XXX,XX,03,  Haluaghat Upazila,2634,9.3,89.0,1.7,89.4,70.9,24.5,4.6,00110
61.0,24.0,61.0,XXX,XX,03,  Haluaghat Union,2634,9.3,89.0,1.7,89.4,70.9,24.5,4.6,00110
61.0,31.0,XX.0,XXX,XX,03,  Ishwarganj Upazila,1151,0.5,99.4,0.1,42.0,98.4,1.2,0.3,00110
61.0,31.0,40.0,XXX,XX,03,  Ishwarganj Union,1151,0.5,99.4,0.1,42.0,98.4,1.2,0.3,00110
61.0,52.0,XX.0,XXX,XX,03,  Mymensingh Sadar Upazila,27663,7.9,87.0,5.1,79.9,82.7,12.7,4.6,00110
61.0,52.0,23.0,XXX,XX,03,  Akua Union,10628,17.1,78.4,4.5,85.6,73.6,21.4,5.0,00110
61.0,52.0,27.0,XXX,XX,03,  Baira (Kewatkhali) Union,5452,2.6,85.4,12.1,87.4,90.2,8.5,1.4,00110
61.0,52.0,33.0,XXX,XX,03,  Char Ishwardia Union,7124,1.9,96.9,1.1,68.7,87.6,5.2,7.2,00110
61.0,52.0,40.0,XXX,XX,03,  Char Nilakshmia Union,2571,0.1,99.0,0.9,73.9,82.5,12.6,4.8,00110
61.0,52.0,67.0,XXX,XX,03,  Khagdahar Union,1888,4.2,86.8,9.1,76.9,93.7,3.7,2.6,00110
61.0,72.0,XX.0,XXX,XX,03,  Nandail Upazila,2217,0.2,97.4,2.4,35.9,98.4,0.0,1.6,00110
61.0,72.0,13.0,XXX,XX,03,  Achargaon Union,2206,0.2,97.4,2.4,36.0,98.4,0.0,1.6,00110
61.0,72.0,23.0,XXX,XX,03,  Chandipasha Union,11,0.0,100.0,0.0,0.0,100.0,0.0,0.0,00110
61.0,94.0,XX.0,XXX,XX,03,  Trishal Upazila,4636,0.0,97.7,2.2,56.7,98.2,0.3,1.5,00110
61.0,94.0,66.0,XXX,XX,03,  Rampur Union,4636,0.0,97.7,2.2,56.7,98.2,0.3,1.5,00110
67.0,XX.0,XX.0,XXX,XX,03, Narayanganj Zila,10122,0.5,96.8,2.8,95.1,81.2,16.3,2.6,00110
67.0,2.0,XX.0,XXX,XX,03,  Araihazar Upazila,2997,0.2,97.3,2.5,91.3,84.7,13.5,1.8,00110
67.0,2.0,23.0,XXX,XX,03,  Araihazar Union,979,0.2,99.7,0.1,99.3,62.7,36.8,0.5,00110
67.0,2.0,87.0,XXX,XX,03,  Satgram Union,2018,0.2,96.1,3.7,87.4,95.4,2.2,2.4,00110
67.0,68.0,XX.0,XXX,XX,03,  Rupganj Upazila,7125,0.6,96.6,2.8,96.8,79.7,17.4,2.9,00110
67.0,68.0,63.0,XXX,XX,03,  Mura Para Union,5206,0.5,95.6,3.8,96.7,75.4,21.6,3.0,00110
67.0,68.0,79.0,XXX,XX,03,  Rupganj Union,1919,0.8,99.1,0.2,97.0,91.3,6.2,2.5,00110
33.0,XX.0,XX.0,XXX,XX,03, Gazipur Zila,4602,27.8,71.7,0.4,94.6,51.2,45.2,3.7,00110
33.0,32.0,XX.0,XXX,XX,03,  Kaliakair Upazila,1592,42.5,57.2,0.3,98.3,36.0,57.7,6.3,00110
33.0,32.0,66.0,XXX,XX,03,  Mouchak Union,1011,65.0,35.0,0.0,99.5,16.5,74.6,8.9,00110
33.0,32.0,76.0,XXX,XX,03,  Sreefaltali Union,581,3.4,95.9,0.7,96.2,69.9,28.2,1.9,00110
33.0,36.0,XX.0,XXX,XX,03,  Kapasia Upazila,3010,20.1,79.4,0.5,92.6,59.2,38.5,2.3,00110
33.0,36.0,43.0,XXX,XX,03,  Kapasia Union,3010,20.1,79.4,0.5,92.6,59.2,38.5,2.3,00110
56.0,XX.0,XX.0,XXX,XX,03, Manikganj Zila,7306,6.7,91.4,1.9,68.5,81.6,14.9,3.6,00110
56.0,10.0,XX.0,XXX,XX,03,  Daulatpur Upazila,1738,2.6,95.1,2.3,52.4,87.9,9.8,2.4,00110
56.0,10.0,28.0,XXX,XX,03,  Chak Mirpur Union,1738,2.6,95.1,2.3,52.4,87.9,9.8,2.4,00110
56.0,22.0,XX.0,XXX,XX,03,  Ghior Upazila,1549,1.9,95.5,2.6,71.1,75.2,20.7,4.1,00110
56.0,22.0,47.0,XXX,XX,03,  Ghior Union,1549,1.9,95.5,2.6,71.1,75.2,20.7,4.1,00110
56.0,28.0,XX.0,XXX,XX,03,  Harirampur Upazila,560,0.2,96.6,3.2,35.4,67.7,14.8,17.5,00110
56.0,28.0,29.0,XXX,XX,03,  Boyra Union,560,0.2,96.6,3.2,35.4,67.7,14.8,17.5,00110
56.0,46.0,XX.0,XXX,XX,03,  Manikganj Sadar Upazila,96,1.0,99.0,0.0,27.1,96.9,1.0,2.1,00110
56.0,46.0,87.0,XXX,XX,03,  Nabagram Union,96,1.0,99.0,0.0,27.1,96.9,1.0,2.1,00110
56.0,70.0,XX.0,XXX,XX,03,  Saturia Upazila,2043,15.7,84.0,0.3,86.7,88.1,10.5,1.4,00110
56.0,70.0,19.0,XXX,XX,03,  Baliati Union,887,2.6,96.8,0.6,78.7,92.0,6.5,1.5,00110
56.0,70.0,85.0,XXX,XX,03,  Saturia Union,1156,25.7,74.1,0.2,92.8,85.1,13.6,1.3,00110
56.0,78.0,XX.0,XXX,XX,03,  Shibalaya Upazila,1320,6.9,90.6,2.5,75.8,75.4,22.5,2.1,00110
56.0,78.0,71.0,XXX,XX,03,  Ulail Union,1320,6.9,90.6,2.5,75.8,75.4,22.5,2.1,00110
26.0,XX.0,XX.0,XXX,XX,03, Dhaka Zila,434660,72.7,26.2,1.1,98.5,21.5,76.7,1.8,00110
26.0,4.0,XX.0,XXX,XX,03,  Badda Thana,78398,75.6,23.6,0.8,98.5,14.5,84.0,1.5,00110
26.0,6.0,XX.0,XXX,XX,03,  Biman Bandar Thana,1224,92.4,6.0,1.6,98.1,0.9,88.5,10.6,00110
26.0,10.0,XX.0,XXX,XX,03,  Dakshinkhan Thana,61310,78.0,21.3,0.7,99.1,16.8,82.0,1.2,00110
26.0,12.0,XX.0,XXX,XX,03,  Demra Thana,51645,78.7,19.4,1.9,98.8,28.4,70.1,1.5,00110
26.0,14.0,XX.0,XXX,XX,03,  Dhamrai Upazila,941,7.4,88.1,4.5,92.1,86.3,12.3,1.4,00110
26.0,14.0,35.0,XXX,XX,03,  Dhamrai Union,941,7.4,88.1,4.5,92.1,86.3,12.3,1.4,00110
26.0,29.0,XX.0,XXX,XX,03,  Jatrabari Thana,58539,77.1,22.5,0.4,99.4,17.9,80.7,1.3,00110
26.0,32.0,XX.0,XXX,XX,03,  Kadamtali Thana,60654,81.6,17.7,0.7,99.4,16.4,81.6,1.9,00110
26.0,34.0,XX.0,XXX,XX,03,  Kamrangir Char Thana,21144,55.6,44.1,0.2,99.2,16.7,82.4,0.9,00110
26.0,36.0,XX.0,XXX,XX,03,  Khilgaon Thana,13299,70.6,27.8,1.7,97.7,37.9,59.5,2.6,00110
26.0,37.0,XX.0,XXX,XX,03,  Khilkhet Thana,6048,45.0,49.7,5.3,93.9,74.2,22.7,3.2,00110
26.0,62.0,XX.0,XXX,XX,03,  Nawabganj Upazila,3752,8.6,90.1,1.3,97.3,65.4,31.1,3.6,00110
26.0,62.0,13.0,XXX,XX,03,  Bakshanagar Union,178,0.0,100.0,0.0,88.2,81.5,11.2,7.3,00110
26.0,62.0,74.0,XXX,XX,03,  Kalakopa Union,3574,9.0,89.6,1.4,97.7,64.5,32.1,3.4,00110
26.0,68.0,XX.0,XXX,XX,03,  Sabujbagh Thana,22837,64.7,34.7,0.5,99.1,17.6,81.6,0.8,00110
26.0,93.0,XX.0,XXX,XX,03,  Turag Thana,36860,55.2,42.7,2.1,95.4,21.3,74.4,4.4,00110
26.0,96.0,XX.0,XXX,XX,03,  Uttar Khan Thana,18009,72.4,25.1,2.4,96.4,47.2,49.7,3.2,00110
86.0,XX.0,XX.0,XXX,XX,03, Shariatpur Zila,3214,1.3,89.8,8.9,61.0,89.6,8.3,2.1,00110
86.0,14.0,XX.0,XXX,XX,03,  Bhedarganj Upazila,204,0.0,99.0,1.0,18.1,99.5,0.0,0.5,00110
86.0,14.0,77.0,XXX,XX,03,  Rambhadrapur Union,204,0.0,99.0,1.0,18.1,99.5,0.0,0.5,00110
86.0,25.0,XX.0,XXX,XX,03,  Damudya Upazila,689,0.1,99.9,0.0,79.5,98.1,1.6,0.3,00110
86.0,25.0,23.0,XXX,XX,03,  Darul Aman Union,689,0.1,99.9,0.0,79.5,98.1,1.6,0.3,00110
86.0,36.0,XX.0,XXX,XX,03,  Gosairhat Upazila,2321,1.8,86.0,12.2,59.2,86.2,11.1,2.8,00110
86.0,36.0,35.0,XXX,XX,03,  Idilpur Union,2321,1.8,86.0,12.2,59.2,86.2,11.1,2.8,00110
54.0,XX.0,XX.0,XXX,XX,03, Madaripur Zila,6329,0.4,98.6,1.0,70.5,91.9,7.1,1.1,00110
54.0,80.0,XX.0,XXX,XX,03,  Rajoir Upazila,4594,0.5,98.8,0.7,78.6,89.6,9.5,0.9,00110
54.0,80.0,95.0,XXX,XX,03,  Rajoir Union,4594,0.5,98.8,0.7,78.6,89.6,9.5,0.9,00110
54.0,87.0,XX.0,XXX,XX,03,  Shib Char Upazila,1735,0.3,97.9,1.8,49.2,98.0,0.6,1.4,00110
54.0,87.0,18.0,XXX,XX,03,  Bayratala Uttar Union,1538,0.2,98.5,1.3,50.7,97.7,0.7,1.6,00110
54.0,87.0,42.0,XXX,XX,03,  Ditiyakhanda Union,197,1.0,92.9,6.1,37.6,100.0,0.0,0.0,00110
93.0,XX.0,XX.0,XXX,XX,03, Tangail Zila,18199,1.1,96.4,2.5,70.0,94.0,4.7,1.4,00110
93.0,9.0,XX.0,XXX,XX,03,  Basail Upazila,3142,1.3,97.3,1.4,85.5,92.2,6.6,1.2,00110
93.0,9.0,11.0,XXX,XX,03,  Basail Union,3142,1.3,97.3,1.4,85.5,92.2,6.6,1.2,00110
93.0,23.0,XX.0,XXX,XX,03,  Delduar Upazila,3387,1.8,96.7,1.5,69.0,95.0,3.8,1.2,00110
93.0,23.0,23.0,XXX,XX,03,  Delduar Union,3387,1.8,96.7,1.5,69.0,95.0,3.8,1.2,00110
93.0,47.0,XX.0,XXX,XX,03,  Kalihati Upazila,622,0.0,100.0,0.0,68.2,97.9,0.8,1.3,00110
93.0,47.0,58.0,XXX,XX,03,  Kok Dahara Union,622,0.0,100.0,0.0,68.2,97.9,0.8,1.3,00110
93.0,57.0,XX.0,XXX,XX,03,  Madhupur Upazila,2208,0.2,97.1,2.7,26.8,98.6,0.8,0.6,00110
93.0,57.0,21.0,XXX,XX,03,  Alokdia Union,2208,0.2,97.1,2.7,26.8,98.6,0.8,0.6,00110
93.0,66.0,XX.0,XXX,XX,03,  Mirzapur Upazila,1495,0.2,97.9,1.9,77.2,98.9,0.0,1.1,00110
93.0,66.0,36.0,XXX,XX,03,  Bhaora Union,963,0.2,99.8,0.0,80.6,99.9,0.0,0.1,00110
93.0,66.0,39.0,XXX,XX,03,  Bhatgram Union,103,0.0,71.8,28.2,48.5,99.0,0.0,1.0,00110
93.0,66.0,67.0,XXX,XX,03,  Latifpur Union,429,0.2,99.8,0.0,76.5,96.5,0.0,3.5,00110
93.0,76.0,XX.0,XXX,XX,03,  Nagarpur Upazila,3086,2.3,94.9,2.8,64.9,83.0,14.3,2.7,00110
93.0,76.0,73.0,XXX,XX,03,  Nagarpur Union,3086,2.3,94.9,2.8,64.9,83.0,14.3,2.7,00110
93.0,85.0,XX.0,XXX,XX,03,  Sakhipur Upazila,4259,0.6,95.1,4.3,83.4,97.7,1.2,1.1,00110
93.0,85.0,27.0,XXX,XX,03,  Gazaria Union,2419,1.0,97.8,1.2,83.4,98.9,0.0,1.1,00110
93.0,85.0,81.0,XXX,XX,03,  Kalia Union,1840,0.2,91.5,8.3,83.3,96.3,2.7,1.1,00110
48.0,XX.0,XX.0,XXX,XX,03, Kishoreganj Zila,17338,0.7,96.9,2.4,70.7,87.7,8.4,3.9,00110
48.0,2.0,XX.0,XXX,XX,03,  Austagram Upazila,3921,0.5,97.6,2.0,53.5,95.4,2.1,2.4,00110
48.0,2.0,23.0,XXX,XX,03,  Austagram Union,3921,0.5,97.6,2.0,53.5,95.4,2.1,2.4,00110
48.0,33.0,XX.0,XXX,XX,03,  Itna Upazila,4716,0.8,96.5,2.7,70.1,89.5,4.1,6.5,00110
48.0,33.0,43.0,XXX,XX,03,  Dhanpur Union,315,0.0,99.0,1.0,37.1,87.3,4.4,8.3,00110
48.0,33.0,51.0,XXX,XX,03,  Itna Union,4401,0.9,96.3,2.8,72.5,89.6,4.0,6.4,00110
48.0,59.0,XX.0,XXX,XX,03,  Mithamain Upazila,2503,0.2,96.1,3.8,73.9,72.2,23.5,4.3,00110
48.0,59.0,81.0,XXX,XX,03,  Mithamain Union,2503,0.2,96.1,3.8,73.9,72.2,23.5,4.3,00110
48.0,76.0,XX.0,XXX,XX,03,  Nikli Upazila,4375,0.5,96.8,2.7,80.7,95.4,3.0,1.6,00110
48.0,76.0,76.0,XXX,XX,03,  Nikli Union,4375,0.5,96.8,2.7,80.7,95.4,3.0,1.6,00110
48.0,92.0,XX.0,XXX,XX,03,  Tarail Upazila,1823,2.4,97.4,0.2,80.5,69.0,25.3,5.8,00110
48.0,92.0,94.0,XXX,XX,03,  Tarail Sachail Union,1823,2.4,97.4,0.2,80.5,69.0,25.3,5.8,00110
89.0,XX.0,XX.0,XXX,XX,03, Sherpur Zila,1377,9.7,85.9,4.4,83.2,80.9,15.3,3.8,00110
89.0,37.0,XX.0,XXX,XX,03,  Jhenaigati Upazila,1377,9.7,85.9,4.4,83.2,80.9,15.3,3.8,00110
89.0,37.0,25.0,XXX,XX,03,  Jhenaigati Union,1377,9.7,85.9,4.4,83.2,80.9,15.3,3.8,00110
68.0,XX.0,XX.0,XXX,XX,03, Narsingdi Zila,20149,0.8,96.9,2.3,85.5,85.1,13.1,1.8,00110
68.0,7.0,XX.0,XXX,XX,03,  Belabo Upazila,4530,0.4,98.0,1.6,70.9,90.2,8.2,1.5,00110
68.0,7.0,13.0,XXX,XX,03,  Bajnaba Union,254,0.0,100.0,0.0,85.4,88.6,11.4,0.0,00110
68.0,7.0,20.0,XXX,XX,03,  Belabo Union,4276,0.4,97.9,1.7,70.0,90.3,8.0,1.6,00110
68.0,52.0,XX.0,XXX,XX,03,  Manohardi Upazila,883,0.5,96.8,2.7,76.4,96.6,0.2,3.2,00110
68.0,52.0,33.0,XXX,XX,03,  Chandanbari Union,412,0.0,98.3,1.7,83.5,93.7,0.2,6.1,00110
68.0,52.0,67.0,XXX,XX,03,  Kanchikata Union,246,1.6,91.5,6.9,53.7,99.6,0.4,0.0,00110
68.0,52.0,94.0,XXX,XX,03,  Shukundi Union,225,0.0,100.0,0.0,88.4,98.7,0.0,1.3,00110
68.0,60.0,XX.0,XXX,XX,03,  Narsingdi Sadar Upazila,8215,0.2,97.5,2.4,94.0,76.4,22.4,1.1,00110
68.0,60.0,25.0,XXX,XX,03,  Chinishpur Union,110,0.0,99.1,0.9,98.2,60.9,37.3,1.8,00110
68.0,60.0,47.0,XXX,XX,03,  Kanthalia Union,80,0.0,100.0,0.0,100.0,100.0,0.0,0.0,00110
68.0,60.0,53.0,XXX,XX,03,  Nuralla Pur U/C Union,6361,0.1,98.1,1.7,94.3,71.2,27.9,1.0,00110
68.0,60.0,59.0,XXX,XX,03,  Mahishasura Union,1664,0.2,94.7,5.0,92.4,96.5,1.6,1.9,00110
68.0,63.0,XX.0,XXX,XX,03,  Palash Upazila,3154,1.3,94.6,4.1,89.5,89.9,6.9,3.1,00110
68.0,63.0,15.0,XXX,XX,03,  Char Sindur Union,1663,0.5,98.4,1.0,91.2,89.2,6.7,4.0,00110
68.0,63.0,79.0,XXX,XX,03,  Jinardi Union,1491,2.1,90.3,7.6,87.7,90.7,7.2,2.1,00110
68.0,64.0,XX.0,XXX,XX,03,  Roypura Upazila,2029,0.1,98.7,1.2,75.8,97.0,0.4,2.6,00110
68.0,64.0,14.0,XXX,XX,03,  Alipura Union,902,0.0,99.8,0.2,69.7,95.0,0.3,4.7,00110
68.0,64.0,74.0,XXX,XX,03,  Palashtali Union,1127,0.3,97.8,2.0,80.6,98.7,0.4,0.9,00110
68.0,76.0,XX.0,XXX,XX,03,  Shibpur Upazila,1338,6.4,92.9,0.7,93.9,83.1,14.7,2.2,00110
68.0,76.0,21.0,XXX,XX,03,  Baghaba Union,179,1.1,98.9,0.0,86.6,97.8,1.7,0.6,00110
68.0,76.0,73.0,XXX,XX,03,  Masimpur Union,1159,7.2,92.0,0.8,95.0,80.8,16.7,2.4,00110
33.0,XX.0,XX.0,XXX,XX,03, Gazipur Zila,4602,27.8,71.7,0.4,94.6,51.2,45.2,3.7,00110
33.0,32.0,XX.0,XXX,XX,03,  Kaliakair Upazila,1592,42.5,57.2,0.3,98.3,36.0,57.7,6.3,00110
33.0,32.0,66.0,XXX,XX,03,  Mouchak Union,1011,65.0,35.0,0.0,99.5,16.5,74.6,8.9,00110
33.0,32.0,76.0,XXX,XX,03,  Sreefaltali Union,581,3.4,95.9,0.7,96.2,69.9,28.2,1.9,00110
33.0,36.0,XX.0,XXX,XX,03,  Kapasia Upazila,3010,20.1,79.4,0.5,92.6,59.2,38.5,2.3,00110
33.0,36.0,43.0,XXX,XX,03,  Kapasia Union,3010,20.1,79.4,0.5,92.6,59.2,38.5,2.3,00110
90.0,XX.0,XX.0,XXX,XX,03, Sunamganj Zila,14232,0.8,94.5,4.7,46.6,86.7,8.8,4.4,00110
90.0,18.0,XX.0,XXX,XX,03,  Bishwambarpur Upazila,576,0.3,98.8,0.9,53.0,82.6,12.7,4.7,00110
90.0,18.0,77.0,XXX,XX,03,  Palash Union,576,0.3,98.8,0.9,53.0,82.6,12.7,4.7,00110
90.0,23.0,XX.0,XXX,XX,03,  Chhatak Upazila,1103,0.0,83.0,17.0,37.3,94.9,1.0,4.1,00110
90.0,23.0,13.0,XXX,XX,03,  Chhatak Union,20,0.0,100.0,0.0,100.0,100.0,0.0,0.0,00110
90.0,23.0,47.0,XXX,XX,03,  Dakshin Islampur Union,676,0.0,93.0,7.0,40.2,96.9,0.0,3.1,00110
90.0,23.0,76.0,XXX,XX,03,  Noarai Union,407,0.0,65.4,34.6,29.2,91.4,2.7,5.9,00110
90.0,27.0,XX.0,XXX,XX,03,  Dakshin Sunamganj Upazila,928,0.3,94.1,5.6,26.6,95.7,0.2,4.1,00110
90.0,27.0,33.0,XXX,XX,03,  Joykalas Union,928,0.3,94.1,5.6,26.6,95.7,0.2,4.1,00110
90.0,29.0,XX.0,XXX,XX,03,  Derai Upazila,1442,0.0,98.7,1.3,24.5,91.6,1.2,7.1,00110
90.0,29.0,28.0,XXX,XX,03,  Derai Sarmangal Union,337,0.0,100.0,0.0,52.5,95.3,0.0,4.7,00110
90.0,29.0,47.0,XXX,XX,03,  Karimpur Union,1105,0.0,98.3,1.7,16.0,90.5,1.6,7.9,00110
90.0,32.0,XX.0,XXX,XX,03,  Dharampasha Upazila,2275,1.3,98.4,0.4,52.4,80.9,14.2,5.0,00110
90.0,32.0,38.0,XXX,XX,03,  Dharmapasha Union,1547,1.8,97.9,0.3,56.0,81.3,14.0,4.7,00110
90.0,32.0,57.0,XXX,XX,03,  Madhyanagar Union,728,0.1,99.3,0.5,44.8,79.9,14.4,5.6,00110
90.0,33.0,XX.0,XXX,XX,03,  Dowarabazar Upazila,2839,2.3,92.5,5.2,33.7,90.4,6.3,3.3,00110
90.0,33.0,27.0,XXX,XX,03,  Dakshin Dowarabazar Union,2839,2.3,92.5,5.2,33.7,90.4,6.3,3.3,00110
90.0,50.0,XX.0,XXX,XX,03,  Jamalganj Upazila,1823,0.9,95.3,3.8,48.9,79.2,16.8,4.0,00110
90.0,50.0,67.0,XXX,XX,03,  Jamalganj Union,1435,0.1,95.1,4.9,42.1,79.5,16.8,3.7,00110
90.0,50.0,81.0,XXX,XX,03,  Sachna Bazar Union,388,3.9,96.1,0.0,74.0,77.8,17.0,5.2,00110
90.0,86.0,XX.0,XXX,XX,03,  Sulla Upazila,775,0.0,99.7,0.3,76.0,66.6,32.0,1.4,00110
90.0,86.0,47.0,XXX,XX,03,  Bahara Union,775,0.0,99.7,0.3,76.0,66.6,32.0,1.4,00110
90.0,89.0,XX.0,XXX,XX,03,  Sunamganj Sadar Upazila,815,0.2,79.0,20.7,60.7,95.5,2.6,2.0,00110
90.0,89.0,10.0,XXX,XX,03,  Aftabnagar Union,526,0.2,67.7,32.1,57.2,95.1,4.0,1.0,00110
90.0,89.0,39.0,XXX,XX,03,  Lakshmansree Union,289,0.3,99.7,0.0,67.1,96.2,0.0,3.8,00110
90.0,92.0,XX.0,XXX,XX,03,  Tahirpur Upazila,1656,0.1,99.8,0.1,72.3,88.7,4.6,6.6,00110
90.0,92.0,64.0,XXX,XX,03,  Tahirpur Union,1656,0.1,99.8,0.1,72.3,88.7,4.6,6.6,00110
36.0,XX.0,XX.0,XXX,XX,03, Habiganj Zila,13462,1.8,91.5,6.6,74.4,87.6,8.6,3.7,00110
