ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Number of Households,Type of Structure (%)-Pucka,Type of Structure (%)-Semi-pucka,Type of Structure (%)-Kutcha,Type of Structure (%)-Jhupri,Toilet Facility (%)-Sanitary (water-sealed),Toilet Facility (%)-Sanitary (non water-sealed),Toilet Facility (%)-Non-sanitary,Toilet Facility (%)-None,check_var
69.0,63.0,2.0,XXX,XX,XX,  Ward No-02 Total,2156,36.3,45.4,16.2,2.1,65.0,27.8,6.6,0.6,00111
69.0,63.0,3.0,XXX,XX,XX,  Ward No-03 Total,2638,41.0,45.7,12.6,0.7,73.9,20.3,5.2,0.6,00111
69.0,63.0,4.0,XXX,XX,XX,  Ward No-04 Total,1830,46.7,46.0,6.4,0.9,68.1,27.9,3.9,0.0,00111
69.0,63.0,5.0,XXX,XX,XX,  Ward No-05 Total,2053,22.2,63.2,13.3,1.2,74.7,18.7,5.4,1.3,00111
69.0,63.0,6.0,XXX,XX,XX,  Ward No-06 Total,1809,37.2,51.2,10.6,1.0,80.1,14.6,3.6,1.7,00111
69.0,63.0,7.0,XXX,XX,XX,  Ward No-07 Total,1787,28.4,55.8,13.0,2.8,42.3,42.1,14.4,1.2,00111
69.0,63.0,8.0,XXX,XX,XX,  Ward No-08 Total,2068,26.6,47.6,23.1,2.6,28.4,49.6,20.1,1.9,00111
69.0,63.0,9.0,XXX,XX,XX,  Ward No-09 Total,2142,24.3,46.9,24.0,4.8,22.8,50.7,23.2,3.4,00111
69.0,63.0,11.0,XXX,XX,XX,  Ward No-01 Total,402,4.7,20.4,70.4,4.5,56.0,36.1,6.5,1.5,00111
69.0,63.0,12.0,XXX,XX,XX,  Ward No-02 Total,71,2.8,18.3,77.5,1.4,26.8,50.7,15.5,7.0,00111
69.0,63.0,13.0,XXX,XX,XX,  Ward No-03 Total,241,20.7,29.9,49.0,0.4,63.1,34.9,1.7,0.4,00111
69.0,63.0,14.0,XXX,XX,XX,  Ward No-04 Total,359,3.3,18.9,77.7,0.0,86.1,7.0,3.9,3.1,00111
69.0,63.0,15.0,XXX,XX,XX,  Ward No-05 Total,575,2.6,12.5,84.7,0.2,54.8,27.7,10.1,7.5,00111
69.0,63.0,16.0,XXX,XX,XX,  Ward No-06 Total,358,3.4,52.2,43.9,0.6,43.9,51.7,3.9,0.6,00111
69.0,63.0,17.0,XXX,XX,XX,  Ward No-07 Total,241,6.6,39.4,53.1,0.8,51.9,38.2,8.3,1.7,00111
69.0,63.0,18.0,XXX,XX,XX,  Ward No-08 Total,187,9.6,40.1,50.3,0.0,25.7,13.9,49.2,11.2,00111
69.0,63.0,19.0,XXX,XX,XX,  Ward No-09 Total,218,3.2,26.6,70.2,0.0,47.2,40.8,3.2,8.7,00111
69.0,63.0,20.0,XXX,XX,XX,  Bara Harishpur Union Total,9106,3.8,31.9,60.6,3.7,43.3,36.5,15.8,4.4,00111
69.0,63.0,23.0,XXX,XX,XX,  Bipra Belgharia Union Total,7956,1.4,28.2,66.6,3.9,42.6,30.5,18.1,8.8,00111
69.0,63.0,26.0,XXX,XX,XX,  Brahmapur Union Total,5467,2.1,18.7,77.8,1.4,39.4,46.5,9.9,4.3,00111
69.0,63.0,29.0,XXX,XX,XX,  Chhatni Union Total,8884,0.8,33.2,65.0,1.0,43.6,32.6,16.8,7.0,00111
69.0,63.0,36.0,XXX,XX,XX,  Dighapatia Union Total,8701,1.4,36.0,33.9,28.7,37.9,48.1,11.4,2.5,00111
69.0,63.0,43.0,XXX,XX,XX,  Halsa Union Total,6539,1.2,20.0,31.4,47.4,36.4,40.0,18.4,5.2,00111
69.0,63.0,51.0,XXX,XX,XX,  Kafuria Union Total,8253,10.5,31.0,56.2,2.3,43.6,29.6,21.0,5.9,00111
69.0,63.0,58.0,XXX,XX,XX,  Khajuria Union Total,4984,1.7,22.3,73.7,2.3,34.9,31.6,24.6,8.9,00111
69.0,63.0,65.0,XXX,XX,XX,  Lakshmipur Kholaba Union Total,7248,2.1,23.2,72.4,2.3,32.1,42.5,19.2,6.1,00111
69.0,63.0,73.0,XXX,XX,XX,  Madhnagar Union Total,5181,2.3,17.3,79.2,1.2,40.0,38.7,18.9,2.4,00111
69.0,63.0,87.0,XXX,XX,XX,  Piprul Union Total,7236,3.3,29.8,57.0,9.8,36.3,42.7,15.6,5.3,00111
69.0,63.0,94.0,XXX,XX,XX,  Tebaria Union Total,9031,4.8,37.2,57.2,0.9,20.4,51.4,23.3,4.9,00111
69.0,91.0,XX.0,XXX,XX,XX,Singra Upazila Total,88637,5.7,13.8,79.4,1.1,15.8,47.7,29.8,6.7,00111
69.0,91.0,1.0,XXX,XX,XX,  Ward No-01 Total,660,63.5,11.8,24.2,0.5,64.7,30.8,3.5,1.1,00111
69.0,91.0,2.0,XXX,XX,XX,  Ward No-02 Total,657,16.3,12.0,71.1,0.6,21.9,66.8,8.7,2.6,00111
69.0,91.0,3.0,XXX,XX,XX,  Ward No-03 Total,641,15.4,31.5,52.9,0.2,30.9,43.4,22.8,3.0,00111
69.0,91.0,4.0,XXX,XX,XX,  Ward No-04 Total,1090,54.1,16.4,28.6,0.8,66.0,26.7,6.7,0.6,00111
69.0,91.0,5.0,XXX,XX,XX,  Ward No-05 Total,468,60.5,9.0,25.0,5.6,59.6,10.0,24.1,6.2,00111
69.0,91.0,6.0,XXX,XX,XX,  Ward No-06 Total,649,31.3,22.3,42.2,4.2,24.5,59.2,8.8,7.6,00111
69.0,91.0,7.0,XXX,XX,XX,  Ward No-07 Total,685,19.3,20.1,60.6,0.0,25.5,42.8,30.9,0.7,00111
69.0,91.0,8.0,XXX,XX,XX,  Ward No-08 Total,1124,45.6,26.0,25.5,2.9,54.0,32.9,10.9,2.1,00111
69.0,91.0,9.0,XXX,XX,XX,  Ward No-09 Total,794,23.7,15.4,56.5,4.4,8.6,50.6,32.5,8.3,00111
69.0,91.0,10.0,XXX,XX,XX,  Ward No-10 Total,313,27.2,16.6,54.6,1.6,16.6,44.7,16.9,21.7,00111
69.0,91.0,11.0,XXX,XX,XX,  Ward No-11 Total,485,10.3,10.3,77.1,2.3,18.1,36.3,40.4,5.2,00111
69.0,91.0,22.0,XXX,XX,XX,  Ward No-12 Total,328,11.0,7.3,81.4,0.3,22.9,41.5,29.9,5.8,00111
69.0,91.0,12.0,XXX,XX,XX,  Chamari Union Total,7736,3.3,15.7,80.6,0.3,24.9,62.3,10.0,2.9,00111
69.0,91.0,15.0,XXX,XX,XX,  Chhatar Dighi Union Total,6321,3.7,8.8,86.6,0.9,3.0,42.8,49.2,5.1,00111
69.0,91.0,23.0,XXX,XX,XX,  Chaugram Union Total,5020,1.9,12.0,85.8,0.3,5.8,33.2,57.7,3.4,00111
69.0,91.0,31.0,XXX,XX,XX,  Dahia Union Total,7745,1.4,4.0,92.8,1.8,19.0,31.2,37.5,12.2,00111
69.0,91.0,39.0,XXX,XX,XX,  Hatiandaha Union Total,6867,7.4,18.4,72.8,1.4,17.0,58.1,20.1,4.8,00111
69.0,91.0,47.0,XXX,XX,XX,  Italy Union Total,7363,2.0,4.7,92.1,1.1,1.2,66.1,27.6,5.1,00111
69.0,91.0,55.0,XXX,XX,XX,  Kalam Union Total,6476,1.2,17.1,81.3,0.4,22.9,45.0,30.9,1.2,00111
69.0,91.0,63.0,XXX,XX,XX,  Lalore Union Total,6516,1.2,22.7,75.5,0.6,13.9,58.4,23.1,4.5,00111
69.0,91.0,71.0,XXX,XX,XX,  Ramananda Khajura Union Total,7491,1.1,6.6,91.0,1.3,9.0,51.6,30.0,9.4,00111
69.0,91.0,79.0,XXX,XX,XX,  Sherkul Union Total,7702,0.5,35.3,63.7,0.5,22.3,53.3,19.1,5.4,00111
69.0,91.0,87.0,XXX,XX,XX,  Tajpur Union Total,3182,13.8,10.1,74.4,1.7,20.6,25.9,44.2,9.2,00111
69.0,91.0,94.0,XXX,XX,XX,  Sukash Union Total,8324,3.6,4.5,90.1,1.7,5.2,37.4,39.4,18.0,00111
38.0,XX.0,XX.0,XXX,XX,XX,Joypurhat Zila Total,241994,6.0,25.0,64.6,4.4,30.8,20.6,28.5,20.1,00111
38.0,13.0,XX.0,XXX,XX,XX,Akkelpur Upazila Total,36600,6.3,22.7,67.5,3.5,17.2,26.7,39.3,16.8,00111
38.0,13.0,1.0,XXX,XX,XX,  Ward No-01 Total,457,2.0,47.3,35.0,15.8,21.2,19.0,52.3,7.4,00111
38.0,13.0,2.0,XXX,XX,XX,  Ward No-02 Total,986,10.1,35.7,42.6,11.6,19.9,11.7,48.7,19.8,00111
38.0,13.0,3.0,XXX,XX,XX,  Ward No-03 Total,477,39.0,43.0,10.5,7.5,42.6,35.4,18.0,4.0,00111
38.0,13.0,4.0,XXX,XX,XX,  Ward No-04 Total,973,26.7,50.7,13.2,9.5,45.9,27.6,18.9,7.5,00111
38.0,13.0,5.0,XXX,XX,XX,  Ward No-05 Total,558,5.0,37.8,31.2,26.0,1.1,34.9,52.0,12.0,00111
38.0,13.0,6.0,XXX,XX,XX,  Ward No-06 Total,725,14.8,30.9,51.9,2.5,27.0,14.6,42.6,15.7,00111
38.0,13.0,7.0,XXX,XX,XX,  Ward No-07 Total,726,4.4,29.3,60.2,6.1,22.5,7.2,62.4,8.0,00111
38.0,13.0,8.0,XXX,XX,XX,  Ward No-08 Total,591,3.4,32.8,61.6,2.2,17.3,31.0,38.1,13.7,00111
38.0,13.0,9.0,XXX,XX,XX,  Ward No-09 Total,777,6.8,20.8,71.2,1.2,20.7,22.8,30.2,26.3,00111
38.0,13.0,15.0,XXX,XX,XX,  Gopinathpur Union Total,6281,3.9,10.7,84.9,0.5,19.7,19.6,40.7,20.1,00111
38.0,13.0,31.0,XXX,XX,XX,  Raikali Union Total,6380,4.0,10.2,85.4,0.4,19.0,31.3,37.5,12.2,00111
38.0,13.0,47.0,XXX,XX,XX,  Rukindipur Union Total,6890,5.6,37.2,50.2,7.0,6.7,27.9,45.1,20.3,00111
38.0,13.0,63.0,XXX,XX,XX,  Sonamukhi Union Total,4234,5.2,20.0,70.5,4.3,14.2,25.4,41.8,18.6,00111
38.0,13.0,79.0,XXX,XX,XX,  Tilakpur Union Total,6545,6.2,19.9,73.6,0.4,18.7,33.5,31.2,16.6,00111
38.0,47.0,XX.0,XXX,XX,XX,Joypurhat Sadar Upazila Total,76030,9.8,37.5,48.3,4.4,40.0,17.3,23.2,19.5,00111
38.0,47.0,1.0,XXX,XX,XX,  Ward No-01 Total,2277,23.8,48.7,24.0,3.4,54.7,16.2,13.4,15.7,00111
38.0,47.0,2.0,XXX,XX,XX,  Ward No-02 Total,1536,8.1,56.6,35.1,0.3,63.5,10.7,7.6,18.2,00111
38.0,47.0,3.0,XXX,XX,XX,  Ward No-03 Total,1583,27.4,45.4,22.7,4.5,54.1,20.3,17.6,8.0,00111
38.0,47.0,4.0,XXX,XX,XX,  Ward No-04 Total,1770,23.6,57.4,17.3,1.7,48.3,36.7,9.5,5.4,00111
38.0,47.0,5.0,XXX,XX,XX,  Ward No-05 Total,1994,35.0,47.1,10.2,7.7,64.3,17.4,12.5,5.8,00111
38.0,47.0,6.0,XXX,XX,XX,  Ward No-06 Total,1769,58.9,35.0,4.2,1.9,73.8,22.4,3.6,0.2,00111
38.0,47.0,7.0,XXX,XX,XX,  Ward No-07 Total,2234,30.3,52.1,16.4,1.2,64.6,13.4,17.4,4.6,00111
38.0,47.0,8.0,XXX,XX,XX,  Ward No-08 Total,1682,40.8,36.9,18.3,4.0,66.0,17.2,9.9,6.8,00111
38.0,47.0,9.0,XXX,XX,XX,  Ward No-09 Total,1710,38.0,36.3,17.0,8.7,54.0,21.8,13.6,10.6,00111
38.0,47.0,17.0,XXX,XX,XX,  Amdai Union Total,6139,1.9,9.8,88.1,0.2,38.1,14.8,22.3,24.8,00111
38.0,47.0,19.0,XXX,XX,XX,  Bambu Union Total,6895,6.5,31.6,61.2,0.7,41.4,21.2,21.5,15.9,00111
38.0,47.0,28.0,XXX,XX,XX,  Bhadsa Union Total,9636,1.8,49.2,46.3,2.7,29.1,16.1,28.3,26.5,00111
38.0,47.0,32.0,XXX,XX,XX,  Chak Barkat Union Total,4623,2.2,27.8,64.4,5.6,24.7,16.7,34.0,24.5,00111
38.0,47.0,38.0,XXX,XX,XX,  Dhalahar Union Total,5172,1.0,35.3,46.4,17.3,48.7,17.3,15.4,18.6,00111
38.0,47.0,47.0,XXX,XX,XX,  Dogachhi Union Total,9053,2.1,42.6,47.8,7.5,32.9,14.4,24.3,28.4,00111
38.0,47.0,66.0,XXX,XX,XX,  Jamalpur Union Total,6513,5.9,40.3,52.3,1.6,28.5,17.8,33.5,20.2,00111
38.0,47.0,76.0,XXX,XX,XX,  Mohammadabad Union Total,4832,11.3,37.8,43.8,7.2,30.3,18.4,37.9,13.4,00111
38.0,47.0,85.0,XXX,XX,XX,  Puranapail Union Total,6612,3.1,28.6,66.7,1.6,37.3,15.2,22.1,25.4,00111
38.0,58.0,XX.0,XXX,XX,XX,Kalai Upazila Total,38720,4.2,9.6,85.4,0.8,25.4,26.4,25.3,23.0,00111
38.0,58.0,1.0,XXX,XX,XX,  Ward No-01 Total,635,24.7,15.1,59.7,0.5,43.9,5.0,39.4,11.7,00111
38.0,58.0,2.0,XXX,XX,XX,  Ward No-02 Total,737,21.2,37.0,40.2,1.6,58.3,17.6,17.1,6.9,00111
38.0,58.0,3.0,XXX,XX,XX,  Ward No-03 Total,489,13.3,18.2,67.3,1.2,36.0,34.6,23.1,6.3,00111
38.0,58.0,4.0,XXX,XX,XX,  Ward No-04 Total,420,6.7,14.3,74.5,4.5,28.1,43.3,11.7,16.9,00111
38.0,58.0,5.0,XXX,XX,XX,  Ward No-05 Total,435,8.7,14.0,77.2,0.0,38.2,13.3,24.4,24.1,00111
38.0,58.0,6.0,XXX,XX,XX,  Ward No-06 Total,399,5.8,3.8,90.5,0.0,18.0,62.7,0.8,18.5,00111
38.0,58.0,7.0,XXX,XX,XX,  Ward No-07 Total,435,4.6,19.3,73.8,2.3,47.1,19.3,18.9,14.7,00111
38.0,58.0,8.0,XXX,XX,XX,  Ward No-08 Total,430,1.6,10.9,85.3,2.1,27.2,28.8,27.0,17.0,00111
38.0,58.0,9.0,XXX,XX,XX,  Ward No-09 Total,418,6.7,27.0,66.3,0.0,46.9,18.7,24.6,9.8,00111
38.0,58.0,38.0,XXX,XX,XX,  Ahmmedabad Union Total,4318,5.6,9.0,85.1,0.3,30.0,20.8,30.9,18.2,00111
38.0,58.0,66.0,XXX,XX,XX,  Matrai Union Total,7638,3.0,5.1,91.1,0.7,25.1,25.3,22.2,27.4,00111
38.0,58.0,76.0,XXX,XX,XX,  Punat Union Total,8070,1.9,9.7,87.7,0.7,19.4,31.5,23.6,25.4,00111
38.0,58.0,85.0,XXX,XX,XX,  Udaypur Union Total,7244,3.3,7.4,88.0,1.4,14.9,21.0,35.0,29.1,00111
38.0,58.0,95.0,XXX,XX,XX,  Zindarpur Union Total,7052,3.3,11.3,85.1,0.3,31.2,31.3,19.4,18.1,00111
38.0,61.0,XX.0,XXX,XX,XX,Khetlal Upazila Total,29761,3.0,14.8,81.2,1.0,13.1,19.0,37.0,30.9,00111
38.0,61.0,15.0,XXX,XX,XX,  Alampur Union Total,5743,2.5,15.2,82.0,0.3,7.4,20.9,41.5,30.2,00111
38.0,61.0,19.0,XXX,XX,XX,  Baratara Union Total,7226,4.0,12.5,83.1,0.4,24.9,15.3,26.7,33.1,00111
38.0,61.0,28.0,XXX,XX,XX,  Barail Union Total,5142,3.1,10.9,85.3,0.6,9.1,22.0,34.5,34.4,00111
38.0,61.0,47.0,XXX,XX,XX,Khetlal Union Total,5909,3.4,17.1,78.6,0.9,19.5,17.9,38.3,24.3,00111
38.0,61.0,57.0,XXX,XX,XX,  Mamudpur Union Total,5741,1.7,18.5,76.9,2.9,0.9,20.1,46.4,32.6,00111
38.0,74.0,XX.0,XXX,XX,XX,Panchbibi Upazila Total,60883,3.8,25.7,61.8,8.7,39.7,18.0,26.6,15.7,00111
38.0,74.0,1.0,XXX,XX,XX,  Ward No-01 Total,501,7.4,58.5,31.5,2.6,62.1,8.4,19.6,10.0,00111
38.0,74.0,2.0,XXX,XX,XX,  Ward No-02 Total,775,38.5,35.0,17.4,9.2,39.1,29.5,23.9,7.5,00111
38.0,74.0,3.0,XXX,XX,XX,  Ward No-03 Total,468,20.3,53.4,3.2,23.1,51.9,22.0,15.8,10.3,00111
38.0,74.0,4.0,XXX,XX,XX,  Ward No-04 Total,750,17.5,39.5,24.5,18.5,56.7,7.1,24.0,12.3,00111
38.0,74.0,5.0,XXX,XX,XX,  Ward No-05 Total,805,27.7,49.8,10.1,12.4,75.7,10.7,5.2,8.4,00111
38.0,74.0,6.0,XXX,XX,XX,  Ward No-06 Total,619,11.1,42.5,28.9,17.4,10.8,16.5,55.9,16.8,00111
38.0,74.0,7.0,XXX,XX,XX,  Ward No-07 Total,419,2.4,58.2,26.0,13.4,61.1,6.2,16.7,16.0,00111
38.0,74.0,8.0,XXX,XX,XX,  Ward No-08 Total,488,14.5,40.8,2.7,42.0,48.0,6.4,25.8,19.9,00111
38.0,74.0,9.0,XXX,XX,XX,  Ward No-09 Total,648,14.0,51.4,17.9,16.7,47.4,20.4,21.1,11.1,00111
38.0,74.0,10.0,XXX,XX,XX,  Aolai Union Total,8002,1.8,10.2,86.2,1.7,48.6,15.7,19.5,16.1,00111
38.0,74.0,21.0,XXX,XX,XX,  Atapur Union Total,6240,2.7,15.5,79.2,2.6,58.3,13.8,16.2,11.8,00111
38.0,74.0,31.0,XXX,XX,XX,  Aymarasulpur Union Total,7333,2.4,40.5,31.1,26.0,20.9,15.5,44.0,19.5,00111
38.0,74.0,42.0,XXX,XX,XX,  Bagjana Union Total,5787,2.0,30.3,64.5,3.2,55.2,17.3,17.0,10.5,00111
38.0,74.0,52.0,XXX,XX,XX,  Balighata Union Total,6038,2.1,36.2,54.1,7.6,33.7,13.0,35.2,18.0,00111
38.0,74.0,63.0,XXX,XX,XX,  Dharanji Union Total,7616,1.9,32.8,50.1,15.2,17.8,26.3,35.2,20.8,00111
38.0,74.0,73.0,XXX,XX,XX,  Kusumba Union Total,7870,2.5,14.3,79.3,3.8,34.2,22.9,28.8,14.0,00111
38.0,74.0,84.0,XXX,XX,XX,  Mohamadpur Union Total,6524,3.2,12.0,83.2,1.6,46.7,20.2,16.8,16.3,00111
13.0,XX.0,XX.0,XXX,XX,XX,Chandpur Zila Total,503851,7.3,8.8,83.3,0.6,13.4,56.0,28.0,2.6,00111
13.0,22.0,XX.0,XXX,XX,XX,Chandpur Sadar Upazila Total,97383,11.1,14.4,73.6,0.9,26.8,47.9,22.3,3.0,00111
13.0,22.0,1.0,XXX,XX,XX,Ward No-01 Total,1850,15.9,34.0,49.9,0.2,41.4,41.3,16.2,1.2,00111
13.0,22.0,2.0,XXX,XX,XX,Ward No-02 Total,2024,6.0,24.6,68.3,1.0,27.2,54.1,17.0,1.6,00111
13.0,22.0,3.0,XXX,XX,XX,Ward No-03 Total,1805,9.2,20.3,66.3,4.3,29.3,50.4,19.2,1.1,00111
13.0,22.0,4.0,XXX,XX,XX,Ward No-04 Total,1281,18.4,24.9,56.4,0.2,46.8,26.8,25.1,1.3,00111
13.0,22.0,5.0,XXX,XX,XX,Ward No-05 Total,1313,5.9,17.7,75.3,1.1,17.8,44.6,35.0,2.6,00111
13.0,22.0,6.0,XXX,XX,XX,Ward No-06 Total,1446,44.4,20.0,29.9,5.7,50.2,20.4,23.4,5.9,00111
13.0,22.0,7.0,XXX,XX,XX,Ward No-07 Total,2619,1.3,18.1,76.5,4.1,9.3,37.0,49.5,4.3,00111
13.0,22.0,8.0,XXX,XX,XX,Ward No-08 Total,2387,42.5,31.6,25.8,0.1,37.8,54.1,7.6,0.5,00111
13.0,22.0,9.0,XXX,XX,XX,Ward No-09 Total,2870,34.8,26.0,38.5,0.7,41.6,33.7,23.6,1.1,00111
13.0,22.0,10.0,XXX,XX,XX,Ward No-10 Total,2829,52.7,28.7,18.0,0.5,75.8,21.3,2.6,0.4,00111
13.0,22.0,11.0,XXX,XX,XX,Ward No-11 Total,1923,15.2,23.1,61.5,0.2,22.9,49.9,27.0,0.2,00111
13.0,22.0,12.0,XXX,XX,XX,Ward No-12 Total,2901,48.6,23.6,27.6,0.2,66.3,30.0,3.4,0.3,00111
13.0,22.0,13.0,XXX,XX,XX,Ward No-13 Total,3031,14.9,20.1,64.7,0.2,16.0,42.7,38.8,2.5,00111
13.0,22.0,14.0,XXX,XX,XX,Ward No-14 Total,2412,12.3,21.1,66.6,0.0,18.7,43.0,37.6,0.7,00111
13.0,22.0,15.0,XXX,XX,XX,Ward No-15 Total,2124,34.8,31.9,33.1,0.2,41.8,34.0,24.1,0.1,00111
13.0,22.0,18.0,XXX,XX,XX,Ashikati Union Total,5054,5.8,9.4,84.2,0.7,14.6,63.6,20.6,1.1,00111
13.0,22.0,20.0,XXX,XX,XX,Kalyanpur Union Total,3296,2.6,8.7,88.3,0.4,29.9,52.8,16.4,0.9,00111
13.0,22.0,22.0,XXX,XX,XX,Baghadi Union Total,6679,5.5,14.9,79.3,0.3,34.7,52.9,9.2,3.2,00111
13.0,22.0,27.0,XXX,XX,XX,Balia Union Total,6443,3.4,11.4,84.7,0.5,27.8,47.8,21.4,3.1,00111
13.0,22.0,31.0,XXX,XX,XX,Bishnupur Union Total,6128,2.0,4.1,92.8,1.1,14.2,66.5,15.9,3.4,00111
13.0,22.0,54.0,XXX,XX,XX,Chandra Union Total,6017,3.0,9.0,87.0,1.0,24.5,55.4,19.4,0.6,00111
13.0,22.0,58.0,XXX,XX,XX,Hanar Char Union Total,1889,1.3,3.5,92.8,2.3,25.6,34.4,38.0,2.1,00111
13.0,22.0,63.0,XXX,XX,XX,Ibrahimpur Union Total,2512,1.2,2.2,95.5,1.2,3.6,53.9,37.5,5.0,00111
13.0,22.0,67.0,XXX,XX,XX,Maishadi Union Total,3245,4.6,10.9,82.3,2.1,6.8,59.8,32.5,0.9,00111
13.0,22.0,76.0,XXX,XX,XX,Rajrajeshwar Union Total,2858,0.1,0.0,99.6,0.3,1.4,5.9,63.9,28.8,00111
13.0,22.0,81.0,XXX,XX,XX,Shah Mahmudpur Union Total,5342,10.1,16.8,72.5,0.6,34.5,52.3,11.3,1.9,00111
13.0,22.0,85.0,XXX,XX,XX,Rampur Union Total,4652,4.3,12.1,82.8,0.8,34.4,57.0,6.8,1.9,00111
13.0,22.0,90.0,XXX,XX,XX,Sakhua Union Total,7962,2.5,6.6,90.0,0.9,14.5,47.4,32.6,5.6,00111
13.0,22.0,94.0,XXX,XX,XX,Tarpur Chandi Union Total,2491,4.5,9.0,86.1,0.5,18.6,67.0,14.3,0.2,00111
13.0,45.0,XX.0,XXX,XX,XX,Faridganj Upazila Total,85545,10.2,10.7,78.6,0.5,14.0,67.8,16.5,1.7,00111
13.0,45.0,1.0,XXX,XX,XX,Ward No-01 Total,866,10.4,8.3,75.5,5.8,1.0,97.9,0.1,0.9,00111
13.0,45.0,2.0,XXX,XX,XX,Ward No-02 Total,694,13.4,7.5,79.0,0.1,1.3,86.3,12.4,0.0,00111
13.0,45.0,3.0,XXX,XX,XX,Ward No-03 Total,782,11.9,11.4,76.2,0.5,1.7,97.6,0.0,0.8,00111
13.0,45.0,4.0,XXX,XX,XX,Ward No-04 Total,1081,15.4,13.3,70.7,0.6,4.3,90.4,4.1,1.3,00111
13.0,45.0,5.0,XXX,XX,XX,Ward No-05 Total,714,22.1,9.8,67.8,0.3,5.2,71.6,22.5,0.7,00111
13.0,45.0,6.0,XXX,XX,XX,Ward No-06 Total,479,12.7,16.7,70.6,0.0,0.2,99.4,0.4,0.0,00111
13.0,45.0,7.0,XXX,XX,XX,Ward No-07 Total,681,25.7,26.3,46.0,2.1,6.0,87.7,6.2,0.1,00111
13.0,45.0,8.0,XXX,XX,XX,Ward No-08 Total,1101,32.1,16.2,51.8,0.0,2.6,87.6,9.4,0.3,00111
13.0,45.0,9.0,XXX,XX,XX,Ward No-09 Total,1143,13.6,6.2,79.9,0.3,4.6,82.8,9.6,3.0,00111
13.0,45.0,11.0,XXX,XX,XX,Paschim Baluthupa Union Total,5275,8.9,17.9,72.8,0.4,6.8,62.1,30.5,0.7,00111
13.0,45.0,13.0,XXX,XX,XX,Purba Baluthupa Union Total,5973,7.7,11.5,80.5,0.4,8.6,51.3,36.0,4.1,00111
13.0,45.0,17.0,XXX,XX,XX,Purba Char Dukhia Union Total,5624,13.2,14.8,71.6,0.4,20.2,52.3,26.2,1.2,00111
13.0,45.0,23.0,XXX,XX,XX,Paschim Char Dukhia Union Total,4641,10.9,11.0,77.9,0.2,22.3,63.1,13.6,0.9,00111
13.0,45.0,35.0,XXX,XX,XX,Dakshin Faridganj Union Total,4545,16.9,8.3,74.4,0.5,3.3,73.9,22.0,0.8,00111
13.0,45.0,41.0,XXX,XX,XX,Uttar Gobindapur Union Total,5264,7.5,11.9,80.5,0.1,20.4,67.8,10.5,1.3,00111
13.0,45.0,47.0,XXX,XX,XX,Dakshin Gobindapur Union Total,5630,7.9,9.1,82.9,0.2,5.9,75.2,16.4,2.4,00111
13.0,45.0,53.0,XXX,XX,XX,Purba Gupti Union Total,4683,6.5,5.9,86.3,1.3,10.5,69.1,16.0,4.3,00111
13.0,45.0,59.0,XXX,XX,XX,Paschim Gupti Union Total,4521,8.9,8.1,81.5,1.5,23.1,62.4,13.0,1.5,00111
13.0,45.0,65.0,XXX,XX,XX,Uttar Paikpara Union Total,5309,8.8,9.1,81.7,0.5,13.0,77.3,8.9,0.8,00111
13.0,45.0,71.0,XXX,XX,XX,Dakshin Paik Para Union Total,5464,7.9,10.8,81.1,0.2,12.2,77.3,8.8,1.8,00111
13.0,45.0,77.0,XXX,XX,XX,Uttar Rupsa Union Total,6352,8.7,9.6,81.0,0.7,33.3,54.2,10.7,1.8,00111
13.0,45.0,83.0,XXX,XX,XX,Dakshin Rupsa Union Total,4962,14.2,11.9,73.7,0.2,25.9,57.5,15.0,1.6,00111
13.0,45.0,89.0,XXX,XX,XX,Purba Subidpur Union Total,4820,7.6,7.5,84.7,0.2,15.5,63.8,18.4,2.2,00111
13.0,45.0,95.0,XXX,XX,XX,Paschim Subidpur Union Total,4941,7.8,9.5,82.3,0.4,2.0,84.7,12.2,1.1,00111
13.0,47.0,XX.0,XXX,XX,XX,Haim Char Upazila Total,24565,1.9,4.9,92.5,0.7,2.4,48.4,45.4,3.8,00111
13.0,47.0,11.0,XXX,XX,XX,Uttar Algi Durgapur Union Total,6545,2.6,7.5,89.3,0.6,0.6,51.0,46.8,1.6,00111
13.0,47.0,23.0,XXX,XX,XX,Dakshin Algi Durgapur Union Total,7567,2.9,5.4,91.3,0.3,3.4,45.7,50.1,0.8,00111
13.0,47.0,35.0,XXX,XX,XX,Char Bhairabi Union Total,3362,1.0,7.0,90.7,1.2,7.0,58.0,29.4,5.6,00111
13.0,47.0,47.0,XXX,XX,XX,Haim Char Union Total,1526,0.5,0.1,98.4,1.0,0.2,75.0,16.1,8.7,00111
13.0,47.0,59.0,XXX,XX,XX,Gazipur Union Total,636,2.7,9.6,87.4,0.3,0.0,0.5,99.2,0.3,00111
13.0,47.0,71.0,XXX,XX,XX,Nilkamal Union Total,4929,0.3,0.2,98.3,1.2,1.0,40.5,49.2,9.3,00111
13.0,49.0,XX.0,XXX,XX,XX,Hajiganj Upazila Total,65607,7.1,10.2,82.2,0.5,6.4,51.3,39.6,2.7,00111
13.0,49.0,1.0,XXX,XX,XX,Ward No-01 Total,1159,19.6,16.1,64.0,0.3,24.6,57.7,16.4,1.3,00111
