ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,General Households,Percentage of Households comprising-1 person,Percentage of Households comprising-2 persons,Percentage of Households comprising-3 persons,Percentage of Households comprising-4 persons,Percentage of Households comprising-5 persons,Percentage of Households comprising-6 persons,Percentage of Households comprising-7 persons,Percentage of Households comprising-8+ persons,Average size of Household,check_var
82,47.0,XX.0,XXX,XX,01,  Kalukhali Upazila,34025,2.4,9.1,19.4,27.5,19.8,10.7,5.2,5.8,4.4,00110
82,47.0,30.0,XXX,XX,01,  Kalikapur Union,3114,2.7,9.5,20.3,28.3,18.3,9.9,5.2,5.8,4.4,00110
82,47.0,85.0,XXX,XX,01,  Ratandia Union,5927,2.2,8.6,19.4,26.5,20.2,11.4,6.1,5.6,4.5,00110
82,73.0,XX.0,XXX,XX,01,  Pangsha Upazila,48861,2.6,10.1,20.7,27.8,19.3,10.2,4.7,4.6,4.3,00110
82,73.0,25.0,XXX,XX,01,  Jashai Union,3806,2.5,11.0,21.7,27.9,18.4,9.8,4.6,4.1,4.2,00110
82,73.0,75.0,XXX,XX,01,  Babupara Union,3280,2.2,9.8,21.2,27.4,20.0,9.8,5.4,4.3,4.3,00110
82,76.0,XX.0,XXX,XX,01,  Rajbari Sadar Upazila,62596,2.7,10.1,19.8,26.8,20.0,10.4,4.9,5.2,4.3,00110
82,76.0,36.0,XXX,XX,01,  Dadshi Union,3909,2.2,8.9,19.6,26.7,19.2,10.7,5.4,7.2,4.5,00110
82,76.0,51.0,XXX,XX,01,  Mizanpur Union,7645,2.6,9.5,19.5,27.3,20.1,10.4,5.1,5.5,4.4,00110
61,XX.0,XX.0,XXX,XX,01, Mymensingh Zila,979199,3.8,11.5,18.3,23.0,19.2,12.1,6.3,5.8,4.4,00110
61,13.0,XX.0,XXX,XX,01,  Bhaluka Upazila,90341,4.3,16.0,22.9,24.8,16.3,8.2,3.8,3.7,4.0,00110
61,13.0,14.0,XXX,XX,01,  Bhaluka Union,4147,3.1,13.5,19.4,26.7,18.0,9.9,4.9,4.5,4.2,00110
61,13.0,69.0,XXX,XX,01,  Mallikbari Union,5165,3.3,12.6,22.3,26.8,17.9,9.1,3.7,4.2,4.1,00110
61,16.0,XX.0,XXX,XX,01,  Dhobaura Upazila,42332,3.9,11.2,17.6,21.8,19.2,13.2,6.9,6.3,4.5,00110
61,16.0,36.0,XXX,XX,01,  Dhobaura Union,6144,3.5,11.2,17.5,23.2,19.6,13.1,6.8,5.1,4.4,00110
61,20.0,XX.0,XXX,XX,01,  Fulbaria Upazila,89925,2.8,10.6,18.6,24.5,19.9,11.9,6.1,5.7,4.4,00110
61,20.0,17.0,XXX,XX,01,  Bakta Union,7384,3.7,11.0,18.5,23.7,20.6,11.5,5.5,5.5,4.4,00110
61,20.0,47.0,XXX,XX,01,  Fulbaria Union,4516,3.9,11.6,18.3,23.4,20.4,12.1,5.8,4.3,4.3,00110
61,22.0,XX.0,XXX,XX,01,  Gaffargaon Upazila,89508,3.4,12.2,19.2,23.0,19.1,11.7,5.9,5.4,4.3,00110
61,22.0,82.0,XXX,XX,01,  Saltia Union,3624,2.8,11.6,18.6,22.5,20.2,12.4,5.9,5.9,4.4,00110
61,23.0,XX.0,XXX,XX,01,  Gauripur Upazila,66415,4.1,10.4,16.8,22.2,20.2,13.1,7.1,6.2,4.5,00110
61,24.0,XX.0,XXX,XX,01,  Haluaghat Upazila,66961,5.0,12.9,20.0,23.8,18.7,10.4,5.0,4.1,4.1,00110
61,24.0,61.0,XXX,XX,01,  Haluaghat Union,8645,4.8,12.1,20.5,23.9,18.8,10.7,5.0,4.3,4.2,00110
61,31.0,XX.0,XXX,XX,01,  Ishwarganj Upazila,73950,3.2,9.9,15.8,21.6,20.3,14.1,8.0,7.1,4.6,00110
61,31.0,40.0,XXX,XX,01,  Ishwarganj Union,3233,2.9,8.2,15.2,22.7,20.8,13.6,8.6,7.9,4.7,00110
61,52.0,XX.0,XXX,XX,01,  Mymensingh Sadar Upazila,84673,3.5,10.3,17.1,22.2,19.6,13.0,7.3,7.0,4.5,00110
61,52.0,33.0,XXX,XX,01,  Char Ishwardia Union,3540,2.4,8.8,15.2,23.5,20.2,13.9,8.7,7.3,4.7,00110
61,52.0,40.0,XXX,XX,01,  Char Nilakshmia Union,6554,2.9,9.0,17.2,23.2,20.9,13.3,7.0,6.5,4.6,00110
61,52.0,67.0,XXX,XX,01,  Khagdahar Union,7879,3.2,10.7,18.2,22.9,19.7,12.0,6.8,6.5,4.5,00110
61,65.0,XX.0,XXX,XX,01,  Muktagachha Upazila,85376,3.7,11.7,19.4,24.8,19.5,10.8,5.3,4.7,4.3,00110
61,72.0,XX.0,XXX,XX,01,  Nandail Upazila,77907,3.9,10.2,16.1,21.2,19.6,13.8,7.6,7.7,4.6,00110
61,72.0,13.0,XXX,XX,01,  Achargaon Union,3629,3.4,9.5,15.5,20.8,19.5,14.1,9.1,8.0,4.7,00110
61,72.0,23.0,XXX,XX,01,  Chandipasha Union,7649,4.0,9.7,16.6,21.1,19.3,13.0,7.8,8.5,4.6,00110
61,81.0,XX.0,XXX,XX,01,  Phulpur Upazila,129951,4.2,11.2,17.3,22.2,19.3,12.8,6.8,6.1,4.4,00110
61,94.0,XX.0,XXX,XX,01,  Trishal Upazila,81860,3.6,11.2,18.4,22.6,19.0,12.4,6.5,6.2,4.4,00110
61,94.0,66.0,XXX,XX,01,  Rampur Union,2372,2.9,10.9,16.9,21.8,20.8,13.1,7.3,6.3,4.5,00110
67,XX.0,XX.0,XXX,XX,01, Narayanganj Zila,435348,2.8,11.5,19.7,24.6,18.8,10.7,5.4,6.5,4.4,00110
67,2.0,XX.0,XXX,XX,01,  Araihazar Upazila,74158,2.8,7.7,14.8,22.4,21.3,14.1,7.7,9.2,4.8,00110
67,2.0,23.0,XXX,XX,01,  Araihazar Union,4780,3.2,9.2,18.7,24.4,22.0,11.5,5.7,5.3,4.4,00110
67,2.0,87.0,XXX,XX,01,  Satgram Union,6324,1.8,6.7,14.7,21.9,21.3,14.3,9.0,10.4,5.0,00110
67,4.0,XX.0,XXX,XX,01,  Sonargaon Upazila,81602,2.8,10.7,19.3,24.8,19.4,10.8,5.6,6.5,4.4,00110
67,6.0,XX.0,XXX,XX,01,  Bandar Upazila,33696,2.6,10.2,20.9,27.5,19.4,9.6,4.5,5.3,4.3,00110
67,58.0,XX.0,XXX,XX,01,  Narayanganj Sadar Upazila,181648,3.0,14.1,22.2,24.9,17.3,9.2,4.4,4.8,4.2,00110
67,68.0,XX.0,XXX,XX,01,  Rupganj Upazila,64244,2.5,10.2,18.2,24.3,19.0,11.3,5.9,8.6,4.6,00110
67,68.0,63.0,XXX,XX,01,  Mura Para Union,2104,2.8,9.8,20.3,29.3,18.3,9.7,4.1,5.8,4.3,00110
67,68.0,79.0,XXX,XX,01,  Rupganj Union,8264,1.7,7.6,17.9,27.0,20.4,11.9,5.7,7.8,4.6,00110
33,XX.0,XX.0,XXX,XX,01, Gazipur Zila,556863,3.3,16.3,21.9,23.8,15.7,8.5,4.3,6.3,4.1,00110
33,30.0,XX.0,XXX,XX,01,  Gazipur Sadar Upazila,269078,3.5,20.4,22.4,22.1,13.5,7.2,3.9,7.0,4.0,00110
33,32.0,XX.0,XXX,XX,01,  Kaliakair Upazila,72384,2.8,12.1,21.4,25.9,16.7,8.8,4.6,7.7,4.4,00110
33,32.0,66.0,XXX,XX,01,  Mouchak Union,21236,2.9,13.6,20.6,22.2,14.4,9.1,5.1,12.1,4.5,00110
33,32.0,76.0,XXX,XX,01,  Sreefaltali Union,3995,1.4,7.5,19.4,27.4,18.8,10.2,6.0,9.4,4.7,00110
33,34.0,XX.0,XXX,XX,01,  Kaliganj Upazila,47958,2.3,9.5,18.8,24.8,19.6,11.9,6.0,7.2,4.5,00110
33,36.0,XX.0,XXX,XX,01,  Kapasia Upazila,76605,3.3,12.0,20.4,25.1,18.8,10.5,4.9,5.0,4.3,00110
33,36.0,43.0,XXX,XX,01,  Kapasia Union,7013,3.0,11.3,21.7,26.9,17.4,9.1,4.6,6.0,4.3,00110
33,86.0,XX.0,XXX,XX,01,  Sreepur Upazila,90838,3.6,14.8,23.5,25.7,16.6,8.4,3.7,3.6,4.0,00110
56,XX.0,XX.0,XXX,XX,01, Manikganj Zila,294287,3.8,11.5,20.3,26.0,18.4,9.8,4.7,5.5,4.3,00110
56,10.0,XX.0,XXX,XX,01,  Daulatpur Upazila,37003,4.0,11.5,19.2,24.0,19.2,10.8,5.4,5.8,4.3,00110
56,10.0,28.0,XXX,XX,01,  Chak Mirpur Union,4149,4.6,11.4,19.4,26.4,18.9,10.0,4.3,5.0,4.2,00110
56,22.0,XX.0,XXX,XX,01,  Ghior Upazila,33196,3.7,11.9,21.0,27.1,18.1,8.9,4.3,5.1,4.2,00110
56,22.0,47.0,XXX,XX,01,  Ghior Union,4064,3.1,10.7,20.7,27.6,17.6,9.4,4.6,6.4,4.3,00110
56,28.0,XX.0,XXX,XX,01,  Harirampur Upazila,32926,4.6,12.8,20.4,25.3,18.0,9.7,4.3,4.9,4.2,00110
56,28.0,29.0,XXX,XX,01,  Boyra Union,1982,7.7,13.8,19.9,24.5,16.1,8.4,3.8,5.8,4.1,00110
56,46.0,XX.0,XXX,XX,01,  Manikganj Sadar Upazila,54502,3.8,11.1,20.2,26.2,18.3,9.9,4.7,5.8,4.3,00110
56,46.0,87.0,XXX,XX,01,  Nabagram Union,4354,4.4,11.9,23.2,26.6,16.5,9.3,3.9,4.2,4.1,00110
56,70.0,XX.0,XXX,XX,01,  Saturia Upazila,38514,3.9,11.3,20.8,27.4,18.3,9.1,4.3,5.1,4.2,00110
56,70.0,19.0,XXX,XX,01,  Baliati Union,2587,3.5,11.2,19.3,27.3,18.8,10.1,4.9,5.0,4.3,00110
56,70.0,85.0,XXX,XX,01,  Saturia Union,3720,3.2,9.8,20.5,28.4,18.2,9.9,4.2,5.8,4.3,00110
56,78.0,XX.0,XXX,XX,01,  Shibalaya Upazila,39416,4.0,11.5,20.4,27.1,18.3,9.3,4.4,4.9,4.2,00110
56,78.0,71.0,XXX,XX,01,  Ulail Union,4909,3.0,12.0,21.2,28.2,18.6,8.3,3.7,4.9,4.2,00110
56,82.0,XX.0,XXX,XX,01,  Singair Upazila,58730,3.3,10.9,20.3,25.2,18.6,10.1,5.0,6.5,4.4,00110
26,XX.0,XX.0,XXX,XX,01, Dhaka Zila,635773,3.6,15.9,21.5,23.7,16.1,8.6,4.5,6.0,4.1,00110
26,14.0,XX.0,XXX,XX,01,  Dhamrai Upazila,78926,3.3,10.3,19.9,27.0,18.5,9.8,4.7,6.4,4.4,00110
26,14.0,35.0,XXX,XX,01,  Dhamrai Union,1973,3.8,8.9,19.5,23.6,18.1,11.3,5.5,9.4,4.6,00110
26,18.0,XX.0,XXX,XX,01,  Dohar Upazila,41214,2.8,9.8,19.4,23.6,18.7,11.4,6.1,8.1,4.6,00110
26,38.0,XX.0,XXX,XX,01,  Keraniganj Upazila,172967,2.3,10.0,20.8,25.9,19.2,10.4,5.1,6.4,4.4,00110
26,62.0,XX.0,XXX,XX,01,  Nawabganj Upazila,66704,2.7,10.4,20.8,24.8,17.9,10.0,5.5,7.9,4.5,00110
26,62.0,13.0,XXX,XX,01,  Bakshanagar Union,4527,2.9,11.2,22.8,25.9,17.6,9.2,4.1,6.3,4.3,00110
26,62.0,74.0,XXX,XX,01,  Kalakopa Union,1533,3.1,12.0,23.4,26.0,15.8,8.2,4.9,6.7,4.3,00110
26,72.0,XX.0,XXX,XX,01,  Savar Upazila,275962,5.0,23.4,23.0,21.2,12.7,6.4,3.5,4.9,3.8,00110
86,XX.0,XX.0,XXX,XX,01, Shariatpur Zila,218223,3.0,8.9,15.9,21.5,20.7,14.6,8.0,7.4,4.7,00110
86,14.0,XX.0,XXX,XX,01,  Bhedarganj Upazila,50885,3.0,8.3,15.3,20.6,20.7,15.4,8.6,8.2,4.8,00110
86,14.0,77.0,XXX,XX,01,  Rambhadrapur Union,3804,2.9,9.3,17.6,21.6,20.7,13.5,7.1,7.3,4.6,00110
86,25.0,XX.0,XXX,XX,01,  Damudya Upazila,20200,3.4,9.4,16.6,22.8,20.8,13.7,7.1,6.2,4.5,00110
86,25.0,23.0,XXX,XX,01,  Darul Aman Union,1414,2.7,8.6,15.8,23.5,21.2,13.6,6.8,7.9,4.6,00110
86,36.0,XX.0,XXX,XX,01,  Gosairhat Upazila,30790,3.0,8.1,15.4,21.2,20.5,15.1,8.7,8.0,4.7,00110
86,36.0,35.0,XXX,XX,01,  Idilpur Union,5718,3.2,8.5,16.4,23.2,19.4,14.2,7.5,7.6,4.6,00110
86,65.0,XX.0,XXX,XX,01,  Naria Upazila,44499,3.0,9.0,15.9,22.3,20.7,14.0,7.5,7.6,4.7,00110
86,69.0,XX.0,XXX,XX,01,  Shariatpur Sadar Upazila,34882,2.9,9.6,16.6,22.1,20.8,13.6,7.7,6.8,4.6,00110
86,94.0,XX.0,XXX,XX,01,  Zanjira Upazila,36967,2.9,9.6,16.0,21.0,20.8,15.2,7.8,6.8,4.6,00110
54,XX.0,XX.0,XXX,XX,01, Madaripur Zila,217008,2.5,8.7,16.2,23.0,21.7,14.2,7.2,6.6,4.6,00110
54,40.0,XX.0,XXX,XX,01,  Kalkini Upazila,50408,2.9,9.5,16.6,22.6,21.0,13.8,7.2,6.4,4.6,00110
54,54.0,XX.0,XXX,XX,01,  Madaripur Sadar Upazila,60245,2.4,7.6,15.5,22.8,22.6,14.9,7.5,6.7,4.7,00110
54,80.0,XX.0,XXX,XX,01,  Rajoir Upazila,44113,2.0,7.8,15.8,23.9,22.0,14.2,7.2,7.1,4.7,00110
54,80.0,95.0,XXX,XX,01,  Rajoir Union,554,1.8,6.0,11.4,22.9,25.3,16.8,8.3,7.6,4.9,00110
54,87.0,XX.0,XXX,XX,01,  Shib Char Upazila,62242,2.7,9.8,16.8,22.7,21.2,13.7,7.0,6.2,4.6,00110
54,87.0,18.0,XXX,XX,01,  Bayratala Uttar Union,1153,3.5,9.9,16.7,23.1,21.8,12.9,5.9,6.2,4.5,00110
54,87.0,42.0,XXX,XX,01,  Ditiyakhanda Union,2314,3.4,10.0,16.6,23.7,22.2,13.0,6.4,4.7,4.4,00110
93,XX.0,XX.0,XXX,XX,01, Tangail Zila,740131,3.9,12.9,22.1,26.4,17.4,8.7,4.1,4.5,4.1,00110
93,9.0,XX.0,XXX,XX,01,  Basail Upazila,35348,3.4,13.4,22.9,25.8,16.7,8.7,4.2,5.0,4.1,00110
93,9.0,11.0,XXX,XX,01,  Basail Union,3230,4.0,14.3,23.4,24.1,16.9,8.9,3.6,4.8,4.1,00110
93,19.0,XX.0,XXX,XX,01,  Bhuapur Upazila,39497,4.3,13.4,21.6,25.6,17.8,9.2,4.1,4.0,4.1,00110
93,23.0,XX.0,XXX,XX,01,  Delduar Upazila,44768,3.3,11.0,20.4,27.2,18.2,9.5,4.6,5.8,4.3,00110
93,23.0,23.0,XXX,XX,01,  Delduar Union,3977,3.0,13.2,21.6,26.1,17.2,8.1,5.0,5.9,4.2,00110
93,25.0,XX.0,XXX,XX,01,  Dhanbari Upazila,36794,4.9,14.5,24.9,28.2,15.7,6.8,2.7,2.3,3.8,00110
93,28.0,XX.0,XXX,XX,01,  Ghatail Upazila,96163,4.3,14.2,23.1,26.7,16.7,8.0,3.6,3.4,4.0,00110
93,38.0,XX.0,XXX,XX,01,  Gopalpur Upazila,51411,4.5,13.4,23.4,28.1,16.6,7.6,3.3,3.0,3.9,00110
93,47.0,XX.0,XXX,XX,01,  Kalihati Upazila,88746,3.6,12.5,22.8,26.9,17.5,8.5,3.9,4.3,4.1,00110
93,47.0,58.0,XXX,XX,01,  Kok Dahara Union,6610,3.9,13.8,24.1,27.8,17.3,7.3,2.8,3.1,3.9,00110
93,57.0,XX.0,XXX,XX,01,  Madhupur Upazila,59888,5.0,14.9,24.3,26.6,16.0,7.3,3.1,2.8,3.8,00110
93,57.0,21.0,XXX,XX,01,  Alokdia Union,6759,5.3,14.3,23.3,27.5,17.0,6.9,3.0,2.7,3.9,00110
93,66.0,XX.0,XXX,XX,01,  Mirzapur Upazila,85927,3.2,12.2,20.8,25.7,18.1,9.3,4.7,6.1,4.3,00110
93,66.0,36.0,XXX,XX,01,  Bhaora Union,3157,4.3,11.4,19.6,25.8,19.2,9.8,4.7,5.2,4.3,00110
93,66.0,39.0,XXX,XX,01,  Bhatgram Union,4996,3.7,12.4,20.5,25.3,17.9,9.6,4.6,5.9,4.3,00110
93,66.0,67.0,XXX,XX,01,  Latifpur Union,3366,2.9,12.2,19.7,23.5,17.8,10.1,5.8,8.1,4.4,00110
93,76.0,XX.0,XXX,XX,01,  Nagarpur Upazila,63395,3.9,11.1,19.5,25.0,18.9,10.3,5.1,6.1,4.3,00110
93,76.0,73.0,XXX,XX,01,  Nagarpur Union,3198,4.0,11.3,19.7,25.0,19.2,9.1,4.8,7.0,4.4,00110
93,85.0,XX.0,XXX,XX,01,  Sakhipur Upazila,59108,4.5,15.6,24.2,25.6,15.5,7.3,3.5,3.7,3.9,00110
93,85.0,27.0,XXX,XX,01,  Gazaria Union,8429,7.2,19.3,26.2,25.2,12.9,5.3,2.1,1.7,3.5,00110
93,85.0,81.0,XXX,XX,01,  Kalia Union,11271,3.6,14.2,24.0,25.1,16.0,8.4,4.3,4.5,4.1,00110
93,95.0,XX.0,XXX,XX,01,  Tangail Sadar Upazila,79086,2.8,10.0,18.9,26.2,19.4,11.0,5.5,6.1,4.4,00110
48,XX.0,XX.0,XXX,XX,01, Kishoreganj Zila,521579,4.3,10.2,16.0,20.6,19.2,13.5,7.8,8.3,4.6,00110
48,2.0,XX.0,XXX,XX,01,  Austagram Upazila,27132,3.1,9.2,14.1,18.5,19.1,15.2,9.5,11.4,5.0,00110
48,2.0,23.0,XXX,XX,01,  Austagram Union,632,3.5,8.1,14.2,22.2,21.4,15.5,7.4,7.8,4.7,00110
48,6.0,XX.0,XXX,XX,01,  Bajitpur Upazila,45383,3.9,10.1,15.3,20.3,19.5,13.9,8.3,8.6,4.7,00110
48,11.0,XX.0,XXX,XX,01,  Bhairab Upazila,34798,3.2,8.2,12.8,17.6,18.5,15.8,10.9,12.9,5.1,00110
48,27.0,XX.0,XXX,XX,01,  Hossainpur Upazila,36094,4.0,10.9,17.1,22.5,20.1,12.7,6.7,5.9,4.4,00110
48,33.0,XX.0,XXX,XX,01,  Itna Upazila,29359,4.0,9.7,14.9,19.0,18.8,14.5,9.3,9.9,4.8,00110
48,33.0,43.0,XXX,XX,01,  Dhanpur Union,2602,3.5,9.5,16.6,20.9,21.5,14.0,7.3,6.8,4.6,00110
48,33.0,51.0,XXX,XX,01,  Itna Union,833,3.1,8.9,13.9,23.9,17.3,13.1,10.2,9.6,4.9,00110
48,42.0,XX.0,XXX,XX,01,  Karimganj Upazila,56815,4.1,10.2,16.4,21.2,19.6,13.6,7.1,7.8,4.6,00110
48,45.0,XX.0,XXX,XX,01,  Katiadi Upazila,60651,4.8,10.5,16.7,21.2,19.4,12.9,7.2,7.2,4.5,00110
48,49.0,XX.0,XXX,XX,01,  Kishoreganj Sadar Upazila,67894,4.4,10.2,16.6,21.5,19.4,13.0,7.4,7.5,4.5,00110
48,54.0,XX.0,XXX,XX,01,  Kuliar Char Upazila,32543,4.8,9.9,15.9,20.4,19.3,13.7,7.9,8.1,4.6,00110
48,59.0,XX.0,XXX,XX,01,  Mithamain Upazila,21310,3.9,8.6,12.6,16.9,18.6,15.2,10.3,13.9,5.1,00110
48,59.0,81.0,XXX,XX,01,  Mithamain Union,1439,9.8,10.7,12.6,16.1,18.8,13.0,9.4,9.7,4.6,00110
48,76.0,XX.0,XXX,XX,01,  Nikli Upazila,26000,6.3,12.2,16.6,20.0,18.6,12.6,7.0,6.7,4.4,00110
48,76.0,76.0,XXX,XX,01,  Nikli Union,2927,5.7,11.6,17.9,20.2,18.8,12.6,7.1,6.1,4.4,00110
48,79.0,XX.0,XXX,XX,01,  Pakundia Upazila,50878,4.8,11.3,18.6,23.2,18.7,11.7,5.9,5.8,4.3,00110
48,92.0,XX.0,XXX,XX,01,  Tarail Upazila,32722,4.8,10.9,15.7,20.1,18.5,13.3,8.1,8.6,4.6,00110
48,92.0,94.0,XXX,XX,01,  Tarail Sachail Union,3425,3.9,9.8,14.3,21.9,18.8,14.1,8.2,9.1,4.7,00110
89,XX.0,XX.0,XXX,XX,01, Sherpur Zila,296638,5.6,14.5,21.3,24.6,18.1,9.4,3.9,2.6,3.9,00110
89,37.0,XX.0,XXX,XX,01,  Jhenaigati Upazila,39675,5.4,14.5,22.6,25.3,17.4,8.7,3.7,2.4,3.9,00110
89,37.0,25.0,XXX,XX,01,  Jhenaigati Union,7276,6.7,16.2,23.9,25.9,16.2,7.1,2.4,1.7,3.7,00110
89,67.0,XX.0,XXX,XX,01,  Nakla Upazila,39234,5.6,13.9,20.2,25.0,18.8,9.7,4.0,2.7,4.0,00110
89,70.0,XX.0,XXX,XX,01,  Nalitabari Upazila,58188,5.7,15.0,23.0,25.4,16.9,8.2,3.4,2.4,3.8,00110
89,88.0,XX.0,XXX,XX,01,  Sherpur Sadar Upazila,99499,5.7,13.9,20.1,23.9,18.9,10.4,4.4,2.7,4.0,00110
89,90.0,XX.0,XXX,XX,01,  Sreebardi Upazila,60042,5.4,15.3,21.3,24.2,18.1,9.3,3.8,2.6,3.9,00110
68,XX.0,XX.0,XXX,XX,01, Narsingdi Zila,377896,3.2,9.5,16.4,22.0,19.9,13.3,7.5,8.2,4.7,00110
68,7.0,XX.0,XXX,XX,01,  Belabo Upazila,37732,3.6,10.0,17.1,23.1,21.3,12.7,6.5,5.8,4.5,00110
68,7.0,13.0,XXX,XX,01,  Bajnaba Union,3660,4.5,11.8,18.0,24.0,19.8,11.6,5.2,5.1,4.3,00110
68,52.0,XX.0,XXX,XX,01,  Manohardi Upazila,58103,4.5,11.4,18.4,23.7,19.6,11.5,5.6,5.2,4.3,00110
68,52.0,33.0,XXX,XX,01,  Chandanbari Union,2867,4.4,10.8,17.9,24.2,20.2,12.0,5.3,5.3,4.3,00110
68,52.0,67.0,XXX,XX,01,  Kanchikata Union,5300,4.1,12.6,18.5,23.8,19.4,11.0,5.9,4.7,4.3,00110
68,52.0,94.0,XXX,XX,01,  Shukundi Union,4026,4.0,10.3,17.7,23.2,20.9,12.3,5.3,6.3,4.4,00110
68,60.0,XX.0,XXX,XX,01,  Narsingdi Sadar Upazila,97125,2.6,8.4,16.1,22.1,20.0,13.5,7.9,9.4,4.8,00110
68,60.0,25.0,XXX,XX,01,  Chinishpur Union,9877,3.1,10.5,19.5,24.5,18.4,10.8,5.9,7.2,4.5,00110
68,60.0,47.0,XXX,XX,01,  Kanthalia Union,7899,2.7,7.9,15.7,22.2,20.8,13.5,8.0,9.1,4.8,00110
68,60.0,53.0,XXX,XX,01,  Nuralla Pur U/C Union,4419,2.0,7.3,15.5,24.1,21.0,13.4,7.5,9.2,4.8,00110
68,60.0,59.0,XXX,XX,01,  Mahishasura Union,6408,1.5,7.2,14.7,21.0,20.8,14.7,9.4,10.8,5.0,00110
68,63.0,XX.0,XXX,XX,01,  Palash Upazila,24611,3.1,9.5,17.6,24.0,20.3,12.4,6.5,6.5,4.5,00110
68,63.0,15.0,XXX,XX,01,  Char Sindur Union,4279,3.6,10.4,17.9,23.3,20.4,12.4,6.5,5.5,4.4,00110
68,63.0,79.0,XXX,XX,01,  Jinardi Union,5234,2.5,9.1,17.8,26.3,20.1,11.9,6.3,6.0,4.5,00110
68,64.0,XX.0,XXX,XX,01,  Roypura Upazila,101008,3.2,9.3,14.7,19.9,19.2,14.8,8.8,10.1,4.8,00110
68,64.0,14.0,XXX,XX,01,  Alipura Union,2716,2.8,10.8,16.6,20.8,20.1,14.1,7.7,7.0,4.6,00110
68,64.0,74.0,XXX,XX,01,  Palashtali Union,5959,3.9,11.1,15.9,22.2,19.7,13.6,6.9,6.6,4.5,00110
68,76.0,XX.0,XXX,XX,01,  Shibpur Upazila,59317,3.0,9.7,16.7,22.4,19.8,12.9,7.3,8.1,4.6,00110
68,76.0,21.0,XXX,XX,01,  Baghaba Union,5872,2.8,8.9,15.9,22.2,19.8,13.1,8.1,9.2,4.8,00110
68,76.0,73.0,XXX,XX,01,  Masimpur Union,4816,3.5,8.9,16.1,21.5,20.2,13.1,8.2,8.5,4.7,00110
33,XX.0,XX.0,XXX,XX,01, Gazipur Zila,556863,3.3,16.3,21.9,23.8,15.7,8.5,4.3,6.3,4.1,00110
33,30.0,XX.0,XXX,XX,01,  Gazipur Sadar Upazila,269078,3.5,20.4,22.4,22.1,13.5,7.2,3.9,7.0,4.0,00110
33,32.0,XX.0,XXX,XX,01,  Kaliakair Upazila,72384,2.8,12.1,21.4,25.9,16.7,8.8,4.6,7.7,4.4,00110
33,32.0,66.0,XXX,XX,01,  Mouchak Union,21236,2.9,13.6,20.6,22.2,14.4,9.1,5.1,12.1,4.5,00110
33,32.0,76.0,XXX,XX,01,  Sreefaltali Union,3995,1.4,7.5,19.4,27.4,18.8,10.2,6.0,9.4,4.7,00110
33,34.0,XX.0,XXX,XX,01,  Kaliganj Upazila,47958,2.3,9.5,18.8,24.8,19.6,11.9,6.0,7.2,4.5,00110
33,36.0,XX.0,XXX,XX,01,  Kapasia Upazila,76605,3.3,12.0,20.4,25.1,18.8,10.5,4.9,5.0,4.3,00110
33,36.0,43.0,XXX,XX,01,  Kapasia Union,7013,3.0,11.3,21.7,26.9,17.4,9.1,4.6,6.0,4.3,00110
33,86.0,XX.0,XXX,XX,01,  Sreepur Upazila,90838,3.6,14.8,23.5,25.7,16.6,8.4,3.7,3.6,4.0,00110
90,XX.0,XX.0,XXX,XX,01, Sunamganj Zila,393203,2.1,6.5,11.4,15.6,17.4,15.7,12.0,19.3,5.6,00110
90,18.0,XX.0,XXX,XX,01,  Bishwambarpur Upazila,28712,2.4,7.2,12.4,16.6,18.3,15.7,11.6,15.8,5.3,00110
90,18.0,77.0,XXX,XX,01,  Palash Union,4953,2.5,7.8,13.8,17.6,18.7,14.3,10.7,14.5,5.2,00110
90,23.0,XX.0,XXX,XX,01,  Chhatak Upazila,57559,1.8,5.6,9.9,13.6,16.2,15.5,12.8,24.6,6.0,00110
90,23.0,13.0,XXX,XX,01,  Chhatak Union,1896,2.5,5.4,10.1,15.9,17.4,16.2,13.1,19.5,5.8,00110
90,23.0,47.0,XXX,XX,01,  Dakshin Islampur Union,4468,1.1,5.0,9.4,12.7,15.2,16.7,13.3,26.6,6.1,00110
90,23.0,76.0,XXX,XX,01,  Noarai Union,6143,1.2,6.3,10.9,15.2,16.6,16.1,11.9,21.9,5.8,00110
90,27.0,XX.0,XXX,XX,01,  Dakshin Sunamganj Upazila,31023,2.2,6.2,10.8,14.7,16.7,15.6,12.5,21.3,5.7,00110
90,27.0,33.0,XXX,XX,01,  Joykalas Union,5471,2.3,6.5,11.0,15.0,16.4,15.0,11.8,22.0,5.8,00110
90,29.0,XX.0,XXX,XX,01,  Derai Upazila,38449,2.5,7.6,12.6,16.7,17.4,15.1,11.0,17.2,5.4,00110
90,29.0,28.0,XXX,XX,01,  Derai Sarmangal Union,2603,2.2,6.8,15.7,17.2,19.0,14.9,10.4,13.8,5.1,00110
90,29.0,47.0,XXX,XX,01,  Karimpur Union,3455,2.3,6.5,11.5,15.3,17.2,15.1,11.4,20.8,5.7,00110
90,32.0,XX.0,XXX,XX,01,  Dharampasha Upazila,41537,2.5,7.7,13.5,18.5,19.4,15.5,10.4,12.5,5.1,00110
90,32.0,38.0,XXX,XX,01,  Dharmapasha Union,4389,3.4,8.4,12.8,17.7,19.4,14.8,10.8,12.7,5.1,00110
