ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Literate (can write a letter)-Both-Yes,Literate (can write a letter)-Both-No,Literate (can write a letter)-Male-Yes,Literate (can write a letter)-Male-No,Literate (can write a letter)-Female-Yes,Literate (can write a letter)-Female-No,Literacy Rate (%)-Both,Literacy Rate (%)-Male,Literacy Rate (%)-Female,check_var
91.0,31.0,65.0,XXX,XX,01,  Mollargaon Union,13071,10104,6717,4782,6354,5322,56.4,58.4,54.4,00110
91.0,35.0,XX.0,XXX,XX,01,  Fenchuganj Upazila,35439,33073,17193,15706,18246,17367,51.7,52.3,51.2,00110
91.0,35.0,23.0,XXX,XX,01,  Fenchuganj Union,7497,9692,3418,4543,4079,5149,43.6,42.9,44.2,00110
91.0,38.0,XX.0,XXX,XX,01,  Golapganj Upazila,130799,101456,63804,47620,66995,53836,56.3,57.3,55.4,00110
91.0,38.0,43.0,XXX,XX,01,  Fulbari Union,10805,8450,5499,4044,5306,4406,56.1,57.6,54.6,00110
91.0,41.0,XX.0,XXX,XX,01,  Gowainghat Upazila,71498,147416,38113,71022,33385,76394,32.7,34.9,30.4,00110
91.0,41.0,42.0,XXX,XX,01,  Paschim Jaflong Union,10863,21064,5610,10168,5253,10896,34.0,35.6,32.5,00110
91.0,41.0,52.0,XXX,XX,01,  Lengura Union,7537,18207,4296,8618,3241,9589,29.3,33.3,25.3,00110
91.0,53.0,XX.0,XXX,XX,01,  Jaintiapur Upazila,48721,72345,25673,34607,23048,37738,40.2,42.6,37.9,00110
91.0,53.0,63.0,XXX,XX,01,  Nijpat Union,5985,10080,2991,4879,2994,5201,37.3,38.0,36.5,00110
91.0,59.0,XX.0,XXX,XX,01,  Kanaighat Upazila,78046,109479,39513,51205,38533,58274,41.6,43.6,39.8,00110
91.0,62.0,XX.0,XXX,XX,01,  Sylhet Sadar Upazila,123091,124451,66734,60279,56357,64172,49.7,52.5,46.8,00110
91.0,62.0,42.0,XXX,XX,01,  Khadim Para Union,22875,17278,12276,8453,10599,8825,57.0,59.2,54.6,00110
91.0,62.0,90.0,XXX,XX,01,  Tuker Bazar Union,25880,19006,14737,8876,11143,10130,57.7,62.4,52.4,00110
91.0,94.0,XX.0,XXX,XX,01,  Zakiganj Upazila,86966,89061,44745,41698,42221,47363,49.4,51.8,47.1,00110
91.0,94.0,57.0,XXX,XX,01,  Kholachhara Union,4346,9176,2360,4363,1986,4813,32.1,35.1,29.2,00110
91.0,94.0,85.0,XXX,XX,01,  Zakiganj Union,5128,6445,2582,3033,2546,3412,44.3,46.0,42.7,00110
58.0,XX.0,XX.0,XXX,XX,01, Maulvibazar Zila,707754,712127,355464,335914,352290,376213,49.8,51.4,48.4,00110
58.0,14.0,XX.0,XXX,XX,01,  Barlekha Upazila,97928,90714,47255,42505,50673,48209,51.9,52.6,51.2,00110
58.0,14.0,13.0,XXX,XX,01,  Barlekha Union,8160,9566,3900,4504,4260,5062,46.0,46.4,45.7,00110
58.0,35.0,XX.0,XXX,XX,01,  Juri Upazila,57761,53600,29288,24967,28473,28633,51.9,54.0,49.9,00110
58.0,35.0,47.0,XXX,XX,01,  Jaifarnagar Union,11888,9398,5724,4500,6164,4898,55.8,56.0,55.7,00110
58.0,56.0,XX.0,XXX,XX,01,  Kamalganj Upazila,91543,100931,47478,46506,44065,54425,47.6,50.5,44.7,00110
58.0,56.0,38.0,XXX,XX,01,  Kamalganj Union,3024,3446,1548,1617,1476,1829,46.7,48.9,44.7,00110
58.0,65.0,XX.0,XXX,XX,01,  Kulaura Upazila,139149,135142,67846,64694,71303,70448,50.7,51.2,50.3,00110
58.0,65.0,65.0,XXX,XX,01,  Kulaura Union,6628,6398,3255,2946,3373,3452,50.9,52.5,49.4,00110
58.0,74.0,XX.0,XXX,XX,01,  Maulvibazar Sadar Upazila,126353,112632,63908,54274,62445,58358,52.9,54.1,51.7,00110
58.0,80.0,XX.0,XXX,XX,01,  Rajnagar Upazila,87697,92165,42498,43922,45199,48243,48.8,49.2,48.4,00110
58.0,80.0,63.0,XXX,XX,01,  Rajnagar Union,8646,7452,4166,3704,4480,3748,53.7,52.9,54.4,00110
58.0,80.0,73.0,XXX,XX,01,  Tengra Union,7043,12923,3494,6222,3549,6701,35.3,36.0,34.6,00110
58.0,83.0,XX.0,XXX,XX,01,  Sreemangal Upazila,107323,126943,57191,59046,50132,67897,45.8,49.2,42.5,00110
58.0,83.0,85.0,XXX,XX,01,  Sreemangal Union,20498,12438,10779,5760,9719,6678,62.2,65.2,59.3,00110
