ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,"Population aged 7+, not attending school and employed-Both","Population aged 7+, not attending school and employed-Male","Population aged 7+, not attending school and employed-Female",Field of Activity-Agriculture-Male,Field of Activity-Agriculture-Female,Field of Activity-Industry-Male,Field of Activity-Industry-Female,Field of Activity-Service-Male,Field of Activity-Service-Female,check_var
6,62,63,XXX,XX,XX,  Dari Char Khajuria Union Total,1300,1267,33,1092,14,73,1,102,18,00111
6,62,71,XXX,XX,XX,  Jangalia Union Total,2395,2289,106,2258,91,16,1,15,14,00111
6,62,79,XXX,XX,XX,  Lata Union Total,1355,1293,62,1205,40,48,8,40,14,00111
6,62,87,XXX,XX,XX,Mehendiganj Union Total,1318,1269,49,987,13,44,0,238,36,00111
6,62,94,XXX,XX,XX,  Ulania Union Total,5551,5334,217,5059,167,126,8,149,42,00111
6,69,01,XXX,XX,XX,  Ward No-01 Total,48,46,2,39,2,7,0,0,0,00111
6,69,02,XXX,XX,XX,  Ward No-02 Total,350,273,77,124,1,32,1,117,75,00111
6,69,03,XXX,XX,XX,  Ward No-03 Total,243,230,13,196,4,8,0,26,9,00111
6,69,04,XXX,XX,XX,  Ward No-04 Total,293,256,37,174,12,77,17,5,8,00111
6,69,05,XXX,XX,XX,  Ward No-05 Total,103,99,4,32,2,37,0,30,2,00111
6,69,06,XXX,XX,XX,  Ward No-06 Total,304,281,23,102,10,78,5,101,8,00111
6,69,07,XXX,XX,XX,  Ward No-07 Total,188,177,11,120,1,40,8,17,2,00111
6,69,08,XXX,XX,XX,  Ward No-08 Total,138,136,2,109,2,24,0,3,0,00111
6,69,09,XXX,XX,XX,  Ward No-09 Total,120,119,1,89,0,21,1,9,0,00111
6,69,11,XXX,XX,XX,  Batamara Union Total,1816,1743,73,1445,34,53,7,245,32,00111
6,69,23,XXX,XX,XX,  Char Kalekhan Union Total,1685,1618,67,1458,48,61,3,99,16,00111
6,69,35,XXX,XX,XX,  Gachhua Union Total,1442,1246,196,1150,76,32,4,64,116,00111
6,69,47,XXX,XX,XX,  Kazir Char Union Total,1670,1502,168,1346,83,45,5,111,80,00111
6,69,59,XXX,XX,XX,  Muladi Union Total,2032,1969,63,1681,17,42,3,246,43,00111
6,69,71,XXX,XX,XX,  Nazirpur Union Total,1919,1861,58,1636,40,62,4,163,14,00111
6,69,83,XXX,XX,XX,  Safipur Union Total,2307,2113,194,2000,140,39,5,74,49,00111
6,94,10,XXX,XX,XX,  Bamrail Union Total,1085,1031,54,834,22,20,2,177,30,00111
6,94,21,XXX,XX,XX,  Bara Kotha Union Total,1105,1040,65,764,36,91,6,185,23,00111
6,94,31,XXX,XX,XX,Guthia Union Total,1029,983,46,759,10,34,0,190,36,00111
6,94,42,XXX,XX,XX,  Harta Union Total,1732,1624,108,1450,87,48,5,126,16,00111
6,94,52,XXX,XX,XX,  Jalla Union Total,1553,1435,118,1269,94,82,1,84,23,00111
6,94,63,XXX,XX,XX,  Otra Union Total,1313,1235,78,907,36,145,6,183,36,00111
6,94,73,XXX,XX,XX,  Satla Union Total,2136,2052,84,1936,67,30,1,86,16,00111
6,94,84,XXX,XX,XX,Shikarpur Union Total,1039,958,81,484,6,107,31,367,44,00111
6,94,94,XXX,XX,XX,  Sholak Union Total,1270,1234,36,1090,22,36,0,108,14,00111
79,14,11,XXX,XX,XX,Bhandaria Union Total,806,742,64,184,7,39,7,519,50,00111
79,14,23,XXX,XX,XX,  Bhitabaria Union Total,522,500,22,256,9,41,0,203,13,00111
79,14,35,XXX,XX,XX,  Dhaoa Union Total,612,588,24,458,12,57,2,73,10,00111
79,14,47,XXX,XX,XX,  Gauripur Union Total,604,557,47,310,15,37,2,210,30,00111
79,14,59,XXX,XX,XX,  Ikri Union Total,970,940,30,808,12,40,1,92,17,00111
79,14,71,XXX,XX,XX,Nudmulla Union Total,1091,1056,35,683,12,58,3,315,20,00111
79,14,83,XXX,XX,XX,  Telikhali Union Total,1797,1714,83,1415,51,249,24,50,8,00111
79,47,15,XXX,XX,XX,Amrajuri Union Total,528,449,79,190,49,6,2,253,28,00111
79,47,31,XXX,XX,XX,  Chira Para Parsaturia Union Total,370,335,35,240,8,23,4,72,23,00111
79,47,47,XXX,XX,XX,Kawkhali Union Total,861,776,85,488,47,15,4,273,34,00111
79,47,63,XXX,XX,XX,  Sayna Raghunathpur Union Total,396,367,29,277,17,41,1,49,11,00111
79,47,79,XXX,XX,XX,  Shialkati Union Total,295,283,12,214,4,38,2,31,6,00111
79,58,01,XXX,XX,XX,  Ward No-01 Total,39,34,5,7,0,0,0,27,5,00111
79,58,02,XXX,XX,XX,  Ward No-02 Total,16,11,5,0,0,2,0,9,5,00111
79,58,03,XXX,XX,XX,  Ward No-03 Total,93,80,13,24,0,0,0,56,13,00111
79,58,04,XXX,XX,XX,  Ward No-04 Total,12,6,6,0,0,0,0,6,6,00111
79,58,05,XXX,XX,XX,  Ward No-05 Total,39,29,10,0,0,0,0,29,10,00111
79,58,06,XXX,XX,XX,  Ward No-06 Total,26,9,17,1,1,0,0,8,16,00111
79,58,07,XXX,XX,XX,  Ward No-07 Total,42,39,3,5,1,0,0,34,2,00111
79,58,08,XXX,XX,XX,  Ward No-08 Total,98,94,4,74,0,8,0,12,4,00111
79,58,09,XXX,XX,XX,  Ward No-09 Total,24,20,4,2,0,5,1,13,3,00111
79,58,15,XXX,XX,XX,  Amragachhia Union Total,587,577,10,532,5,12,1,33,4,00111
79,58,17,XXX,XX,XX,  Bara Machhua Union Total,555,542,13,527,7,6,0,9,6,00111
79,58,25,XXX,XX,XX,  Betmore Rajpara Union Total,615,595,20,565,9,24,6,6,5,00111
79,58,34,XXX,XX,XX,  Daudkhali Union Total,1023,913,110,748,13,28,4,137,93,00111
79,58,43,XXX,XX,XX,  Dhanisafa Union Total,1201,1135,66,641,5,64,4,430,57,00111
79,58,51,XXX,XX,XX,  Gulishakhali Union Total,626,559,67,518,34,27,2,14,31,00111
79,58,60,XXX,XX,XX,Mathbaria Union Total,630,596,34,365,2,32,2,199,30,00111
79,58,69,XXX,XX,XX,  Mirukhali Union Total,1106,1022,84,818,8,23,0,181,76,00111
79,58,77,XXX,XX,XX,  Sapleza Union Total,876,796,80,687,23,31,0,78,57,00111
79,58,86,XXX,XX,XX,  Tikikata Union Total,804,728,76,613,21,32,23,83,32,00111
79,58,94,XXX,XX,XX,  Tushkhali Union Total,870,819,51,548,18,204,10,67,23,00111
79,76,10,XXX,XX,XX,  Dirgha Union Total,355,304,51,287,33,6,5,11,13,00111
79,76,21,XXX,XX,XX,  Purba Deulbaridobra Union Total,1758,1692,66,1553,50,33,10,106,6,00111
79,76,31,XXX,XX,XX,  Malikhali Union Total,1301,1254,47,1208,46,32,0,14,1,00111
79,76,42,XXX,XX,XX,  Matibhanga Union Total,1735,1623,112,1554,70,19,6,50,36,00111
79,76,52,XXX,XX,XX,Nazirpur Union Total,1080,1042,38,796,14,21,1,225,23,00111
79,76,63,XXX,XX,XX,  Sekhmatia Union Total,1889,1726,163,1523,59,64,7,139,97,00111
79,76,73,XXX,XX,XX,  Shankharikati Union Total,1033,1014,19,928,8,13,5,73,6,00111
79,76,84,XXX,XX,XX,  Sreeramkati Union Total,797,751,46,564,7,43,6,144,33,00111
79,80,01,XXX,XX,XX,  Ward No-01 Total,269,256,13,102,3,9,0,145,10,00111
79,80,02,XXX,XX,XX,  Ward No-02 Total,154,142,12,45,3,15,1,82,8,00111
79,80,03,XXX,XX,XX,  Ward No-03 Total,199,194,5,59,1,6,0,129,4,00111
79,80,04,XXX,XX,XX,  Ward No-04 Total,256,213,43,16,1,20,2,177,40,00111
79,80,05,XXX,XX,XX,  Ward No-05 Total,249,213,36,57,0,25,2,131,34,00111
79,80,06,XXX,XX,XX,  Ward No-06 Total,315,289,26,60,2,61,3,168,21,00111
79,80,07,XXX,XX,XX,  Ward No-07 Total,84,53,31,5,3,1,0,47,28,00111
79,80,08,XXX,XX,XX,  Ward No-08 Total,299,260,39,51,7,19,1,190,31,00111
79,80,09,XXX,XX,XX,  Ward No-09 Total,289,270,19,129,6,15,2,126,11,00111
79,80,17,XXX,XX,XX,  Durgapur Union Total,507,479,28,380,12,27,4,72,12,00111
79,80,25,XXX,XX,XX,  Kadamtala Union Total,553,543,10,429,4,20,0,94,6,00111
79,80,34,XXX,XX,XX,  Kalakhali Union Total,367,334,33,252,17,4,3,78,13,00111
79,80,69,XXX,XX,XX,  Shankarpasha Union Total,958,910,48,365,5,55,3,490,40,00111
79,80,77,XXX,XX,XX,  Sariktala Dumritala Union Total,392,339,53,145,2,5,19,189,32,00111
79,80,86,XXX,XX,XX,  Sikdar Mallik Union Total,843,812,31,727,16,33,2,52,13,00111
79,80,94,XXX,XX,XX,  Tona Union Total,514,447,67,249,15,27,36,171,16,00111
79,87,01,XXX,XX,XX,  Ward No-01 Total,40,33,7,5,0,0,0,28,7,00111
79,87,02,XXX,XX,XX,  Ward No-02 Total,38,33,5,1,0,0,1,32,4,00111
79,87,03,XXX,XX,XX,  Ward No-03 Total,42,38,4,1,0,1,0,36,4,00111
79,87,04,XXX,XX,XX,  Ward No-04 Total,32,29,3,0,0,0,0,29,3,00111
79,87,05,XXX,XX,XX,  Ward No-05 Total,82,73,9,19,4,1,0,53,5,00111
79,87,06,XXX,XX,XX,  Ward No-06 Total,69,65,4,12,0,3,1,50,3,00111
79,87,07,XXX,XX,XX,  Ward No-07 Total,58,48,10,0,0,0,0,48,10,00111
79,87,08,XXX,XX,XX,  Ward No-08 Total,20,18,2,0,0,0,0,18,2,00111
79,87,09,XXX,XX,XX,  Ward No-09 Total,40,39,1,4,0,0,0,35,1,00111
79,87,17,XXX,XX,XX,  Atghar Kuriana Union Total,601,556,45,428,16,16,0,112,29,00111
79,87,19,XXX,XX,XX,  Baldia Union Total,946,870,76,280,25,138,16,452,35,00111
79,87,28,XXX,XX,XX,  Daihari Union Total,268,249,19,204,13,4,2,41,4,00111
79,87,38,XXX,XX,XX,  Guarekha Union Total,610,581,29,525,16,25,7,31,6,00111
79,87,47,XXX,XX,XX,  Jalabari Union Total,667,613,54,479,32,82,10,52,12,00111
79,87,57,XXX,XX,XX,  Samudaykati Union Total,732,666,66,370,16,8,4,288,46,00111
79,87,66,XXX,XX,XX,  Sarengkati Union Total,464,426,38,211,16,24,3,191,19,00111
79,87,76,XXX,XX,XX,Sohagdal Union Total,623,539,84,127,31,67,7,345,46,00111
79,87,85,XXX,XX,XX,Sutiakati Union Total,1057,943,114,274,12,229,28,440,74,00111
79,87,95,XXX,XX,XX,Nesarabad (Swarupkati) Union Total,435,401,34,191,11,33,2,177,21,00111
79,90,15,XXX,XX,XX,  Bali Para Union Total,2061,1976,85,1471,41,260,11,245,33,00111
79,90,43,XXX,XX,XX,  Parerhat Union Total,912,834,78,553,20,122,6,159,52,00111
79,90,51,XXX,XX,XX,Pattashi Union Total,1120,1045,75,747,28,39,4,259,43,00111
9,18,01,XXX,XX,XX,Ward No-01 Total,230,186,44,14,1,1,2,171,41,00111
9,18,02,XXX,XX,XX,Ward No-02 Total,78,72,6,8,0,1,0,63,6,00111
9,18,03,XXX,XX,XX,Ward No-03 Total,201,172,29,51,3,13,0,108,26,00111
9,18,04,XXX,XX,XX,Ward No-04 Total,396,381,15,64,4,2,0,315,11,00111
9,18,05,XXX,XX,XX,Ward No-05 Total,154,135,19,4,0,1,0,130,19,00111
9,18,06,XXX,XX,XX,Ward No-06 Total,38,33,5,5,0,8,1,20,4,00111
9,18,07,XXX,XX,XX,Ward No-07 Total,60,52,8,4,0,0,0,48,8,00111
9,18,08,XXX,XX,XX,Ward No-08 Total,183,169,14,38,2,5,0,126,12,00111
9,18,09,XXX,XX,XX,Ward No-09 Total,237,221,16,44,1,21,4,156,11,00111
9,18,12,XXX,XX,XX,Alinagar Union Total,1579,1541,38,747,11,60,1,734,26,00111
9,18,14,XXX,XX,XX,Bapta Union Total,2997,2887,110,832,15,66,3,1989,92,00111
9,18,21,XXX,XX,XX,Char Samaia Union Total,2108,2030,78,1012,33,198,5,820,40,00111
9,18,29,XXX,XX,XX,Char Shibpur Union Total,1856,1768,88,1158,53,18,1,592,34,00111
9,18,36,XXX,XX,XX,Dhania Union Total,3482,3385,97,1402,24,324,8,1659,65,00111
9,18,51,XXX,XX,XX,Illisha Union Total,7317,7045,272,6024,173,143,4,878,95,00111
9,18,55,XXX,XX,XX,Paschim Ilisha Union Total,4574,4429,145,3939,104,151,6,339,35,00111
9,18,58,XXX,XX,XX,Kachia Union Total,2283,2188,95,1646,41,90,6,452,48,00111
9,18,65,XXX,XX,XX,Uttar Dighaldi Union Total,2316,2255,61,1560,29,94,3,601,29,00111
9,18,73,XXX,XX,XX,Rajapur Union Total,7968,7610,358,6906,288,73,12,631,58,00111
9,18,80,XXX,XX,XX,Dakshin Dighaldi Union Total,3785,3695,90,2407,27,90,4,1198,59,00111
9,18,87,XXX,XX,XX,Veduria Union Total,4816,4696,120,3611,61,86,4,999,55,00111
9,18,94,XXX,XX,XX,Bhelu Miah Union Total,4973,4821,152,4041,114,69,8,711,30,00111
9,21,01,XXX,XX,XX,Ward No-01 Total,16,15,1,13,0,0,0,2,1,00111
9,21,02,XXX,XX,XX,Ward No-02 Total,55,33,22,6,0,1,0,26,22,00111
9,21,03,XXX,XX,XX,Ward No-03 Total,147,115,32,33,0,2,0,80,32,00111
9,21,04,XXX,XX,XX,Ward No-04 Total,70,61,9,17,0,4,1,40,8,00111
9,21,05,XXX,XX,XX,Ward No-05 Total,75,61,14,16,1,16,1,29,12,00111
9,21,06,XXX,XX,XX,Ward No-06 Total,147,108,39,65,0,11,0,32,39,00111
9,21,07,XXX,XX,XX,Ward No-07 Total,187,172,15,52,1,1,0,119,14,00111
9,21,08,XXX,XX,XX,Ward No-08 Total,30,24,6,21,0,1,1,2,5,00111
9,21,09,XXX,XX,XX,Ward No-09 Total,111,107,4,80,1,0,0,27,3,00111
9,21,16,XXX,XX,XX,Bara Manika Union Total,4269,4133,136,3118,67,200,21,815,48,00111
9,21,19,XXX,XX,XX,Deula Union Total,2761,2598,163,2459,129,20,2,119,32,00111
9,21,28,XXX,XX,XX,Gangapur Union Total,2651,2548,103,2256,72,80,4,212,27,00111
9,21,38,XXX,XX,XX,Hassan Nagar Union Total,2119,2007,112,1531,68,93,6,383,38,00111
9,21,47,XXX,XX,XX,Kachia Union Total,3621,3320,301,2761,194,95,8,464,99,00111
9,21,57,XXX,XX,XX,Kutba Union Total,1896,1817,79,1299,38,92,12,426,29,00111
9,21,66,XXX,XX,XX,Pakshia Union Total,2804,2702,102,2378,68,145,9,179,25,00111
9,21,76,XXX,XX,XX,Sachra Union Total,3005,2836,169,2656,142,9,0,171,27,00111
9,21,95,XXX,XX,XX,Tabgi Union Total,3579,3452,127,3034,87,145,13,273,27,00111
9,25,01,XXX,XX,XX,Ward No-01 Total,60,59,1,17,0,8,0,34,1,00111
9,25,02,XXX,XX,XX,Ward No-02 Total,82,75,7,21,7,24,0,30,0,00111
9,25,03,XXX,XX,XX,Ward No-03 Total,52,48,4,16,1,24,2,8,1,00111
9,25,04,XXX,XX,XX,Ward No-04 Total,34,31,3,4,1,12,0,15,2,00111
9,25,05,XXX,XX,XX,Ward No-05 Total,89,83,6,25,2,24,0,34,4,00111
9,25,06,XXX,XX,XX,Ward No-06 Total,183,164,19,28,5,109,1,27,13,00111
9,25,07,XXX,XX,XX,Ward No-07 Total,33,24,9,1,0,11,2,12,7,00111
9,25,08,XXX,XX,XX,Ward No-08 Total,89,78,11,22,4,42,0,14,7,00111
9,25,09,XXX,XX,XX,Ward No-09 Total,226,198,28,57,17,83,7,58,4,00111
9,25,11,XXX,XX,XX,Abu Bakarpur Union Total,1500,1467,33,1342,21,35,5,90,7,00111
9,25,13,XXX,XX,XX,Abdullapur Union Total,2208,2163,45,2044,40,57,2,62,3,00111
9,25,14,XXX,XX,XX,Adhakha Nazrul Nagar Union Total,3339,3200,139,2937,123,149,7,114,9,00111
9,25,15,XXX,XX,XX,Aminabad Union Total,1576,1550,26,1256,10,75,1,219,15,00111
9,25,19,XXX,XX,XX,Aslampur Union Total,3623,3422,201,3061,151,125,5,236,45,00111
9,25,28,XXX,XX,XX,Char Kalmi Union Total,2748,2683,65,2446,38,52,3,185,24,00111
9,25,38,XXX,XX,XX,Char Madras Union Total,2984,2926,58,2601,47,198,2,127,9,00111
9,25,47,XXX,XX,XX,Char Manika Union Total,4368,4114,254,3141,88,726,34,247,132,00111
9,25,51,XXX,XX,XX,Dhal Char Union Total,938,922,16,819,2,96,13,7,1,00111
9,25,53,XXX,XX,XX,Ewajpur Union Total,1874,1844,30,1644,17,99,6,101,7,00111
9,25,57,XXX,XX,XX,Hazariganj Union Total,3076,3006,70,2761,56,31,4,214,10,00111
9,25,63,XXX,XX,XX,Jahanpur Union Total,2551,2479,72,2320,52,127,8,32,12,00111
9,25,66,XXX,XX,XX,Jinnaghar Union Total,2400,2302,98,1648,56,195,16,459,26,00111
9,25,70,XXX,XX,XX,Char Kukri Mukri Union Total,1243,1186,57,1065,39,89,7,32,11,00111
9,25,73,XXX,XX,XX,Mujib Nagar Union Total,2316,2260,56,2211,45,9,1,40,10,00111
9,25,76,XXX,XX,XX,Nilkamal Union Total,4458,4284,174,3759,93,65,6,460,75,00111
9,25,85,XXX,XX,XX,Nurabad Union Total,5848,5558,290,4870,180,45,2,643,108,00111
9,25,88,XXX,XX,XX,Rasul Pur Union Total,4227,4123,104,3398,51,243,11,482,42,00111
9,25,95,XXX,XX,XX,Osmanganj Union Total,2657,2566,91,2309,71,56,9,201,11,00111
9,29,01,XXX,XX,XX,Ward No-01 Total,246,240,6,223,2,0,1,17,3,00111
9,29,02,XXX,XX,XX,Ward No-02 Total,263,256,7,230,4,5,2,21,1,00111
9,29,03,XXX,XX,XX,Ward No-03 Total,204,195,9,126,1,3,0,66,8,00111
9,29,04,XXX,XX,XX,Ward No-04 Total,22,21,1,10,0,10,1,1,0,00111
9,29,05,XXX,XX,XX,Ward No-05 Total,27,19,8,5,1,0,0,14,7,00111
9,29,06,XXX,XX,XX,Ward No-06 Total,113,94,19,15,2,36,10,43,7,00111
9,29,07,XXX,XX,XX,Ward No-07 Total,138,130,8,53,1,2,0,75,7,00111
9,29,08,XXX,XX,XX,Ward No-08 Total,279,273,6,202,3,2,0,69,3,00111
9,29,09,XXX,XX,XX,Ward No-09 Total,369,318,51,247,13,14,37,57,1,00111
9,29,16,XXX,XX,XX,Bhabanipur Union Total,964,928,36,733,15,91,10,104,11,00111
9,29,19,XXX,XX,XX,Char Khalifa Union Total,3934,3785,149,3046,101,133,15,606,33,00111
9,29,28,XXX,XX,XX,Char Pata Union Total,2810,2718,92,2370,75,53,3,295,14,00111
9,29,38,XXX,XX,XX,Hajipur Union Total,500,460,40,411,34,46,4,3,2,00111
9,29,47,XXX,XX,XX,Madanpur Union Total,1176,1090,86,1080,74,0,1,10,11,00111
9,29,57,XXX,XX,XX,Medua Union Total,663,636,27,583,21,1,0,52,6,00111
9,29,76,XXX,XX,XX,Uttar Joynagar Union Total,2224,2079,145,1525,81,78,17,476,47,00111
9,29,85,XXX,XX,XX,Dakshin Joynagar Union Total,2095,1997,98,1522,52,34,2,441,44,00111
9,29,95,XXX,XX,XX,Saidpur Union Total,3589,3480,109,3031,71,239,17,210,21,00111
9,54,01,XXX,XX,XX,Ward No-01 Total,124,124,0,107,0,1,0,16,0,00111
9,54,02,XXX,XX,XX,Ward No-02 Total,192,178,14,99,0,1,0,78,14,00111
9,54,03,XXX,XX,XX,Ward No-03 Total,210,195,15,52,1,2,0,141,14,00111
9,54,04,XXX,XX,XX,Ward No-04 Total,173,147,26,13,1,1,0,133,25,00111
9,54,05,XXX,XX,XX,Ward No-05 Total,136,101,35,29,2,3,0,69,33,00111
9,54,06,XXX,XX,XX,Ward No-06 Total,179,139,40,20,0,5,0,114,40,00111
9,54,07,XXX,XX,XX,Ward No-07 Total,116,111,5,20,2,3,0,88,3,00111
9,54,08,XXX,XX,XX,Ward No-08 Total,243,229,14,83,1,1,0,145,13,00111
9,54,09,XXX,XX,XX,Ward No-09 Total,208,203,5,150,2,2,0,51,3,00111
9,54,16,XXX,XX,XX,Badarpur Union Total,5414,5125,289,4678,192,153,7,294,90,00111
9,54,19,XXX,XX,XX,Char Bhuta Union Total,3741,3585,156,3067,76,84,7,434,73,00111
9,54,28,XXX,XX,XX,Dhali Gaurnagar Union Total,4243,4138,105,3931,83,119,4,88,18,00111
9,54,38,XXX,XX,XX,Farazganj Union Total,3192,3051,141,2820,114,130,8,101,19,00111
9,54,47,XXX,XX,XX,Kalma Union Total,4947,4619,328,3615,160,412,76,592,92,00111
9,54,57,XXX,XX,XX,Lalmohan Union Total,1874,1784,90,1459,48,46,8,279,34,00111
9,54,66,XXX,XX,XX,Lord Hardinje Union Total,2944,2794,150,2694,121,17,9,83,20,00111
9,54,70,XXX,XX,XX,Paschim Char Umed Union Total,5800,5575,225,4824,151,110,21,641,53,00111
9,54,76,XXX,XX,XX,Ramaganj Union Total,2362,2249,113,2076,92,79,6,94,15,00111
9,65,21,XXX,XX,XX,Dakshin Sakuchia Union Total,1936,1869,67,1758,58,28,0,83,9,00111
9,65,23,XXX,XX,XX,Hajirhat Union Total,3460,3394,66,3068,38,62,4,264,24,00111
9,65,47,XXX,XX,XX,Manpura Union Total,3137,2968,169,2746,89,25,14,197,66,00111
9,65,71,XXX,XX,XX,Uttar Sakuchia Union Total,2463,2405,58,2061,35,99,2,245,21,00111
9,91,19,XXX,XX,XX,Bara Malancha Union Total,1271,1229,42,1196,38,15,2,18,2,00111
9,91,38,XXX,XX,XX,Chanchra Union Total,2014,1952,62,1654,29,135,3,163,30,00111
9,91,57,XXX,XX,XX,Chandpur Union Total,6060,5800,260,4172,142,1076,70,552,48,00111
9,91,76,XXX,XX,XX,Sonapur Union Total,3278,3047,231,2884,202,121,11,42,18,00111
9,91,85,XXX,XX,XX,Shambhupur Union Total,3790,3500,290,3271,252,96,4,133,34,00111
4,09,01,XXX,XX,XX,  Ward No-01 Total,143,99,44,96,43,0,0,3,1,00111
4,09,02,XXX,XX,XX,  Ward No-02 Total,262,183,79,110,23,12,2,61,54,00111
4,09,03,XXX,XX,XX,  Ward No-03 Total,108,99,9,34,2,2,0,63,7,00111
4,09,04,XXX,XX,XX,  Ward No-04 Total,125,93,32,1,1,1,0,91,31,00111
4,09,05,XXX,XX,XX,  Ward No-05 Total,126,111,15,8,1,3,0,100,14,00111
4,09,06,XXX,XX,XX,  Ward No-06 Total,92,82,10,24,0,0,0,58,10,00111
4,09,07,XXX,XX,XX,  Ward No-07 Total,54,46,8,9,1,0,1,37,6,00111
4,09,08,XXX,XX,XX,  Ward No-08 Total,158,125,33,12,0,3,0,110,33,00111
4,09,09,XXX,XX,XX,  Ward No-09 Total,66,65,1,42,0,10,0,13,1,00111
4,09,13,XXX,XX,XX,Amtali Union Total,1844,1735,109,1538,61,30,11,167,37,00111
4,09,15,XXX,XX,XX,  Arpangashia Union Total,649,615,34,552,15,3,1,60,18,00111
4,09,23,XXX,XX,XX,  Atharagashia Union Total,1907,1819,88,1604,56,50,6,165,26,00111
4,09,39,XXX,XX,XX,  Barabagi Union Total,1006,954,52,701,24,51,6,202,22,00111
4,09,43,XXX,XX,XX,  Chhota Bagi Union Total,473,454,19,418,14,14,0,22,5,00111
4,09,47,XXX,XX,XX,  Chowra Union Total,1692,1589,103,1367,69,10,7,212,27,00111
4,09,63,XXX,XX,XX,  Gulisakhali Union Total,2131,1975,156,1721,78,83,25,171,53,00111
4,09,71,XXX,XX,XX,  Haldia Union Total,2479,2407,72,2276,43,43,5,88,24,00111
4,09,79,XXX,XX,XX,  Karaibaria Union Total,540,519,21,482,9,6,3,31,9,00111
4,09,87,XXX,XX,XX,  Kukua Union Total,1886,1804,82,1455,47,127,13,222,22,00111
4,09,91,XXX,XX,XX,  Nishanbaria Union Total,713,663,50,633,46,3,3,27,1,00111
4,09,94,XXX,XX,XX,  Pancha Koralia Union Total,332,310,22,294,8,1,1,15,13,00111
4,09,95,XXX,XX,XX,  Sarikkhali Union Total,277,268,9,242,5,5,0,21,4,00111
4,09,96,XXX,XX,XX,  Sonakata Union Total,680,548,132,536,121,2,5,10,6,00111
4,19,23,XXX,XX,XX,Bamna Union Total,721,680,41,491,27,44,3,145,11,00111
4,19,47,XXX,XX,XX,  Bukabunia Union Total,961,924,37,735,13,130,19,59,5,00111
4,19,71,XXX,XX,XX,  Dauatala Union Total,632,600,32,502,17,72,10,26,5,00111
4,19,95,XXX,XX,XX,  Ramna Union Total,631,608,23,550,4,10,3,48,16,00111
4,28,01,XXX,XX,XX,  Ward No-01 Total,114,80,34,7,0,0,0,73,34,00111
4,28,02,XXX,XX,XX,  Ward No-02 Total,229,195,34,16,2,9,4,170,28,00111
4,28,03,XXX,XX,XX,  Ward No-03 Total,283,236,47,57,3,55,3,124,41,00111
4,28,04,XXX,XX,XX,  Ward No-04 Total,91,74,17,8,0,5,2,61,15,00111
4,28,05,XXX,XX,XX,  Ward No-05 Total,77,65,12,27,3,11,1,27,8,00111
4,28,06,XXX,XX,XX,  Ward No-06 Total,153,145,8,46,2,17,0,82,6,00111
4,28,07,XXX,XX,XX,  Ward No-07 Total,41,35,6,0,1,1,0,34,5,00111
4,28,08,XXX,XX,XX,  Ward No-08 Total,28,15,13,0,0,4,1,11,12,00111
4,28,09,XXX,XX,XX,  Ward No-09 Total,80,71,9,5,0,0,0,66,9,00111
4,28,17,XXX,XX,XX,  Ayla Patakata Union Total,1097,1018,79,908,44,25,1,85,34,00111
4,28,19,XXX,XX,XX,  Badarkhali Union Total,1205,1152,53,1041,29,56,8,55,16,00111
4,28,28,XXX,XX,XX,  Barguna Union Total,1042,995,47,502,9,98,1,395,37,00111
4,28,38,XXX,XX,XX,  Burir Char Union Total,1298,1200,98,848,59,30,2,322,37,00111
4,28,47,XXX,XX,XX,  Dhalua Union Total,1281,1162,119,726,16,16,0,420,103,00111
4,28,57,XXX,XX,XX,  Phuljhury Union Total,492,455,37,401,28,25,2,29,7,00111
4,28,66,XXX,XX,XX,  Gaurichanna Union Total,884,798,86,518,39,111,5,169,42,00111
4,28,76,XXX,XX,XX,  Keorabunia Union Total,635,594,41,454,24,15,5,125,12,00111
4,28,85,XXX,XX,XX,  M.Baliatali Union Total,1722,1630,92,1403,21,49,5,178,66,00111
4,28,95,XXX,XX,XX,  Naltona Union Total,1084,1064,20,978,7,12,0,74,13,00111
4,47,01,XXX,XX,XX,  Ward No-01 Total,24,22,2,13,0,9,2,0,0,00111
4,47,02,XXX,XX,XX,  Ward No-02 Total,62,56,6,39,1,1,0,16,5,00111
4,47,03,XXX,XX,XX,  Ward No-03 Total,77,73,4,25,1,24,1,24,2,00111
4,47,04,XXX,XX,XX,  Ward No-04 Total,45,38,7,24,6,5,0,9,1,00111
4,47,05,XXX,XX,XX,  Ward No-05 Total,19,14,5,0,0,10,1,4,4,00111
4,47,06,XXX,XX,XX,  Ward No-06 Total,22,19,3,0,0,2,0,17,3,00111
4,47,07,XXX,XX,XX,  Ward No-07 Total,43,40,3,0,1,0,0,40,2,00111
4,47,08,XXX,XX,XX,  Ward No-08 Total,39,34,5,2,0,1,0,31,5,00111
4,47,09,XXX,XX,XX,  Ward No-09 Total,21,20,1,6,0,5,1,9,0,00111
4,47,11,XXX,XX,XX,Betagi Union Total,715,677,38,555,27,63,2,59,9,00111
4,47,23,XXX,XX,XX,  Bibichini Union Total,733,696,37,580,27,56,3,60,7,00111
4,47,35,XXX,XX,XX,  Bura Mazumdar Union Total,661,628,33,543,19,31,6,54,8,00111
4,47,47,XXX,XX,XX,  Hosnabad Union Total,728,614,114,563,4,10,2,41,108,00111
