ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 15-19 years-Attending school-Male,Population aged 15-19 years-Attending school-Female,Population aged 15-19 years-Not attending school-Male,Population aged 15-19 years-Not attending school-Female,Population aged 20-24 years-Attending school-Male,Population aged 20-24 years-Attending school-Female,Population aged 20-24 years-Not attending school-Male,Population aged 20-24 years-Not attending school-Female,Population aged 25-29 years-Attending school-Male,Population aged 25-29 years-Attending school-Female,Population aged 25-29 years-Not attending school-Male,Population aged 25-29 years-Not attending school-Female,check_var
93,28,XX,XXX,XX,XX,Ghatail Upazila Total,8192,5850,7522,8261,1776,983,12227,20004,358,127,15560,21572,01111
93,38,XX,XXX,XX,XX,Gopalpur Upazila Total,5845,4313,3806,4629,1428,825,6811,11716,320,119,9038,12219,01111
93,47,XX,XXX,XX,XX,Kalihati Upazila Total,7814,5459,8377,9683,1840,958,13143,20991,351,133,16592,21036,01111
93,57,XX,XXX,XX,XX,Madhupur Upazila Total,5135,3930,6087,6516,952,574,9146,14742,240,112,12041,14925,01111
93,66,XX,XXX,XX,XX,Mirzapur Upazila Total,8609,6911,7648,9621,2011,1623,12183,20432,431,185,14729,22113,01111
93,76,XX,XXX,XX,XX,Nagarpur Upazila Total,5489,3973,4625,6498,1139,561,7183,13758,215,104,9263,14661,01111
93,85,XX,XXX,XX,XX,Sakhipur Upazila Total,5032,3457,5439,6618,830,454,7158,14331,174,61,9477,15485,01111
93,95,XX,XXX,XX,XX,Tangail Sadar Upazila Total,13877,9576,9885,11457,5914,3038,15041,24552,1089,396,19838,26263,01111
48,02,XX,XXX,XX,XX,Austagram Upazila Total,1224,1379,4526,4034,181,123,4443,6380,40,17,5253,6970,01111
48,06,XX,XXX,XX,XX,Bajitpur Upazila Total,3312,3430,6342,6309,625,493,7091,10970,97,57,8313,11319,01111
48,11,XX,XXX,XX,XX,Bhairab Upazila Total,4642,6036,8601,7830,970,700,9085,12988,170,111,10030,13378,01111
48,27,XX,XXX,XX,XX,Hossainpur Upazila Total,3427,3186,4175,3726,609,396,4948,7922,104,54,5997,8545,01111
48,33,XX,XXX,XX,XX,Itna Upazila Total,1432,1405,4945,3878,238,115,5231,6626,49,18,5913,7381,01111
48,42,XX,XXX,XX,XX,Karimganj Upazila Total,4296,4556,6712,6125,801,527,7832,12213,147,70,9578,13191,01111
48,45,XX,XXX,XX,XX,Katiadi Upazila Total,4401,4849,7330,7099,758,548,8301,13738,145,63,9700,14618,01111
48,49,XX,XXX,XX,XX,Kishoreganj Sadar Upazila Total,8203,8846,10186,8919,2922,2508,12054,17543,581,306,14619,18861,01111
48,54,XX,XXX,XX,XX,Kuliar Char Upazila Total,2657,2764,4462,4327,477,293,4959,8155,87,28,5877,8040,01111
48,59,XX,XXX,XX,XX,Mithamain Upazila Total,1296,1243,3721,2920,229,145,3957,5044,57,13,4616,5555,01111
48,76,XX,XXX,XX,XX,Nikli Upazila Total,1465,1386,3347,2902,297,149,3866,5688,51,20,4854,6175,01111
48,79,XX,XXX,XX,XX,Pakundia Upazila Total,4914,5309,5581,5282,993,809,6676,11206,236,107,7895,11903,01111
48,92,XX,XXX,XX,XX,Tarail Upazila Total,2114,2105,3915,3492,368,227,4424,6520,66,26,5298,6990,01111
89,37,XX,XXX,XX,XX,Jhenaigati Upazila Total,2768,2123,3113,3022,564,313,3968,7308,101,43,6131,7653,01111
89,67,XX,XXX,XX,XX,Nakla Upazila Total,3578,3336,3375,3425,708,457,4783,8267,112,89,6292,8755,01111
89,70,XX,XXX,XX,XX,Nalitabari Upazila Total,3492,3191,5371,5384,594,363,7221,12151,115,48,10136,12274,01111
89,88,XX,XXX,XX,XX,Sherpur Sadar Upazila Total,9712,7131,10772,10817,2030,1216,14363,23191,378,184,19610,24105,01111
89,90,XX,XXX,XX,XX,Sreebardi Upazila Total,4286,3233,4857,5111,875,477,6476,11805,180,94,9713,12555,01111
68,07,XX,XXX,XX,XX,Belabo Upazila Total,4087,4130,4048,3875,801,517,5430,8448,141,70,6418,8688,01111
68,52,XX,XXX,XX,XX,Manohardi Upazila Total,5638,6411,5701,5913,1079,803,7388,12193,186,120,8409,13308,01111
68,60,XX,XXX,XX,XX,Narsingdi Sadar Upazila Total,11915,12460,24037,19266,3565,2278,29479,35892,660,273,32309,34299,01111
68,63,XX,XXX,XX,XX,Palash Upazila Total,4444,5057,5331,4932,1256,1140,8025,10343,237,145,9627,10666,01111
68,64,XX,XXX,XX,XX,Roypura Upazila Total,7904,7914,14376,13240,1349,824,15133,24003,237,120,15935,23967,01111
68,76,XX,XXX,XX,XX,Shibpur Upazila Total,6550,7313,7781,7741,1272,1015,9899,14818,227,104,10731,14442,01111
33,30,XX,XXX,XX,XX,Gazipur Sadar Upazila Total,26784,21608,59144,78085,12416,6060,123855,140893,3051,888,150150,113880,01111
33,32,XX,XXX,XX,XX,Kaliakair Upazila Total,7065,5030,12080,17652,1896,951,25995,35769,424,138,34338,31341,01111
33,34,XX,XXX,XX,XX,Kaliganj Upazila Total,5512,5923,6647,5830,1207,813,10171,13406,260,137,11241,13108,01111
33,36,XX,XXX,XX,XX,Kapasia Upazila Total,7699,7710,6998,6916,1489,1111,9705,16260,278,172,11674,17006,01111
33,86,XX,XXX,XX,XX,Sreepur Upazila Total,8451,6827,12001,14987,2025,1111,22163,30488,413,147,27988,27748,01111
90,18,XX,XXX,XX,XX,Bishwambarpur Upazila Total,1633,1721,4522,3733,256,196,4572,6339,55,17,5175,6703,01111
90,23,XX,XXX,XX,XX,Chhatak Upazila Total,5570,5336,13608,13685,967,545,14772,16384,145,51,13919,16657,01111
90,27,XX,XXX,XX,XX,Dakshin Sunamganj Upazila Total,1836,1657,6199,6120,264,135,6227,7353,44,17,5986,7603,01111
90,29,XX,XXX,XX,XX,Derai Upazila Total,2307,2391,7870,7503,391,346,8781,10028,69,32,8733,10339,01111
90,32,XX,XXX,XX,XX,Dharampasha Upazila Total,1843,1839,6794,5797,313,230,7131,9451,61,27,7836,9839,01111
90,33,XX,XXX,XX,XX,Dowarabazar Upazila Total,2153,2096,7246,6706,250,155,6968,9611,41,22,7524,10123,01111
90,47,XX,XXX,XX,XX,Jagannathpur Upazila Total,4300,3467,8866,9267,825,311,10287,10728,112,26,9632,10609,01111
90,50,XX,XXX,XX,XX,Jamalganj Upazila Total,1578,1609,5641,4754,246,272,5969,7018,59,36,6012,7424,01111
90,86,XX,XXX,XX,XX,Sulla Upazila Total,915,921,3813,3433,198,123,4082,4694,36,29,4232,4859,01111
90,89,XX,XXX,XX,XX,Sunamganj Sadar Upazila Total,4218,3995,8750,8053,992,743,9235,11661,166,87,9611,11848,01111
90,92,XX,XXX,XX,XX,Tahirpur Upazila Total,1633,1632,6852,5162,204,150,6781,8774,44,29,7931,9008,01111
36,02,XX,XXX,XX,XX,Ajmiriganj Upazila Total,921,1042,3626,3462,167,133,3997,4897,26,10,3979,5001,01111
36,05,XX,XXX,XX,XX,Bahubal Upazila Total,2453,2351,6706,6301,541,271,6579,8814,88,34,7033,8971,01111
36,11,XX,XXX,XX,XX,Baniachong Upazila Total,3051,3296,10933,11283,649,408,11357,15033,91,46,11303,14398,01111
36,26,XX,XXX,XX,XX,Chunarughat Upazila Total,4197,4688,9578,9661,755,506,9425,13922,118,53,9973,13578,01111
36,44,XX,XXX,XX,XX,Habiganj Sadar Upazila Total,6281,6109,9870,9892,1925,1424,11047,14362,378,191,12318,14917,01111
36,68,XX,XXX,XX,XX,Lakhai Upazila Total,1242,1396,4037,4805,208,165,4147,6357,38,11,4459,6524,01111
36,71,XX,XXX,XX,XX,Madhabpur Upazila Total,4702,4322,9478,9995,892,460,9876,14901,129,55,11055,14774,01111
36,77,XX,XXX,XX,XX,Nabiganj Upazila Total,4361,4355,11901,12203,739,471,12298,14757,131,68,11949,14928,01111
91,08,XX,XXX,XX,XX,Balaganj Upazila Total,5547,5568,11895,12536,1041,486,12854,14104,141,41,12004,13809,01111
91,17,XX,XXX,XX,XX,Beani Bazar Upazila Total,5855,6461,8251,8064,1204,902,9666,11731,223,79,8596,10941,01111
91,20,XX,XXX,XX,XX,Bishwanath Upazila Total,4414,4072,8824,9165,913,349,9704,9970,172,40,8530,9253,01111
91,27,XX,XXX,XX,XX,Companiganj Upazila Total,1314,1059,6543,5378,198,77,6031,6941,44,9,6390,7111,01111
91,31,XX,XXX,XX,XX,Dakshin Surma Upazila Total,5991,5818,9113,9349,1414,807,10694,11781,261,69,10096,11295,01111
91,35,XX,XXX,XX,XX,Fenchuganj Upazila Total,1977,2267,3418,3567,382,318,3805,4674,67,33,3700,4883,01111
91,38,XX,XXX,XX,XX,Golapganj Upazila Total,6682,7882,11244,11360,1335,981,12216,14641,194,100,10900,13750,01111
91,41,XX,XXX,XX,XX,Gowainghat Upazila Total,3532,3279,9895,9023,543,229,9247,11646,108,28,9564,12612,01111
91,53,XX,XXX,XX,XX,Jaintiapur Upazila Total,2430,2164,5714,5256,421,224,5384,6768,78,39,5197,6878,01111
91,59,XX,XXX,XX,XX,Kanaighat Upazila Total,4378,3878,8734,8201,802,256,8557,10799,166,40,7982,11533,01111
91,62,XX,XXX,XX,XX,Sylhet Sadar Upazila Total,20545,18039,26922,25840,11952,7449,36749,37935,2413,866,42421,39155,01111
91,94,XX,XXX,XX,XX,Zakiganj Upazila Total,4469,5044,7980,7903,775,485,8371,9835,173,47,7734,9696,01111
58,14,XX,XXX,XX,XX,Barlekha Upazila Total,4578,5751,8617,8318,779,678,9080,11630,126,81,8341,11685,01111
58,35,XX,XXX,XX,XX,Juri Upazila Total,2540,3083,5118,4574,316,327,5046,6587,67,33,5095,6999,01111
58,56,XX,XXX,XX,XX,Kamalganj Upazila Total,4303,4666,8442,8243,797,668,8574,11275,144,90,9090,11527,01111
58,65,XX,XXX,XX,XX,Kulaura Upazila Total,5912,7194,12183,11308,1169,969,12306,16412,197,116,12313,17181,01111
58,74,XX,XXX,XX,XX,Maulvibazar Sadar Upazila Total,6364,6304,11412,11484,1665,1197,12951,15160,358,156,13810,15975,01111
58,80,XX,XXX,XX,XX,Rajnagar Upazila Total,3212,3580,7912,8089,514,334,8111,10269,71,33,7833,10954,01111
58,83,XX,XXX,XX,XX,Sreemangal Upazila Total,4583,4832,10294,10461,1081,809,11284,14478,204,121,12375,15167,01111
