ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Number of Households,Source of Drinking Water (%)-Tap,Source of Drinking Water (%)-Tube-Well,Source of Drinking Water (%)-Other,Electricity Connection (%),Housing Tenancy (%)-Owned,Housing Tenancy (%)-Rented,Housing Tenancy (%)-Rent free,check_var
84.0,21.0,47.0,XXX,XX,01,  Barkal Union,865,0.1,9.6,90.3,25.5,92.3,0.2,7.5,00110
84.0,25.0,XX.0,XXX,XX,01,  Kawkhali Upazila,10619,1.5,48.8,49.7,37.6,87.7,6.2,6.2,00110
84.0,25.0,19.0,XXX,XX,01,  Betbunia Union,1518,0.0,75.8,24.2,26.5,84.7,1.6,13.6,00110
84.0,29.0,XX.0,XXX,XX,01,  Belai Chhari Upazila,5400,1.4,24.0,74.6,20.3,92.9,0.5,6.6,00110
84.0,29.0,23.0,XXX,XX,01,  Belai Chhari Union,1221,3.3,40.5,56.2,30.3,88.6,0.3,11.1,00110
84.0,36.0,XX.0,XXX,XX,01,  Kaptai  Upazila,10369,22.3,35.9,41.9,56.2,70.2,25.2,4.7,00110
84.0,36.0,57.0,XXX,XX,01,  Kaptai Union,460,0.0,13.7,86.3,8.9,98.3,0.9,0.9,00110
84.0,47.0,XX.0,XXX,XX,01,  Jurai Chhari Upazila,4708,2.2,24.6,73.2,31.1,98.0,0.5,1.5,00110
84.0,47.0,57.0,XXX,XX,01,  Jurai Chhari Union,678,5.9,41.4,52.7,38.6,99.0,0.4,0.6,00110
84.0,58.0,XX.0,XXX,XX,01,  Langadu  Upazila,15315,0.5,27.0,72.5,15.6,90.9,3.8,5.3,00110
84.0,58.0,67.0,XXX,XX,01,  Langadu Union,782,0.9,9.2,89.9,27.4,99.5,0.0,0.5,00110
84.0,75.0,XX.0,XXX,XX,01,  Naniarchar  Upazila,8076,0.6,25.4,74.1,22.4,96.6,0.3,3.1,00110
84.0,75.0,57.0,XXX,XX,01,  Naniarchar Union,1256,0.0,26.0,74.0,11.3,99.4,0.1,0.5,00110
84.0,78.0,XX.0,XXX,XX,01,  Rajasthali  Upazila,5078,1.6,62.6,35.8,35.6,89.4,7.6,3.0,00110
84.0,78.0,71.0,XXX,XX,01,  Gainda Union,1207,0.2,69.0,30.8,31.9,96.7,0.6,2.7,00110
84.0,87.0,XX.0,XXX,XX,01,  Rangamati Sadar Upazila,8441,8.0,34.1,57.9,32.2,94.0,3.7,2.3,00110
30.0,XX.0,XX.0,XXX,XX,01, Feni Zila,218614,1.0,93.9,5.0,68.9,96.6,2.3,1.1,00110
30.0,14.0,XX.0,XXX,XX,01,  Chhagalnaiya Upazila,27177,0.9,92.5,6.6,78.7,96.5,2.1,1.4,00110
30.0,14.0,76.0,XXX,XX,01,  Pathannagar Union,6316,1.0,91.5,7.5,90.1,96.2,2.5,1.3,00110
30.0,25.0,XX.0,XXX,XX,01,  Daganbhuiyan Upazila,42324,1.2,94.4,4.5,79.4,97.5,1.8,0.7,00110
30.0,25.0,12.0,XXX,XX,01,  Daganbhuiyan Union,3408,0.5,97.7,1.8,83.4,98.7,0.5,0.8,00110
30.0,25.0,38.0,XXX,XX,01,  Jailashkara Union,7746,2.0,93.8,4.3,85.6,95.0,4.3,0.7,00110
30.0,29.0,XX.0,XXX,XX,01,  Feni Sadar Upazila,66107,1.4,94.2,4.4,75.9,95.1,3.9,1.0,00110
30.0,41.0,XX.0,XXX,XX,01,  Fulgazi Upazila,22447,1.6,94.1,4.3,77.4,95.7,3.0,1.3,00110
30.0,41.0,67.0,XXX,XX,01,  Fulgazi Union,5146,3.2,89.7,7.1,77.9,93.9,5.0,1.0,00110
30.0,51.0,XX.0,XXX,XX,01,  Parshuram Upazila,14359,0.2,96.2,3.6,59.8,97.6,0.9,1.5,00110
30.0,94.0,XX.0,XXX,XX,01,  Sonagazi Upazila,46200,0.4,93.3,6.3,42.1,98.2,0.8,1.1,00110
30.0,94.0,66.0,XXX,XX,01,  Matiganj Union,4881,0.4,96.3,3.3,53.7,98.1,1.3,0.7,00110
75.0,XX.0,XX.0,XXX,XX,01, Noakhali Zila,498689,0.5,90.5,9.0,47.0,96.3,1.0,2.6,00110
75.0,7.0,XX.0,XXX,XX,01,  Begumganj Upazila,77464,0.9,94.4,4.6,65.9,97.0,1.4,1.6,00110
75.0,7.0,70.0,XXX,XX,01,  Mir Warishpur Union,2903,1.5,95.3,3.2,74.5,96.6,0.8,2.7,00110
75.0,10.0,XX.0,XXX,XX,01,  Chatkhil Upazila,39803,0.4,93.7,5.9,73.9,97.9,1.2,0.9,00110
75.0,21.0,XX.0,XXX,XX,01,  Companiganj Upazila,43365,0.9,92.4,6.8,56.6,95.5,1.0,3.5,00110
75.0,36.0,XX.0,XXX,XX,01,  Hatiya Upazila,73172,0.2,89.2,10.7,7.6,97.0,0.5,2.5,00110
75.0,36.0,47.0,XXX,XX,01,  Harni Union,3524,2.0,86.6,11.4,2.8,98.4,0.7,1.0,00110
75.0,36.0,76.0,XXX,XX,01,  Sonadia Union,5159,0.0,87.1,12.8,13.5,95.4,0.4,4.2,00110
75.0,47.0,XX.0,XXX,XX,01,  Kabirhat Upazila,32745,0.3,79.5,20.2,33.0,97.8,0.6,1.7,00110
75.0,80.0,XX.0,XXX,XX,01,  Senbagh Upazila,48585,0.7,94.9,4.4,72.3,97.4,1.4,1.2,00110
75.0,80.0,13.0,XXX,XX,01,  Arjuntala Union,3679,0.3,95.4,4.3,72.5,98.5,1.0,0.5,00110
75.0,80.0,57.0,XXX,XX,01,  Kadra Union,3507,0.2,92.7,7.1,72.5,96.8,0.5,2.7,00110
75.0,83.0,XX.0,XXX,XX,01,  Sonaimuri Upazila,54211,0.7,94.7,4.6,74.9,96.3,1.6,2.1,00110
75.0,85.0,XX.0,XXX,XX,01,  Subarnachar Upazila,53894,0.1,82.0,17.9,13.0,90.7,0.8,8.5,00110
75.0,85.0,36.0,XXX,XX,01,  Char Jubille Union,7614,0.1,77.7,22.2,12.8,83.3,1.3,15.4,00110
75.0,87.0,XX.0,XXX,XX,01,  Noakhali Sadar Upazila,75450,0.5,89.8,9.8,39.9,97.5,0.7,1.8,00110
75.0,87.0,23.0,XXX,XX,01,  Ashwadia Union,5672,0.4,86.0,13.5,34.3,98.1,1.0,0.9,00110
75.0,87.0,25.0,XXX,XX,01,  Binodpur Union,3537,0.8,96.3,2.9,82.8,97.4,1.5,1.1,00110
75.0,87.0,40.0,XXX,XX,01,  Char Matua Union,5365,0.6,91.1,8.3,51.2,97.6,1.4,1.0,00110
75.0,87.0,60.0,XXX,XX,01,  Kadir Hanif Union,3421,0.4,98.9,0.7,86.2,96.6,2.3,1.1,00110
75.0,87.0,80.0,XXX,XX,01,  Noakhali Union,5299,0.5,81.8,17.8,47.8,95.4,2.1,2.5,00110
29.0,XX.0,XX.0,XXX,XX,01, Faridpur Zila,358853,0.3,96.9,2.9,43.9,96.7,1.7,1.5,00110
29.0,3.0,XX.0,XXX,XX,01,  Alfadanga Upazila,22570,0.1,98.0,1.8,40.2,98.2,0.6,1.1,00110
29.0,3.0,10.0,XXX,XX,01,  Alfadanga Union,2737,0.0,99.3,0.7,25.3,98.0,0.3,1.8,00110
29.0,3.0,31.0,XXX,XX,01,  Buraich Union,4395,0.2,98.3,1.5,34.0,98.9,0.1,1.0,00110
29.0,10.0,XX.0,XXX,XX,01,  Bhanga Upazila,46953,0.2,95.8,3.9,51.3,97.6,1.1,1.4,00110
29.0,10.0,13.0,XXX,XX,01,  Algi Union,4583,0.5,96.2,3.3,50.7,99.3,0.1,0.6,00110
29.0,10.0,25.0,XXX,XX,01,  Chumordi Union,988,0.1,99.9,0.0,54.9,96.3,1.8,1.9,00110
29.0,18.0,XX.0,XXX,XX,01,  Boalmari Upazila,50198,0.3,96.0,3.7,29.1,98.2,0.7,1.1,00110
29.0,21.0,XX.0,XXX,XX,01,  Char Bhadrasan Upazila,8995,0.1,96.9,3.0,34.1,96.0,2.6,1.4,00110
29.0,21.0,19.0,XXX,XX,01,  Char Bhadrasan Union,770,0.5,99.5,0.0,76.4,99.0,0.1,0.9,00110
29.0,47.0,XX.0,XXX,XX,01,  Faridpur Sadar Upazila,75709,0.4,97.2,2.4,58.5,93.1,4.3,2.6,00110
29.0,47.0,15.0,XXX,XX,01,  Ambikapur Union,5533,1.2,96.5,2.3,72.6,89.7,3.6,6.7,00110
29.0,56.0,XX.0,XXX,XX,01,  Madhukhali Upazila,42583,0.2,95.9,3.9,39.3,97.8,1.1,1.1,00110
29.0,56.0,52.0,XXX,XX,01,  Madhukhali Union,4969,0.2,98.6,1.2,43.3,99.2,0.3,0.4,00110
29.0,56.0,73.0,XXX,XX,01,  Noapara Union,4826,0.3,96.0,3.7,47.1,98.9,0.2,0.9,00110
29.0,62.0,XX.0,XXX,XX,01,  Nagarkanda Upazila,39489,0.1,98.2,1.7,42.5,98.5,0.5,0.9,00110
29.0,62.0,55.0,XXX,XX,01,  Laskardia Union,4291,0.1,97.5,2.4,41.0,98.7,0.4,0.9,00110
29.0,84.0,XX.0,XXX,XX,01,  Sadarpur Upazila,38790,0.5,97.7,1.8,44.6,95.2,2.6,2.2,00110
29.0,84.0,85.0,XXX,XX,01,  Sadarpur Union,4499,0.8,98.7,0.5,58.8,89.8,6.0,4.2,00110
29.0,90.0,XX.0,XXX,XX,01,  Saltha Upazila,33566,0.1,96.8,3.1,34.0,99.1,0.3,0.6,00110
29.0,90.0,16.0,XXX,XX,01,  Bhawal Union,3213,0.0,95.9,4.1,49.7,99.3,0.2,0.5,00110
29.0,90.0,78.0,XXX,XX,01,  Ramkantapur Union,2612,0.1,99.0,0.9,28.9,99.8,0.1,0.1,00110
72.0,XX.0,XX.0,XXX,XX,01, Netrakona Zila,425155,0.1,90.3,9.5,24.8,97.2,0.4,2.3,00110
72.0,4.0,XX.0,XXX,XX,01,  Atpara Upazila,29307,0.1,90.8,9.1,25.4,96.9,0.7,2.4,00110
72.0,4.0,11.0,XXX,XX,01,  Baniajan Union,2629,0.1,97.8,2.1,46.4,96.8,0.7,2.4,00110
72.0,9.0,XX.0,XXX,XX,01,  Barhatta Upazila,36065,0.1,90.1,9.7,21.7,96.9,0.3,2.8,00110
72.0,9.0,23.0,XXX,XX,01,  Barhatta Union,5587,0.1,82.3,17.6,19.2,97.0,0.4,2.6,00110
72.0,18.0,XX.0,XXX,XX,01,  Durgapur Upazila,44324,0.1,88.0,11.9,17.6,97.8,0.3,2.0,00110
72.0,18.0,51.0,XXX,XX,01,  Durgapur Union,4931,0.2,77.5,22.4,14.9,97.4,0.0,2.6,00110
72.0,38.0,XX.0,XXX,XX,01,  Khaliajuri Upazila,17601,0.0,80.0,19.9,35.3,94.3,0.9,4.8,00110
72.0,38.0,40.0,XXX,XX,01,  Khaliajuri Union,1629,0.1,92.9,6.9,40.8,96.5,0.4,3.1,00110
72.0,40.0,XX.0,XXX,XX,01,  Kalmakanda Upazila,54963,0.1,85.0,14.9,20.1,96.7,0.5,2.8,00110
72.0,40.0,35.0,XXX,XX,01,  Kalmakanda Union,7009,0.3,91.1,8.6,19.8,94.5,1.6,3.9,00110
72.0,47.0,XX.0,XXX,XX,01,  Kendua Upazila,61196,0.1,92.9,7.0,24.4,97.8,0.3,1.9,00110
72.0,56.0,XX.0,XXX,XX,01,  Madan Upazila,27734,0.1,94.8,5.1,34.0,97.4,0.1,2.4,00110
72.0,56.0,52.0,XXX,XX,01,  Madan Union,2981,0.2,98.5,1.3,47.1,96.7,0.0,3.3,00110
72.0,63.0,XX.0,XXX,XX,01,  Mohanganj Upazila,29086,0.1,92.9,7.0,30.0,96.6,0.2,3.3,00110
72.0,74.0,XX.0,XXX,XX,01,  Netrokona Sadar Upazila,61748,0.3,91.8,7.9,29.1,97.0,0.5,2.6,00110
72.0,83.0,XX.0,XXX,XX,01,  Purbadhala Upazila,63131,0.1,92.4,7.4,22.1,98.3,0.7,1.0,00110
72.0,83.0,71.0,XXX,XX,01,  Jaria Union,3863,0.0,99.1,0.9,24.9,98.6,0.0,1.4,00110
72.0,83.0,94.0,XXX,XX,01,  Purbadhala Union,4337,0.3,96.3,3.5,27.5,98.4,0.4,1.2,00110
39.0,XX.0,XX.0,XXX,XX,01, Jamalpur Zila,468653,0.2,96.9,2.9,33.7,97.4,0.8,1.8,00110
39.0,7.0,XX.0,XXX,XX,01,  Bakshiganj Upazila,45464,0.1,97.2,2.8,21.5,98.0,0.2,1.8,00110
39.0,7.0,23.0,XXX,XX,01,  Bakshiganj Union,4840,0.2,98.2,1.6,20.2,98.6,0.1,1.3,00110
39.0,15.0,XX.0,XXX,XX,01,  Dewanganj Upazila,48990,0.0,95.3,4.6,16.3,97.1,0.2,2.7,00110
39.0,15.0,36.0,XXX,XX,01,  Chikajani Union,3990,0.0,91.3,8.7,7.0,93.9,0.1,6.0,00110
39.0,15.0,43.0,XXX,XX,01,  Chukaibari Union,383,0.0,99.7,0.3,12.0,93.5,0.0,6.5,00110
39.0,29.0,XX.0,XXX,XX,01,  Islampur Upazila,64689,0.1,95.7,4.2,34.3,95.6,1.4,3.0,00110
39.0,36.0,XX.0,XXX,XX,01,  Jamalpur Sadar Upazila,116455,0.1,97.0,2.8,38.7,97.9,0.6,1.5,00110
39.0,36.0,59.0,XXX,XX,01,  Ranagachha Union,7977,0.2,94.3,5.5,38.9,97.5,1.3,1.2,00110
39.0,58.0,XX.0,XXX,XX,01,  Madarganj Upazila,55691,0.1,98.4,1.6,20.7,98.4,0.5,1.1,00110
39.0,61.0,XX.0,XXX,XX,01,  Melandaha Upazila,70428,0.1,97.9,2.1,39.0,98.1,0.5,1.4,00110
39.0,61.0,85.0,XXX,XX,01,  Nangla Union,4528,0.1,98.7,1.3,34.1,98.8,0.0,1.2,00110
39.0,85.0,XX.0,XXX,XX,01,  Sarishabari Upazila,66936,1.2,96.2,2.6,50.8,96.7,1.8,1.5,00110
39.0,85.0,21.0,XXX,XX,01,  Bhatara Union,7863,0.1,99.4,0.5,63.6,97.8,0.8,1.3,00110
59.0,XX.0,XX.0,XXX,XX,01, Munshiganj Zila,270798,1.6,94.8,3.6,89.0,85.1,9.5,5.4,00110
59.0,24.0,XX.0,XXX,XX,01,  Gazaria Upazila,33333,3.9,90.1,5.9,77.3,89.9,7.5,2.6,00110
59.0,24.0,42.0,XXX,XX,01,  Gazaria Union,2638,0.9,98.5,0.6,69.8,96.4,2.0,1.6,00110
59.0,24.0,73.0,XXX,XX,01,  Imampur Union,4186,0.2,98.6,1.2,82.0,97.2,1.3,1.6,00110
59.0,44.0,XX.0,XXX,XX,01,  Lohajang Upazila,34748,0.4,97.5,2.1,84.8,72.1,18.1,9.9,00110
59.0,44.0,13.0,XXX,XX,01,  Bejgaon Union,2763,0.7,97.6,1.6,90.4,77.5,16.5,6.0,00110
59.0,44.0,94.0,XXX,XX,01,  Lohajang Teotia Union,994,0.0,100.0,0.0,27.5,43.1,6.9,50.0,00110
59.0,56.0,XX.0,XXX,XX,01,  Munshiganj Sadar Upazila,51806,2.6,94.4,3.0,94.8,85.1,11.4,3.4,00110
59.0,56.0,76.0,XXX,XX,01,  Panchasar Union,11734,3.2,95.7,1.0,99.0,65.2,33.6,1.2,00110
59.0,56.0,85.0,XXX,XX,01,  Rampal Union,7463,3.8,93.8,2.3,97.9,84.7,14.1,1.2,00110
59.0,74.0,XX.0,XXX,XX,01,  Serajdikhan Upazila,58595,0.9,96.5,2.6,89.8,88.3,6.4,5.3,00110
59.0,74.0,88.0,XXX,XX,01,  Rasunia Union,3994,0.9,95.5,3.6,93.6,84.3,12.0,3.7,00110
59.0,84.0,XX.0,XXX,XX,01,  Sreenagar Upazila,53801,0.9,96.4,2.7,90.9,88.7,5.4,5.9,00110
59.0,84.0,74.0,XXX,XX,01,  Sreenagar Union,2441,0.9,97.9,1.2,94.1,83.4,10.9,5.7,00110
59.0,94.0,XX.0,XXX,XX,01,  Tongibari Upazila,38515,0.9,92.4,6.7,91.3,82.8,11.2,6.0,00110
59.0,94.0,39.0,XXX,XX,01,  Dhipur Union,2410,0.5,97.0,2.4,94.4,88.9,6.1,5.0,00110
59.0,94.0,94.0,XXX,XX,01,  Sonarang Tongibari Union,1206,0.8,94.1,5.1,93.0,83.8,10.4,5.7,00110
35.0,XX.0,XX.0,XXX,XX,01, Gopalganj Zila,221554,0.6,96.0,3.4,45.6,96.8,1.4,1.8,00110
35.0,32.0,XX.0,XXX,XX,01,  Gopalganj Sadar Upazila,60737,1.7,95.1,3.2,54.0,95.4,2.1,2.6,00110
35.0,32.0,21.0,XXX,XX,01,  Gobra Union,2589,3.6,91.3,5.1,69.8,95.1,1.6,3.3,00110
35.0,32.0,38.0,XXX,XX,01,  Jalalabad Union,3135,0.2,99.3,0.5,29.2,97.3,0.4,2.3,00110
35.0,43.0,XX.0,XXX,XX,01,  Kashiani Upazila,44912,0.4,95.2,4.4,44.1,96.1,1.6,2.3,00110
35.0,43.0,27.0,XXX,XX,01,  Kashiani Union,4241,0.7,95.2,4.1,63.0,96.0,2.2,1.8,00110
35.0,51.0,XX.0,XXX,XX,01,  Kotalipara Upazila,45440,0.2,97.2,2.6,37.4,98.3,0.8,1.0,00110
35.0,51.0,23.0,XXX,XX,01,  Ghagar Union,1068,0.2,99.8,0.0,44.9,96.8,1.7,1.5,00110
35.0,58.0,XX.0,XXX,XX,01,  Muksudpur Upazila,57401,0.2,96.2,3.6,41.8,97.3,1.4,1.2,00110
35.0,91.0,XX.0,XXX,XX,01,  Tungipara Upazila,13064,0.2,97.4,2.4,57.0,98.2,0.6,1.1,00110
35.0,91.0,66.0,XXX,XX,01,  Kushli Union,2819,0.5,97.4,2.1,61.2,97.9,1.5,0.5,00110
82.0,XX.0,XX.0,XXX,XX,01, Rajbari Zila,207054,0.1,97.2,2.6,41.5,96.8,1.2,1.9,00110
82.0,7.0,XX.0,XXX,XX,01,  Baliakandi Upazila,43919,0.2,95.9,3.9,37.8,98.4,0.5,1.1,00110
82.0,7.0,17.0,XXX,XX,01,  Baharpur Union,6896,0.2,95.9,3.9,40.4,97.9,1.0,1.0,00110
82.0,7.0,19.0,XXX,XX,01,  Baliakandi Union,4403,0.2,95.6,4.2,23.0,99.1,0.0,0.9,00110
82.0,29.0,XX.0,XXX,XX,01,  Goalanda Upazila,17653,0.1,97.4,2.5,38.6,93.5,4.9,1.6,00110
82.0,29.0,19.0,XXX,XX,01,  Chhota Bhakla Union,2567,0.1,99.6,0.3,54.6,95.2,0.4,4.4,00110
82.0,29.0,76.0,XXX,XX,01,  Ujan Char Union,4493,0.1,95.8,4.1,48.1,97.8,0.2,2.1,00110
82.0,47.0,XX.0,XXX,XX,01,  Kalukhali Upazila,34025,0.2,97.7,2.1,41.6,98.1,0.4,1.5,00110
82.0,47.0,30.0,XXX,XX,01,  Kalikapur Union,3114,0.1,95.8,4.2,48.4,98.9,0.0,1.1,00110
82.0,47.0,85.0,XXX,XX,01,  Ratandia Union,5927,0.1,98.6,1.4,38.4,96.0,1.0,3.1,00110
82.0,73.0,XX.0,XXX,XX,01,  Pangsha Upazila,48861,0.1,97.4,2.6,36.9,97.8,0.4,1.9,00110
82.0,73.0,25.0,XXX,XX,01,  Jashai Union,3806,0.0,97.8,2.2,31.1,98.1,0.1,1.8,00110
82.0,73.0,75.0,XXX,XX,01,  Babupara Union,3280,0.1,98.5,1.4,51.3,97.9,0.2,1.9,00110
82.0,76.0,XX.0,XXX,XX,01,  Rajbari Sadar Upazila,62596,0.2,97.8,2.0,48.3,95.3,1.8,2.9,00110
82.0,76.0,36.0,XXX,XX,01,  Dadshi Union,3909,0.2,96.2,3.6,49.7,96.6,0.8,2.6,00110
82.0,76.0,51.0,XXX,XX,01,  Mizanpur Union,7645,0.1,99.2,0.8,50.7,94.8,1.5,3.7,00110
61.0,XX.0,XX.0,XXX,XX,01, Mymensingh Zila,979199,0.3,93.4,6.2,34.3,96.8,1.7,1.5,00110
61.0,13.0,XX.0,XXX,XX,01,  Bhaluka Upazila,90341,1.1,93.2,5.7,49.2,84.0,13.2,2.8,00110
61.0,13.0,14.0,XXX,XX,01,  Bhaluka Union,4147,1.0,96.2,2.8,69.3,91.8,4.8,3.4,00110
61.0,13.0,69.0,XXX,XX,01,  Mallikbari Union,5165,2.0,93.2,4.8,46.3,96.0,1.0,3.1,00110
61.0,16.0,XX.0,XXX,XX,01,  Dhobaura Upazila,42332,0.2,94.0,5.9,16.2,97.7,0.5,1.8,00110
61.0,16.0,36.0,XXX,XX,01,  Dhobaura Union,6144,0.0,99.5,0.4,15.5,98.1,0.8,1.1,00110
61.0,20.0,XX.0,XXX,XX,01,  Fulbaria Upazila,89925,0.1,92.8,7.1,30.4,98.9,0.4,0.7,00110
61.0,20.0,17.0,XXX,XX,01,  Bakta Union,7384,0.3,83.1,16.6,24.8,99.2,0.4,0.4,00110
61.0,20.0,47.0,XXX,XX,01,  Fulbaria Union,4516,0.0,96.8,3.2,30.6,99.2,0.0,0.8,00110
61.0,22.0,XX.0,XXX,XX,01,  Gaffargaon Upazila,89508,0.4,92.0,7.6,38.9,98.2,0.5,1.4,00110
61.0,22.0,82.0,XXX,XX,01,  Saltia Union,3624,0.8,92.8,6.4,57.3,98.1,0.3,1.6,00110
61.0,23.0,XX.0,XXX,XX,01,  Gauripur Upazila,66415,0.1,96.6,3.3,29.1,98.4,0.6,1.0,00110
61.0,24.0,XX.0,XXX,XX,01,  Haluaghat Upazila,66961,0.1,92.7,7.2,20.9,97.0,0.5,2.5,00110
61.0,24.0,61.0,XXX,XX,01,  Haluaghat Union,8645,0.2,90.7,9.1,25.6,94.9,1.7,3.4,00110
61.0,31.0,XX.0,XXX,XX,01,  Ishwarganj Upazila,73950,0.1,95.1,4.8,27.3,98.5,0.6,0.9,00110
61.0,31.0,40.0,XXX,XX,01,  Ishwarganj Union,3233,0.0,97.4,2.6,30.0,98.9,0.2,0.9,00110
61.0,52.0,XX.0,XXX,XX,01,  Mymensingh Sadar Upazila,84673,0.5,93.4,6.2,43.7,97.8,0.8,1.3,00110
61.0,52.0,33.0,XXX,XX,01,  Char Ishwardia Union,3540,0.0,97.2,2.8,63.1,97.8,0.3,2.0,00110
61.0,52.0,40.0,XXX,XX,01,  Char Nilakshmia Union,6554,0.1,98.0,1.9,64.2,96.0,2.4,1.7,00110
61.0,52.0,67.0,XXX,XX,01,  Khagdahar Union,7879,0.8,88.2,11.0,48.8,97.8,0.7,1.5,00110
61.0,65.0,XX.0,XXX,XX,01,  Muktagachha Upazila,85376,0.5,93.4,6.1,41.1,97.6,0.3,2.1,00110
61.0,72.0,XX.0,XXX,XX,01,  Nandail Upazila,77907,0.2,90.3,9.5,27.5,98.5,0.4,1.1,00110
61.0,72.0,13.0,XXX,XX,01,  Achargaon Union,3629,0.2,89.9,9.9,31.5,99.3,0.0,0.7,00110
61.0,72.0,23.0,XXX,XX,01,  Chandipasha Union,7649,0.7,94.1,5.2,31.1,95.6,2.9,1.5,00110
61.0,81.0,XX.0,XXX,XX,01,  Phulpur Upazila,129951,0.1,94.8,5.0,27.8,98.2,0.5,1.3,00110
61.0,94.0,XX.0,XXX,XX,01,  Trishal Upazila,81860,0.4,93.4,6.2,48.4,97.6,0.8,1.6,00110
61.0,94.0,66.0,XXX,XX,01,  Rampur Union,2372,0.0,94.4,5.6,38.0,99.7,0.0,0.3,00110
67.0,XX.0,XX.0,XXX,XX,01, Narayanganj Zila,435348,8.1,89.4,2.5,93.8,60.4,37.1,2.4,00110
67.0,2.0,XX.0,XXX,XX,01,  Araihazar Upazila,74158,1.0,95.3,3.7,86.3,95.2,3.5,1.3,00110
67.0,2.0,23.0,XXX,XX,01,  Araihazar Union,4780,0.5,98.2,1.3,90.4,91.9,6.8,1.3,00110
67.0,2.0,87.0,XXX,XX,01,  Satgram Union,6324,0.3,95.2,4.6,90.8,96.9,1.9,1.2,00110
67.0,4.0,XX.0,XXX,XX,01,  Sonargaon Upazila,81602,4.9,92.9,2.2,96.8,77.5,20.7,1.8,00110
67.0,6.0,XX.0,XXX,XX,01,  Bandar Upazila,33696,1.1,96.8,2.1,97.2,80.7,16.1,3.2,00110
67.0,58.0,XX.0,XXX,XX,01,  Narayanganj Sadar Upazila,181648,15.9,82.5,1.6,96.1,28.6,68.3,3.1,00110
67.0,68.0,XX.0,XXX,XX,01,  Rupganj Upazila,64244,1.9,93.7,4.4,90.2,78.1,19.6,2.3,00110
67.0,68.0,63.0,XXX,XX,01,  Mura Para Union,2104,0.0,85.3,14.6,93.3,82.8,15.5,1.7,00110
67.0,68.0,79.0,XXX,XX,01,  Rupganj Union,8264,0.1,93.3,6.7,86.9,93.7,3.2,3.0,00110
33.0,XX.0,XX.0,XXX,XX,01, Gazipur Zila,556863,27.9,69.2,2.9,78.6,62.4,35.5,2.0,00110
33.0,30.0,XX.0,XXX,XX,01,  Gazipur Sadar Upazila,269078,51.6,46.7,1.7,92.8,35.0,63.4,1.7,00110
33.0,32.0,XX.0,XXX,XX,01,  Kaliakair Upazila,72384,12.0,83.0,5.0,78.6,75.3,21.2,3.5,00110
33.0,32.0,66.0,XXX,XX,01,  Mouchak Union,21236,30.6,67.2,2.2,88.8,43.0,55.6,1.5,00110
33.0,32.0,76.0,XXX,XX,01,  Sreefaltali Union,3995,2.4,92.7,4.9,88.3,90.5,6.4,3.1,00110
33.0,34.0,XX.0,XXX,XX,01,  Kaliganj Upazila,47958,3.1,92.7,4.2,75.6,96.9,1.7,1.4,00110
33.0,36.0,XX.0,XXX,XX,01,  Kapasia Upazila,76605,1.7,94.0,4.3,48.3,96.8,1.6,1.6,00110
33.0,36.0,43.0,XXX,XX,01,  Kapasia Union,7013,6.5,91.1,2.4,73.5,89.6,7.0,3.3,00110
33.0,86.0,XX.0,XXX,XX,01,  Sreepur Upazila,90838,5.5,91.3,3.2,63.9,86.4,10.9,2.7,00110
56.0,XX.0,XX.0,XXX,XX,01, Manikganj Zila,294287,0.6,96.7,2.7,49.8,95.4,2.0,2.6,00110
56.0,10.0,XX.0,XXX,XX,01,  Daulatpur Upazila,37003,0.1,94.0,5.9,32.0,97.3,1.9,0.8,00110
56.0,10.0,28.0,XXX,XX,01,  Chak Mirpur Union,4149,0.2,86.8,12.9,37.2,97.3,1.6,1.0,00110
56.0,22.0,XX.0,XXX,XX,01,  Ghior Upazila,33196,0.2,97.3,2.5,52.7,95.9,1.8,2.3,00110
56.0,22.0,47.0,XXX,XX,01,  Ghior Union,4064,0.2,98.9,0.9,55.0,93.3,3.8,2.9,00110
56.0,28.0,XX.0,XXX,XX,01,  Harirampur Upazila,32926,0.2,96.7,3.1,48.9,92.3,1.9,5.8,00110
56.0,28.0,29.0,XXX,XX,01,  Boyra Union,1982,0.2,99.6,0.3,53.5,85.4,2.9,11.7,00110
56.0,46.0,XX.0,XXX,XX,01,  Manikganj Sadar Upazila,54502,0.8,98.0,1.2,53.1,94.9,2.0,3.1,00110
56.0,46.0,87.0,XXX,XX,01,  Nabagram Union,4354,0.8,96.7,2.5,59.0,94.6,3.0,2.3,00110
56.0,70.0,XX.0,XXX,XX,01,  Saturia Upazila,38514,1.3,97.3,1.5,54.7,97.6,1.5,0.9,00110
56.0,70.0,19.0,XXX,XX,01,  Baliati Union,2587,0.5,98.2,1.2,69.3,98.8,0.2,1.0,00110
56.0,70.0,85.0,XXX,XX,01,  Saturia Union,3720,0.5,96.5,3.0,61.6,99.0,0.6,0.4,00110
56.0,78.0,XX.0,XXX,XX,01,  Shibalaya Upazila,39416,0.4,97.0,2.6,46.9,94.1,3.0,2.9,00110
56.0,78.0,71.0,XXX,XX,01,  Ulail Union,4909,0.1,97.2,2.7,40.9,97.2,0.4,2.3,00110
