ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Population,Type of disability (%)-All,Type of disability (%)-Speech,Type of disability (%)-Vision,Type of disability (%)-Hearing,Type of disability (%)-Physical,Type of disability (%)-Mental,Type of disability (%)-Autism
54,87,73,-9,-9,-9,Panch Char Union Total,19252,1.1,0.1,0.2,0.1,0.3,0.2,0.1
54,87,79,-9,-9,-9,Sannyasir Char Union Total,16035,1.0,0.2,0.1,0.1,0.3,0.2,0.0
54,87,84,-9,-9,-9,Shibchar Union Total,5382,1.1,0.1,0.2,0.0,0.4,0.3,0.0
54,87,89,-9,-9,-9,Siruail Union Total,15936,1.7,0.3,0.3,0.2,0.6,0.2,0.2
54,87,94,-9,-9,-9,Umedpur Union Total,23679,1.1,0.2,0.1,0.1,0.3,0.2,0.1
93,-9,-9,-9,-9,-9,Tangail Zila Total,3605083,1.4,0.2,0.3,0.1,0.5,0.2,0.1
93,-9,-9,-9,-9,1, Tangail Zila,3061298,1.5,0.2,0.3,0.1,0.6,0.2,0.1
93,-9,-9,-9,-9,2, Tangail Zila,469660,1.1,0.1,0.2,0.1,0.4,0.2,0.1
93,-9,-9,-9,-9,3, Tangail Zila,74125,1.6,0.2,0.4,0.1,0.6,0.2,0.1
93,09,-9,-9,-9,-9,Basail Upazila Total,159870,1.4,0.2,0.3,0.1,0.5,0.2,0.1
93,09,-9,-9,-9,1,  Basail Upazila,146374,1.4,0.2,0.3,0.1,0.5,0.2,0.1
93,09,-9,-9,-9,3,  Basail Upazila,13496,1.0,0.1,0.1,0.1,0.4,0.2,0.1
93,09,11,-9,-9,-9,Basail Union Total,26706,1.1,0.2,0.2,0.1,0.4,0.2,0.1
93,09,11,-9,-9,1,  Basail Union,13210,1.3,0.2,0.2,0.2,0.3,0.2,0.1
93,09,11,-9,-9,3,  Basail Union,13496,1.0,0.1,0.1,0.1,0.4,0.2,0.1
93,09,35,-9,-9,-9,  Fulki Union Total,29792,1.6,0.2,0.5,0.1,0.6,0.2,0.0
93,09,47,-9,-9,-9,  Habla Union Total,31814,1.6,0.2,0.3,0.1,0.6,0.2,0.1
93,09,59,-9,-9,-9,  Kanchanpur Union Total,24243,1.6,0.3,0.2,0.2,0.5,0.2,0.1
93,09,71,-9,-9,-9,  Kashil Union Total,25761,0.9,0.2,0.1,0.1,0.4,0.2,0.0
93,09,83,-9,-9,-9,  Kaoaljani Union Total,21554,1.5,0.2,0.3,0.2,0.5,0.2,0.1
93,19,-9,-9,-9,-9,Bhuapur Upazila Total,189913,1.5,0.2,0.3,0.1,0.6,0.2,0.0
93,19,-9,-9,-9,1,  Bhuapur Upazila,161205,1.5,0.2,0.3,0.1,0.6,0.2,0.0
93,19,-9,-9,-9,2,  Bhuapur Upazila,28708,1.2,0.2,0.2,0.1,0.6,0.1,0.1
93,19,-9,-9,-9,2,Bhuapur Paurashava,28708,1.2,0.2,0.2,0.1,0.6,0.1,0.1
93,19,01,-9,-9,-9,  Ward No-01 Total,2155,1.2,0.2,0.3,0.1,0.5,0.0,0.0
93,19,02,-9,-9,-9,  Ward No-02 Total,2385,1.8,0.1,0.2,0.2,1.2,0.2,0.0
93,19,03,-9,-9,-9,  Ward No-03 Total,1985,3.0,0.5,0.5,0.4,1.4,0.2,0.2
93,19,04,-9,-9,-9,  Ward No-04 Total,4352,0.9,0.2,0.1,0.1,0.3,0.3,0.0
93,19,05,-9,-9,-9,  Ward No-05 Total,1956,2.1,0.4,0.3,0.1,0.8,0.5,0.2
93,19,06,-9,-9,-9,  Ward No-06 Total,1901,1.1,0.1,0.2,0.1,0.5,0.1,0.2
93,19,07,-9,-9,-9,  Ward No-07 Total,2204,0.8,0.1,0.1,0.0,0.5,0.0,0.0
93,19,08,-9,-9,-9,  Ward No-08 Total,4802,0.7,0.1,0.0,0.1,0.4,0.1,0.0
93,19,09,-9,-9,-9,  Ward No-09 Total,6453,1.0,0.2,0.1,0.2,0.4,0.1,0.0
93,19,13,-9,-9,-9,  Arjuna Union Total,26793,2.3,0.1,0.8,0.2,0.8,0.3,0.1
93,19,27,-9,-9,-9,  Aloa Union Total,27500,1.3,0.2,0.3,0.1,0.6,0.1,0.1
93,19,40,-9,-9,-9,  Falda Union Total,21497,1.5,0.2,0.3,0.1,0.5,0.2,0.0
93,19,54,-9,-9,-9,  Gabsara Union Total,26678,1.4,0.2,0.2,0.2,0.5,0.2,0.0
93,19,67,-9,-9,-9,  Gobindasi Union Total,33439,1.5,0.2,0.3,0.1,0.7,0.2,0.0
93,19,81,-9,-9,-9,  Nikrail Union Total,25813,1,0.2,0.1,0.1,0.5,0.1,0.0
0.1,0.0,93,19,81,988,Cantonment,515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,23,-9,-9,-9,-9,Delduar Upazila Total,207278,1.7,0.2,0.4,0.2,0.6,0.2,0.1
93,23,-9,-9,-9,1,  Delduar Upazila,193176,1.7,0.2,0.4,0.2,0.6,0.2,0.1
93,23,-9,-9,-9,3,  Delduar Upazila,14102,1.3,0.2,0.4,0.1,0.3,0.2,0.1
93,23,11,-9,-9,-9,  Atia Union Total,30428,1.7,0.2,0.4,0.2,0.6,0.2,0.1
93,23,23,-9,-9,-9,Delduar Union Total,30942,1.8,0.2,0.5,0.2,0.5,0.2,0.1
93,23,23,-9,-9,1,  Delduar Union,16840,2.1,0.2,0.7,0.3,0.7,0.3,0.1
93,23,23,-9,-9,3,  Delduar Union,14102,1.3,0.2,0.4,0.1,0.3,0.2,0.1
93,23,35,-9,-9,-9,  Deoli Union Total,16718,2.1,0.2,0.6,0.3,0.8,0.2,0.1
93,23,41,-9,-9,-9,  Dubail Union Total,24639,1.6,0.1,0.3,0.2,0.6,0.3,0.1
93,23,47,-9,-9,-9,  Elasin Union Total,27897,2.1,0.2,0.7,0.3,0.6,0.2,0.1
93,23,59,-9,-9,-9,  Fazilhati Union Total,20892,1.7,0.2,0.3,0.1,0.8,0.1,0.0
93,23,65,-9,-9,-9,  Lauhati Union Total,23959,1.2,0.2,0.2,0.1,0.5,0.2,0.1
93,23,71,-9,-9,-9,  Pathrail Union Total,31803,1.3,0.2,0.2,0.1,0.5,0.2,0.1
93,25,-9,-9,-9,-9,Dhanbari Upazila Total,176068,1.5,0.2,0.3,0.2,0.6,0.2,0.1
93,25,-9,-9,-9,1,  Dhanbari Upazila,139943,1.6,0.2,0.3,0.2,0.6,0.2,0.1
93,25,-9,-9,-9,2,  Dhanbari Upazila,36125,1.2,0.2,0.2,0.1,0.5,0.2,0.1
93,25,-9,-9,-9,2,Dhanbari  Paurashava,36125,1.2,0.2,0.2,0.1,0.5,0.2,0.1
93,25,01,-9,-9,-9,  Ward No-01 Total,3398,1.4,0.2,0.2,0.0,0.7,0.1,0.1
93,25,02,-9,-9,-9,  Ward No-02 Total,5015,1.7,0.2,0.1,0.2,0.8,0.3,0.0
93,25,03,-9,-9,-9,  Ward No-03 Total,3230,1.2,0.2,0.1,0.1,0.6,0.2,0.0
93,25,04,-9,-9,-9,  Ward No-04 Total,4990,1.0,0.1,0.2,0.0,0.5,0.1,0.1
93,25,05,-9,-9,-9,  Ward No-05 Total,5178,1.4,0.2,0.1,0.2,0.4,0.3,0.3
93,25,06,-9,-9,-9,  Ward No-06 Total,2924,1.2,0.2,0.2,0.2,0.4,0.1,0.1
93,25,07,-9,-9,-9,  Ward No-07 Total,3204,1.4,0.2,0.2,0.1,0.4,0.5,0.0
93,25,08,-9,-9,-9,  Ward No-08 Total,5320,0.6,0.0,0.1,0.0,0.3,0.1,0.1
93,25,09,-9,-9,-9,  Ward No-09 Total,2866,1.1,0.2,0.3,0.1,0.3,0.2,0.0
93,25,21,-9,-9,-9,  Balibhadra Union Total,13898,1.4,0.2,0.2,0.2,0.5,0.1,0.1
93,25,25,-9,-9,-9,  Baniajan Union Total,17271,1.5,0.2,0.2,0.2,0.7,0.2,0.0
93,25,38,-9,-9,-9,  Birtara Union Total,18481,1.6,0.2,0.2,0.2,0.7,0.2,0.1
93,25,47,-9,-9,-9,  Dhanbari Union Total,30392,2.0,0.2,0.6,0.3,0.6,0.3,0.1
93,25,57,-9,-9,-9,  Dhopakhali Union Total,22953,1.8,0.2,0.2,0.3,0.7,0.2,0.1
93,25,80,-9,-9,-9,  Musuddi Union Total,15796,1.2,0.2,0.1,0.1,0.4,0.3,0.1
93,25,85,-9,-9,-9,  Paiska Union Total,21152,1.5,0.2,0.2,0.1,0.8,0.1,0.1
93,28,-9,-9,-9,-9,Ghatail Upazila Total,417939,1.3,0.2,0.3,0.1,0.5,0.2,0.1
93,28,-9,-9,-9,1,  Ghatail Upazila,382694,1.4,0.2,0.3,0.1,0.5,0.2,0.1
93,28,-9,-9,-9,2,  Ghatail Upazila,35245,0.8,0.1,0.1,0.1,0.3,0.1,0.1
93,28,-9,-9,-9,2,Ghatail Paurashava,35245,0.8,0.1,0.1,0.1,0.3,0.1,0.1
93,28,01,-9,-9,-9,  Ward No-01 Total,4830,1.0,0.0,0.2,0.1,0.6,0.1,0.0
93,28,02,-9,-9,-9,  Ward No-02 Total,2003,0.9,0.0,0.0,0.2,0.3,0.3,0.0
93,28,03,-9,-9,-9,  Ward No-03 Total,2199,0.9,0.1,0.0,0.0,0.3,0.2,0.2
93,28,04,-9,-9,-9,  Ward No-04 Total,2344,1.5,0.1,0.1,0.1,0.9,0.3,0.0
93,28,05,-9,-9,-9,  Ward No-05 Total,2101,0.3,0.0,0.0,0.0,0.2,0.1,0.0
93,28,06,-9,-9,-9,  Ward No-06 Total,2280,0.6,0.2,0.0,0.1,0.2,0.1,0.0
93,28,07,-9,-9,-9,  Ward No-07 Total,5006,0.8,0.1,0.1,0.0,0.3,0.2,0.0
93,28,08,-9,-9,-9,  Ward No-08 Total,3918,1.5,0.3,0.0,0.3,0.6,0.2,0.2
93,28,09,-9,-9,-9,  Ward No-09 Total,3598,0.7,0.2,0.1,0.1,0.2,0.1,0.0
93,28,15,-9,-9,-9,  Anehola Union Total,25665,1.3,0.2,0.3,0.2,0.5,0.2,0.0
93,28,17,-9,-9,-9,  Deulabari Union Total,34983,1.2,0.2,0.2,0.1,0.5,0.2,0.0
93,28,25,-9,-9,-9,  Deopara Union Total,23700,1.8,0.2,0.6,0.2,0.6,0.2,0.0
93,28,34,-9,-9,-9,  Dhala Para Union Total,53221,0.8,0.2,0.1,0.1,0.3,0.2,0.1
93,28,43,-9,-9,-9,  Digalkandi Union Total,29829,1.7,0.2,0.3,0.2,0.7,0.2,0.1
93,28,51,-9,-9,-9,  Digar Union Total,37928,1.4,0.1,0.3,0.2,0.6,0.2,0.0
93,28,60,-9,-9,-9,  Ghatail Union Total,19897,1.3,0.2,0.3,0.2,0.4,0.2,0.0
93,28,69,-9,-9,-9,  Jamuria Union Total,29556,1.7,0.2,0.4,0.1,0.7,0.2,0.1
93,28,77,-9,-9,-9,  Lakher Para Union Total,23832,1.5,0.2,0.3,0.2,0.6,0.2,0.0
93,28,86,-9,-9,-9,  Rasulpur Union Total,57028,1.3,0.2,0.2,0.1,0.4,0.2,0.1
93,28,94,-9,-9,-9,  Sandhanpur Union Total,47055,1.7,0.2,0.3,0.2,0.7,0.2,0.1
93,28,98,-9,-9,-9,  Ghatail Cantt. Total,6966,0.2,0.1,0.0,0.0,0.0,0.0,0.0
93,38,-9,-9,-9,-9,Gopalpur Upazila Total,252331,1.5,0.2,0.3,0.1,0.6,0.2,0.1
93,38,-9,-9,-9,1,  Gopalpur Upazila,202171,1.5,0.2,0.3,0.1,0.6,0.2,0.1
93,38,-9,-9,-9,2,  Gopalpur Upazila,50160,1.2,0.2,0.2,0.1,0.5,0.2,0.1
93,38,-9,-9,-9,2,Gopalpur Paurashava,50160,1.2,0.2,0.2,0.1,0.5,0.2,0.1
93,38,01,-9,-9,-9,  Ward No-01 Total,6082,0.8,0.2,0.1,0.1,0.1,0.1,0.1
93,38,02,-9,-9,-9,  Ward No-02 Total,6800,0.5,0.2,0.1,0.0,0.1,0.1,0.0
93,38,03,-9,-9,-9,  Ward No-03 Total,6116,1.0,0.1,0.2,0.1,0.5,0.1,0.0
93,38,04,-9,-9,-9,  Ward No-04 Total,5184,2.4,0.2,0.3,0.6,0.8,0.3,0.1
93,38,05,-9,-9,-9,  Ward No-05 Total,5550,1.2,0.1,0.3,0.1,0.5,0.1,0.1
93,38,06,-9,-9,-9,  Ward No-06 Total,5785,1.5,0.1,0.2,0.1,0.6,0.4,0.1
93,38,07,-9,-9,-9,  Ward No-07 Total,4319,1.3,0.3,0.2,0.1,0.4,0.2,0.1
93,38,08,-9,-9,-9,  Ward No-08 Total,5293,1.0,0.1,0.1,0.0,0.5,0.2,0.1
93,38,09,-9,-9,-9,  Ward No-09 Total,5031,1.3,0.2,0.2,0.1,0.7,0.1,0.1
93,38,17,-9,-9,-9,  Alamnagar Union Total,19752,1.1,0.1,0.2,0.1,0.5,0.1,0.0
93,38,21,-9,-9,-9,  Dhopakandi Union Total,25000,1.3,0.2,0.2,0.1,0.5,0.3,0.0
93,38,58,-9,-9,-9,  Hadira Union Total,32551,1.6,0.3,0.3,0.1,0.7,0.2,0.1
93,38,65,-9,-9,-9,  Hemnagar Union Total,33398,2.0,0.2,0.5,0.2,0.8,0.2,0.1
93,38,73,-9,-9,-9,  Jhawail Union Total,32675,1.3,0.2,0.2,0.1,0.5,0.2,0.1
93,38,80,-9,-9,-9,  Mirzapur Union Total,27359,1.5,0.2,0.4,0.1,0.5,0.2,0.0
93,38,94,-9,-9,-9,  Nagda Simla Union Total,31436,1.7,0.2,0.4,0.1,0.7,0.2,0.1
93,47,-9,-9,-9,-9,Kalihati Upazila Total,410293,1.4,0.2,0.3,0.1,0.5,0.2,0.1
93,47,-9,-9,-9,1,  Kalihati Upazila,370797,1.4,0.2,0.3,0.1,0.5,0.2,0.1
93,47,-9,-9,-9,2,  Kalihati Upazila,37038,1.1,0.2,0.2,0.1,0.5,0.2,0.0
93,47,-9,-9,-9,3,  Kalihati Upazila,2458,1.1,0.4,0.0,0.1,0.3,0.2,0.0
93,47,-9,-9,-9,2,Kalihati Paurashava,37038,1.1,0.2,0.2,0.1,0.5,0.2,0.0
93,47,01,-9,-9,-9,  Ward No-01 Total,4538,1.2,0.1,0.3,0.2,0.3,0.2,0.1
93,47,02,-9,-9,-9,  Ward No-02 Total,3586,1.0,0.1,0.2,0.1,0.4,0.2,0.0
93,47,03,-9,-9,-9,  Ward No-03 Total,3870,1.4,0.2,0.2,0.1,0.6,0.3,0.1
93,47,04,-9,-9,-9,  Ward No-04 Total,9820,1.0,0.1,0.2,0.1,0.5,0.2,0.0
93,47,05,-9,-9,-9,  Ward No-05 Total,3422,0.7,0.2,0.1,0.0,0.2,0.1,0.1
93,47,06,-9,-9,-9,  Ward No-06 Total,2876,1.2,0.2,0.2,0.0,0.4,0.3,0.0
93,47,07,-9,-9,-9,  Ward No-07 Total,4120,1.9,0.2,0.2,0.2,0.7,0.5,0.0
93,47,08,-9,-9,-9,  Ward No-08 Total,2369,1.1,0.2,0.0,0.0,0.5,0.3,0.0
93,47,09,-9,-9,-9,  Ward No-09 Total,2003,0.8,0.0,0.1,0.1,0.5,0.0,0.0
93,47,12,-9,-9,-9,  Balla Union Total,42999,1.3,0.2,0.4,0.1,0.4,0.1,0.1
93,47,14,-9,-9,-9,  Bangra Union Total,28872,1.4,0.2,0.3,0.1,0.5,0.3,0.0
93,47,21,-9,-9,-9,  Bir Basunda Union Total,18637,1.8,0.3,0.5,0.2,0.5,0.2,0.1
93,47,25,-9,-9,-9,  Dashkia Union Total,15100,0.7,0.1,0.1,0.0,0.3,0.1,0.0
93,47,29,-9,-9,-9,  Durgapur Union Total,18573,1.7,0.2,0.5,0.2,0.7,0.2,0.0
93,47,36,-9,-9,-9,  Elenga Union Total,39448,1.0,0.1,0.1,0.1,0.4,0.2,0.1
93,47,43,-9,-9,-9,  Gohaliabari Union Total,23824,1.7,0.1,0.5,0.2,0.7,0.2,0.1
0.2,0.1,93,47,43,988,Cantonment,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,47,58,-9,-9,-9,Kok Dahara Union Total,28770,1.5,0.2,0.2,0.1,0.7,0.2,0.0
93,47,58,-9,-9,1,  Kok Dahara Union,26312,1.6,0.2,0.3,0.1,0.7,0.2,0.0
93,47,58,-9,-9,3,  Kok Dahara Union,2458,1.1,0.4,0.0,0.1,0.3,0.2,0.0
93,47,65,-9,-9,-9,  Nagbari Union Total,31294,1.4,0.2,0.2,0.2,0.6,0.2,0.1
93,47,73,-9,-9,-9,  Narandia Union Total,31204,1.5,0.2,0.3,0.2,0.6,0.2,0.1
93,47,80,-9,-9,-9,  Paikara Union Total,28852,1.6,0.2,0.3,0.1,0.6,0.3,0.1
93,47,83,-9,-9,-9,  Parki Union Total,19164,1.7,0.2,0.5,0.2,0.5,0.1,0.1
93,47,87,-9,-9,-9,  Salla Union Total,19916,0.9,0.1,0.1,0.1,0.4,0.1,0.0
93,47,94,-9,-9,-9,  Sahadebpur Union Total,27036,1.7,0.2,0.4,0.2,0.7,0.2,0.1
93,57,-9,-9,-9,-9,Madhupur Upazila Total,296729,1.5,0.2,0.3,0.2,0.6,0.2,0.1
93,57,-9,-9,-9,1,  Madhupur Upazila,231857,1.7,0.2,0.3,0.2,0.6,0.3,0.1
93,57,-9,-9,-9,2,  Madhupur Upazila,56342,1.1,0.2,0.2,0.1,0.4,0.2,0.0
93,57,-9,-9,-9,3,  Madhupur Upazila,8530,1.3,0.2,0.3,0.1,0.5,0.2,0.0
93,57,-9,-9,-9,2,Madhupur Paurashava,56342,1.1,0.2,0.2,0.1,0.4,0.2,0.0
93,57,01,-9,-9,-9,  Ward No-01 Total,5762,1.4,0.3,0.2,0.1,0.6,0.2,0.0
93,57,02,-9,-9,-9,  Ward No-02 Total,4360,1.4,0.2,0.2,0.0,0.6,0.3,0.0
93,57,03,-9,-9,-9,  Ward No-03 Total,4322,1.3,0.1,0.2,0.1,0.6,0.2,0.1
93,57,04,-9,-9,-9,  Ward No-04 Total,7076,1.1,0.3,0.1,0.1,0.5,0.2,0.0
93,57,05,-9,-9,-9,  Ward No-05 Total,8455,0.7,0.1,0.2,0.1,0.3,0.1,0.0
93,57,06,-9,-9,-9,  Ward No-06 Total,3245,0.9,0.1,0.0,0.1,0.4,0.2,0.0
93,57,07,-9,-9,-9,  Ward No-07 Total,8160,0.8,0.1,0.1,0.1,0.3,0.2,0.0
93,57,08,-9,-9,-9,  Ward No-08 Total,9074,1.3,0.1,0.4,0.1,0.3,0.4,0.0
93,57,09,-9,-9,-9,  Ward No-09 Total,5888,0.7,0.2,0.0,0.0,0.3,0.1,0.1
93,57,21,-9,-9,-9,Alokdia Union Total,34588,1.7,0.3,0.5,0.1,0.5,0.3,0.0
93,57,21,-9,-9,1,  Alokdia Union,26058,1.8,0.3,0.5,0.2,0.5,0.3,0.1
93,57,21,-9,-9,3,  Alokdia Union,8530,1.3,0.2,0.3,0.1,0.5,0.2,0.0
93,57,24,-9,-9,-9,  Arankhola Union Total,59895,1.3,0.3,0.2,0.2,0.4,0.2,0.1
93,57,28,-9,-9,-9,  Ausnara Union Total,56794,1.2,0.2,0.2,0.1,0.5,0.2,0.1
93,57,66,-9,-9,-9,  Golabari Union Total,33361,1.8,0.2,0.4,0.2,0.6,0.3,0.1
93,57,78,-9,-9,-9,  Mirzabari Union Total,24278,3.3,0.2,0.5,0.4,1.7,0.3,0.1
93,57,92,-9,-9,-9,  Solakuri Union Total,31471,1.6,0.2,0.3,0.2,0.5,0.3,0.1
93,66,-9,-9,-9,-9,Mirzapur Upazila Total,407781,1.2,0.2,0.2,0.1,0.5,0.2,0.1
93,66,-9,-9,-9,1,  Mirzapur Upazila,372367,1.2,0.2,0.2,0.1,0.5,0.2,0.1
93,66,-9,-9,-9,2,  Mirzapur Upazila,28602,1.6,0.1,0.4,0.1,0.4,0.5,0.1
93,66,-9,-9,-9,3,  Mirzapur Upazila,6812,1.4,0.2,0.3,0.1,0.5,0.1,0.1
93,66,-9,-9,-9,2,Mirzapur Paurashava,28602,1.6,0.1,0.4,0.1,0.4,0.5,0.1
93,66,01,-9,-9,-9,  Ward No-01 Total,2492,1.4,0.1,0.0,0.1,0.8,0.4,0.0
93,66,02,-9,-9,-9,  Ward No-02 Total,5572,0.9,0.1,0.1,0.1,0.3,0.3,0.1
93,66,03,-9,-9,-9,  Ward No-03 Total,5832,1.2,0.1,0.4,0.0,0.5,0.2,0.0
93,66,04,-9,-9,-9,  Ward No-04 Total,2844,5.7,0.3,1.4,0.5,0.4,2.8,0.2
93,66,05,-9,-9,-9,  Ward No-05 Total,2090,4.9,0.1,2.5,0.9,0.6,0.4,0.4
93,66,06,-9,-9,-9,  Ward No-06 Total,3288,0.5,0.0,0.2,0.0,0.2,0.1,0.1
93,66,07,-9,-9,-9,  Ward No-07 Total,1804,0.2,0.1,0.0,0.0,0.0,0.1,0.1
93,66,08,-9,-9,-9,  Ward No-08 Total,2802,0.2,0.2,0.0,0.0,0.0,0.1,0.0
93,66,09,-9,-9,-9,  Ward No-09 Total,1878,0.6,0.0,0.1,0.0,0.3,0.2,0.0
93,66,13,-9,-9,-9,  Ajgana Union Total,32949,1.0,0.2,0.1,0.1,0.3,0.2,0.1
93,66,15,-9,-9,-9,  Anaitara Union Total,24912,1.2,0.2,0.3,0.1,0.4,0.2,0.0
93,66,23,-9,-9,-9,  Bahuria Union Total,21404,0.9,0.1,0.2,0.1,0.3,0.2,0.0
93,66,31,-9,-9,-9,  Banail Union Total,23408,1.3,0.2,0.2,0.2,0.5,0.2,0.1
93,66,34,-9,-9,-9,  Banshtail Union Total,29781,1.1,0.1,0.1,0.1,0.5,0.2,0.1
93,66,36,-9,-9,-9,Bhaora Union Total,17872,1.3,0.2,0.2,0.1,0.5,0.2,0.1
93,66,36,-9,-9,1,  Bhaora Union,13448,1.3,0.2,0.2,0.1,0.5,0.2,0.0
93,66,36,-9,-9,3,  Bhaora Union,4424,1.2,0.2,0.1,0.1,0.4,0.1,0.2
93,66,39,-9,-9,-9,Bhatgram Union Total,21869,1.4,0.2,0.2,0.1,0.5,0.2,0.1
93,66,39,-9,-9,1,  Bhatgram Union,21343,1.3,0.2,0.2,0.1,0.5,0.2,0.1
93,66,39,-9,-9,3,  Bhatgram Union,526,3.8,0.0,1.7,0.6,1.5,0.0,0.0
93,66,47,-9,-9,-9,  Fatehpur Union Total,20813,1.2,0.2,0.2,0.1,0.5,0.2,0.1
93,66,55,-9,-9,-9,  Gorai Union Total,57897,1.2,0.2,0.2,0.1,0.5,0.2,0.1
93,66,63,-9,-9,-9,  Jamurki Union Total,33493,1.4,0.1,0.3,0.1,0.7,0.2,0.1
93,66,67,-9,-9,-9,Latifpur Union Total,16857,0.8,0.2,0.1,0.0,0.3,0.2,0.0
93,66,67,-9,-9,1,  Latifpur Union,14995,0.8,0.2,0.1,0.0,0.3,0.2,0.0
93,66,67,-9,-9,3,  Latifpur Union,1862,1.1,0.2,0.2,0.0,0.4,0.2,0.0
93,66,71,-9,-9,-9,  Mahera Union Total,27144,1.3,0.2,0.3,0.1,0.4,0.2,0.1
93,66,87,-9,-9,-9,  Tarafpur Union Total,23169,1.3,0.2,0.2,0.2,0.5,0.2,0.0
93,66,94,-9,-9,-9,  Uarsi Union Total,27611,1.4,0.2,0.3,0.1,0.5,0.2,0.1
93,76,-9,-9,-9,-9,Nagarpur Upazila Total,288092,1.5,0.2,0.3,0.1,0.6,0.2,0.1
93,76,-9,-9,-9,1,  Nagarpur Upazila,274982,1.4,0.2,0.3,0.1,0.5,0.2,0.1
93,76,-9,-9,-9,3,  Nagarpur Upazila,13110,2.5,0.2,0.5,0.2,1.1,0.2,0.2
93,76,10,-9,-9,-9,  Bekra Union Total,10811,1.3,0.2,0.2,0.1,0.5,0.2,0.1
93,76,12,-9,-9,-9,  Bhadra Union Total,21950,1.0,0.2,0.2,0.1,0.4,0.1,0.1
93,76,14,-9,-9,-9,  Bhara Union Total,30743,1.9,0.2,0.3,0.2,0.8,0.3,0.2
93,76,21,-9,-9,-9,  Duptiair Union Total,26336,1.2,0.2,0.3,0.1,0.4,0.1,0.1
93,76,36,-9,-9,-9,  Dhubaria Union Total,12760,1.8,0.2,0.6,0.2,0.4,0.4,0.0
93,76,43,-9,-9,-9,  Gayhata Union Total,30613,1.1,0.2,0.2,0.1,0.4,0.1,0.0
93,76,58,-9,-9,-9,  Mamudnagar Union Total,38410,1.7,0.2,0.5,0.2,0.6,0.2,0.0
93,76,65,-9,-9,-9,  Mokhna Union Total,22040,1.5,0.2,0.5,0.1,0.5,0.1,0.1
93,76,73,-9,-9,-9,Nagarpur Union Total,27038,2.0,0.2,0.4,0.1,0.9,0.2,0.2
93,76,73,-9,-9,1,  Nagarpur Union,13928,1.5,0.2,0.2,0.1,0.6,0.2,0.2
93,76,73,-9,-9,3,  Nagarpur Union,13110,2.5,0.2,0.5,0.2,1.1,0.2,0.2
93,76,80,-9,-9,-9,  Pakutia Union Total,18184,1.3,0.1,0.3,0.1,0.5,0.2,0.1
93,76,87,-9,-9,-9,  Sahabatpur Union Total,27533,1.3,0.2,0.2,0.1,0.6,0.2,0.0
93,76,94,-9,-9,-9,  Salimabad Union Total,21674,1.4,0.2,0.5,0.1,0.4,0.2,0.1
93,85,-9,-9,-9,-9,Sakhipur Upazila Total,277685,1.5,0.2,0.3,0.2,0.6,0.2,0.1
93,85,-9,-9,-9,1,  Sakhipur Upazila,232040,1.5,0.2,0.3,0.2,0.5,0.2,0.1
93,85,-9,-9,-9,2,  Sakhipur Upazila,30028,1.5,0.1,0.4,0.1,0.6,0.2,0.1
93,85,-9,-9,-9,3,  Sakhipur Upazila,15617,2.1,0.2,0.6,0.2,0.9,0.3,0.0
93,85,-9,-9,-9,2,Sakhipur Paurashava,30028,1.5,0.1,0.4,0.1,0.6,0.2,0.1
93,85,01,-9,-9,-9,  Ward No-01 Total,1789,1.3,0.1,0.1,0.2,0.8,0.1,0.1
93,85,02,-9,-9,-9,  Ward No-02 Total,2174,2.3,0.1,0.7,0.2,0.8,0.2,0.2
93,85,03,-9,-9,-9,  Ward No-03 Total,3401,1.1,0.1,0.2,0.2,0.5,0.1,0.0
93,85,04,-9,-9,-9,  Ward No-04 Total,2846,1.8,0.1,0.5,0.2,0.6,0.3,0.0
93,85,05,-9,-9,-9,  Ward No-05 Total,3019,1.0,0.1,0.1,0.1,0.2,0.4,0.1
93,85,06,-9,-9,-9,  Ward No-06 Total,4299,1.0,0.2,0.1,0.1,0.4,0.1,0.0
93,85,07,-9,-9,-9,  Ward No-07 Total,5212,1.3,0.1,0.2,0.1,0.7,0.1,0.0
93,85,08,-9,-9,-9,  Ward No-08 Total,4518,1.5,0.1,0.6,0.1,0.6,0.2,0.0
93,85,09,-9,-9,-9,  Ward No-09 Total,2770,2.6,0.2,1.3,0.3,0.6,0.1,0.0
93,85,13,-9,-9,-9,  Baheratail Union Total,24413,1.5,0.2,0.3,0.1,0.5,0.2,0.0
93,85,27,-9,-9,-9,Gazaria Union Total,38120,2.5,0.2,1.0,0.3,0.7,0.3,0.0
93,85,27,-9,-9,1,  Gazaria Union,29753,2.3,0.2,1.0,0.3,0.5,0.3,0.1
93,85,27,-9,-9,3,  Gazaria Union,8367,3.0,0.2,1.0,0.2,1.2,0.4,0.0
93,85,40,-9,-9,-9,  Hatibandha Union Total,34445,1.5,0.2,0.2,0.2,0.5,0.2,0.1
93,85,54,-9,-9,-9,  Jadabpur Union Total,59092,1.3,0.2,0.2,0.1,0.5,0.2,0.1
93,85,67,-9,-9,-9,  Kakrajan Union Total,38453,1.4,0.2,0.3,0.1,0.5,0.2,0.1
